actor,año_nacimiento,que_hace,conocido_por,lista premios
David Barrera,1968.0,"['Reparto', 'Producción', 'Guion']","['Bosch (2014)', 'Policías de Nueva York (1993)']","['Pasadena International Film Festival, US']"
Jesús Cisneros,,"['Reparto', 'Producción']",[],[]
Salman Khan,1965.0,"['Producción', 'Reparto', 'Música']","['Sultan (2016)', 'Bajrangi Bhaijaan (2015)', 'Kick (2014)']","['Awards of the International Indian Film Academy', 'Zee Cine Awards', 'National Film Awards, India', 'Apsara Film Producers Guild Awards', 'Bollywood Awards', ""People's Choice Awards, India"", 'Indian Television Academy Awards, India', 'Times of India Film Awards', 'BIG Star Entertainment Awards, India', 'ETC Bollywood Business Awards', 'The Ghanta Awards', 'Dainik Bhaskar Bollywood Web Awards', ""Bollywood Hungama Surfers' Choice Movie Awards"", 'Tehran International Sport Movies & TV Festival', 'Screen Awards, IN', 'Star Box Office India Awards', 'Indian Telly Awards', ""Nickelodeon Kids' Choice Awards, India"", 'Colors Golden Petal Awards', 'Asian Academy Creative Awards', 'Talent Track Awards', 'Masala! Awards']"
Ton Kas,1959.0,"['Reparto', 'Guion', 'Dirección']","['Matterhorn (2013)', 'Vox Populi (2008)']",['Nederlands Film Festival']
Darris Love,1980.0,"['Reparto', 'Producción']","['El mundo secreto de Alex Mack (1994)', 'Gang Tapes (2001)', 'Sin salida (2006)']",['New York Underground Film Festival']
Kevin Interdonato,1979.0,"['Reparto', 'Producción', 'Guion']","['The Bastard Sons (2023)', 'City on a Hill (2019)', 'Malicious (2023)']","['Garden State Film Festival', 'Accolade Competition', 'Action on Film International Film Festival, USA', 'Atlantic City Cinefest', 'Maryland International Film Festival', 'International Filmmaker Festival of World Cinema, Milan', 'IndieFEST Film Awards', 'Northeast Film Festival Horror Fest', 'Northern Virginia International Film and Music Festival', 'MidWest WeirdFest', 'Rome International Movie Awards', 'Hollywood International Golden Age Festival']"
Rick Pantera,,['Reparto'],"['Mercy (2010)', 'The letter (2012)', 'Burning Blue (2013)']",
Damien Chinappi,,"['Reparto', 'Guion', 'Producción']","['Eternal Code (2019)', 'KNIGHTMARE (2017)']",[]
Tasha Lawrence,1967.0,['Reparto'],"['Hangnail (2011)', 'The Line (2009)']",[]
Rafael Cabrera,,['Reparto'],['The Morning Show (2019)'],[]
Pramodini,,['Reparto'],[],
Scotty Sellers,,['Reparto'],[],
Anna-Louise Plowman,1972.0,['Reparto'],"['Black Sails (2014)', 'Holby City (1999)']",[]
Anna Chitashvili,,['Reparto'],[],
Keila Rodríguez Infante,,['Reparto'],[],
Deborah Abbott,,"['Reparto', 'Dirección', 'Edición']","['3 Wishes (2008)', 'Deliver X (2008)', '22 Hours (2008)']",[]
Ronit Roy,1965.0,"['Reparto', 'Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']","['2 States (2014)', 'Kaabil (2017)', 'Udaan (2010)']","['Filmfare Awards', 'Zee Cine Awards', 'Apsara Film Producers Guild Awards', 'Indian Television Academy Awards, India', 'IBNLive Movie Awards', 'Screen Awards, IN', 'BIG Life OK Now Awards', 'Gold Awards', 'Indian Telly Awards', 'Star Parivaar Awards', 'Global Film Awards', 'Talent Track Awards', 'Bollywood Film Journalist Awards', 'ScreenXX Summit & Awards']"
Patti Harrison,1990.0,"['Reparto', 'Guion', 'Producción']","['Al unísono (2021)', 'La ciudad perdida (2022)', 'Big Mouth (2017)']","['Annie Awards', 'Gold List']"
Michelle Wiesemes,,"['Reparto', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Nancy Calas,,['Reparto'],[],
Mihaela Lacramioara,1988.0,"['Reparto', 'Especialistas']","['The Paddy Lincoln Gang (2014)', 'A Call to the Dark (2017)']",
Mary-Pier Gaudet,2022.0,"['Especialistas', 'Reparto']",['Pompeya (2014)'],[]
Joanna Moro,1984.0,['Reparto'],"['Anna German (2012)', 'Pyos Ryzhiy (2017)', 'Randka w ciemno (2010)']",['WorldFest Houston']
Alexandria Townshend,,"['Maquillaje', 'Reparto', 'Efectos especiales']",[],
Kathinka van Putten,,['Reparto'],"['Unrequited Love (2013)', 'Digital Physics (2015)']",[]
Matthew Mertz,,['Reparto'],[],
Chris Jensen,,"['Edición', 'Efectos visuales', 'Equipos adicionales']",[],
Ponvannan,1970.0,"['Reparto', 'Música', 'Banda sonora']","['Ennamo Nadakkudhu (2014)', 'Velaiilla Pattadhari (2014)', 'Then maerku paruva kaatru (2010)']","['National Film Awards, India', 'Filmfare Awards South', 'South Indian International Movie Awards', 'Vijay Awards', 'Edison Awards India', 'Ananda Vikatan Cinema Awards']"
Mikhail Ulyanov,1927.0,"['Reparto', 'Dirección', 'Guion']","['Bratya Karamazovy (1969)', 'Voroshilovskiy strelok (1999)', 'Chastnaya zhizn (1982)']","['Nika Awards', ""People's Artist of the Republic"", ""People's Artist of the USSR"", 'Russian Guild of Film Critics', 'Sochi Open Russian Film Festival', 'Venice Film Festival']"
Proverbs Taylor,,"['Equipos adicionales', 'Arte']",[],
Shannen Fields,,"['Reparto', 'Producción', 'Vestuario']",[],"['International Christian Film Festival', 'Green Mountain Film Festival (GMFF)']"
Susan Stangl,,"['Reparto', 'Sonido', 'Equipos adicionales']",[],
Kim Soo-ro,1970.0,['Reparto'],"['Lazos de guerra (2004)', 'God of Study (2010)']","['SBS Drama Awards', 'KBS Drama Awards']"
Jéssica Tamochunas,,['Reparto'],[],
Adam Khelah,,"['Reparto', 'Guion', 'Edición']",[],
Elle Graham,2009.0,['Reparto'],"['Los secretos de Sulphur Springs (2021)', 'La cosa del pantano (2019)', 'The Walking Dead (2010)']",[]
Adam Fletcher,,['Sonido'],[],"['Royal Television Society, UK']"
Radim Kalvoda,1973.0,['Reparto'],"['El secreto de los hermanos Grimm (2005)', 'Hun shen shi dan (1998)', 'Zdivocelá zeme (1997)']",
Allen Lowman,,['Reparto'],[],
Joshua Alba,1982.0,['Reparto'],"['Alpha Dog (2006)', 'Dark Angel (2000)', 'Speed asesino (2010)']",[]
Cait Brasel,1990.0,"['Arte', 'Reparto', 'Cámara y electricidad']","['Live Cinema Workshop (2017)', 'Electric Nostalgia (2016)', 'Raghav (2014)']",
Parker Young,1988.0,"['Reparto', 'Producción', 'Equipo ejecutivo']","['Imposters (2017)', 'Enlisted (2014)', 'Arrow (2012)']",[]
Marcus Monopoli,,['Reparto'],[],
Bulldog,,['Reparto'],['The Short List (2011)'],
Jennifer Bass,,"['Reparto', 'Producción']","['Filthy (2003)', 'Jonas (2013)', 'Big Top (2006)']",['Saints and Sinners Film Festival']
Robert Hansen,1979.0,['Reparto'],"['Oldboys (2009)', 'Amor a primera vista (1999)']",['Zulu Awards']
Shiv Panditt,1984.0,['Reparto'],"['Shershaah (2021)', 'Shaitan (2011)', 'Loev (2015)']",[]
Shawn Gauthier,,['Reparto'],[],
Kyoji Yamaguchi,1979.0,"['Reparto', 'Equipos adicionales']",['Pink_D (2006)'],
David Portorreal,,"['Reparto', 'Producción', 'Dirección']",[],
Aamir Sekou,,"['Reparto', 'Producción']",[],"['Accolade Competition', 'Independent Shorts Awards', 'Flicks Film Festival']"
Ted Nugent,1948.0,"['Reparto', 'Composición', 'Banda sonora']","['Supersalidos (2007)', 'Cuerpos especiales (2013)', 'Dolor y dinero (2013)']",[]
James Anthony Davis,,['Reparto'],[],
Carey Means,1966.0,"['Reparto', 'Música', 'Composición']","['Aqua Teen Hunger Force (2000)', 'Aqua Teen Hunger Force Colon Movie Film for Theaters (2007)', 'The Brak Show (2000)']",[]
Jane Badler,1953.0,"['Reparto', 'Producción', 'Banda sonora']","['Virtual Revolution (2016)', 'V (1984)', 'V (1983)']","['Tabloid Witch Awards', 'Zed Fest Film Festival', 'Things 2 Fear Film Fest', 'Something Wicked Film Festival', 'Five Continents International Film Festival', 'South Film and Arts Academy Festival']"
Wataru Hatano,1982.0,"['Reparto', 'Música', 'Banda sonora']","['Basilisk (2005)', 'Super Street Fighter IV (2010)']",[]
Chris Mammone,,"['Reparto', 'Composición', 'Producción']",['Another (2014)'],
Ty Granderson Jones,1964.0,"['Reparto', 'Guion', 'Producción']","['CB4 (1993)', 'Heat (1995)']",['Other Venice Film Festival']
Scott Harding,,['Reparto'],"['Outrageous Fortune (2005)', 'Someone to Carry Me (2015)']",
Eishin,1985.0,['Reparto'],"['The Outsider (2018)', 'Alice in Borderland (2020)', 'Kamen Raidâ Birudo (2017)']",
Aaron Rolph,,"['Reparto', 'Producción']",[],
Amanda Durbin,,"['Reparto', 'Maquillaje', 'Efectos especiales']",[],
Loris Monet,,"['Reparto', 'Especialistas']",[],[]
Timothy Dalton,1946.0,"['Reparto', 'Banda sonora']",['Arma fatal (2007)'],"['Biarritz International Festival of Audiovisual Programming', 'TV Guide Awards']"
Nicolas Cazalé,1977.0,"['Reparto', 'Dirección', 'Guion']","['El largo viaje (2004)', 'Le clan (2004)', 'Un verano en la provenza (2007)']","['Berlin International Film Festival', 'Newport International Film Festival, Rhode Island']"
Jung Ji-hoon,,['Reparto'],[],
Liz May Brice,,['Reparto'],"['Black Mirror (2011)', 'Torchwood (2006)', 'Resident Evil (2002)']",[]
Crystal Swann,1968.0,['Reparto'],"['The night house (2020)', 'The Underground Queen (2024)']",[]
Casper Nyström,,['Reparto'],[],
Kohanna Kay,,['Reparto'],[],
Dale Dye,1944.0,"['Reparto', 'Equipos adicionales', 'Guion']","['Platoon (1986)', 'Noche y día (2010)']",[]
Siale Tunoka,,['Reparto'],[],
Morris Elfenbaum,,['Reparto'],[],
Serena Debianchi,,"['Reparto', 'Decoración']",[],
AJ Michalka,1991.0,"['Reparto', 'Producción', 'Guion']","['Super 8 (2011)', 'Steven Universe (2013)', 'The Lovely Bones (2009)']","['MovieGuide Awards', 'CinEuphoria Awards', 'Behind the Voice Actors Awards']"
Nitesh Shrivastava,,"['Reparto', 'Dirección de fotografía y cámara', 'Cámara y electricidad']",['Run Zindagi Run (2020)'],
Albert Millaire,1935.0,['Reparto'],"['Témoignages (1973)', 'Laurier (1984)']",[]
Nishant Pandya,,"['Reparto', 'Dirección']",[],
Kris Moller,,['Reparto'],"['Faeryville (2014)', 'Purgatory (2013)', 'Beyond the Wire (2011)']",[]
Mike Cordova,,"['Reparto', 'Sonido']",[],
Kristen Solis,,['Reparto'],['Incision (2020)'],[]
Nguyen Stanton,2002.0,['Reparto'],[],"['Austin Comedy Short Film Festival', 'Austin Spotlight Film Festival']"
David Foley,1963.0,"['Reparto', 'Guion', 'Producción']","['The Wrong Guy (1997)', 'The Kids in the Hall (1988)']","['Canadian Comedy Awards', 'US Comedy Arts Festival', 'Vancouver Film Critics Circle']"
Eric Uys,,['Reparto'],[],
Chris Urti,,['Reparto'],[],
Matthew Crawford,1986.0,"['Reparto', 'Producción', 'Dirección']","['Sugar (2017)', 'Swapsies (2018)', 'Merlín (2008)']",
Luigi Maria Burruano,1945.0,"['Reparto', 'Guion']","['Los cien pasos (2000)', 'Il ritorno di Cagliostro (2003)', 'Liberi (2003)']","['Venice Film Festival', 'Golden Ciak Awards', 'Golden Goblets, Italy', 'Bellaria Film Festival (BFF)']"
Vahik Pirhamzei,1968.0,"['Producción', 'Reparto', 'Guion']","['My Uncle Rafael (2012)', 'El ángel de la guarda (2014)', '10E (2019)']",['Arpa International Film Festival']
Bingbing Fan,1981.0,"['Reparto', 'Producción', 'Música']","['Agentes 355 (2022)', 'Wu Mei Niang chuan qi (2014)']","['Golden Horse Film Festival', 'Golden Rooster Awards', 'Hundred Flowers Awards', 'San Sebastián International Film Festival', 'Singapore International Film Festival', 'Tokyo International Film Festival', 'Asian Film Awards', 'Beijing Student Film Festival', 'Golden Phoenix Awards, China', 'Eurasian International Film Festival', ""China Film Director's Guild Awards"", 'Asian Film Critics Association Awards', 'Huading Award', 'Yoga Awards', 'China Britain Film Festival', 'Domestic TV series Ceremony, China', 'Iqiyi TV and Movie Awards', 'Tencent Video TV And Movie Award', 'Weibo Awards Ceremony']"
Patrick Cherneski,,['Reparto'],[],
Jo Montelongo,,"['Reparto', 'Producción', 'Dirección']",[],
Mike Kekich,,['Reparto'],[],
Angélica Celaya,2018.0,['Reparto'],"['Constantine (2014)', 'Skin in the Game (2019)']",[]
Jesse Chaney,,"['Equipos adicionales', 'Dirección de la segunda unidad o asistencia a dirección']",[],
John Mellies,,['Reparto'],[],
Adrian Hammond,,['Reparto'],[],
Tina-Viola Nilsson,,['Reparto'],[],
Melody B. Choi,,['Reparto'],['Godzilla (2014)'],['Young Artist Awards']
Benjamin Alany,,['Reparto'],[],[]
Kim Da-ye,,['Reparto'],[],
Larry Cedar,,"['Reparto', 'Banda sonora', 'Equipos adicionales']","['Deadwood (2004)', 'Community (2009)']",['Vermont International Film Festival']
Alexandria DeBerry,1994.0,['Reparto'],"['Amor en el paraíso (2016)', 'Lazer Team (2015)']",['Christian Film Festival-Menchville Baptist Church']
Amadeo Calderon,,['Reparto'],[],
Creighton Dent,,"['Producción', 'Reparto']",[],
Helena Haro,,"['Reparto', 'Guion']",[],
Mark Noyce,2000.0,"['Producción', 'Dirección', 'Guion']","['The Blazing Cannons (2017)', 'On the Ropes (2011)']",[]
Rico Verhoeven,1989.0,"['Reparto', 'Producción']","['Black Lotus (2023)', 'Den of Thieves 2 (2024)', 'De film van Dylan Haegens (2018)']",[]
Chantal Ladesou,1948.0,"['Reparto', 'Equipos adicionales']",['People (2004)'],[]
Allene Quincy,1981.0,"['Reparto', 'Banda sonora', 'Guion']",['Sin límites (2015)'],['International Academy of Web Television Awards']
Kamy D. Bruder,,"['Especialistas', 'Reparto']",['American Horror Story (2011)'],"['La Jolla International Fashion Film Festival, US', 'Independent Shorts Awards', 'Seattle International Fashion Film Festival']"
Timothy Skyler Dunigan,1962.0,"['Reparto', 'Producción', 'Equipos adicionales']","['Death in the Desert (2015)', '13 Fanboy (2021)', 'The Barn Part II (2022)']",[]
Dana Bretz,,"['Reparto', 'Guion', 'Producción']","['Annie Marshall (2016)', 'Sugarwheels (2011)', 'Falling Down (2010)']","['Action on Film International Film Festival, USA']"
D'Lai,1985.0,"['Reparto', 'Guion', 'Producción']",[],
Alicia Mitchell,,['Reparto'],[],
Brett Beattie,,"['Especialistas', 'Equipos adicionales', 'Reparto']",[],
Christos Houliaras,,"['Dirección de la segunda unidad o asistencia a dirección', 'Casting', 'Dirección']","['Dream Toy (2015)', 'Directing Hell (2011)']","['Drama Short Film Festival', 'THESS International Short Film Festival', 'International Short Film Festival Psarokokalo']"
Toni Desselles Callis,,['Reparto'],[],
Mark Arnold,1957.0,"['Reparto', 'Producción']","['Blade Runner 2049 (2017)', 'Operación Kandahar (2023)']",['Unrestricted View Film Festival']
Andrew Bachelor,1988.0,"['Reparto', 'Dirección', 'Guion']","['The Babysitter (2017)', 'La primera vez que nos vimos (2018)', 'Amor de calendario (2020)']","['The Streamy Awards', 'Los Angeles Film Awards']"
András Barany,,['Reparto'],[],
San,1961.0,"['Reparto', 'Banda sonora']","['Pretty Woman (1990)', 'Un vaquero sin rumbo (1990)']","['Chicago Film Critics Association Awards', 'Film Independent Spirit Awards', 'Los Angeles Film Critics Association Awards', 'Palm Beach International Film Festival', '20/20 Awards']"
John Wusah,,"['Reparto', 'Producción', 'Equipos adicionales']","['The Scuttlebutt Assassins (2015)', 'ColorLines (2014)', 'Film Lab Presents (2014)']",[]
Jimmy Urine,1969.0,"['Reparto', 'Composición', 'Música']",['The Hive (2014)'],[]
Joshua Gonzales,,"['Equipos adicionales', 'Producción', 'Dirección de producción']","['Amor carnal (2016)', 'Los que se quedan (2023)']",
Carmine Puccio,,['Reparto'],[],
Sheri Lawrence,1949.0,"['Reparto', 'Producción', 'Equipos adicionales']","['Real Premonition (2007)', 'Filthy (2003)', 'Contact from Beyond (2005)']",['Crystal Reel Awards']
Joel Heddrick,,['Reparto'],[],
Chad Falkin,,['Reparto'],[],
Dino Guevarra,,['Reparto'],"['Dahil may isang ikaw (1999)', 'Captain Barbell (2006)', 'Rollerboys (1995)']",
Vito Viscocci,,['Reparto'],[],
Drew Bialy,,['Reparto'],[],
Simone Herstad,,"['Reparto', 'Producción', 'Dirección']",[],
Chad Kenney,,['Reparto'],[],
Kae Alexander,1985.0,['Reparto'],"['Juego de tronos (2011)', 'Fleabag (2016)']",[]
Alex Marculetiu,,['Reparto'],[],
Tim Man,1979.0,"['Especialistas', 'Reparto', 'Equipos adicionales']","['El legado de las mentiras (2020)', 'Ganapath (2023)']",['Birmingham Film Festival']
Derrico Thomas,,['Reparto'],"['Kreep (2016)', 'Shifter (2020)', 'The Jogger (2013)']",[]
Yuan Tian,1985.0,"['Reparto', 'Dirección', 'Guion']","['Hu die (2004)', 'Luxury Car (2006)', 'You yi tian (2013)']",['Hong Kong Film Awards']
Daniella Pineda,,['Reparto'],['El piloto (2023)'],[]
Yûki Kuroda,,"['Dirección de producción', 'Equipos adicionales']",[],
Nyx Debogorski,,"['Reparto', 'Vestuario', 'Localización']",[],
Nicholas Beveney,,"['Reparto', 'Dirección', 'Guion']",[],
Kushagra Anand,,['Dirección de fotografía y cámara'],[],
Mark Crook,,['Reparto'],[],
Amber Shana Williams,,['Reparto'],"['The Chosen (2017)', 'Nacho (2023)', 'Cinco lobitos (2022)']",
Adam Neal,,['Reparto'],"['El joven mesías (2016)', 'Johnny English de nuevo en acción (2018)', 'Sherlock (2010)']",['MovieGuide Awards']
Sammy Montero,,"['Reparto', 'Equipos adicionales', 'Casting']",[],
Jade Alleyne,2001.0,"['Reparto', 'Banda sonora']","['White Lines (2020)', 'Years and Years (2019)']",
Khalid Sabri,,['Reparto'],[],
Leena Kurishingal,,"['Reparto', 'Guion', 'Producción']","['Get Shorty (2017)', 'Hospital General (1963)', 'Quantum Leap (2022)']",
Ray Klein,,"['Reparto', 'Responsable', 'Dirección']","['Zombieapocalyptica (2018)', 'Beckinfield (2010)', 'Wirey Spindell (1999)']",
Richard Bachellor,2011.0,"['Reparto', 'Equipos adicionales', 'Producción']","['Jaque mate (2015)', 'Proyecto Swap (2016)', '24 Hours (2015)']",
Carlos Feliciano,,['Reparto'],[],
Eiji Maruyama,1930.0,['Reparto'],['Dragon Ball GT (1996)'],
Kim Seong-gyoon,1980.0,['Reparto'],['Nameless Gangster (2012)'],"['Grand Bell Awards, South Korea', 'Baek Sang Art Awards', 'Buil Film Awards', 'Busan Film Critics Association (BCFA)', 'Korean Association of Film Critics Awards', 'Korea Drama Awards']"
Michael Parks,1940.0,"['Reparto', 'Dirección', 'Producción']","['Red State (2011)', 'Tusk (2014)']","['Sitges - Catalonian International Film Festival', 'Hollywood Film Awards', 'Fangoria Chainsaw Awards', 'Fright Meter Awards']"
Eliza Martirosova,,['Reparto'],[],
Ursula Whittaker,2011.0,"['Reparto', 'Producción', 'Dirección']","['Veep (2012)', 'Veronica Mars (2004)', 'Bold Native (2010)']",[]
Mayte Navales,,"['Reparto', 'Producción', 'Guion']",[],
Eva Mattes,1954.0,"['Reparto', 'Equipos adicionales', 'Banda sonora']","['Enemigo a las puertas (2001)', 'Las amargas lágrimas de Petra von Kant (1972)', 'Woyzeck (1979)']","['Bavarian Film Awards', 'Cannes Film Festival', 'German Film Awards', 'Munich Film Festival']"
Gina La Piana,,"['Reparto', 'Producción', 'Música']","['Stay with Me (2019)', 'Ali G anda suelto (2002)', 'Our Bnb Life (2017)']",[]
Tamsin Egerton,1988.0,['Reparto'],"['Agente contrainteligente (2016)', 'Secretos de familia (2005)', 'Los imprevistos del amor (2014)']",[]
Chun-Fai Lau,,"['Reparto', 'Producción', 'Equipos adicionales']",[],
Evan Hart,,"['Guion', 'Reparto', 'Dirección']",['Un ciudadano ejemplar (2009)'],[]
Rodolfo España,,['Reparto'],[],
Marina Lazaris,,['Reparto'],[],
Niké Kurta,1989.0,['Reparto'],"['The King (2019)', 'Vasárnap (2019)', 'Well (2016)']",['Rome Prisma Independent Film Awards']
Josephine Cooper,,"['Reparto', 'Guion']","['Wild Crime (2021)', 'Time Traveling Bong (2016)', 'Uncanny Harbor (2020)']",['IndieFEST Film Awards']
