puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
-,-,James Rath,James Rath,"Sometimes reoccurring thoughts linger and you find yourself unable of letting go of what ever has been holding you back. You can't over think the past, or change it in anyway. It's a learning experience, you need to accept and grow from it, then move.",-,Drama,moments,2015
53,-,Justin Blake Webber,Justin Blake Webber,"After a tragic loss, a young man can not let go of his imaginary friend. Until one day, he meets the person who change all of that for him.",8,Drama,imaginary friend,2015
67,-,Homa Bazrafshan,Homa Bazrafshan,-,-,Drama,sound of silence,2015
nan,-,Chris Chapman,Chris Chapman,"A cinematographic exploration of defiance and solidarity in the face of gender normativity. A hard-hitting film by Chris Chapman, now showing in a limited run across the south of England.",-,Drama,purple,2015
nan,-,Sean Addo,Sean Addo,"In a search for a mate, a grim reaper finally meets his equal but must pay a deadly price for a chance at love.",5,Drama,a grimm tale,2015
50,-,Amos Le Blanc,Amos Le Blanc,-,-,Drama,the gates,2015
nan,-,Timmi Davis,-,-,13,Drama,ont est ensemble,2015
nan,-,Victor Lopez,Victor Lopez,-,14,Drama,cenycienta 2014,2015
nan,-,Daniel Suárez Rubini,Daniel Suárez Rubini,A poetry story about the homesickness of being far from home.,-,Drama,tornar,2015
nan,-,Louis Cox,Louis Cox,-,-,Drama,i'm trying vol. 1,2015
56,-,Bruno Autran,Bruno Autran,A VISUAL AND SOUND POEM ABOUT A MAN AND HIS TIME. A MAN IN THE TIME. TIME FROM THE MAN.,3,Drama,deja vu,2015
nan,-,Carlos Macagi,Carlos Macagi,-,-,Drama,hidrofobia,2015
nan,-,Julien Arnal,-,-,6,Drama,dans ton regard,2015
nan,-,Jasmina Cibic,-,"A Nation Builder, a Pragmatist, a Conservationist and an Artist/Architect become a reflection of ideological deliberation facing a practical scruple.",15,Drama,tear down and rebuild,2015
nan,-,Luis GirardeÁureo Rosa,-,-,5,Drama,atenção: isto pode ser um poema,2015
nan,-,Violeta Birla,Violeta Birla,-,-,Drama,la perla,2015
nan,-,Melanie Clarke-Penella,-,-,-,Drama,stand for it,2015
nan,-,Diep Hoang Nguyen,Diep Hoang Nguyen,"In a near-future, humanity finds itself devouring the world and themselves into extinction.",13,Drama,"ai con song, gio tay len!",2015
nan,-,Amaan Hassen,Amaan Hassen,-,-,Drama,harvest,2015
nan,-,Alexandre Bertella Rodrigues,Alexandre Bertella Rodrigues,-,-,Drama,o almoço,2015
nan,-,Omar Belkacemi,Omar Belkacemi,"Redouane, an Algerian journalist and writer living in Europe, decides to go back to his native country in order to write on several cases of suicides which were the result of the great number of dismissals of many workers during the 1990's.",37,Drama,lmuja,2015
nan,-,Alaa Hikal,Alaa Hikal,"Shadi teenager who lives with his father, fails to keep up with one of his colleagues in writing poetry. He served on the theft of a camera after seeing his colleagues are trying to take a picture of him.",19,Drama,lonely fighter in the zone,2015
nan,-,Rim Mejdi,Rim Mejdi,"The adventure of a woman out of town,in unknown territory meeting strangers.",18,Drama,en dehors de la ville,2015
nan,-,"['Komla Amenti', 'Préféré Aziaka']",Préféré Aziaka,"Massan has been suffering from stomach pains for a few months. Her husband, a motorcycle taxi driver, cannot afford her medication. In despair, he decides to sell their TV, the only luxury they have.",13,Drama,la douloureuse,2015
46,-,Filippos Tsapekis,Filippos Tsapekis,-,-,Drama,fragile,2015
nan,1.0,"['Chris Mc', 'Donald']","['Chris Mc', 'Donald']","A young man finds out that he has a child on the way, and feels he needs to choose between his circle of friends and his new responsibilities, as he takes time to reflect on the situation. Starring Ed Cavalieri(Credited as Ed Copeland), Sonya Alalibo, Dale McMillan, Jean-Luc Harry and Will Holliday.",3,Drama,dilemmas,2015
96,-,Matt Barry,Matt Barry,A traveling salesman contemplates his life while spending a lonely night alone on the road.,12,Drama,the salesman,2015
nan,-,Ciro Visco,-,-,-,Drama,schiavo d'amore,2015
75,-,Georgi Lolov,Georgi Lolov,-,-,Drama,beyond the river,2015
77,-,Georgios Soumelidis,"['Stephanie Capetanides', 'Georgios Soumelidis']",Sensitivity fights against logic. Two former agents meet again after a long and troublesome time showing us which will prevail and at what cost.,13,Drama,firefly,2015
nan,-,Zachary Ayotte,"['Zachary Ayotte', 'Thessalie Laviolette-Brassard']","Fresh out of high school, Antoine enters a music program in college and befriends a good-looking young man who may prove to be a bad influence.",11,Drama,lapsus,2015
nan,-,"['Karolina Malinowska', 'Karolina Malinowska']",Karolina Malinowska,-,-,Drama,sinking,2015
nan,-,Behrouz Bagheri,Behrouz Bagheri,-,21,Drama,k9,2015
nan,-,Jonathan Tinsley,-,-,-,Drama,cornered,2015
nan,-,Miguel Ángel Muñiz,Miguel Ángel Muñiz,-,8,Drama,dudas,2015
nan,9.2,Sadri Jemail,-,"Dawn is breaking, a man is reading a letter, a fishing boat comes in from the open sea. A woman searches for a face in a crowded street. A woman gathers clothes, a girl looks for a response. An empty chair. The soft murmur of the waves.",17,Drama,un conte contemporain,2015
nan,-,Alejandro Iglesias Mendizabal,Alejandro Iglesias Mendizabal,-,-,Drama,el humo denso que nos oprime el pecho,2015
36,-,Nishanth Kalidindi,Nishanth Kalidindi,"Dharsh, a stranger in town, figures out when to die.",14,Drama,beyond paradise,2015
nan,9.0,Sélim Gribâa,Sélim Gribâa,"Hsan, an unemployed man in his fifties, has been looking for work for quite some time, but without success. On his wife's insistence, he decides to go and see Ammar, a local politician, to ask for help. Ammar agrees to find him a job under one condition: that he paints his house purple - the color of the ruling party, adding a splash of color amid the uncertaim of the... Leer todo",30,Drama,loun el-barka,2015
nan,-,Beru Tessema,"['Napoleon Dozier', 'Beru Tessema']",-,-,Drama,verse,2015
nan,-,Durmus Sen,Durmus Sen,-,13,Drama,kod,2015
25,-,Anna Vialova,-,Two friends meet after a long parting,2,Drama,take care,2015
nan,-,Josh Herum,-,-,-,Drama,a divine coincidence,2015
nan,-,Jonatas da Silva,-,-,-,Drama,chocolate pudding,2015
nan,-,Srdjan Markovic,Srdjan Markovic,-,12,Drama,nemoj mi otici,2015
nan,-,Srdjan Markovic,"['Srdjan Markovic', 'Danilo Mulina']",-,12,Drama,bez emocija,2015
nan,8.5,Ismahane Lahmar,Ismahane Lahmar,"Seven artists from different disciplines are kidnapped by unknown soldiers while working on controversial projects. The armed men force them to take an immediate decision about their masterpieces under threat of death. Each one of them deals with his own limits: fear, lack of courage or censorship.",15,Drama,kaous kouzah,2015
nan,-,Iván López,Iván López,-,12,Drama,las tormentas son para el verano,2015
nan,-,Hindrek Maasik,-,-,3,Drama,tina karol: i still love,2015
nan,-,Hindrek Maasik,-,-,-,Drama,tina karol: you'll always have time to surrender,2015
43,-,Austin Litt,Arden Jurskis,"Marcus Payne (Salman Sheikh) has only one aspiration: to become Student Body president. As such, he's gone to great lengths to ensure that he's a leg up on his entire competition- outspending them on various campaign materials, and even going insofar as to hire his own campaign manager Scott (Jordan Noriega). In his mind, it seems as though his victory is all but assu... Leer todo",44,Drama,student body,2015
-,-,Lauryn Eisenstein,Lauryn Eisenstein,"Lilly a young childhood actress always in the limelight for her acting ability reflects on her multiple mishaps in the entertainment world, as she claims that's what ruined her was the only thing she loved and knew best, which was the limelight. She realizes how much it destroyed her when she loose the limelight, and the fame which destroyed her name and yet she is st... Leer todo",8,Drama,lilly,2015
33,-,Nick Azzaro,-,"Wandering through the most elusive thoughts of the mind, feelings and emotions create a magnificent universe of images.",5,Drama,wander,2015
36,-,Grant Harvey Dudson,"['Alexander James Daniels', 'Grant Harvey Dudson']",A tale of a stereotypical working class woman who is ready to take her relationship forward into marriage. Tired of waiting for her partner to propose she decides to bite the bullet and propose to him. Her partner doesn't take kindly to this as he feels as though proposing should be the man's job. He deep down isn't ready as he wants to buy her a diamond ring that rep... Leer todo,-,Drama,one day,2015
nan,-,Damian Zwardon,Damian Zwardon,"The London banker, Maksymilian Feliks, comes to the home-town to continue his late grandfather Albert's work. Unexpectedly, the inherited bake house becomes the turning point in the businessman's life. While discovering the secrets of the past, Maks finds also the beautiful woman and together with her - the feeling which he has been looking for since ever. Finally he ... Leer todo",40,Drama,wyznania piekarza,2015
nan,-,Marvin Tolentino,Marvin Tolentino,-,15,Drama,le port,2015
nan,-,"['Victor Diaz', 'Yudelka Heyer']","['Yudelka Heyer', 'Gabrielle Sarrubbo', 'Matthew Stannah']","Tensions are high at the burial of the Charandelli family patriarch. Deep Scars, injustices, and accusations fly until dead silence for the moment they've been anticipating the reading of his will.",9,Drama,unfinished bussiness,2015
nan,-,Tania Zhelieznikova,Tania Zhelieznikova,"Six years ago Sarah started her family with lies. Feeling guilty, she tries to be ideal wife and mother; however, a fatal diagnosis turns her life upside down. Jimmy is sick with blood cancer. To save him, she must give birth to Jimmy's sibling. However, Jim (Sarah's husband) is not the boy's biological father and he doesn't know about it.",10,Drama,do you love me now?,2015
nan,-,Nicolas Merlaud,Nicolas Merlaud,-,-,Drama,graduating: film admissibles essec,2015
nan,-,-,Fray Miguel de Guevara,-,2,Drama,no me mueve mi dios para quererte,2015
nan,-,Emma Croft,Gabriella Apicella,-,11,Drama,honest lies,2015
6,-,Gabriela Ledesma,-,-,-,Drama,hate crime,2015
100,-,Jon Stanford,Jon Stanford,"After a catastrophic event, Chicken follows a young couple as they struggle to survive within the forest.",12,Drama,chicken,2015
nan,-,Shane Ryan-Reid,Shane Ryan-Reid,-,-,Drama,nowhere does the sun shine,2015
nan,-,Shane Ryan-Reid,Shane Ryan-Reid,-,4,Drama,the halloween that we broke,2015
nan,-,Victor Luiz,"['Juliana Bonito', 'Henrique Lazary', 'Victor Luiz']","Lis is a 27-year-old woman who lives alone. On an ordinary day, she tries to leave her apartment and fails. Trapped after a while, Lis begins to face a process of self-reflection and has to deal with her internal conflicts.",25,Drama,anatta,2015
nan,-,Nick Rush,Nick Rush,-,-,Drama,a man who fell in love with an island,2015
63,-,Nam Jin Kang,"['Nam Jin Kang', 'Jae Wan Kim']","A man's daily routine, and the importance of perspective.",5,Drama,curtains,2015
nan,-,Iowa Warning,Iowa Warning,"Stuck in a cycle of routine, a young man tries to change his fate.",13,Drama,lucky_,2015
nan,-,Antti Rautava,Antti Rautava,"A romantic encounter of a guard and a paintress, who have different opinions about fate and football, but are forced to share the same picturesque Mediterranean view.",7,Drama,el mirador,2015
nan,-,Maurice D. Walls,Maurice D. Walls,-,3,Drama,"no justin, no peace",2015
nan,-,Christopher Carvasal,Christopher Carvasal,-,-,Drama,nano: perfect melody,2015
nan,-,Arno Bausemer,-,-,14,Drama,der tod ist ein freundlicher mann,2015
nan,-,Edgar Ybarra,Edgar Ybarra,-,15,Drama,between me and you,2015
nan,-,Samuel Salazar,"['Nicolás Medina', 'Malva Rodríguez']",-,-,Drama,gazpacho,2015
nan,-,Yorick Van Ska,Yorick Van Ska,-,3,Drama,action equals reaction,2015
70,-,Jordy Sank,Jordy Sank,"An Indoctrinated Ss Officer at A Concentration Camp in 1940's Germany, Discovers that The Jewish Girl He Once Loved and Lost Is a Prisoner There. He Is Forced to Question Everything He Has Been Led to Believe, Culminating in A Critical Choice: To Break Ranks and Risk His Life in Trying to Save Her or Forever Live with Guilt, Shame and Loss.",12,Drama,the locket,2015
nan,-,Malou Schultzberg,Lotta Lättström,-,-,Drama,godmodern,2015
nan,-,David Rodes,David Rodes,-,-,Drama,ceos/phoebe,2015
nan,-,"['Victor Dupuis', 'Sophie Venecia Reyes']",Sophie Venecia Reyes,-,-,Drama,a fleur de peau,2015
nan,-,Liza Rachenko,-,-,-,Drama,escape,2015
nan,-,Nejma Zghidi,-,"Qmar, a young blind woman, is embroiled in an election fraud operation, she lets herself to be dragged into it until she decides to denounce it. The group of fraudsters does not hesitate to react violently and kidnap her.",10,Drama,chtar 50,2015
nan,-,Simone D'Angelo,Simone D'Angelo,-,-,Drama,sudèst,2015
40,-,Simone D'Angelo,Simone D'Angelo,-,-,Drama,metamorphosis,2015
61,-,Amed Korkmaz,Amed Korkmaz,-,13,Drama,araf,2015
nan,-,"['Alessandra Chillaron', 'Ychaï Gassenbauer']",Ychaï Gassenbauer,-,14,Drama,"light my fire, tel aviv",2015
nan,-,Gabriele Rossi,"['Audrey H. Machowsky', 'Gabriele Rossi']","Cinematographic adaptation of the play by August Strindberg, The Pelican (1907). This mysterious and tragical play, in closed space, deals with the collapse of the ideal family model. It follows Elise, a manipulative mother with personality disorders, and her children Fredrik and Gerda who have to fight their mutual distrust to support the dark reality that surrounds ... Leer todo",18,Drama,le pélican,2015
nan,9.1,Devansh Srivastava,-,A frustated man's tragic journey of vengeance against everyone who bullied and beated him up throughout his life. When a common man living in a hostile society reaches his breaking point and decides to revisit his past to take on his enemies and how his actions decide his fate.,21,Drama,ek din,2015
-,-,Miguel Guerrero,Miguel Guerrero,-,-,Drama,aislados,2015
nan,-,Tamika R. Guishard,Tamika R. Guishard,-,-,Drama,in vivo,2015
83,-,Christopher Jayawardena,Christopher Jayawardena,A soul collector for the underworld finds signs of changes in her management after her latest job.,13,Drama,repossession,2015
nan,-,Tom Vogel,-,-,-,Drama,why did she stay?,2015
nan,-,Diaz Renne,"['Lina Barrera', 'Lorena Pinzon']",-,-,Drama,inmersos,2015
nan,-,James Bacskay,James Bacskay,"An unfortunate tale of two old friends, who meet together for the first time after years apart. Though cut from the same cloth, they've since walked different paths, resulting in a final confrontation where only one can walk away.",6,Drama,a sorry business,2015
