puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Michael Donte,Michael Donte,It follows two queer boys as they form a unique bond while they work as ushers at their Baptist church.,20,Drama,the spirit god gave us,2022
nan,-,Ryan Monolopolus,Ryan Monolopolus,-,-,Drama,muerte,2022
nan,-,Rico Shay,A.D. Sommerio,"Terrell Jones has all the ingredients anyone needs to give up. His father deceased, leaving him ""man of the house"", to take care of his younger sister and now drug addicted mother. He doesn't live in the best of neighborhoods and his only other real friend is his girlfriend Trace... Leer todo",-,Drama,in memory of,2022
nan,-,Shane Tully,"['Andrea Figliomeni', 'Shane Tully']",A young woman struggles with thoughts of killing her best friend.,10,Drama,exposure therapy,2022
nan,-,Hugo Arvizu,Hugo Arvizu,-,13,Drama,güicho,2022
nan,-,André Joseph,André Joseph,"When a black high school student in a reputable prep school becomes the victim of a vicious form of cyber bullying, his history teacher makes it her mission to bring those responsible to task.",29,Drama,dismissal time,2022
77,-,Drew Haddad,"['Drew Haddad', 'Olivia Lauren']","Music video for ""House of Cards"" by Olivia Lauren.",5,Drama,house of cards,2022
nan,-,Ayana Chatterjee,"['Savita Mullapudi', 'Vandana Nair']","ACHAAR is the story of Girija, who feeds her soul on her mother's pickles & designs she crafts on fabric. When pandemic isolates the young student from her craft & pickles, will she find a way back to the flavors she loves the most?",23,Drama,achaar (pickle),2022
nan,8.5,Louise Hylland,Kat Stephie,-,20,Drama,en af drengene,2022
nan,-,Brian Glassford,"['Daniel Pierce', 'Brian Glassford']",A young pastor's world is turned upside-down when he's suddenly thrust into a dangerous hostage situation. The only way he'll be able to get anyone out alive is by bravely reaching out to appeal to the soul of a violent gunman.,-,Drama,uncommon negotiator,2022
nan,-,Carleton Rodgers,Carleton Rodgers,"For teenager Danny, with regards to musical taste - he did it his way. He got a kick out of Sinatra not Sheeran. Regrets? Potential social isolation. But will his love for Ol' Blue Eyes get under his skin - or be his salvation?",-,Drama,i'll be frank,2022
nan,-,Ibrahim Alhendawi,-,-,15,Drama,forgot to forget,2022
nan,-,Niels Justesen,Niels Justesen,-,-,Drama,hvem skriver du med?,2022
nan,-,-,Brittany Anders,-,-,Drama,almost rooted,2022
nan,-,David Herrera,David Herrera,"As life endures, assisted suicide is apparently the only escape for a married couple that turns 80. Would they change their decision after visiting their childhood town for the last time?",-,Drama,la vida nueva,2022
nan,-,Luca Guardabascio,Luca Guardabascio,"Arturo Spegel is a marine captain that suddenly loose his wife, from that moment all is life start to change.",-,Drama,teneri germogli di brughiera,2022
nan,-,Kylie Wittmer,Kylie Wittmer,-,-,Drama,what you want,2022
nan,-,Rebecca Towns,Rebecca Towns,"A recently engaged woman, living the 'suburban dream', plays with fire after meeting her best friend's new neighbour.",-,Drama,white picket fence,2022
nan,-,Brody Bernheisel,Brody Bernheisel,-,6,Drama,a mother's nature,2022
nan,-,Fabian Siebecke,Fabian Siebecke,"""Succeed To Escape"" is a story about five young adults locked into a basement room and have to face trials to be freed. During these trials, they face their conflicts within themselves and with each other.",27,Drama,succeed to escape,2022
-,-,Elizabeth Hughes,Thomas Fiander,-,-,Drama,lux,2022
nan,-,-,"['Baz Quintans', 'Jeremiah Rivas']",-,-,Drama,"sincerely,",2022
nan,-,"['Lawrence Mc', 'Gaffie II']","['Lawrence Mc', 'Gaffie II']",Story about a wife's relentless pursuit to find her husbands killer and the detective and private investigator who solved the case.,-,Drama,the corpse in room 348,2022
nan,-,Suzanne Moreau,Suzanne Moreau,A friend in need is a friend indeed - or are they? Two best childhood friends go to summer camp for the first time together - and it tears them apart.,-,Drama,blood buddies,2022
nan,-,Hanna Jordan,Hanna Jordan,-,-,Drama,punkin,2022
nan,9.5,Ima von Wenden,Amanda Dee,"When the two flatmates, complete opposites, both platonically involved with the presently absent landlady, find themselves in a pandemic lockdown, they have to learn to get along overcoming their differences.",20,Drama,waiting for eve,2022
73,-,Gabriel Savodivker,Gabriel Savodivker,Two neighbors at odds must decide whether or not to save each other when a life-threatening situation arises.,20,Drama,neighbors,2022
nan,-,-,-,Three kids get separated in a forest after one of them disappears from the trail.,21,Drama,astray,2023
nan,-,Christopher Siaens,Christopher Siaens,"A domestic violence awareness story. An abused girl fights within herself to break free of a controlled, manipulative relationship.",2,Drama,in control of me,2023
nan,-,"['Carol Del Mar', 'Paulina Zamorano']",Carol Del Mar,A grieving teen's sleepwalking disorder spirals into a nightmare.,-,Drama,bury a dream,2023
nan,-,Lillian Lamour,Deanna Culver,"A broken young woman videotapes herself, reciting a poem of how her husband and his friends sexually abuse her.",-,Drama,pieces of my husband & his friends,2023
nan,-,Tim Eickhoff,"['Tim Eickhoff', 'Timo Martens']",2030. In a new world. Pregnancies are forbidden. Emily must make a life changing decision.,21,Drama,2030,2023
40,-,Christopher Baiza,Christopher Baiza,"In the shadows of uncertainty, between logic and wonder, shadow and light, Harold Johnson finds himself in the twilight zone.",-,Drama,xmas,2023
nan,-,Bradley Cope,Bradley Cope,R.A.T follows the story of seventeen year-old Kyle Williams who is categorized as being on the Autism spectrum. This short film is made to raise awareness for those with Autism and Anxiety.,-,Drama,r.a.t,2023
nan,-,Linglin Yuan,Linglin Yuan,"This film focuses on Zhou Shan as the main line and Yue Xiaoyu as the auxiliary line. In the most severe moment of the Wuhan epidemic, Zhou Shan and Yue Xiaoyu met each other, and they both had a common wish, hoping that the Wuhan epidemic will be eradicated. Zhou Shan is the rep... Leer todo",-,Drama,first mission,2023
nan,-,Jason J. Tavares,Jason J. Tavares,"Silent proclivities are barely kept hidden, draining one's soul like a person bedridden, seeping to the surface in a spiteful, malicious manner - leaving you vulnerable to mocking and banter.",3,Drama,silent proclivities,2023
nan,-,Joe Milici,Joe Milici,-,-,Drama,the pendant of persia,2023
nan,8.1,Emy-Mirel Ivasca,Emy-Mirel Ivasca,A boy sees from the window of his apartment a child playing alone with a ball every day.,-,Drama,zidane roulette,2023
nan,-,Dustin Nowlin,Dustin Nowlin,Members of a broken family go to a motel to work out their differences.,12,Drama,incidental,2023
nan,-,Hunter Logan,Hunter Logan,"After their friend survives a suicide attempt, a group of straight-A students mount a protest against the stress of high school that jeopardizes their friendships, their futures, and their school's funding.",15,Drama,shadows fall behind you,2023
nan,-,Jesse Vega,-,A young man struggles to deal with letting go of his past by reaching out to an ex-lover to rekindle the love they once had.,-,Drama,tell me(lies),2023
nan,-,Nyle Manzano,Nyle Manzano,"An aging father dreams of a fantasy world and yearns to connect with his son Lee, a young spirited man with a bright future ahead of him.",-,Drama,the heroic,2023
24,-,"['Edward Kearns', 'Garrett Midkiff']",Edward Kearns,"Fresh out of prison in the wake of 9/11, routine is Loran's cell on the outside. Days bagging groceries blur into the glow of TV dinners, until a visit from his son awakens the past. Promises of purpose and pictures of a grandchild. At a price. Does he risk his freedom for the sa... Leer todo",20,Drama,restitution,2023
nan,-,Vivienne Abitia,Stacey Ellis,-,-,Drama,this end,2023
97,-,Vivienne Abitia,Stacey Ellis,-,-,Drama,roll with it,2023
nan,-,Kyle Dunbar,"['Kyle Dunbar', 'Christian Tribuzio']",An actor travels to a lonely cabin to prepare for a new role and finds a mask that may help him get into character.,-,Drama,ask the mask,2023
nan,-,Thomas Gidlow,Thomas Gidlow,"After struggling with PTSD for years, former soldier Clyde Duncan nearly succumbs to the battle within despite efforts from his friends and support group when an argument with his wife escalates into a brutal, life-threatening situation.",5,Drama,inimicus,2023
nan,-,Patrice Burton,Patrice Burton,-,-,Drama,the love we knew,2023
nan,-,Mitchell Cole,Mitchell Cole,-,22,Drama,choose the right,2023
nan,-,Frederick Tabiyus Nah IV,"['Emiah Reilly', 'Elijah Washington']","Two black college students have found solace in one another while attending an Ivy League University, where minorities are far and few. Jeremiah and Jasmine are the yin to each other's yang. However, a life altering situation has been troubling Jeremiah and has begun affecting hi... Leer todo",-,Drama,pending...,2023
nan,-,Michael O'Connor,Ninon Schubert,"Two sisters look forward to celebrating the fact that one of them has overcome a serious illness. But an insurmountable obstacle stands in the way, until a photograph reveals a magical solution.",12,Drama,11:53,2023
nan,-,Deniz Kezik,"['Deniz Kezik', 'Can Çelik']","In a hill village far from sight, the rainfall intensifies day after day and causes a power outage. In a village house that's facing a lake and surrounded by greenery, the days have gotten hard and the dilapidated mudbrick wall in the backyard has gotten weaker each day. The wall... Leer todo",22,Drama,as night falls,2023
71,-,Gee Sahota,Gee Sahota,"Lifeline is a psychological drama about Max, a troubled and overworked finance whiz in London's financial district, who's trying to hold it together. He suffers recurring nightmares and takes too many prescription pills to numb his problems, which are connected to his absent wife... Leer todo",11,Drama,lifeline,2023
nan,-,"['Miles August', 'Chris Paicely']","['Miles August', 'Chris Paicely']","As their relationship comes to a bitter end, Sophie leaves Matt a parting gift, a small device called ALUS. Designed to behave like a mother, ALUS helps Matt with all of his daily needs. When Matt sees just how intelligent the little device actually is, he decides to use it to fu... Leer todo",-,Drama,alus,2023
nan,-,Ellie Skye Dowek,Ellie Skye Dowek,-,-,Drama,machane,2023
100,7.4,Callum Barratt,Callum Barratt,Lana meets her Brother James for the first time in 13 years to talk about her enigmatic past.,-,Drama,here we are,2023
nan,-,Thomas Gardner,Thomas Gardner,"Set before the events of the acclaimed short 'The Fronts of War', Private William Mawlbury is tasked on finding his close friend Albert, who went missing during a routine patrol.",-,Drama,the prelude to war,2023
nan,-,Felix Igori Ramos,Felix Igori Ramos,-,-,Drama,for the sake of the kids,2023
nan,-,Samuel Kay Forrest,Samuel Kay Forrest,"A young woman visits Christ the Redeemer in Rio to decide if she should keep her unborn child after leaving her abusive boyfriend. She prays for the strength to make her own choice, knowing that abortions are criminalized in Brazil.",-,Drama,"her body, her choice!",2023
94,-,Emily Skye,Emily Skye,-,-,Drama,her,2023
nan,-,Ellie Skye Dowek,Ellie Skye Dowek,A multiversal jump gone wrong leaves our hero's mind fractured.,13,Drama,a trip through the multiverse,2023
nan,8.3,Elias Avramidis,Elias Avramidis,"Laura, a young homeless woman from London, finds shelter in an underground train station where she encounters a psychology professor waiting for his next train.",17,Drama,doglike,2023
nan,-,Vivienne Abitia,Stacey Ellis,-,-,Drama,how he lived,2023
nan,-,Joe Fuller,Sam Bristow,"Michael is inspired by his estranged father to become a chef, but his mother disagrees. Using the help of his friend, a chef in an upmarket restaurant, can he prove to his mother he has what it takes?",3,Drama,fortissimo,2023
nan,6.4,André Gil Mata,"['André Gil Mata', 'Franz Kafka']","..so the past and the future merge into a single present, in the terrible and unusual life of the Cursed Courtyard. "" Ivo Andric""",43,Drama,pátio do carrasco,2023
nan,-,Maya Jai Pinson,Mignon Pinson,"Kids are more focused on Dexter's unique birth mark than his beautiful and loving heart. Then one day, he has enough courage to point out the main abuser.",-,Drama,dexter's heart,2023
nan,-,Meredith Hoarau,Meredith Hoarau,"Just out of prison, Marisa thinks only of taking revenge on Raphaël and Jeremih, the two brothers who betrayed her 15 years earlier.",-,Drama,érinyes,2023
nan,-,-,Bella Cruz,-,-,Drama,2 cops a latte and a ring,2023
nan,-,Andy Pett,"['Christoffer Karlsen', 'Andy Pett']","Geir has had enough of life and decides to end his. But no matter how hard he tries, he can't seem to succeed at it.",-,Drama,nesten død,2023
nan,-,Rich Toulmin,"['Kieran Jenkins', 'Rich Toulmin', 'Cathy Wippell']","Luke unwillingly yearns for his former relationship. Unable to forget the love for his abusive ex, his life is torn apart by the breakup's emotional fallout. How will he move on if he can't confront or express his feelings?",-,Drama,remnants of a broken heart,2023
nan,-,Brendan Marler,Brendan Marler,-,-,Drama,chester,2023
nan,6.6,David A. Flores,David A. Flores,A young woman works with a digital copy of her mom to investigate the sudden disappearance of her real mom.,15,Drama,likeness,2023
nan,-,Johnny Read,Johnny Read,"A man contemplates life, love and loss as he grieves for a father he never met, in a country he doesn't know.",-,Drama,the bridge,2023
-,-,Max Jeffrey,"['Callie Harlan', 'Christie Williams']",-,7,Drama,scratched,2023
nan,-,Josiah Swanson,Josiah Swanson,The plot is unknown.,-,Drama,box,2023
nan,-,Nick Karamousadakis,Nick Karamousadakis,-,23,Drama,matter of chemistry,2023
nan,-,Daakyehene Ababio,Daakyehene Ababio,-,24,Drama,lineage,2023
nan,-,George Turnbull,George Turnbull,"Ten years after the mysterious death of her mother, Mary must confront the ghosts from her past.",25,Drama,where can i run?,2023
-,7.3,Parker Viale,"['Parker Viale', 'Moorea Welch', 'Ryan Calhoon']","After being accused of murdering her boyfriend, Vanessa must try to prove her innocence while a mysterious entity has other plans.",22,Drama,hidden above 2: the mystery unfolds,2023
nan,-,Connor Larkin,Connor Larkin,"After being confused for someone else, a young man gets forced into doing a job intended for a gangster.",17,Drama,bittersweet sundays,2023
nan,-,Kyle Davison,"['Marcus Catt', 'Kyle Davison']",A Son reflects on the life of his Father.,5,Drama,my father's son,2023
nan,-,Nathanael Matanick,Nathanael Matanick,-,20,Drama,the least [si ayu],2023
nan,-,Elijio Carlos Ramirez,Ramiro Quezada,A despondent writer struggles with the realities of his upbringing and the toxic masculine ethos that has plagued his life.,17,Drama,i can talk,2023
nan,-,Maryna Bogdan,Maryna Bogdan,An elderly woman unexpectedly reconnects with her old flame and now must decide between holding onto the past or pursuing a second chance at love.,-,Drama,nana,2023
nan,8.2,Brett C. Persson,"['Brandon C. Michaels', 'Brett C. Persson', 'Chance Spencer']","The man had been held captive for months. He was alone in a cold, dark room with no windows or indication of time passing by. He wasn't even sure if anyone knew where he was or what had happened to him. All he could do was wait, not knowing when or if his captors would come back ... Leer todo",8,Drama,the prisoner's journal,2023
nan,-,Gabriela Matarazzo,Gabriela Matarazzo,"Reconcile follows a day in the life of Blake, a recovering alcoholic father and his teenage son, Benji, as they struggle to come together on the one-year anniversary of Benji's mom's passing.",14,Drama,reconcile,2023
71,-,Shawn Divakar,Shawn Divakar,"Two brothers, Abdu and Ronny are on an ambiguous run from the police. While the younger one, Abdu is convinced their missing cult leader -- Shechem is dead, Ronny disregards it. They journey on an off-beat pursuit to find their lost leader, Shechem.",12,Drama,bandit,2023
nan,8.3,Ahmad Alyaseer,"['Ahmad Alyaseer', 'Rana Alyaseer']","A father and mother are faced with the painful task of washing and shrouding their deceased transgender daughter. When no one agrees to wash her, how far is the father willing to go to make sure his ""son"" is washed?",11,Drama,our males and females,2023
nan,-,Joshua Bernalte,Joshua Bernalte,-,-,Drama,talking rosie,2023
nan,-,Emorphia Margaritis,Emorphia Margaritis,"Frankie, a 20-year-old girl has been caring for her father Tony, who's in need of a kidney transplant. Tony, always having been the caretaker of the family is ashamed and guilt-ridden by his worsening kidney condition which has led him to heavily depend on his daughter as well as... Leer todo",9,Drama,edge of hope,2023
nan,-,Francesco Pio Grimaldi,Francesco Pio Grimaldi,"He is sitting on a park bench, reading a manga. She will ask to sit with him.",12,Drama,avere tempo,2023
nan,-,-,-,"Set in the early 60's and modern day, the story is of two women immigrants to London, one Irish, one Nigerian both looking for work and getting the same response, abuse and closed doors. A chance encounter in reincarnated lives brings the women together again in a modern day soci... Leer todo",-,Drama,"no irish, no blacks, no dogs",2023
93,-,Ethan Dela Cruz,"['Gwyneth Cruz', 'Ethan Dela Cruz', 'Tisha Sta. Maria']","An average family is planning to have their dream trip. As Gabo adventures the reality of life with his two siblings, Ben and Yna, their trip gets push back.",20,Drama,see you yesterday,2023
nan,-,Liam Kimmons,Liam Kimmons,"On January 1st, 2000; The rapture begins, leaving Wallace Wexler, (the owner of the pet insurance company, ""Y2K-9""), to fulfill his empty promises. Wallace seeks dogs, meaningful connection, and for purpose in an empty world.",12,Drama,y2k-9,2023
nan,7.1,Mónica Lima,"['Gonçalo Branco', 'Mónica Lima']","In an apartment in a city under curfew, a day expands from early Spring to late Summer. A couple's longing to start a family is shaken by a pervasive feeling of uncertainty.",23,Drama,natureza humana,2023
nan,-,Liam Evans,Liam Evans,"Trying to make this date a special one, Jack follows the advice of his friend Ryan to take his girlfriend out for a night that won't be forgotten.",23,Drama,snap,2023
20,-,Liam Flynn,Liam Flynn,-,-,Drama,listen to me,2023
nan,-,Zach Salazar,"['Anthony Hernandez', 'Zach Salazar']",A mother and daughter face the wrath of an abusive husband.,17,Drama,diary of a broken home,2023
nan,-,Titus Gustafson,Titus Gustafson,"The witch hunts are at large and Innocent women's lives hang in the balance. Elizabeth Parris is questioned by the Reverend about her fits the previous night, in which Elizabeth reveals her alleged ""attacker."" The assailant is dealt a poor hand of justice.",12,Drama,ascendant,2023
nan,7.9,Viktor Granö,Viktor Granö,"A love triangle between a programmer, her husband, and a virtual clone she's made of him behind his back.",34,Drama,loading love,2023
nan,-,Ankit Santra,Ankit Santra,"Amidst a pandemic, young Sholte finds drawings of a dead child from the city and trying to match them with their said progressive village, discovers the harsh reality.",23,Drama,"river, road and hoodwinked toad",2023
nan,-,Max Jones,Max Jones,-,11,Drama,prologue: l'héritage de peter parker,2023
nan,-,Cody Um,"['Taylor Bergman', 'Cody Um']",A troubled farmer suffers from guilt after covering up the murder of a young employee.,21,Drama,what's gone won't be forgotten,2023
nan,-,Kaila Gutierrez,Kaila Gutierrez,An all star Volleyball player struggles to process the death of her grandmother.,-,Drama,cielito lindo,2023
100,7.6,Shehroze Khan,"['Damion Sirdeezel France', 'Omar Khan']","Paula and Ali sit down for the very last time, as they break up over the setting sun of Greenwich Hill.",-,Drama,queen of diamonds,2023
nan,-,Harry Tomlin,Harry Tomlin,"Bobby is a tap dancer faced with the anxiety and fear of moving home, leaving friends, and abandoning a life he has finally built for himself. This film was made in association with Somesuch and Co, and was all filmed in one day.",13,Drama,heel drop,2023
nan,-,Micah Nelson,Micah Nelson,-,-,Drama,we're not ok,2023
nan,9.2,Eddie Possehl,Eddie Possehl,"During a boxing match that could change his career forever, Oscar must also face his familial trauma if he's to stand a chance at achieving his dream.",-,Drama,failure: a boxing story,2023
nan,-,Santresa Clements,-,"A group of friends meet up for a Kick Back. When Jess's best friend goes missing, she does whatever it takes to find her. What happens when she does find her?",27,Drama,kicked back,2023
nan,-,Lina Kraftsoff,Lina Kraftsoff,-,15,Drama,colors of a black belt,2023
nan,7.7,Petr Melnikov,Petr Melnikov,Father tells a bedtime story near an empty bed,5,Drama,a bedtime story,2023
62,9.7,Subhankar Adhikary,Subhankar Adhikary,"""A DAY IN THE LIFE"" depicts a day of lives of a middle-aged couple, a young tightrope walker girl and a man who tries to survive in post-apocalyptic world.",8,Drama,a day in the life,2023
nan,-,Malachi Johnson,Malachi Johnson,"Artemis and her family take a hiking trip through the long woods in order to explore what nature has to offer. As they walk a series of mysterious events start to take place including seeing mysterious figures and hearing names. After an encounter with Gaia ""Mother of Earth"" she ... Leer todo",-,Drama,the tree of artemis,2023
nan,-,Abdul T. Sesay,Abdul T. Sesay,-,7,Drama,it could be you,2023
nan,-,Thomas Dalais,Thomas Dalais,"Robert Angelo, a widely adored self-help guru, deals with his crumbling personal life backstage moments before giving seminar on how to lead a fulfilling life",-,Drama,guru,2023
nan,-,Faith Belk,Faith Belk,-,-,Drama,free to be me,2023
nan,-,Woodson Michel,"['Woodson Michel', 'Christopher Blandford']",When a young female moves away from her past and loses a diary with significant meaning. She meets a young man who falls for the writer of the journal and he pursues her and consults with his friends about it.,32,Drama,her diary,2023
nan,-,"['Hera Anderson', 'Alexander Garza']",Hera Anderson,An artistic approach to finding soul and body through music.,5,Drama,mon corps,2023
88,6.9,Natasha Kinaru,Natasha Kinaru,"In the future, when people are no longer able to experience emotions, a glamorous couple visits a fancy restaurant where they are served exactly what they are hungry for.",-,Drama,the menu,2023
nan,-,Baillie Braund,"['Baillie Braund', 'Zac Roberts']",An eager young fighter with a disproving family and a boxing coach with a traumatic past tries to overcome their personal issues by letting each other into their lives.,15,Drama,gloves up,2023
7,6.2,Kris Smith,"['Anthony J. Russo', 'Kris Smith']",An awkward bachelor meets a seductive woman online and arranges a date on New Year's Eve.,30,Drama,new year's eve,2023
nan,-,Jide Ajide IIIYusuf Fabs Cala,"['Yusuf Fabs Cala', 'Nathan Neale', 'Kay Sigurgeirson']",-,35,Drama,invisible walls,2023
nan,-,Maximilliano Guillen,Maximilliano Guillen,-,-,Drama,anything that moves,2023
nan,-,Gregory Roberts,Gregory Roberts,A woman on her wedding day gets cold feet and goes through an existential crisis while playing chess at a park.,6,Drama,check,2023
nan,-,Rafael Sanchez,Rafael Sanchez,The Grim Reaper receives a notice that he has 24 hours off from job. Grim Reaper has the next 24 hours to enjoy his day off in Earth before he goes back to work for eternity.,-,Drama,death's day off,2023
64,-,Nick Alexander,Steven Lee,"BANDITS is the story of a young mum, Maggie, who does something extraordinary to try and carve out a better life for herself and her son, Kyle. Told from Kyle's perspective, we watch helplessly as Maggie's decision to hold up a petrol station brings him dangerously close to a lif... Leer todo",-,Drama,bandits,2023
nan,-,Colin Stewart,Kathy Krantz,-,20,Drama,suffering suffragette,2023
nan,-,Phoebe Wolfe,Phoebe Wolfe,"One sweaty Australian summer, two girls skate from Sydney to Parliament House in an emission-less climate change protest that tests more than their friendship.",15,Drama,the overthrow,2023
nan,-,Courtland Davis,Courtland Davis,"Levi, a college student with a great future on his shoulders becomes a victim of gang violence, and now has to seek help from his two best friends JT and Colten to figure out the solution to aid their best friend.",15,Drama,left alone,2023
nan,-,Sean Morgan,Cailah Jade,-,-,Drama,maybe daddy?,2023
nan,-,Christine Racheal,Christine Racheal,"A disbanded R&B group returns to Atlanta to shoot for the legacy edition of a magazine and discovers the truth behind their breakup. When the truth is revealed, the men are forced to choose between the brotherhood they've always known or to cling to the prejudice that drove them ... Leer todo",-,Drama,dice,2023
40,-,Derek Ford,Derek Ford,Elle finds herself in a repetitive spiral where the same conversation is had without a different result.,6,Drama,palindrome,2023
nan,6.0,Matt Spear,Matt Spear,A family grieves at the loss of their loved one.,8,Drama,"love, grandma",2023
nan,-,"['Raja Mukerji', 'Meghna Bharadwaj']",-,-,-,Drama,ma aur hum,2023
nan,6.4,Lucas Bacle,"['Lucas Bacle', 'Laurent Target']","During one night of self-doubt, a tormented caregiver must confess to his best friend with a disability, whom he has been caring for for several years, that he won't be coming back to work the next day.",24,Drama,auxiliaire,2023
nan,-,Edoardo Novello,Edoardo Novello,A University professor comes to terms with his inner self after a lesson.,8,Drama,the things i can't say,2023
nan,-,Mila Brener,Mila Brener,"A young girl named Charlie dresses up as a clown everyday in honor of her deceased mom who was in the circus. Charlie gets bullied for the way she looks until she unexpectedly meets a new friend. A touching tale which unfolds themes of dealing with loss, standing up to bulling an... Leer todo",-,Drama,not my circus,2023
68,-,Mark Spayne,"['Mark Spayne', 'Jake Yearwood']",Lisa Decides enough is enough of her toxic so called friends and decides to show them what they really are.,-,Drama,bombshell,2023
nan,-,Michael C. Perry,Joey P Fama,"In this thoughtful and intriguing film, delivered within a stark, almost stilted animation, material life battles spiritual space. We see unmoored author Ami Arnette Alabaster toiling to create things of superficial value that appear to have no purpose and buying things for which... Leer todo",4,Drama,walls,2023
nan,-,Andre K. Jefferson,-,"Benecia is a young schizophrenic woman, recently off her medication, she searches for her place in the world. Feeling like she has nothing to live for- she attempts to commit suicide, but is interrupted with each attempt. Benecia is on the search for her heartbeat. Suicide preven... Leer todo",-,Drama,heartbeat,2023
nan,-,Shibaji Dutta,Shibaji Dutta,The story is a quirky kind of a love story which revolves around a boy coming from a lower middle class family struggling to become a director and a girl coming from an upper middle class family who already is an established character actor. How the pressure of their parents and ... Leer todo,25,Drama,love in,2023
nan,-,Albrin Junior,Albrin Junior,-,-,Drama,hadassah,2023
nan,-,Angel Alvarez,"['Dewayne Bontrager', 'Gordon Giddings', 'Taz Lake']",-,15,Drama,the final cut,2023
nan,-,Vanessa Rösgen,Vanessa Rösgen,-,-,Drama,manchmal will ich schreien,2023
nan,-,Anders Lidin Hansen,Anders Lidin Hansen,"A seemingly happy couple goes on a hike in the mountains. As the fog becomes more and more intense, the dark sides of the relationship are surfacing.",11,Drama,into the fog,2023
nan,-,Numark Ricafranca,Numark Ricafranca,"In a dystopian nation where people's lives are determined based on 3 phases, a 13-year-old living in the monotonous, coercive, repressive, and repetitive life cycle of phase II attempts to progress to phase III hoping for a better life.",-,Drama,phase iii,2023
-,-,Meghan Atherton,Reese Macdonald,-,3,Drama,half empty,2023
nan,-,Rianna Grace Morgan,Rianna Grace Morgan,A group of friends is oblivious to the struggles one of them is going through.,7,Drama,i'm fine,2023
nan,-,Christila Ayom,"['Christila Ayom', 'Rholan Ranieri', 'Madeline Small']","Margaret struggles to come to terms with the idea that she may one day lose her husband, Barry to dementia. After choosing not to accept what the future may hold, she is pushed to her breaking point when Barry suddenly forgets who she is.",6,Drama,then i saw the garden,2023
nan,-,JT Doran,JT Doran,A young black opera prodigy from the Bronx struggles with vicious inner and outer demons as he pursues his dream of opera glory and a better life.,4,Drama,trill,2023
74,-,Jonathan Oglesby,Jonathan Oglesby,-,43,Drama,canvas,2023
nan,-,Maria Aguilar,-,"Accompanied by her overwhelmed one-night stand, a young woman makes her way to the hospital to end a pregnancy.",13,Drama,motherhood,2023
nan,-,Lampros Kordolaimis,Lampros Kordolaimis,"Eleanor and Sarah are an eighteenth-century couple situated in Antilia. They live isolated in the forest, but soon the outside world will take notice of them.",8,Drama,rotting love,2023
nan,-,Jack Jennings,Adam Loxley,A conservative cat-sitter's outlook on life is tested when he is hired by a young couple to look after their particular breed of feline.,9,Drama,kitty,2023
nan,-,Yogesh Rajguru,Nivedita Gokhale,"The film focuses on the ideological and domestic independence of a woman in her 70s named Sharada who hails from a Maharashtrian household and has just lost her husband after his long struggle with an ailment. Typically in India, a woman of her age is expected and represented to ... Leer todo",-,Drama,urvarit,2023
nan,-,Jake Skrok,Jake Skrok,-,13,Drama,what i need,2023
nan,-,Cecilia Stenbom,Cecilia Stenbom,"Three strangers converge at a management training day focused upon Leadership, Accountability, and Empathy. Their task: fire a colleague.",13,Drama,bad news,2023
nan,-,Timi Akindele-Ajani,Timi Akindele-Ajani,"In 1972, A Nigerian woman hosts her English colleague for dinner in the hope of getting her prideful husband a job.",13,Drama,guests,2023
nan,7.6,"['Tai Leclaire', 'David Spadora']",Tai Leclaire,Follows a queer Native who retreats into his mind to find the perfect response from different versions of his own identity after being confronted by a non-Native wearing a ceremonial headdress at a music festival.,10,Drama,headdress,2023
50,6.5,"['Anya Chirkova', 'Meran Ismailsoy']",Maziyar Khatam,A middle-aged Iranian man makes a desperate bid to keep his apartment as his relationship with his son unravels,14,Drama,baba,2023
nan,5.2,Anggun Priambodo,Prima Rusdi,An incarcerated man is allowed a temporary release with a woman prison officer to evacuate his mother - who is trapped in a village during an earthquake that might lead to a tsunami - bringing them to an unexpectedly exciting experience,18,Drama,evacuation of mama emola,2023
nan,-,Nick Bekos,Nick Bekos,"Eleonora is trapped in her marriage with Achilleas. Her brother, Vagelis, unwillingly offers her a possible way out.",13,Drama,i'm leaving,2023
nan,7.4,Francescu Artily,Francescu Artily,"A cameraman shoots picturesque videos for a TV production company. Wrecked by his lack of desire lost in the emptiness of a daily routine, he wanders alone through landscapes in search of the best view. A journey where the image becomes the main character of an existential quest.",14,Drama,hors-saison,2023
nan,-,Sid Imani Varland,Efaobasi Ekpe,-,6,Drama,the glimmer on the surface,2023
nan,-,Luc Laporterie,Luc Laporterie,-,-,Drama,mots pour maux,2023
nan,-,Joseph Dean Lacey,Joseph Dean Lacey,"A husband and wife are struggling financially, Will they choose love or money?",-,Drama,death due us part,2023
44,-,Zach Zeman,Kadeem Briddell,"After a devastating accident, two sisters discover their connection remains through otherworldly means.",6,Drama,the other side,2023
nan,7.2,Kearin Green,James Weekes,"On the eve of her little sister's birthday party, a young woman suffering from spells of guilt-induced sleep paralysis is walked through the memories of her own miserable existence.",7,Drama,atonia,2023
nan,-,Srinivas Kasturi,Srinivas Kasturi,-,32,Drama,swarasamhitha,2023
