puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,7.3,André Joseph,André Joseph,"When a Bolivian drug lord and his family get gunned down by a group of Russian drug runners, it's up to a pair of tough DEA agents to bring them to justice.",97,Accion,dishonorable vendetta,2012
14,4.3,Maxim Korostyshevsky,"['Alexandre Coscas', 'Joe Kelbley', 'Robert Crombie']","Wealthy thrill-seekers pay huge premiums to have themselves inserted into military adventures, only this time things don't go exactly to plan.",94,Accion,soldiers of fortune,2012
33,4.9,Michael David Trozzo,Michael David Trozzo,"When a school bus accident devastates an inner city Los Angeles neighborhood, it will forever change the paths for all. Friendships will be challenged, beliefs questioned and it become a time when they must choose which way to fall.",86,Accion,falling away,2012
nan,-,Stefan Wrenshall,Stefan Wrenshall,"Patrick's life is paved with broken dreams. The bad luck keeps on coming until a sudden series of accidental, felonious and even magical events change the course of his destiny forever. Now all he has to do is deal with the body.",95,Accion,indie jonesing,2012
nan,2.7,Olaf Ittenbach,Olaf Ittenbach,Three unlikely allies must team up to save humanity when the portal to hell is opened and the undead begin to walk the earth. The group races to find an artifact of great power to close the portal before all hope is lost.,85,Accion,legend of hell,2012
nan,3.2,Nick Parada,"['Nick Parada', 'Kimberly Spencer']",-,89,Accion,bro',2012
nan,7.8,Akash Adhikari,Shuny Bee,"The martial arts sensation, Shuny Bee, strikes the city of Kathmandu as the Gorkha Protector, to stop the human trafficking of young innocent girls. Although it is a fiction movie, it is based on what is happening in real life situations for a long time in country of Nepal. He pledges to bring an end to this evil vice that has plagued his hometown. His dedication, det... Leer todo",80,Accion,gorkha rakshyak,2012
nan,-,Konstantin A. Popov,Konstantin A. Popov,"A 12-years old russian boy, who miraculously survives a terrible car crash where all his family died, is looking for the killer-driver, who intentionally provoked the accident. He could never expect that on this journey he would find his soul-mate, fly to the dark side of the Moon and learn how to live without casting any shadows. Learn that every single man on Earth ... Leer todo",165,Accion,nebo za nas 3d,2012
88,7.1,Michael Piotrowski,Michael Dault,"He was only a teen when his brother Syd took their parents lives. Fast forward years later, Robbie Hood lives a boring, safe life where chances are far and few. Rage builds and Robbie's life takes three turns: A bar brawling legend, an underground street fighter and a modern day, bank-robbing ""Robin Hood"". When the past comes back to haunt the young Scrapper, it'll ta... Leer todo",90,Accion,the scrapper,2012
nan,3.3,Alejo Mo-Sun,Alejo Mo-Sun,A reluctant samurai with a dark past sets off on a mission to fulfill his destiny.,105,Accion,hirokin,2012
63,6.1,Samuel Fischer,"['Jeff Traxler', 'Marc Conklin']","Memorial Day, 1993. When 13-year-old Kyle Vogel discovers the World War II footlocker belonging to his grandfather, Bud, everyone tells Kyle to put it back. Luckily, he ignores them. Although Bud has never talked about the war, he finds himself striking a deal with his grandson: Kyle can pick any three souvenirs, and Bud will tell him the stories behind each one. Memo... Leer todo",104,Accion,memorial day,2012
nan,3.0,Jonathan Glendening,"['Pat Higgins', 'Phillip Barron']","When werewolf Mickey is accidentally killed in a strip club, the girls who work there have until the next full moon before his bloodthirsty wolf pack seek murderous retribution.",93,Accion,strippers vs werewolves,2012
85,7.0,Josh Trank,"['Max Landis', 'Josh Trank']",-,89,Accion,chronicle,2012
nan,5.7,John Lawrence,"['John Lawrence', 'John Lawrence']","The painful and humorous journey of a selfish athlete who is now down on his luck unable even to keep his job as a bike messenger. He finds a way to redeem his life through the support of friends and by learning that to break from the large group of bikers, the peloton, the winning cyclist must first work with the team.",94,Accion,peloton,2012
16,4.1,Priyadarshan,"['Robin Bhatt', 'Aditya Dhar']","To avenge his past, Aakash Rana plants a bomb in a train endangering the lives of 500 passengers.",121,Accion,tezz,2012
45,5.7,Fumihiko Sori,"['Jeffrey Scott', 'Sean Whitley']","In the land of Orlais, where battles are fought with swords and magic, a young heroine rises as templars, mages, and dragons clash. Cassandra, a brash and beautiful Seeker, must stop a conspiracy that threatens the realm's most powerful religious order, the Chantry of Andraste. Accused of treasonous crimes and hunted by friend and foe, Cassandra must clear her name an... Leer todo",90,Accion,dragon age: dawn of the seeker,2012
-,5.2,Rob Cohen,"['Marc Moss', 'Kerry Williamson', 'James Patterson']",-,101,Accion,alex cross,2012
nan,6.7,Takeshi Kitano,Takeshi Kitano,"As the police launch a full-scale crackdown on organized crime, it ignites a national yakuza struggle between the Sanno of the East and Hanabishi of the West.",110,Accion,autoreiji: biyondo,2012
nan,7.5,Patrick Sheehan,Patrick Sheehan,"A documentary that tells the story of Dale Brown, the legendary LSU basketball coach (1972-1997). The film boasts an all-star cast including Matthew McConaughey, Shaquille O'Neal, John Wooden, Dick Vitale and Tim Brando. The film chronicles his battles with the NCAA, his successful campaign to have a prisoner released and ultimately pardoned from Angola State Penitent... Leer todo",82,Accion,man in the glass: the dale brown story,2012
25,4.4,Mischa Webley,Mischa Webley,The shadow of war follows a troubled Iraq War vet as he is forced to pursue one of his own into the Pacific Northwest wilderness to finally confront a war crime that has haunted them both.,92,Accion,the kill hole,2012
71,5.6,Rohit Shetty,"['Yunus Sajawal', 'Sajid', 'Farhad Samji']","All hell breaks loose when a Muslim man breaks a temple lock to save a little child, thus for his safety keeps a Hindu name, where he starts making web of lies.",155,Accion,bol bachchan,2012
nan,4.6,J.A. Steel,"['Christian K. Koch', 'J.A. Steel']",A Civil War ghost story with a modern twist.,86,Accion,blood fare,2012
nan,4.1,Nikolai Pigarev,"['Mikhail Borzenkov', 'Nikolai Pigarev']","Russian Winter is a terrible thing... especially if it arrives in mid-July. Out amidst the icy storm, something raises its hideous head - a Russian zombie - senseless and merciless.",87,Accion,zima mertvetsov. metelitsa,2012
49,6.1,Rupert Sanders,"['Evan Daugherty', 'John Lee Hancock', 'Hossein Amini']",-,127,Accion,snow white and the huntsman,2012
18,4.4,John Hyams,Tim Tori,-,91,Accion,dragon eyes,2012
86,5.3,Stephen Marro,Stephen Marro,"Broadway's Finest is a diverting story about three struggling men who impersonate New York City under cover cops and chase down a notorious drug dealer in order to create their own cutting edge police drama. Desperate for success, they enter the dangerous world of undercover police work to get the authentic material they need to create their show. As the exploits of t... Leer todo",88,Accion,broadway's finest,2012
81,-,Zach Mann,Nick Richey,A rogue scientist's fear of death leads him down a dangerous and destructive path as he risks everything in his search for immortality through time travel.,90,Accion,relativity,2012
nan,5.9,Soi Cheang,"[""Joey O'Bryan"", 'Kam-Yuen Szeto', 'Francis Yat-Chun Fung']",-,90,Accion,che sau,2012
0,3.5,"['Duane Graves', 'Justin Meeks']","['Kim Henkel', 'Jonathan Swift']",A birthday celebration at a fancy restaurant leads to some friends' encounter with flesh-peddling cannibals.,86,Accion,butcher boys,2012
100,6.0,Piotr Mularuk,"['Wojciech Gajewicz', 'Piotr Mularuk']","A story about the rise and fall of Zyga - a Polish kid in his early twenties, who wants to take charge of his life after the fall of communism, but in a time of chaos and moral anarchy, unwillingly becomes a gangster.",113,Accion,yuma,2012
40,4.2,Kamal Ahmed,Kamal Ahmed,"Four friends pay the ultimate price,when they seek revenge against a low-level Gangster.",91,Accion,brutal,2012
nan,8.1,Jakob Montrasio,"['Jakob Montrasio', 'Michael Ziming Ouyang']","Guerino, a cowboy from Italy, travels to Shanghai in search of his sister Elisa, who was working as a model in China but mysteriously vanished. In Shanghai, Guerino finds an unlikely ally in Jieikai, a local Chinese, whose girlfriend also mysteriously disappeared while working in the same modeling agency. During their search to uncover the truth, they are dragged into... Leer todo",-,Accion,the way of the spur,2012
nan,6.4,Makoto Kamiya,"['Shotaro Suga', 'Shinji Mikami', 'Tokuro Fujiwara']",-,100,Accion,baiohazado: damuneshon,2012
8,4.2,Neil Mackay,"['Neil Mackay', 'Sean Mc', 'Aulay']","A bank robbery goes awry and the robbers hold up within a forest, but there is another that dwells here, an ex Vietnam vet. Soon, a battle of survival erupts as the thieves' now have to fight for their very existence.",85,Accion,battleground,2012
23,4.8,Vishal Mahadkar,"['Vishal Mahadkar', 'Sanjay Masoomm', 'Upendra Sidhaye']","A young man elopes with the girl he loves and moves to South Africa, where he works in the diamond-exporting business. Slowly, he is pulled into the underworld.",109,Accion,blood money,2012
nan,7.3,Afonso Poyart,Afonso Poyart,"In São Paulo, the scheme of the corrupt DA Júlia and her mate, the lawyer Henrique with the gangster Maicom is discovered and sent to the Internal Affairs. Maicom is responsible for kidnappings, murderers and heists and his only chance is the support of the corrupt and powerful assemblyman Jader Kerteis that demands 2 million-dollars to help him. Meanwhile the ""paulis... Leer todo",101,Accion,2 coelhos,2012
-,5.3,Moziko Wind,"['Michael Micco', 'Moziko Wind']","A new age of terrorism is taking place in the United States. FBI Director, Frank Fitzgerald, is helping an Iranian terrorist group frame innocent American citizens rendering them guilty for terrorist acts they did not commit. The seventh victim, Tom Cali, is on the run trying to prove his innocence.",89,Accion,the rule of law,2012
nan,6.6,Baltasar Kormákur,"['Jón Atli Jónasson', 'Baltasar Kormákur']","Based on actual events, a fisherman tries to survive in the freezing ocean after his boat capsizes off the south coast of Iceland.",95,Accion,djúpið,2012
67,6.6,Simon West,"['Richard Wenk', 'Sylvester Stallone', 'Ken Kaufman']",-,103,Accion,the expendables 2,2012
nan,2.6,Denis Alekseev,Denis Alekseev,"This is a movie about modern Russia, about the new generation, which, having learned the truth about the unclean business of their parents, does not follow in their footsteps, but chooses a new path.",-,Accion,brigada: naslednik,2012
nan,7.7,Jay Taylor,Jay Taylor,"Tracy thinks she is going to get her life back in order, until her day spirals out of control. Taken hostage by a couple two bit thieves who are on the run, she finds herself fighting for her life.",94,Accion,broken down,2012
6,5.0,Tom Vaughan,"['Allan Loeb', 'Steven Pearl']",-,94,Accion,so undercover,2012
nan,-,Joel Juarez,"['Joel Juarez', 'Alejandro Mendoza']",An epic adventure about the last five children on Earth discovering the truth behind the malevolent forces of mother nature. The film follows a group of daring friends in a coming of age adventure.,76,Accion,generation last,2012
nan,8.0,Alejo Hoijman,Alejo Hoijman,"Summer is coming to Nicaragua and Maycol and Bryan will start to learn their families' trade, shark hunting. In a place where traditional trades disappear in favor of drug trafficking, these two boy choose their future. A coming of age film set in the forgotten Caribbean coast of Nicaragua.",93,Accion,el ojo del tiburón,2012
40,4.8,Nicolás López,"['Nicolás López', 'Eli Roth', 'Guillermo Amoedo']",-,89,Accion,aftershock,2012
92,3.6,Isaac Florentine,"['Nancy L. Babine', 'Hans Feuersinger', 'Elika Portnoy']",-,91,Accion,sofia,2012
40,6.5,Faruk Aksoy,"['Melih Esat Acil', 'Atilla Engin', 'Irfan Saruhan']","After the death of his father Murat II, Mehmet II ascends to the Ottoman throne. After braving internal and external enemies, he decides to complete what he was destined to do - conquer Constantinople.",162,Accion,fetih 1453,2012
43,4.3,"['Abbas Alibhai Burmawalla', 'Mastan Alibhai Burmawalla']","['Nikhat Bhatty', 'Bhaskar Hazarika', 'Rohit Jugraj']","Learning of a fortune in gold being secretly shipped to Romania, master thieves Charlie and Riya assemble a crack team to steal it.",163,Accion,players,2012
62,7.3,Bedabrata Pain,"['Bedabrata Pain', 'Shonali Bose']","School kids organize an armed revolt in the 1930s in British occupied Chittagong. There are casualties on both sides. Later, one of those kids successfully leads the peasants to regain their food-grains earlier commandeered by the British.",105,Accion,chittagong,2012
nan,-,Michael Pickett,-,"Six American homeless men from different backgrounds are observed through a year of their lives and a season of homeless soccer. The film presents a cross sectional view of the American homeless plight and shows that something as small as a game, and a team community can be the big difference in a life. Through learning this beautiful game our characters struggle to r... Leer todo",95,Accion,a beautiful game,2012
90,7.6,Charles Wiedman,Charles Wiedman,"A man named Fisher Rood helps a lost soul and dispenses Divine justice while out running the law and the agents of an evil, global corporation.",46,Accion,the sinner,2012
nan,7.9,Will Martin,Will Martin,"In a US-Mexico border town, a young gunslinging skateboarder named Jack Urban must avenge the death of his kid sister - killed by a rising drug lord known only as ""The King.""",80,Accion,roughrider,2012
nan,8.3,Eric Ortiz,Eric Ortiz,"Three young men who have lost hope for a future, find a bond with each other and risk everything for a better life. Based on a true story.",74,Accion,exit 727,2012
59,5.2,Garrett Brawith,Ross Patterson,"An outrageous, over-the-top spoof, FDR: American Badass is the untold true story of our country's greatest monster-hunting president!",93,Accion,fdr: american badass!,2012
nan,4.7,Jessy Terrero,L. Philippe Casseus,-,96,Accion,freelancers,2012
6,6.6,"['Gregg Godfrey', 'Jeremy Rawle']","['Gregg Godfrey', 'Travis Pastrana', 'Jeremy Rawle']","Travis Pastrana and his tight-knit, highly-skilled, adrenaline-addicted friends bring their impossible, ridiculous, insane and hysterical adventures to the big screen for the first time.",92,Accion,nitro circus: the movie,2012
nan,3.4,Rosshan Andrrews,"['Bobby', 'Sanjay']","An International businessman and playboy tries to avenge the death of his girlfriend, who was murdered by a gang of robbers, by entrapping them through a reality TV show.",169,Accion,casanovva,2012
100,5.9,Steven C. Miller,Ben Powell,"Four heavily armed hitmen and two unusual teenagers go to war over $500,000 of stolen cash.",85,Accion,the aggression scale,2012
nan,-,Nick Samaras,Nick Samaras,They lost everything... but they will fight to the end.,63,Accion,the losing hand,2012
70,6.0,Ron Scalpello,Paul Van Carter,-,102,Accion,offender,2012
nan,5.7,Gordon Waddell,"['Russell Cunningham', 'Franca Maiorana', 'Frank Parini']","Abandoned by his mother and raised in a Temple, a warrior is born, a destiny fulfilled.",84,Accion,birth of a warrior,2012
23,6.3,Barry Battles,"['Barry Battles', 'Griffin Hood']","When three redneck brothers agree to help a woman save her godson from an abusive stepfather, they become targets on the run from an odd cast of characters.",98,Accion,the baytown outlaws,2012
54,5.9,Heitor Dhalia,Allison Burnett,-,94,Accion,gone,2012
33,3.6,Mitchel A. Jones,"['Mitchel A. Jones', 'Nicole Kruex']","A survivor of warfare born chemical attack, Cassie Becker faces a new world of terrible realization. The Human race has suffered terrible recourse in the wake of an attack that never should have been leaving the remaining inhabitants in a state far less then human. It has been six months since to the day in this new world of indescribable destruction and isolated fear... Leer todo",89,Accion,after the dawn,2012
nan,5.6,"['Harish Narayan', 'K. Hari Shankar']","['K. Hari Shankar', 'Harish Narayan']",Two students plan to investigate a strange phenomenon that they came across in a field during their summer holidays.,139,Accion,ambuli,2012
nan,5.4,Eduard Cortés,"['Eduard Cortés', 'Piti Español']",-,100,Accion,the pelayos,2012
nan,5.4,"['Srinivasa Reddy', 'Sreenivass Redde']","['D.S. Kannan', 'Bayyavarapu Ravi', 'Srinivasa Reddy']",A demon born from darkness plans to take over the world by marrying a girl with ominous horoscope.,157,Accion,damarukam,2012
nan,6.9,"['Jane Altiparmakov', 'Ognen Dimitrovski', 'Sinisa Evtimov']","['Borjan Zafirovski', 'Darijan Pejovski', 'Vardan Tozija']",An omnibus of ten short films by ten young directors.,141,Accion,skopje remixed,2012
17,5.2,Ruba Nadda,"['Ruba Nadda', 'Deborah Nathan', 'Lindy Davies']",-,93,Accion,inescapable,2012
nan,6.5,"['Curtis Cleveland', 'Brittany Baxter']","['Brittany Baxter', 'Keegan Callahan', 'Luke Callahan']","Mike and Barry are lifelong friends and roommates who have drifted apart, collateral damage from Mike's misguided pursuit of a corporate career. One summer morning, Mike, an avid cyclist, becomes the victim of bike crime when his ""Bullet"" is stolen. Barry convinces Mike to borrow the bicycle of their cute neighbour to get him to work on time. Unfortunately, this bike ... Leer todo",88,Accion,the bike heist,2012
14,2.7,Mark Atkins,"['Cameron Larson', 'Anthony Fankhauser', 'Joe Benkis']","The residents of a small town team up to kill a group of evolved sharks that can swim in sand, and are terrorizing local beaches.",91,Accion,sand sharks,2012
nan,4.8,Andrew Lau,"['Oi-Wah Lam', 'Joyce Chan', 'Yuet-Jan Hui']",An elite crime-fighting unit in the court of the Chinese emperor relies on flying swords to defeat their enemies.,112,Accion,xue di zi,2012
0,3.9,Ryan Combs,Ryan Combs,New Year's Eve 1975: Two cop detectives are staking out Renzo. He's suspected of killing a cop among others. Will the 2 cops do the necessary to get their man?,78,Accion,mafia,2012
92,6.9,Karan Malhotra,"['Ila Bedi Dutta', 'Avinash Ghodke', 'Karan Malhotra']",A young boy's father is lynched before his eyes; fifteen years later he returns home for revenge.,174,Accion,agneepath,2012
nan,7.9,Baxter Churchville,Baxter Churchville,A brother and sister learn to use their martial arts to protect the ocean they love.,85,Accion,champions of the deep,2012
nan,6.5,Akan Satayev,"['Muhammed Mamyrbekov', 'Jayik Sizdikov', 'Timur Zhaksylykov']","A universal story about the freedom of the human spirit and the struggle against slavery and despotism, about love, loss and betrayal. It is seen through the eyes of simple Kazakh kids and teenagers.",132,Accion,zhauzhürek myng bala,2012
nan,6.3,Albert Fautré,-,An action and martial arts movie beyond your greatest imagination.,95,Accion,praschan requiem,2012
nan,6.3,Kathrine Windfeld,"['Jan Guillou', 'Stefan Thunberg']",Swedish agent Hamilton tracks 200 stolen grenades to Russians at the Uzbek/Afghan border. Some men kill both dealers and buyers and steal the grenades. Who are they and what do they want with the grenades?,109,Accion,hamilton: i nationens intresse,2012
85,7.6,David Ayer,David Ayer,-,109,Accion,end of watch,2012
28,5.3,Paul W.S. Anderson,Paul W.S. Anderson,-,95,Accion,resident evil: retribution,2012
nan,5.6,Tobias Falk,"['Stefan Thunberg', 'Jan Guillou']","Special agent Carl Hamilton is forced to play by his own rules when his goddaughter is kidnapped by terrorists, as he learns that he will get no help from the Swedish secret services.",90,Accion,hamilton: men inte om det gäller din dotter,2012
nan,4.8,Marco Mak,Jing Wong,"A gorgeous lethal killer, brainwashed by the villain, makes a startling discovery in a mission to eliminate a person she can in no way imagine.",94,Accion,jue se wu qi,2012
nan,5.9,Ronnie S. Riskalla,"['K.G. Donovan', 'Ronnie S. Riskalla']",He just woke up. He's in a hospital. He can't move. He can't remember who he is. Memories begin to flood back to him as he regains consciousness. He was part of a heist gone wrong. One of a crew of six asked to steal a briefcase from a secret vault. But that's all he can remember. He will combat the drugs and the pain and the solitude in a desperate effort to remember... Leer todo,99,Accion,the day hollywood died,2012
50,4.5,Alex Craig Mann,"['Alex Craig Mann', 'Rob Rinow']",A group of oddball high school students find themselves trapped in detention with their classmates having turned into a horde of Zombies.,87,Accion,detention of the dead,2012
nan,1.2,Nick Thomas-Webster,"['David J. Henson', 'Allan Palmer']","A move of past evidence to a new location seems to pass without hitch - but has it? Items are missing and who are the sinister men in black, housed in the white building with no windows. Could the mysterious death of a child years ago be linked to new tragedies or are they more in keeping with ancient crimes. What of the fallen detective and the man constantly hauntin... Leer todo",-,Accion,futures past,2012
26,5.6,David Weaver,"['Elan Mastai', 'David Weaver']",-,90,Accion,the samaritan,2012
45,7.1,Petter Næss,"['Ole Meldgaard', 'Dave Mango', 'Petter Næss']",-,104,Accion,into the white,2012
nan,3.0,Jeff Broadstreet,"['Jeff Broadstreet', 'Robert Valding']","After inheriting the family mortuary, a pyrophobic mortician accidentally exposes hundreds of un-cremated bodies to toxic medical waste. As the corpses re-animate, the mortician's inheritance-seeking younger brother unexpectantly shows up, stumbling upon a full zombie outbreak!",88,Accion,night of the living dead 3d: re-animation,2012
nan,6.0,Steve Balderson,Frankie Kranz,"CULTURE SHOCK is about four American college grads who take their first trip overseas and get caught in an international crime ring. It's an action-packed thrill ride with humour, intrigue, and tweets.",81,Accion,culture shock,2012
nan,5.1,William Kaufman,"['Benjamin Shahrabani', 'Derek Kolstad', 'Chad Law']",-,91,Accion,last bullet,2012
nan,8.0,"['Brad Allgood', 'Joshua Wolff']","['Brad Allgood', 'Joshua Wolff', 'Bil Yoelin']",This shocking documentary tells the story of the indigenous Miskito lobster divers along Nicaragua's Caribbean Coast who risk their lives every day diving for the region's most lucrative resource - the Caribbean spiny lobster.,-,Accion,"my village, my lobster",2012
nan,2.4,Tazito Garcia,Tazito Garcia,"Will the struggle and fight to pass down a way of living, honor and expression to the next generation be possible, or is all hope lost with the strive to be the better, richer, most known icon in the media in todays world.",-,Accion,the dark side: rise of darkness,2012
23,5.0,Jesse V. Johnson,Derek Kolstad,-,95,Accion,the package,2012
20,4.8,Justin Dix,"['Eddie Baroo', 'Justin Dix', 'Adam Patrick Foster']","A special forces unit sent, to infiltrate Pine Gap Australia's top secret underground military compound, come under attack from unknown forces.",86,Accion,crawlspace,2012
55,6.1,Chakri Toleti,"['Chakri Toleti', 'Eric Felberg', 'Sarath Mandava']","David Billa builds up his drug and arms dealing empire, becoming a feared underworld boss.",129,Accion,billa 2,2012
nan,3.8,Daniel J. Gillin,"['Daniel J. Gillin', 'Michael Adam Hamilton']","TROPHY tells the story of men's obsession with power and how far they will go to claim the ""PRIZE"". Two rival gangs in Los Angeles and Las Vegas, led by Gino (Robert Miano) and Cole (Michael Madsen), are vying for control. Danny (Michael Masini), an LAPD undercover police detective, goes deep into gangland to infiltrate one gang to bring down both. Along the way, he b... Leer todo",99,Accion,beyond the trophy,2012
38,3.5,Joe Davison,Joe Davison,"Several months after a zombie outbreak Frost Bite is the last town in Alaska. For John Bannister and his team of survivors it's what they call home, and it's all they got. Now, an unforeseen evil has risen, and his name is Regis, and he wants everything they have. Zombies are one thing, but Raiders are something else entirely.",93,Accion,frost bite,2012
nan,6.6,Stefano Sollima,"['Carlo Bonini', 'Daniele Cesarano', 'Barbara Petronio']","A look at the controversial riot cops unit, told through the stories of three veteran cops and a young recruit.",112,Accion,a.c.a.b. - all cops are bastards,2012
56,5.3,Johnny Remo,"['Daniel Backman', 'Johnny Remo']","After growing up with his single mom, skateboarder Caleb, 18, finds his busy, rich architect dad. He contacts him, when his mom's hospitalized with cancer. He joins a skateboard competition, when rent's up.",112,Accion,hardflip,2012
29,4.6,Sid Bennett,"['Sid Bennett', 'Jay Basu', 'Tom Pridham']",-,83,Accion,the dinosaur project,2012
nan,4.5,Patricio Valladares,"['Andrea Cavaletto', 'Patricio Valladares']","Ater their abusive father is jailed, two sisters being raised in a remote area of Chile find they have to answer to their uncle, a drug kingpin who wants his missing product back.",97,Accion,en las afueras de la ciudad,2012
nan,5.8,Chuan Lu,"['Succeed Be', 'Chuan Lu']",The story of two warring generals (Liu Bang and Xiang Yu) fighting for control of China at the end of the Qin Dynasty.,-,Accion,wang de shengyan,2012
nan,6.5,Alberto Rodríguez,"['Rafael Cobos', 'Alberto Rodríguez']",-,96,Accion,grupo 7,2012
7,5.6,David Barrett,"[""Tom O'Connor"", 'Lowell Cauffiel']",-,97,Accion,fire with fire,2012
20,7.2,David Barras,"['David Barras', 'Scott Mac', 'Kay', 'Scott Mac', 'Kay']","Jazz and Wolf need money to save their comic shop. When the rare and valuable first issue of Electric Man shows up, they think all their problems are solved. But things are never that simple. They are not the only ones who want to get their hands on it.",100,Accion,electric man,2012
20,5.4,Craig Moss,"['Craig Moss', 'Elliot Tishman']",-,90,Accion,bad ass,2012
24,4.5,Raimund Huber,Ken Miller,"Captured international assassins are locked up inside a high-tech bunker known as the Killing Chamber. To break out of this concrete hell they must duel each other, fight deadly ninjas and battle against gangs of masked maniacs. And... if they survive this, they will have to confront Snakehead: the lethal, deranged top dog who will stop at nothing to kill 'em all!",86,Accion,kill 'em all,2012
nan,7.0,Brannon Bates,Brannon Bates,Rookie detective Jack Wall is up against insurmountable odds as he attempts to solve his first case with a mysterious crime lord against him. Finding the true love of his life only to have her taken away is just the beginning of his transformation into Payback Jack.,98,Accion,payback jack,2012
12,3.3,Stephen Amis,"['Stephen Amis', 'Serge De Nardo', 'David Richardson']","In 1943, five US soldiers are recruited by the OSS for a time travel mission to save the world from the tyranny of Hitler's 25th Reich.",85,Accion,the 25th reich,2012
nan,8.4,Nicholas Ortiz,Nicholas Ortiz,"A Modern Frankenstein Film, set in New York City, where a former cop, a medical examiner and a online journalist must discover the terrifying secret behind a serial killer's actions that hold the Big Apple in a constant state of fear.",-,Accion,siodmak,2012
nan,5.8,David Charhon,"['Rémy Four', 'Julien War', 'David Charhon']",-,96,Accion,incompatibles,2012
72,6.3,Inon Shampanier,"['Inon Shampanier', 'Natalie Shampanier']",A man takes a cab from LAX. A couple gets in as well and he finds out what a millionaire tour is: they take his valuables and stop at ATMs until his credit cards max out. Who is he? Twists follow.,84,Accion,the millionaire tour,2012
nan,3.7,Ansel Faraj,Ansel Faraj,"The continuing story of Detective Adam Sera, and his new nemesis - the Fireman.",101,Accion,the burning within,2012
37,5.6,Jason Connery,"['Adam Mervis', 'Adam Ratcliffe', 'Javier Rodriguez']",-,90,Accion,the philly kid,2012
nan,6.0,Naoyoshi Shiotani,"['Clamp', 'Mokona Apapa', 'Satsuki Igarashi']","Six months after the massacre at her faux hometown, Saya has set out on a mission to exact revenge on Fumito, who had since then become a powerful dictator enforcing censorship throughout Japan.",107,Accion,gekijouban blood-c: the last dark,2012
nan,-,Leif Å. Songedal,"['Øivind Solfjeld', 'Leif Å. Songedal']",-,-,Accion,fuglekikkeren,2012
nan,-,Sean-Michael Argo,"['Sean-Michael Argo', 'Bekah Kelso']","Sineaters is the story of a lone drifter who has come to the end of a violent and bloody journey. He has the power to consume the sins of evil-doers, and the power to heal with his hands, part faith healer and part gun slinger. He loses the spiritual struggle with the Grim, a manifestation of all the evil he has removed from the world, and is turned against his sineat... Leer todo",90,Accion,sineaters,2012
nan,7.4,Gursimran Dhillon,"['Gursimran Dhillon', 'Colin Drake']",A detective with questionable methods enlists his group of friends to take down the drug dealers who control his city.,-,Accion,pseudo,2012
nan,5.7,Michele Placido,"['Denis Brusseaux', 'Cédric Melon']",-,89,Accion,le guetteur,2012
nan,5.4,Micheal Bafaro,Micheal Bafaro,"In an attempt to find a missing boy in the woods, an NBS news reporter and his cameraman embed themselves with a group of hunters before all goes awry.",86,Accion,embedded,2012
94,8.2,Anurag Kashyap,"['Akhilesh Jaiswal', 'Anurag Kashyap', 'Sachin K. Ladia']",-,321,Accion,gangs of wasseypur,2012
nan,7.2,Luis Ismael,Luis Ismael,"Tone, the leader of the gang, returns home after sometime abroad, to try to save his father's life that is on the verge of death, and needs a liver transplant to survive. For this task he needs the help of his gang, once again.",129,Accion,balas & bolinhos: o último capítulo,2012
nan,3.3,Shaji Kailas,Renji Panicker,Two detectives investigate the death of an intelligence agent found in a river after she discovered a Pakistani plot for a terrorist attack.,183,Accion,the king and the commissioner,2012
nan,4.7,Christopher Bryan,"['Ryan Darbonne', 'Allan Traylor']","The year is...""80's future"". The world is in shambles. A bitter and desolate place. The zombie apocalypse has been devouring the world for nearly 7 years. Now, the powers that be think the suffering should end - so the ultimate weapon is sent to earth. The Zombie Christ. Those that fight alongside him have become his apostles, and together - they attempt to rid the wo... Leer todo",-,Accion,the zombie christ,2012
nan,6.0,N. Linguswamy,"['N. Linguswamy', 'Brindha Sarathy']",Thiru join hands with his brother Guru to face the mobsters of a city.,150,Accion,vettai,2012
nan,5.7,Xavier Palud,"['Éric Besnard', 'Luc Besson']",-,94,Accion,à l'aveugle,2012
14,3.9,Steven R. Monroe,Steven R. Monroe,"The film is a violent, edgy ride focusing on down and out Reagan Tyler, a man who is troubled by visions and premonitions that ultimately lead him to old school Las Vegas. It's there that Reagan meets the beautiful and mysterious Monika, a young woman who turns out to have been killed the night before he even met her. Reagan is then forced to put the puzzle together o... Leer todo",88,Accion,monika,2012
nan,8.1,Ryan Branco,Ryan Branco,"A young woman (Symphony) living in Atlanta has a loving boyfriend, great friends and a Grandmother who worries like any other. But one night things change Symphony's life forever. A choice has to be made, kill or be killed.",90,Accion,symphonys target,2012
nan,3.9,Dwayne Buckle,Dwayne Buckle,"In a future world of scientific advances, humans share every aspects of their lives with their machines. But when a leading scientist and his team build an advanced prototype cyborg, the scientists aren't prepared for the consequences.",111,Accion,cybornetics,2012
nan,7.7,Boodee Keerthisena,Ariyaratne Athugala,"Two lovers, Yoga and Parvathi, meet on the battlefield of the Sri Lankan civil war. As the Liberation Tigers of Tamil Eelam attack the Sri Lankan army and tighten their grip on the Tamil people, Yoga and Parvathi struggle with feelings for each other and their own commitments to the LTTE. Parvathi's family is relocated to a concentration camp and Yoga is sent on a mis... Leer todo",112,Accion,matha,2012
