puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
75,-,Eric T. Grimes,Paul Winston,"A U.S. Navy SEAL-turned-Black Operative, finds himself caught in a web of deceit spun by a mysterious adversary.",30,Accion,bronson,2018
nan,-,"['Everard J. Mc', 'Bain Jr.']","['Everard J. Mc', 'Bain Jr.Dixie Ann Archer Mc', 'Bain']","Celflux is a superhero, sci-fi, fantasy, action-adventure, about OKIRA. A young, benevolent, kind-hearted priestess who becomes the involuntary leader of a disjointed group of strangers. They wake up one day in a remote lab without any memory of how they got there, or what happened to them. They must begin a journey of trying to find the answers to those questions, an... Leer todo",-,Accion,celflux,2018
nan,-,-,Allen Jerome Redwing,A fighter loses his fiancée but finds solace in the company of two female criminals seeking revenge in a diamond heist delivery.,34,Accion,maybe... now,2018
50,-,-,-,007 is assigned to investigate Newton Rhames who is the wealthiest man in the world. MI6 have linked Rhames to terrorists who are involved in the mysterious Faraday Project.,-,Accion,forever and a day,2018
nan,-,Tyler Cole,"['Tyler Cole', 'Danny Munive']",-,-,Accion,the force uncharted,2018
-,-,Mason Katter,"['Mason Katter', 'Jayden Mahan']","See the worlds of Spooky Joe, Earth Shakes, and School: The Last Stand finally collide in this thrilling adventure. 5 years after Teddy reveals himself as the mastermind behind all of Sam's struggles and the death of Detective David, The Outcasts have risen from the ashes of Supreme Commander Moon's destructive regime. With Spooky Joe on his side, Moon only needs one ... Leer todo",-,Accion,the outcasts,2018
-,-,Rickey Bird Jr.,Rickey Bird Jr.Andrea Hitt,A baby escapes his own abortion and seeks to find revenge. With a machine gun.,29,Accion,machine gun baby,2018
nan,-,Brooke Gary,Brooke Gary,A girl explores the idea of mirrors being portals into different realities.,2,Accion,a reflection of reality,2018
86,-,Dustin Ardine,"['Dustin Ardine', 'Audrey Cornett']","The year is 2255, Humanity has destroyed itself by allowing its differences to be the cause of an epic war that laid waste to the entire population. Nothing remains but a post-apocalyptic wasteland. Now hundreds of years later, only a few human tribes remain, grouped together not by blood or family, but by race.",-,Accion,ashes,2018
88,8.1,Jonas Riemer,"['Jonas Riemer', 'Johannes Rothe', 'Katharina Ruß']","A car crash thrusts Francis, the dreamy film projectionist, into the world of the ruthless gangster Mascarpone.",14,Accion,mascarpone,2018
nan,-,André Jagusch,-,-,-,Accion,american showdown 8,2018
nan,-,Jonathan Zsofi,"['Jason Eberly', 'Jonathan Zsofi']",-,15,Accion,blood of jerusalem,2018
nan,-,David Hutcherson,Nicky Michaeli,-,2,Accion,new beginning,2018
nan,-,Patrick O'Shea,Owen Fitzpatrick,Terry returns to Edinburgh in an effort to bring his ex-girlfriend Emily back home to Dublin. Unfortunately Emily has other ideas and Terry only succeeds in setting up grounds for war.,9,Accion,grounds for war,2018
-,-,David Lim,"['Ken Chyan', 'David Lim']","A knife, tattoo, and a no end path. Boy encounters a teen, the teen fights in anger. Enemies, bullets, and drag races. They meet a man in the midst fight. Fighting together, fight for each other. In silence, a thought of revenge opens a journey of destruction.",15,Accion,fight,2018
100,-,Mark Rzepka,Mark Rzepka,"Climate scientist Terra Church battles for the future of sustainable life, in multiple realities.",21,Accion,the long way home,2018
nan,4.9,Anthony L. Fletcher,"['Anthony L. Fletcher', 'Bob Kane', 'Bill Finger']","Double crossed and left for dead, Catwoman returns seeking revenge and defending her beloved East End from the notorious Black Mask.",43,Accion,catwoman retribution,2018
nan,-,Simon Quiroz,"['Michael Gammon', 'Simon Quiroz']",A man must travel to the underworld and make a pact with the Grim Reaper to seek vengeance on the gang that betrayed him.,28,Accion,the reaper 3d,2018
nan,-,Sukruth Bk,Sukruth Bk,Bharath (Deekshith) gets a job to catch the most wanted criminal Richey (amir). He will be assisted with another police officer Surya. The story continues with comedy and action.,40,Accion,shastra kannada,2018
78,-,Vick Krishna,Vick Krishna,"In a post-apocalyptic world, a son is in a dire journey to fulfill his Mother's wishes. He must overcome this toxic environment and some unexpected foes.",15,Accion,moksha,2018
nan,5.3,Jarno Mahlberg,"['Paavo Ihalainen', 'Jarno Mahlberg']","After Satan has stolen all of the worlds hot dogs, two agents has to go down in Hell and kill Satan.",11,Accion,satan stole our hot dogs!,2018
27,-,Dana Skvarek II,"['Richard O. Ryan', 'Dana Skvarek II']",-,-,Accion,crusader,2018
nan,-,Alan Williams,"['Rogelio Camarillo', 'Eric Schumacher', 'Alan Williams']","A DEA agent returns from deep cover to catch a traitor, only to find that nothing is what it seems.",24,Accion,el patron,2018
nan,-,Andrew C. Fisher,Andrew C. Fisher,"In the dead of night, a young African-American woman enters a convenience store with a loaded gun, seeking the right thing in a world with no black and white.",11,Accion,the right thing,2018
56,-,Daniel Hayden,Daniel Hayden,"Suffering from some dumb depression or whatever, Carrie loses the ability to feel. Anything. So she does the only logical thing anyone would do when they lack empathy, remorse or pain. She becomes a superhero.",12,Accion,numb,2018
-,-,Laura Donohue Garcia,Austin Elmer,"John, an underachiever with basic telekinesis is fired from his job after stumbling upon files for a device that could neutralize his powers. To save himself and others like him, he aligns with a mysterious woman to steal the files.",15,Accion,mind over matter,2018
nan,-,Evan Zissimopulos,Jeff Zampino,"When two lovable loners on the internet agree to go a blind date, they become entangled in a web of intrigue and deadly peril.",13,Accion,shaken identity,2018
nan,-,"['Sergio Gagliardi Gag', 'Wellington Darwin Silva']",Sergio Gagliardi Gag,"On the day before municipal elections a tramp wonders the streets of Sao Paulo amidst a Graffiti Party. The streets are his home; the party takes place at his house. Exited, he screams protest words taken from Glauber Rocha's movie The Age of the Earth as we hear some of his thoughts regarding democracy, institutions and society in Brazil.",15,Accion,margin of error,2018
-,-,Terrell Pinckney,Terrell Pinckney,"Third Generation bounty Hunter, Billionaire and owner of the worlds largest high tech security firms, soon finds out that his company is a small part of a Global take over started decades ago.",-,Accion,blue lines,2018
nan,-,-,-,Ver la información de la producción en IMDbPro,-,Accion,mr lonely,2018
nan,5.4,"['Lauren Faust', 'Jennifer Kluska']","['Lauren Faust', 'M.A. Larson', 'Joe Shuster']",Batgirl has to wait for her Dad to fall asleep before she can join her friends and fight Mr. Freeze.,4,Accion,#thelatebatsby,2018
nan,5.9,Gracie Otto,Gracie Otto,"On the outskirts of Australia, Opals are now the currency for survival in the game of Desert Dash. When a feisty heroine gets the opportunity to 'level up' there is no choice but to win. Game On.",13,Accion,desert dash,2018
61,-,Osmancan Aksin,Osmancan Aksin,"A journey of 'mimicry' in search of the identity of a small child in a gloomy and rainy atmosphere is trying to look at the 'one', beyond everything and everyone. Common stories between a homeless man and a crying businessman; or a man who spits on his face and a self-confident gay, which accumulates inside a small child, reveals the awakening of becoming 'one.'",7,Accion,one,2018
nan,8.2,Iba Amar,Iba Amar,"An FBI agent transforms into the vengeful punisher after criminals murder his family, including his wife and son.",-,Accion,the comeback of the punisher,2018
nan,9.0,Carl Bengtsson,"['Carl Bengtsson', 'Jacob Lundgren', 'David Vävinggren']","The world's most prominent spy, Agent Clurk, takes on a mission to stop an evil mastermind from destroying all farming lands in Fornåsa.",42,Accion,agent clurk: bördigt uppdrag,2018
nan,-,Matthew Brandt,Bethany Brandt,"Action. Takes place in Julie's house as well as her neighbor's. Julie is a lovable female lead that has an over inflated opinion of her martial arts/fight skills. Julie is a big action movie buff, and she prefers the silver screen over real-life romance or - girly things in general. When masked men break into the house next door, Julie is all-too-ready to jump into th... Leer todo",-,Accion,action!,2018
nan,-,"['Alec Lesnick', 'E.J. Lesnick']",E.J. Lesnick,-,-,Accion,mojave rock ranch,2018
nan,-,Seyed Sajad Moosavi,-,a woman A court And the future is lost And the unseen world of kids And the beauty that the most important thing isF for woman,9,Accion,a beautiful woman,2018
nan,-,Danilo Baracho,Danilo Baracho,A distrustful oyster fisherman patiently awaits the opportunity to bring together the pieces of his broken home.,14,Accion,bill's bills,2018
nan,6.3,Mark Alex Vogt,-,A team of rebel soldiers on an offensive operation against an empire facility; must make a decision that could mean life or death. The ensuing drama means a dramatic end for this short fan-film.,12,Accion,odyssey: a star wars story,2018
nan,-,Dana Marisa Schoenfeld,Robert Samuelson,"When Claudia's husband has to suddenly leave as they are preparing an evening meal, Claudia is left alone to confront her demons, her reality, and an unexpected visitor.",15,Accion,cayenne pepper,2018
-,-,Pryde Pierce,Pryde Pierce,Part silly action/comedy and part homage to old school martial arts films and games - A man's subconscious guides him through a relationship issue.,-,Accion,pandamonium,2018
-,-,Dominique Leguen,Dominique Leguen,"This is the story of Charly, hero of the day who ... You kidding ! We will tell nothing ! Look the movie ! It's a funny comedy that could happen in our French's pub. Keep your beer next to you and follow Charly.",6,Accion,the rogues,2018
nan,-,-,Maurandis Berger,"The story of two Hitmen Ross (Maurandis Berger) and Hodge (Danny Rios) raised under the strict care and misguidance of Hodge. The two go on contracted killing sprees throughout Ohio, from judges, car dealership owners and Look forward to a roller coaster ride of emotions, suspense and murder.",-,Accion,2 hitter quitters,2018
nan,-,Richard Burgos,-,-,8,Accion,you achmed,2018
nan,-,Dylan Hintz,"['Abra Burkett', 'Brett Heidenreich', 'Dylan Hintz']","A spy who's first love was cooking gathers intelligence on a criminal mastermind's fiendish organization, while disguised as a chef, only to allow his passion to take over and risk his mission.",8,Accion,a culinary deceit,2018
nan,-,Micah Taylor,"['Zan Campbell', 'Kolton Easterday']",A medieval fantasy action film. His entire life has lead to this battle and a single choice.,-,Accion,the fox and the dragon,2018
57,-,-,"['James Dando', 'Aaron Groombridge', 'Jack Wintour']",-,-,Accion,the darkside,2018
nan,-,"['Steven La', 'Morte']",-,"After the Jedi are all but wiped out, Adi Gallia desperately searches for survivors. Forced to take refuge in a strange cave, Adi finds her friends held captive by a mysterious evil. To save them, she must face the darkness within herself.",5,Accion,light/less,2018
31,-,Carolina Alvarez,"['Carolina Alvarez', 'Tessa Markle']",-,-,Accion,natural selection,2018
nan,7.4,Noptira Phaungkhieo,Noptira Phaungkhieo,"The Three Anthology about Three Criminal (Sniper, The Contract Killer, Thief)",-,Accion,i build your house,2018
nan,-,James Heaney,Joshua Spaticchia,-,-,Accion,virtual brutality,2018
nan,-,Ethan Munoz,Ethan Munoz,An undercover agent gets himself kidnapped to take down an unrelenting business owner.,4,Accion,the hamburger special,2018
nan,-,Edward King Thompson,Edward King Thompson,A teenage boy witnesses his Dad's van being stolen by a group of thugs and gives chase along with his friend to get it back in the driveway.,2,Accion,vanguards,2018
nan,-,Dan Aho,Dan Aho,Changing careers can be hard. Changing careers from being a hitman to a stand up comedian is violent.,27,Accion,the stand up hitman,2018
nan,8.1,Brandon Calvillo,Brandon Calvillo,-,-,Accion,the conspiracy part ii,2018
nan,7.8,"['Hisonni Mustafa', 'Alberto Triana']","['Andrew Hansen', 'Hisonni Mustafa']",-,16,Accion,red hood it,2018
nan,7.3,Aeddan Sussex,Aeddan Sussex,A martial-arts comedy set within a 1940's Chinese Triad gang. A foul-mouthed drunk refuses to sit back and watch her patricidal brother destroy their family legacy any longer.,22,Accion,chopsticks!!,2018
36,-,Lucy Newman-Williams,"['Lucy Newman-Williams', 'Nina Hatchwell']","A spy/thriller short about triple agent Leah, who after being betrayed refuses to leave matters to the powers that be.",9,Accion,the devil you know,2018
100,-,Dee Choi,Dee Choi,-,7,Accion,rose,2018
nan,7.1,Mladen Stanic,Mladen Stanic,It's never too late to face your past!,23,Accion,a small detail,2018
nan,-,Éva Kedves,Anna KedvesÉva Kedves,"The idyllic town of Budarém has been depressurized by mysterious disappearances in the woods for decades, a team of young ""detectives"" tries to solve the mystery.",22,Accion,játékbaba: a végsö feltámadás,2018
nan,-,"['Diego Bateman', 'David Cardoza']","['Diego Bateman', 'David Cardoza']","Deep beneath the city streets lies a treasure, one that's been hidden for centuries, one that'll bring dreams to life...Moneey Gee and his streetwise gang, are about to embark on a quest that'll change their lives forever...",14,Accion,red dollars,2018
17,-,Casey Printers,"['Casey Printers', 'Kevin Printers']",-,-,Accion,tracked,2018
-,-,Trina Analee,-,"REMEMBER - A film about reliving, discovering and desiring to be free amongst a world that thrives on memories.",20,Accion,remember,2018
nan,-,Jean Phoenix Le Grand,"['Jean Phoenix Le Grand', 'Krystal Harvey', 'Marv Wolfman']","South Florida 2018: Action Superhero Blade ""The Day Walker"" re-emerges to purge the world of a new breed of vampires. His journey takes an unexpected detour as he encounters a force superior in power and sheer will to survive.",28,Accion,blade of the day walker,2018
nan,8.9,Julfikar Rijon,Julfikar Rijon,"When a Hitman tries to exit from Crime world peacefully, he had to go through armed mobsters, lead by a notorious mafia ring leader.",6,Accion,shotgun is my exit visa,2018
-,7.7,Sam N. Powell,-,"As the world descends into the apocalypse and the infected overrun the streets of Boston, one man fights his way out of the city in search of a safer place.",10,Accion,uzi,2018
nan,-,Lies Nanci Supangkat,"['Lies Nanci Supangkat', 'Lies Nanci Supangkat']","A woman (a victim of sexual harassment) and a man (with Social Anxiety and OCD), plotting for murdering sexual predators and collect photograph of their retinas as a trophy, reflecting the last image they saw before they dies.",9,Accion,the shutter of death,2018
20,-,Tony Hipwell,"['Tony Hipwell', 'Jack Hobbs']",A spy is taught a hard lesson in the folly of his old school ways.,-,Accion,blackout,2018
13,-,Pau Han Kho,Pau Han Kho,STEAM is full of martial arts and steampunk. A locomotive mechanic gets entangled in a conflict with his former gang members. He tries to fight himself out of this.,-,Accion,steam,2018
nan,-,Jenn Page,Chris Wiltz,"Cazadora, a snarky teen, and her father are kidnapped trying to cross the Mexican border, but the bad guys are in for an unexpected surprise when they put her super human abilities to the test.",14,Accion,cazadora,2018
nan,-,"['Theophilus Lacey', 'Timothy Craig']",Theo Lacey,"As an unconscious white woman lies at their feet, two black men from drastically different worlds clash at the crossroads of life & death while struggling to discover the definition of the Black Identity.",15,Accion,a nigga like you,2018
nan,-,Christopher Day,Christopher Day,-,2,Accion,jack cross,2018
nan,-,"['Garrett Atkinson', 'Jyo Carolino']",Jyo Carolino,"A bounty hunter enlists a team of mercenaries in taking down a dangerous smuggler. Murder, intrigue, and romance are abound for the Gauntlet Runners.",16,Accion,gauntlet run: noir,2018
nan,-,Kate Nechanicky,"['Jack Dean', 'Kate Nechanicky', ""Jack O'Boyle""]",-,-,Accion,the cleanser,2018
nan,-,Ms. Cat,"['Ms. Cat', 'Ryan Easley', 'Righteous Jackson']","Everyone tends to live in their own little world. We don't want to think about the twisted things that happen outside of our comfort zone. We find people who appear to normal have very odd private lives; which are our neighbors, family members and happens in our own ""backyards""",-,Accion,in my own backyard,2018
nan,-,TJ Sansone,J.P. London,Bad things happen to good people.,15,Accion,love lies & larceny,2018
nan,8.0,Rui Constantino,Rui Constantino,"An ancient artifact is held by a crime lord, in a guarded house full of traps, and only the Portuguese Ninja can find a way to get it back.",29,Accion,ninja português,2018
nan,-,Ethan Yazel,-,"Just another day's work for this avian secret agent. Bullet dodging, acrobatics, and a whole lot of waiting.",3,Accion,agent bird,2018
nan,-,Zoe Quist,"['Miracle Laurie', 'Tracy Morse']",-,-,Accion,insane jane: taco tuesday,2018
nan,-,Vincent Soberano,Vincent Soberano,"In a parallel universe where men and monsters live in constant conflict, two hunters of the mythical ""aswang"" creatures clash with rival hunters for the grand prize - the blood of an aswang hybrid known to bring dead humans back to life.",14,Accion,blood hunters: aswang,2018
nan,-,Petie Chalifoux,Petie Chalifoux,"After the sudden death of her father the ancient power of shape shifting is transferred to MEKWAN, a power she must learn to control in order to save her bloodline from the WHIPMAN a hunter who will stop at nothing to eliminate her kind.",36,Accion,nîsowak,2018
nan,-,Stephen Groo,-,Merry Christmas from your wonderful Joker.,5,Accion,joker show 6,2018
nan,-,-,-,"The human ego is the source of all his problems. The feeling of his own worthlessness, fueled by constant alignment with others, can lead far away. And a new 'you' appears.",24,Accion,the cat,2018
nan,-,Mark ter Horst,Mark ter Horst,"Planet earth has problems with overpopulation. The Government developed technology that allows humans to continue their life inside a virtual world. This is where we wait for the earth to restore itself. There's only one problem, the entire population of the earth doesn't fit into the computer.",-,Accion,gouden beloftes,2018
nan,-,Zlatinka Dzhadzharova,Zlatinka Dzhadzharova,A young girl goes on an audition where she finds her love.,20,Accion,it is never too late to meet an angel,2018
nan,-,Chris Phillips,Chris Phillips,-,-,Accion,battle squadron alpha: legends of the time war,2018
-,-,Dominic Goodie,Dominic Goodie,A hitman is hired by a wealthy business man to get back Something that was stolen only to find himself fighting for his life.,18,Accion,inclusive,2018
nan,-,Ole Schell,Ole Schell,A 12 year-old boy must decide whether to rob an outlaw marijuana grower to raise bail for his best friend's father in a renegade Northern California hippy town in the 1980's.,15,Accion,ragman's cave,2018
nan,-,Jose Jovel,Jose Jovel,A teenage crimefighter gets herself into a life-or-death situation and must call upon an old friend for help.,-,Accion,amber the hammer,2018
-,9.3,Shaan Couture,"['Chris Austin', 'Dylan Kai Dempsey', 'Alix C. Duchêne']","An overly analytical statistician couple struggles to find the most methodical option to get pregnant, but only when faced with a life or death situation involving a Russian criminal, discovers a new approach to build their family.",8,Accion,call the cobbs,2018
nan,-,Joseph Le,"['Joseph Le', 'Leroy Nguyen']",-,-,Accion,red rising: blood and smoke,2018
nan,-,Cayleigh Kissinger,Kevin Lucero Less,"A Detective is brought into a new mystery, by an old friend.",15,Accion,the man who relived today,2018
-,5.7,Yubin Namgung,"['Akira Kurosawa', 'Yubin Namgung']","Enraged by the murder of his wife, a young samurai ventures into the deep Japanese wilderness in pursuit of the bandits that killed her.",10,Accion,her spirit,2018
-,-,Desmond Levi Jackson,"['Max Blain', 'Desmond Levi Jackson']",A dysfunctional team of young black superheroes struggle against a hip-hop sensation hell bent on hypnotizing the black community.,18,Accion,funk force,2018
80,6.1,Suzanne Andrews Correa,"['Suzanne Andrews Correa', 'Mustafa Kaymak']","An undocumented Turkish pedicab driver unwittingly draws police attention, endangering his brother, his community, and himself.",12,Accion,green,2018
nan,-,"['Frederick Kroetsch', 'Kurt Spenrath']",-,Teddy Hart is the most infamous wrestler you've never heard of. And he juggles cats.,17,Accion,teddy hart: breaking the rules,2018
nan,-,Graham Abraham,Graham Abraham,"After 3 FBI agents are killed by car bombs, private investigator Keith and his new partner Becky travel from New York to Washington to find who was responsible for the murders.",14,Accion,the stalking investigators 3,2018
nan,-,Katie Mae Peters,"['Natasha Aldridge', 'Katie Mae Peters']",A pair of eager grad students take their thesis too far when they kidnap an unsuspecting delivery man to document what goes through a victim's mind before they are murdered.,8,Accion,serial thesis,2018
-,-,Ki-Bong Kwak,-,"Sang-gyu and Min-sun, who are middle school students, go out to the downtown to buy video games. Unfortunately, they had been robbed money from bullys in town. However, Min-sun, who has a good fighter brother, does not lose money. Sang-gyu returns home after losing his money alone and asks his cousin for revenge.",21,Accion,shadower,2018
nan,10.0,Rafael Soares,Rafael Soares,"When left alone with his brother, tough decisions must be made.",8,Accion,o caminho para ficar longe de ti,2018
51,-,Harold Swanson,-,-,-,Accion,the promise,2018
nan,-,"['Sonny Mikszath', 'Robin Andersson']",Robin Andersson,-,12,Accion,this is arcane,2018
nan,-,Axel Dragin,Laboune Karim,"Philip Stenger thought he could enjoy his afternoon. But, when a phone hidden under his bench starts to ring, his life takes a disastrous turn. Lost and not knowing who to trust, he has no other choice but to run to protect his secret.",7,Accion,la cible,2018
nan,-,Jobob Taeleifi,Jobob Taeleifi,Hitman Phil runs into trouble when he discovers the identity of his next target.,-,Accion,amateur hitman,2018
nan,-,Nikon Basu,Orko Basu,-,3,Accion,trailer,2018
nan,-,Al Wilson,Al Wilson,-,2,Accion,playmobil porsche 911 gt3 cup,2018
nan,-,Michael Hoad,Michael Hoad,-,-,Accion,shoguns of gymbox,2018
20,-,Randy Puff,-,"When A test subject breaks out of the facility, it is up to the bounty hunter to take him down.",3,Accion,break,2018
-,-,"['Oryan Chilton', 'Tony Paulley']",Oryan Chilton,A twelve-year-old slave girl living in a post-apocalyptic world finds inspiration in a comic book and uses her imagination to sabotage her eccentric owner's child fighting ring.,-,Accion,gray,2018
nan,-,"['Mike Wlodarcyzk', 'Michael Heath Jr.']",Michael Heath Jr.Mike Wlodarcyzk,-,7,Accion,smoking lucille,2018
-,-,John Maclay,Nic Cornett,-,2,Accion,the showdown,2018
100,7.9,Jeremy Weiss,"['David Carter', 'Chris J. Ford', 'Keith Kuramoto']","An unassuming school teacher is relentlessly hunted by a team of assassins, forcing her to come to terms with her past to prolong her future.",14,Accion,the teacher,2018
nan,-,Troy Whitaker,-,-,-,Accion,i will leave you behind,2018
nan,-,Peter Yu,Peter Yu,Petra wants to be the next Demoscene King.,-,Accion,how to be a demoscene king,2018
nan,8.6,Luke Mullen,Luke Mullen,"When four high school students get trapped inside their phones, they must use their creativity, tech savvy skills, and learn to actually communicate face to face before it's too late.",16,Accion,"me, my phone & i",2018
nan,-,Sanjini Bhakta,Sanjini Bhakta,"Action heroine, Skylar is on a quest to find the magical Empress Diamond and fights El Chico Malo and a slew of bad guy henchmen.",-,Accion,eye of the empress - scrapes and fights,2018
8,-,Daniel Weaver,Daniel Weaver,"After a failed rescue mission, Karlin must live with the past coming back to haunt him.",-,Accion,reprisal,2018
53,-,-,Michael Veritas,"What happens when your protectors deceive you? When witnesses of a crime realize that the people they trust are about to betray them, they take the situation into their own hands.",17,Accion,safe house,2018
nan,-,Nicola Martini,Luca Speranzoni,-,-,Accion,un giorno straordinario,2018
nan,-,Jenna Kanell,"['Jenna Kanell', 'Mitch Smith']",A revenge-horror film similar to Revenge (2018) meets From Dusk 'Till Dawn (1996),-,Accion,boy's club,2018
-,-,Gwang-Jin Lee,Gwang-Jin Lee,"For a long time, people have tried to improve their health using tonics, which have usually come from animals that were harmed during the tonic making process. Now people have reached a point where they are able to produce and distribute a human flesh capsule to do that. I want to show man's extreme greed and extravagance by showing that they don't mind having zombie ... Leer todo",17,Accion,rare,2018
nan,-,Jonathan Roberts,Jonathan Roberts,"Recovery One is a dark Sci-Fi thriller, exposing a dystopian world where technological advances in the field of Robotics and Artificial Intelligence threatens the entire human race.",7,Accion,recovery one,2018
nan,-,Aniruddha Pande,Aniruddha Pande,"Everything needs to go wrong once, to get it right.",11,Accion,from the outside,2018
97,-,Stephen Seiber,Stephen Seiber,"Henry Duff is an average teenager by day, and demon hunter by night. When Satan shows up at school to warn him of an impending evil, Henry and his best friend Leslie must find the demon and destroy it, or die trying.",15,Accion,hellbound,2018
nan,-,Jovan Batas,David Lah,"A cop and a robber. Separated only by a toilet cabin wall. Just a small step is needed to finish the job, but is the cop willing to do it and step out of his comfort zone?",-,Accion,sranje/poop,2018
11,-,Antoine Allen,"['Antoine Allen', 'Drica Armstrong']",-,-,Accion,bullet,2018
nan,-,Ben Soto,"['Ryan Johnson', 'Ben Soto']",-,-,Accion,just a meme,2018
nan,-,Chris Osborne,"['Joshua Aaron', 'Chris Osborne']",-,-,Accion,the artefact,2018
nan,-,Maricel Cariaga,Maricel Cariaga,A husband and wife makes a living by scouring nearby communities for dead and gambling at the wake.,25,Accion,the caulbearer,2018
nan,6.2,Oscar Ganem,Oscar Ganem,SUPERBOY fan film.,21,Accion,superboy,2018
nan,-,Edward Calvin Green,Edward Calvin Green,"With the tragic loss of his mother, Ethan will discover his true calling through a Vial.",14,Accion,vial: strength,2018
-,-,Quinn Holmes,-,"Set during the late 1960's, a young man goes off to fight in the Vietnam War to prove his love for a young woman.",19,Accion,nature boy,2018
nan,8.6,Larry Erens,"['Maurizio Ciranni', 'Gil Vanroy', 'Ulrike Venken']","When two drug couriers have to pick up a teddy bear filled with drugs, everything goes wrong when a little girl accidentally picks up the stuffed animal first and brings it with her.",-,Accion,genekt,2018
nan,-,Daniel Habrda,Daniel Habrda,-,-,Accion,z pekla do pekla,2018
nan,-,Chiderah Uzowulu,Chiderah Uzowulu,-,-,Accion,three-faced,2018
nan,-,Johan Earl,Johan Earl,"Years after an alien invasion, a handful of survivors finally discover how the alien force can be beaten and undertake a daring operation to reclaim Earth.",14,Accion,shift,2018
nan,-,Brian Childs,Brian Childs,"A group of teenage girls walk into an old gas station where nothing is what it seems, entering a crazy entrapment winning challenges is their only way out.",7,Accion,the dream heist,2018
nan,-,Joseph Zeits,Joseph Zeits,A black ops team encounters something that they weren't trained for.,5,Accion,spook ops,2018
-,-,Aditya Mohite,Terra Budreviciute,Choleric women seek a revenge on her cheated girlfriend.,-,Accion,tainted,2018
nan,-,Carlos Shabo,Carlos Shabo,-,13,Accion,casey jones: overtime,2018
nan,-,"['Kai Deng', 'Rachel Zhou']","['Kai Deng', 'Yifan Luo']",A hopeless swordsman has been drifting in the dessert until a swords woman shows up. She awakens his passion and previous glory. They have to conquer the enemies to continue the journey towards the mountains.,14,Accion,wang shan,2018
nan,-,Cuong Ngo,-,-,-,Accion,cánh dieu mua - the kite under the rain,2018
-,-,Walker Whited,Walker Whited,"Based on characters from the film ""Codes Abided,"" Tommy and his squad land in an undisclosed location to complete an arcane objective only to have the mission go horribly wrong.",17,Accion,codes commanded,2018
92,-,Stacey Maltin,Kerry Lacy,"In a near future where sexual assault is legal and predators roam the streets, Viola decides to take matters into her own very capable hands.",6,Accion,viola,2018
nan,-,"['John Michael Mc', 'Carthy IIIRoddy Tabatabai']","['John Michael Mc', 'Carthy III']","In an effort to protect his home from the agro-chemical companies that have poisoned his community and threatened his way of life, world-renowned professional surfer and undefeated professional mixed martial artist, Dustin Barca, embarks on an epic battle going head-to-head with the largest chemical corporations in the world.",31,Accion,aloha aina warrior,2018
nan,-,"['Khaled Alsghair', 'Motaz Ezzat Elbahaey']",Khaled Alsghair,After a dear friend gets arrested a feared prison of war general has to chose which side he is on even at the cost of someone's life.,-,Accion,the black prison,2018
nan,-,Monique Bernadette Painter,Monique Bernadette Painter,Who would have thought that having coffees could be so deadly? Sugar? One lump or two?,12,Accion,coffeekill short film,2018
nan,-,Dustin Bradford,Dustin Bradford,-,24,Accion,i will never forget,2018
64,-,Keenan Harris,Elliot Hemsworth,-,-,Accion,deception,2018
nan,-,Natalie A. Evans,Natalie A. Evans,Three shooter-game fanatics become obsessed with the special forces line of work that's depicted in the games. So they take their obsession to the next level and play real-life soldiers.,15,Accion,today is a good day,2018
nan,-,William Foley,William Foley,As 2 Teenage Boys Will and Sam find a once living Alien Robot power source head a dark path leads as an army of Androids target Will and Sam.,-,Accion,android showdown,2018
nan,8.9,Mason Hockensmith,Mason Hockensmith,"Paul Blart boards a plane to New Jersey after his vacation to Iraq, but things take a turn for the worse when he realizes he's on the plane for a reason.",3,Accion,paul blart: sky cop,2018
nan,-,Tia Cherie Polite,Tia Cherie Polite,A group of elite warriors wake up on an unfamiliar planet and gradually come together when they are hunted by a more powerful alien warrior.,30,Accion,mvp: mandalorians vs predator,2018
nan,-,Andrew Froening,Andrew Froening,An aging hitman comes to terms with his life choices on the anniversary of his initiation.,20,Accion,cog and gear,2018
nan,-,Andrea Clinton,Andrea Clinton,"Every time Donnie puts the streets behind him, another situation lures him back in.",18,Accion,there comes a time,2018
nan,-,Geoff Ryan,"['Emily Allen', 'Ray Murray', 'Kathy Vargas']",A branded fashion short for Kipling's new line featuring official Star Wars themed merchandise.,2,Accion,bringing the galaxy together,2018
nan,-,Derek Lowe,-,The US Movement hires Undocumented Immigrants to bomb Iran.,12,Accion,the nuclear club,2018
-,-,"['Xavier Hale', 'Errol Parker II']","['Xavier Hale', 'Errol Parker II']",Two roommates have a disagreement about a Skillet,3,Accion,skillet,2019
-,-,Mark Cheng,"['Mark Cheng', 'Jean Goto']","Solar, a short film about a gang of guys who try and take solar power away from a couple of gals.",-,Accion,solar,2019
nan,-,Lilton Stewart III,"['Kate Thurkle', 'Katherine M Tucker']",-,-,Accion,closet case,2019
33,-,Marques Pardue,Marques Pardue,"Mandatorily discharged from the Marines, James returns home to his ailing wife and an unfamiliar America. With a new wave of radical ideologies and the first female President - James quickly learns this is not the same country he fought for and must take up arms against what he once swore to protect.",6,Accion,the betrayed,2019
