puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
nan,-,Patrick Wenk-Wolff,Milo Scott,-,-,Comedia,married away,2019
-,-,Sam Ra,"['Ivan Murphy', 'Sam Ra']",On the set of a commercial shoot a corporate boss is involved in an accident which leads him to question everything he holds dear.,12,Comedia,the taping,2019
-,-,Celik Kayalar,Celik Kayalar,"A group of dancers audition for a musical that will go on tour in the United States and then in Europe. Issues of nudity, ageism, gender roles, male insensitivity towards female-artists all come up, in a dramatic/comedic way.",10,Comedia,unmasked,2019
nan,-,Dave Srock,"['Zachary D. Foster', 'Dave Srock']",-,12,Comedia,ruffalo,2019
nan,-,Khrishna Grace,-,"Guy and Girl, two people in miserable relationships with other people, afraid to fulfill their deepest desires, try to find love and acceptance in each other.",14,Comedia,hey!,2019
-,8.7,"['Horia Cucuta', 'George ve Gänæaard']",Ron Riekki,"Frederik's attempts at creating the safest place possible, where he is protected by his lovely walls in a room filled with guns. A story of uNRAveling.",2,Comedia,america,2019
nan,-,Komal Ashfaq,Komal Ashfaq,"An alien with absolutely no negative emotions comes to Earth to be a garbageman. Here he meets Maria, a tired young Muslim woman struggling with depression. The two strike up an unlikely friendship, but affect each other in ways neither could have foreseen.",-,Comedia,my first day on earth,2019
nan,-,Steven G. Lowe,Steven G. Lowe,-,-,Comedia,carly's confession,2019
nan,-,Gary Tang,Gary Tang,The often hilarious difference between what Men and Women talk about versus what they are actually thinking about.,5,Comedia,men and women,2019
nan,-,Elle A,"['Elle AChattrisse Dolabaille', 'Khalil Jordan']","Students Darren and Marie can't seem to catch a break. Their shot at love always seems to get foiled by an absent-minded lady at a coffee bar, a torturously long lecture, a meddlesome janitor. A chance encounter in an all genders bathroom isn't what they had in mind for a first date. Throw in a forgotten credit card, toilet plunger and the Toronto Blue Jays; this quir... Leer todo",5,Comedia,crappy situations,2019
nan,-,Alex Flash,Alex Flash,-,6,Comedia,love is complicated,2019
nan,-,Gilbert Ye,Gilbert Ye,-,3,Comedia,shiro the shiba inu,2019
nan,6.8,Toygun Çetin,Toygun Çetin,"This mocumentary, which is mentioned in Izmir University of Economics, examines a female student. The mocumentary deals with the daily life of a girl called ""tikky"". She joins the tikky girl group of Economy University for her best friend's school project. We will spend a day with Selinsu who is an ekogirl and we will witness his experiences. Her best friend Toygun ta... Leer todo",13,Comedia,ekogirl,2019
nan,-,James Peacock,Sam Liddell,"When Sarah and Brad's ""stash"" is empty, the arrangements are made to rectify the situation. But it's not the usual hit.",-,Comedia,the dealer,2019
61,-,Sacha Pavlovic,Sacha Pavlovic,A young man comes clean and tells his Eastern European parents his deepest and darkest secret.,-,Comedia,coming out,2019
nan,-,Izzy Ezagui,Izzy Ezagui,"Two small-town yokels are in over their heads when their heist goes wrong. The mission: break into the bank vault from underground. The reality: they end up inside the walk-in freezer of the local diner. To make matters worse, a no-nonsense patron turns out to be one hell of a tough costumer.",14,Comedia,take what you want,2019
-,8.5,Zgjim Terziqi,Zgjim Terziqi,"The day after a wife murdered her husband, the incident is discussed in a beauty salon were a soon to be wife is in a rush to get ready for her wedding.",14,Comedia,salon,2019
nan,-,Carmen Williams,Carmen Williams,-,21,Comedia,roll up driver,2019
-,-,Connor Tipton,Connor Tipton,"A high school student embarks on a quest to grow facial hair and expedite puberty, inspired by his big-bearded teacher.",8,Comedia,sprout,2019
nan,-,Ruth Ducker,Ruth Ducker,When Julia is dumped by letter she stumbles on an unexpected opportunity for revenge.. who knew origami could be so lethal.,3,Comedia,papercut,2019
-,-,Sean M. Cullen,"['Rob Andino', 'Sean M. Cullen']","In order to live up to his father's legacy, Charlie Sheppard must overcome a persuasive, insulting telemarketer who won't hang up.",12,Comedia,hang up!,2019
nan,-,Marco Coppola,Marco Coppola,"An Italian, illegally living and working in New York, is inspired by a squirrel in finding an unusual solution to housing.",9,Comedia,the squirrel,2019
nan,-,Amy Giaquinto,Amy Giaquinto,-,11,Comedia,date night in,2019
nan,-,Andrew Essig,-,-,-,Comedia,working boundaries,2019
nan,-,Melissa Foulger,Philip Auslander,-,19,Comedia,dr. blues,2019
nan,-,Gabriel Guerra Taveira,Gabriel Guerra Taveira,"Florian receives a text message from his ex girlfriend, Justine asking him to come see her. He thinks that she wants to get back with him so he immediately run to meet her.",13,Comedia,sex on the beach,2019
-,7.5,Doug Rollins,Sara Jordan,A wife is planning her husbands funeral but will it be the final nail in the coffin for her?,7,Comedia,planning the funeral,2019
nan,-,Mallory Thompson,Kayla Adams,-,5,Comedia,the writer's room,2019
nan,-,Madalina Zimmerman,Jeff Bellini,Are you in need of watermarking for your music productions? Presenting a new voice over service.,-,Comedia,waterflip,2019
nan,-,Tyler Nisbet,Tyler Nisbet,-,12,Comedia,vinyl date,2019
nan,-,E. Bernhard Warg,E. Bernhard Warg,"A short-short film about the dangers of abusing the ""Snooze"" button.",2,Comedia,snooze,2019
nan,-,Irving R. Martell,Irving R. Martell,Florentino wants to give a letter and on the way he loses himself among alleys of Guanajuato.,4,Comedia,among alleys,2019
nan,-,Joe Heath,Joe Heath,A man and his clones try to figure out which one of them is the original.,4,Comedia,my two clones,2019
nan,-,-,-,Reparto principal,-,Comedia,u switch,2019
100,-,Levi Isaacs,Levi Isaacs,A firefighter trainee must choose between her new career and her past life with a romantic arsonist.,13,Comedia,burning hearts,2019
22,-,J.D. Lopez,J.D. Lopez,-,3,Comedia,bottoms up,2019
89,-,-,"['Kate Thurkle', 'Katherine M Tucker']",-,-,Comedia,rock and a hard place,2019
nan,-,John Bird,John Bird,-,7,Comedia,the cubicle,2019
nan,-,Dan Smith,Dan Smith,"Dan's Leg is a political slapstick, a media spoof and satire of movie short proportions.",18,Comedia,dan's leg,2019
nan,-,Tomaz Van Der Merwe,Tomaz Van Der Merwe,-,-,Comedia,in the landscape,2019
nan,-,Colburn South,-,-,-,Comedia,she doesn't like you,2019
nan,-,John Bird,John Bird,A recovering addict with mental troubles expresses all his emotions - to the wrong crowd.,5,Comedia,group therapy,2019
-,-,Stacey Clayshulte,Rachel Chelsea Foster,"An experienced assassin and his new, spastic apprentice discuss the logistics of her first kill in the middle of a public park.",-,Comedia,practice makes perfect,2019
nan,-,Dzen Yevstygneykin,-,"The film depicts the way of two friends to victory in the culinary contest 'CookNOW'. Together with his best friend Patrick, they are - foodbackpackers. Young men travel through different corners of the world with a huge backpack slinging behind full of culinary secrets. During the trip, friends learn about different traditions and local culinary tricks, gain and exch... Leer todo",26,Comedia,smachnogo/bon appetit,2019
-,-,Brendan Docherty,Brendan Docherty,"It's Angie's wedding day and she's riddled with doubts. Best friend and Maid of Honor, Sophie is trying her best to get Angie down the isle but it might all be for nothing if the hungry guests can't control their appetites.",7,Comedia,the big day,2019
nan,-,Robert S. Walters,Virginia Wallace,Globotech's innovative new product is designed for the busy modern woman who doesn't have time for a bathroom break.,2,Comedia,on the go,2019
nan,-,"['Vadym Medvediuk', 'Anna Kovaleva']","['Natasha Kradnikov', 'Vadym Medvediuk']",-,-,Comedia,bushwhacker,2019
nan,4.8,Aurélie Reinhorn,-,-,27,Comedia,raout pacha,2019
-,-,Javier Colón Ríos,Melissa Rivera,-,-,Comedia,carmen miranda,2019
nan,-,Rollyn Stafford,-,-,-,Comedia,70,2019
-,6.5,Pierre Mazingarbe,"['Xavier Lacaille', 'Pierre Mazingarbe', 'Thomas Pujol']","When Daphnée goes to spend the weekend at her parents, her boyfriend decides to hide in the trunk of her car.",18,Comedia,boustifaille,2019
nan,-,Piper Hinson,"['Piper Hinson', 'Joshua Thomas']",-,-,Comedia,robostitute,2019
nan,-,Rudy Lopez,Rudy Lopez,-,10,Comedia,"f#!k you, harry wilson",2019
nan,-,D. Patrick Grady,"['D. Patrick Grady', 'Zach Parretti']",Two hit men attempt to take out one of the most dastardly criminals in the greater Rhode Island area.,10,Comedia,tumbling down the byway,2019
nan,-,Shane Anderson,Shane Anderson,"Jim, fresh off a breakup, has set up a hookup, unbeknownst to him, his ex, Matteo, has catfished him in order to get back into Jim's life.",7,Comedia,his guy thursday,2019
nan,-,Jose Fuentefría,"['Jose Fuentefría', 'Ana Piedra']",-,5,Comedia,a quién ha salido,2019
nan,-,Lee Irving,"['Kim Adkins', 'Chris Daniels', 'Kasey Greenplate']",-,7,Comedia,cheesesteak! the musical,2019
nan,7.2,Guillaume Harvey,Guillaume Harvey,"Maxime, a cerebral blogger, is back in his hometown for the holidays. His father Jacques, a retired thrill seeker who's more the manual type, seizes the opportunity to get closer to his son. His proposal : a father-son snowmobile ride.",19,Comedia,les sentiers battus,2019
nan,-,Raffi Shahbaz Nazarian,Raffi Shahbaz Nazarian,-,-,Comedia,echt hout,2019
nan,-,David Elliott,David Elliott,-,-,Comedia,till death do us together,2019
-,-,"['Evan Prince', 'Josh Verduzco']",Evan Prince,A community theater actor who takes himself way too seriously has his preparation interrupted by a family emergency.,-,Comedia,the method,2019
nan,-,Ryan Harrison Riffle,-,-,-,Comedia,getaway driver 3,2019
nan,-,Alexanna Brier,Taylor Rosen,"After being unwillingly tasked with babysitting a buddy's dangerous device, Tommi, the powerless neurotic, is forced to clean up after his own bloody, bumbling journey of incompetence.",10,Comedia,dumping loretta,2019
nan,-,Zack Szabo,Zack Szabo,"Shutters and Bows is a lighthearted romance between two students whose cultural backgrounds are very distant from each other. A young man encounters a girl he believes is Japanese, and invests in learning her native language to befriend her. This film is intended to make aware the value of culture and language learning, as well as the risks that can arise out of cultu... Leer todo",15,Comedia,shutters and bows,2019
nan,-,Jack Breene,Jack Lawler,-,-,Comedia,suspicious dad,2019
nan,5.0,Daniel Goldstein,Kevin Armento,"Marley places a Craigslist ad, which is answered by Peter, for a rendezvous with an older man. But when he shows up, things don't quite go as planned. Will everyone leave satisfied?",9,Comedia,w4m,2019
nan,-,Ainamkoz Yemzharova,Ainamkoz Yemzharova,-,-,Comedia,sister's race,2019
nan,-,Mary Rangel,Mary Rangel,"YOU FOOLS. tells the story of the EVILS of THE JESTER (played by Adam Jahan ) and THE FORTUNE TELLER (Played by Nicole Moroni ) will bring on APRIL FOOLS DAY. Anything goes on April Fools, who can you trust? Be sure to tune in on April 1st, you never know what the day may bring. Story Inspired by Nicole Moroni and Kayden Muzila.",12,Comedia,you fools!,2019
nan,-,Kira Kalush,"['Kathryn Feeney', 'Kira Kalush']","Marcy and her roommate couldn't be more different. Together, they star in a Truman show style multi-cam sitcom. Watch their relationship dissolve into utter chaos.",-,Comedia,space potato,2019
nan,-,"['Gabrielle Cornellier', 'Patrick Evans', 'Pierre-Marc Tremblay Grandbois']",-,"While Abitibi-Témiscamingue (in Quebec, Canada) is in full labour shortage, Pierre Luc Tremblay of Val-d'Or is trying to get his dream job despite his many skills.",-,Comedia,emploi de rêve,2019
-,-,Rebecca Laurin,Rebecca Laurin,"After a long week of work a man settles in for a Sunday morning sleep in. What could wreck it. Enter Daisy, an insurance salesperson who is relentless. Who will give up first, watch and see.",5,Comedia,the policy,2019
nan,-,Adélaïde Nicvert,"['Adélaïde Nicvert', 'Nicolas Theobald']","Two men are meeting on a parking lot, one of them to sell his car, the other to buy it. But along the way, their thoughts start taking more and more space.",-,Comedia,l'annonce,2019
nan,8.2,Tony Cole,Tony Cole,"For the better part of a century, a raging mob war between the Devitt and Petrovic crime families has been setting the Nicholson underworld ablaze. As the two struggle for control of the Antnian capital city's illegal activities, friendships are torn apart, monologues given, and liters of blood shed on countless windows and windshields.",20,Comedia,nicholson,2019
nan,-,Emma Outrebon,-,-,-,Comedia,"cru, salé, ficelé",2019
nan,-,Leema,Leema,"A relatable student fan film about nostalgia, childhood and imagination. The film's aim is to show that things and interests like Star Wars can connect people of any age, ethnicity or gender.",4,Comedia,a long time ago in a galaxy not so far away,2019
nan,-,Sophia Brock,"['Sophia Brock', 'Kirsten Dunn', 'Madison Gibbons']",-,-,Comedia,fly guy,2019
30,-,Steve Mack,Steve Mack,"When it comes to small apartments, there IS such a thing as TOO small.",4,Comedia,small apartments,2019
nan,-,Ricky Wilson Jr.,Ricky Wilson Jr.,-,-,Comedia,malachigh,2019
-,-,Vin Siniscalchi,Vin Siniscalchi,A young woman looking for a group to belong discovers she's starting a family of her own.,9,Comedia,"yes, but",2019
nan,-,Jon Silver,Jon Silver,"A Chicago writer invites younger versions of himself for dinner, but he is deeply confounded by his ex-girlfriends attendance and the interruption of a surprise.",22,Comedia,dinner in hyde park,2019
nan,-,Daniel Fishbayn,"['Daniel Fishbayn', 'Andrew Luba', 'Kailee Mandel']","The charismatic CEO of a video game startup recruits a handful of desperate young people to build his latest venture: a swimming simulation he claims will be a sure-fire hit, thanks to the pun in its title.",10,Comedia,water friends 4: a startup story,2019
nan,-,Tugrul Parlak,Tugrul Parlak,-,-,Comedia,satranç tahtali köy,2019
nan,8.5,"['Sivert Holm', 'Brynjar Evensen']","['Sivert Holm', 'Brynjar Evensen', 'Kim-Remi Kjesbu']",Two robbers try to rob their local bingo.,4,Comedia,bingobanden,2019
nan,-,Vera Bertran,Vera Bertran,"Steve Johns is an artist eager for fame. During the opening of his exhibition, he is interviewed by a girl from an art blog. Champagne glasses multiplied by his ego makes him confuse dream with reality.",5,Comedia,famous artist,2019
nan,-,Joshua Peed,Evan Carrington,Harrison has the perfect plan to enjoy his last day at the office...until he wakes up.,-,Comedia,harrison's last day,2019
nan,-,Angele Cooper,"['Karen Cecilia', 'Chantel Simpson']","Two friends bring their third to the Empress, extreme feminist cult leader who has seduced them with her feminine wiles. Luna breaks free and convinces them they are are each enough.",-,Comedia,daughters of solanas,2019
nan,-,Sean Keller,"['Grace Mac', 'Millan']",An important anthem of female empowerment.,6,Comedia,poop at your place,2019
-,-,Carlos Ledesma,Carlos Ledesma,-,14,Comedia,the working title is zorro,2019
nan,-,"['Chris Saranchock', 'Melinda Saranchock']","['Chris Saranchock', 'Melinda Saranchock']","A young college student, NATALIE, is walking alone at night. A mysterious man in hoodie begins following her, escalating to a terrifying, nightmare chase across a deserted college campus. She hides and eventually gives him the slip, only to be caught in the parking garage as she tries to get to her car. But everything is not as it appears, and the confrontation takes ... Leer todo",6,Comedia,whips and chains,2019
nan,-,Gabriel da Silva,Gabriel da Silva,"Castings - all actors know this procedure. Some are mucous, others are nervous and others are full of self-confidence. On the other side sits the jury, which can not be more different. Director, Caster, Producer - they all seek the same and yet different. But something connects them - everyone hates castings and auditions. A young actress takes a courageous step and e... Leer todo",-,Comedia,ich hasse castings,2019
nan,-,Jordan Williams,Jordan Williams,"A grandfather and granddaughter, mere inches away, and yet generations apart. As each of the joggers in the park around them seem more absurd than the last, our characters come to discover that their silly flaws (and those of the others passing by) might be just the thing to bring them together.",-,Comedia,funny runs,2019
nan,-,"['E.K. Bonner', 'Deborah Stone']",Cameron Hazelwood,"Ray, recently unemployed, must come up with rent money quick so he decides to embark on the quest of becoming Faith Side Baptist Church's new pastor. Little does the congregation know, his resume is a complete work of fiction.",-,Comedia,i can do all things,2019
nan,-,Matthew Pettipas,Matthew Pettipas,"Getting a call from a patient, Dr. Martin forgets the Calzone is hot, and suffers the consequences.",-,Comedia,dr. martin and the calzone,2019
nan,-,Tugrul Parlak,Tugrul Parlak,-,-,Comedia,bak bakayim ordamiyim,2019
-,7.1,Sarah Day,"['Lizze Gordon', 'Mary Mc', 'Bain']","The story is an uncomfortably digestible light bite, with a splash of dark comedy, dished up to inform and empower everyone when it comes to clearing up consent.",4,Comedia,spaghetti,2019
nan,-,Ross Carey,Ross Carey,"Frank bumps into his old friend Tom by chance in an Irish pub, and is horrified to learn that Tom has just made a very odd life choice. Love Her Bones is an absurd Irish tale of love, friendship, dogs, and absurd revelations.",7,Comedia,love her bones,2019
nan,-,Simon Warwick Green,"['Adam Gillen', 'Simon Warwick Green']","Clumsy romantic Sunny is infatuated with glitzy, deadbeat, Francophile bingo-caller Pauline Dupondt and forgets the important things in life, like his 80-year-old Grandmother Dot's birthday.",15,Comedia,affection,2019
nan,-,Andrea Baroni,"['Andrea Baroni', 'Jacopo Del Giudice']",-,15,Comedia,9 su 10,2019
nan,-,Iyin Landre,Iyin Landre,A diverse group of patients air out their grievances to their mysterious therapist.,7,Comedia,suite 707,2019
nan,-,Pablo Gilez,Pablo Gilez,-,9,Comedia,finder: un juego de niños,2019
76,-,Andrew Worby,"['Marco Biagioli', 'Erica Melargo', 'Hannah Tahry']","Its payback time, how much is too much?",-,Comedia,the debt,2019
nan,-,Josh Callahan,Sarah Martellaro,-,-,Comedia,the sorry cycle,2019
nan,-,Mrigank Pandey,-,-,-,Comedia,he is the worst,2019
-,-,Devin Klos,Devin Klos,-,-,Comedia,bnb,2019
nan,7.8,Jared Hargreaves,Jared Hargreaves,Young aspiring comedian prepares himself for his first stand up gig while overcoming his insecurities of being blind.,5,Comedia,i see you laughing at my jokes,2019
nan,-,T.C. De Witt,"['Melinda Ahrens', 'Dawn Joyal', 'Dani J. Scott']",-,5,Comedia,the topangans,2019
nan,-,"['Philipp Horatschek', 'Andreas Reisenbauer']","['Philipp Horatschek', 'Andreas Reisenbauer']",-,4,Comedia,trash film master class,2019
nan,-,Paolo Porchi,Paolo Porchi,-,9,Comedia,la consegna,2019
nan,6.3,Javier Macipe,"['Javier Macipe', 'David Manjón']","In Madrid, a tenant agrees to ignore the existence of the other tenant living in his apartment, so that both inhabit the space as if it were an individual use.",21,Comedia,gastos incluidos,2019
nan,-,Thomas Moore,-,A woman goes into nature in a quest to find herself.,17,Comedia,no compass,2019
88,-,Kazufumi Umemura,-,A process of separation for a relationship of biovular twins called 'Tomato' & 'Celery' begun accidentally by a death of stepfather of 'Tomato'.,39,Comedia,loving,2019
nan,-,Max Bock,"['Max Bock', 'Hamish Holton']",After a boy loses his father he delves deep into his imagination and results to using plastic army toys to gain closure.,9,Comedia,saving plastic ryan,2019
nan,-,Jordi Castejón,Jordi Castejón,"Three women of 60 years, completely different. The only thing they have in common is that they are mothers.",-,Comedia,madres,2019
nan,-,Jordi Castejón,Jordi Castejón,Love can stay alive beyond death and more if your ghost massages your hair.,-,Comedia,lentujum pelutum,2019
93,7.2,Andrew Margetson,Andrew Margetson,"A business traveller hits it off with his hotel chambermaid. When the relationship changes course, he discovers she's not what she seems.",18,Comedia,housekeeping,2019
nan,-,Jean-Baptiste Herment,Jean-Baptiste Herment,An odd ex-pro wrestler tries to make amends with the daughter he neglected during his prime.,10,Comedia,"moi, rodrigo: l'ange de la mort",2019
nan,-,Kuan-Chung Chen,Kuan-Chung Chen,"Off-screen, the drama unfolds: About to wrap production, does a rookie director, contending with a cast of loose cannons and a distracted crew, give in and spoil his own ending?",30,Comedia,be shit or not to be,2019
nan,-,Satraj Bajaj,Satraj Bajaj,Two detectives try (and fail) to figure out how a man (Neil Daffodil) was rendered unconscious with his pants around his ankles.,5,Comedia,"i'm sorry, what?",2019
nan,-,Rafael Trejo,Rafael Trejo,"Valentín is at the edge of a tall building, one more step and he will be dead. However, he doesn't dare, he's afraid of heights. Luis, his best friend who recently died, appears to help him overcome his fears.",11,Comedia,sin final,2019
nan,6.1,Matteo Tiberia,Matteo Tiberia,-,16,Comedia,biagio - una storia vera,2019
-,-,Tony Koros,Tony Koros,A fraudulent Kenyan pastor accidentally performs a real miracle.,16,Comedia,tithes & offerings,2019
nan,6.8,Zach Braff,Zach Braff,The routines and strifes of a disenchanted social media influencer are reimagined with an 18th century backdrop.,11,Comedia,in the time it takes to get there,2019
nan,-,Casey William Walker,Casey William Walker,"A good spirited pot dealer, Charlie, is forced to help his eldest customer, Derrick, cover up a crime of passion and deceit; but Charlie just want's to smoke weed and eat ramen.",21,Comedia,criminals,2019
nan,-,John T. Sweeney,"['Laura Jaques', 'John T. Sweeney']",-,25,Comedia,crooked river feast,2019
-,-,Andy Reid,Andy Reid,"When his parents announce their divorce, ten-year-old Neil believes he's stuck in a dream and sets out on a mission to wake up.",14,Comedia,your mother and i,2019
nan,-,Jordi Castejón,Jordi Castejón,"Nuria has left everything to go live in L.A. with her boyfriend. But suddenly she's alone and lost. Fortunately, love between sisters can always help you - or maybe not.",-,Comedia,bailar pegadas,2019
nan,-,My Hyttel,My Hyttel,"A young guy lives a simple life in a small town where he sorts fish for a living, but he dreams of something greater in life.",8,Comedia,quickstep,2019
nan,-,Yan Xi Toh,Charisma Garcia,-,-,Comedia,do over,2019
nan,-,Christine Krebsbach,Christine Krebsbach,"Greg thinks he and Jen are ""just friends"", but Jen (and virtually everyone around them) sees something more. What will it take for Greg to notice the person who's standing right in front of him in this quirky romantic comedy?",15,Comedia,greg's very bad day,2019
nan,8.1,Lee Charlish,Lee Charlish,"It's a slow news day, but slow news is good news, unless you're Gareth Danger; hapless owner of a doomed waxworks museum, due to be closed for being a fire hazard. Gareth's anguish is further compounded by a broken heart and a faulty Mick Hucknall 'action' exhibit. Livelihoods are at stake, along with Gareth's relationship with long-term love Julie Perplexed. Who will... Leer todo",5,Comedia,waxworks owner fumes at closure,2019
nan,-,Zeb Lunz,Zeb Lunz,"A goofy, awkward father eagerly gives advice to his son's shy friend, who is having girl troubles.",10,Comedia,the art of becoming a ladykiller,2019
64,-,John T. Sweeney,John T. Sweeney,-,25,Comedia,untitled,2019
nan,-,Rachael Timmins,Rachael Timmins,-,-,Comedia,meadowsong: shredding for christ,2019
nan,-,Sylvie Kittel,Sylvie Kittel,"Hubert, a grumpy old man, pretends to have a room to rent in his apartment in order to have visitors to play checkers with.",-,Comedia,who wants to live with barney johnson anyway,2019
nan,-,Matthew Vaughan,"['Matthew Vaughan', 'Mike Yard']",-,10,Comedia,urban scout,2019
nan,-,Manuel Poblete,Manuel Poblete,-,-,Comedia,the intern,2019
nan,-,Erik Anderson,Erik Anderson,Erik discovers he's descended from the King of the Franks.,5,Comedia,charlemagne,2019
-,-,Pedro Sancho,Pedro Sancho,-,12,Comedia,marusía,2019
nan,-,Mac Turner,Mac Turner,More information available in a few months.,4,Comedia,shower thoughts,2019
29,-,Christopher Holmes,"['Doug Cote', 'Christopher Holmes']",Join Annie Chambers on what looks to be her last Wellness Vlog and don't forget to contribute to her Patreon account. Her parents can't support her forever - can they?,3,Comedia,annie,2019
nan,-,Adam Karsten,Kirby Fields,-,7,Comedia,not so hilarious anymore,2019
nan,-,Ludovico Torri,-,The story of a 20-year-old gay man who creates a fabulous mask to shield all his insecurities.,6,Comedia,the fabulous life of mr. fabulous,2019
nan,8.5,Stephen de Groote,François Dupont,"Following the separation of a couple, a dog who wants to find his mistress does everything to disgust his master.",10,Comedia,le meilleur ami de l'homme,2019
nan,-,Chris W. Orr,Steven Briggs,-,-,Comedia,short guys do it better,2019
nan,-,Talor John Marshall,Talor John Marshall,A couple in the dire straits of their relationship are forced to attend a first-aid training session.,9,Comedia,mouth-to-mouth,2019
nan,7.0,Todd Larson,Todd Larson,"A group of boys decides to make a Bigfoot video, but their weekend plans suddenly turn dark when friends start to go missing.",36,Comedia,the squatchin' trilogy,2019
nan,-,Paul Cadenhead,Paul Cadenhead,One must never place a loaded rifle on the stage if it isn't going to go off - right?,-,Comedia,chekhov's gun,2019
-,-,Forman Howes,Forman Howes,"Raff, the Russian hitman, enters an old wood paneled apartment elevator, he is on the job and his target is on the sixth floor. As the doors close a new passenger squeezes his way on. Its Finn, the anxious millennial, and by coincidence he lives on the sixth floor. That's not where the happenchance ends, Finn is Raff's target. As Finn blabs nervously to the silent and... Leer todo",13,Comedia,going up,2019
-,-,Michael Pizzano,Michael Pizzano,"While fending off the office bully, a business exec must help the front desk face his possible firing and replacement.",6,Comedia,the replacement,2019
nan,-,Christy Fleetwood,Christy Fleetwood,Two best friends unroll their yoga mats to escape the adult grind with a healthy dose of wine.,-,Comedia,yoga mat chats,2019
nan,-,Max Kronick,"['Eliza Janssen', 'Max Kronick']",A woman is confronted by a man she unmatched on Tinder.,5,Comedia,irl,2019
nan,-,Rokk Lattanzio,Rokk Lattanzio,"Sal and Guido are thrown out of the Universal Federation of Deities for insider trading. Guido, Sal and Guido's wife Gabriella decide to start a new Earth based religion; earth is not under UFD control.",16,Comedia,of course god is an alien,2019
nan,-,Johan Öjdahl,-,-,-,Comedia,det våras för blomros,2019
-,6.1,Martín Rejtman,Martín Rejtman,"The day Federico's grandmother dies, he decides to part with his girlfriend. She's not even close to feeling hurt. He is however, especially when he learns that she already has someone new.",19,Comedia,shakti,2019
-,-,Andrew Palumbo,Andrew Palumbo,-,-,Comedia,betsy,2019
nan,-,Alina Hernandez,Alina Hernandez,"A plain high school girl, falls for her math tutor, who is no typical math geek, but a cool, easy-going, bad boy. She wants to confess her love to him, but her fear of rejection prevents her from doing so, especially since she does not match up to the school standards of popularity. However she works up the courage to speak her mind on their next tutor session, that i... Leer todo",-,Comedia,chocolate eyes,2019
nan,-,Mikey Mulhearn,Mikey Mulhearn,"One mundane evening, three sisters lives are upturned with the return of their estranged brother. Inspired by Anton Chekhov's ""The Three Sisters,"" this dark familial comedy explores our inability to change.",-,Comedia,life sucks,2019
39,-,Mingyu Lin,Siu Hun Li,William is stuck in a dead end job and is going no where fast. The only thing that keeps his spirit alive is the thought of his nice sandwich at lunchtime during a time of hardship and Austerity. When that sandwich is tampered with it becomes personal and it starts a cat and mouse game to track down the culprit and.....ones mans missions to protect his lunch.,14,Comedia,sandwich,2019
nan,-,Salena Katiyar,Salena Katiyar,"Two couples, old university friends, meet for a birthday dinner in an upmarket restaurant. The birthday girl Anna is an obnoxious loudmouth who spends the meal criticizing the food, her husband, her old university friends and the wine she quaffs at an alarming rate. Her friends Chris and Olivia do everything to placate her while her husband Alex tries his best to enjo... Leer todo",-,Comedia,it's over,2019
-,-,Tom Savage,"['Tom Savage', 'Julian Spooner']",Two strangers meet one cold morning; one in desperate need and another in search of his lost companion 'Toby'. Together they form an unlikely bond to get what they need in this absurd and surreal physical comedy.,8,Comedia,toby,2019
nan,-,Feraz Ozel Ellahie,Feraz Ozel Ellahie,"Adam's GF gets possessed, leading to an over-the-top horror-comedy with laughs, bloodbaths and true love.",10,Comedia,my gf from hell,2019
-,-,Rachel Tillotson,Caroline Bird,"Two mothers, one child. Marcie is a performance artist known for her daring and provocative stage shows. Dawn is an ex-model turned stay at home mum. Bailey is their three-year-old daughter. Each mother envies the other mother's role. One gets bath-times and stories, the other gets a grand evening entrance after an exciting day's work. Dawn is the biological mum, Marc... Leer todo",15,Comedia,two mums and a giraffe,2019
nan,-,Michelle Danyn,Steven Alloway,-,-,Comedia,the evil you know,2019
7,-,Brandon Victoriano,"['Jarrod Garcia-Guzman', 'Aadam Mohammad', 'Brandon Victoriano']",-,-,Comedia,the dorm,2019
nan,6.1,Sergey Vasiliev,"['Igor Korotkiy', 'Sergey Vasiliev', 'Nikita Vorozhishchev']","A small swindler after an unsuccessful coincidence finds himself in the afterlife court as a defendant. The judge is a man, who he literally to death annoy during his lifetime.",12,Comedia,and so he opens his eyes,2019
-,-,E.E. Hegarty,Victoria Taylor Roberts,"Approaching middle age still single and unemployed, downtrodden Mary seeks solace in attending various group therapies, adopting a new persona to suit each.",9,Comedia,mary in the mirror,2019
nan,5.1,Ivan Li,Ivan Li,A Coming of Age Sci-Fi film about Lost and Found,7,Comedia,finding uranus,2019
nan,-,Diego Yanez,-,-,-,Comedia,slug stove,2019
nan,-,Reese Leitch,"['Kyle Hoey', 'Reese Leitch']",Never step on the turf of a white man trying to act cool.,1,Comedia,afro man,2019
82,-,Tim Benson,Ben Myers,"The story of a young couple going through the ups and downs of a relationship, told through scenes of the most important meal of the day.",-,Comedia,breaking fast,2019
nan,-,Silva Kuusniemi,Silva Kuusniemi,"Armed with her book ""The ABC of Seduction"", a bored and romantic teenage girl disrupts her lazy summer by befriending a mysterious new boy who moves next door - leading to romance and potential damnation.",13,Comedia,phlegethon,2019
