actor,año_nacimiento,que_hace,conocido_por,lista premios
Ken Boynton,,"['Reparto', 'Dirección', 'Guion']",[],['Arizona International Film Festival']
Sam Huntington,1982.0,"['Reparto', 'Producción', 'Banda sonora']","['Cero en conducta (1999)', 'Fanboys (2009)', 'No es otra estúpida película americana (2001)']",[]
Emotion Cheung,,['Reparto'],[],
Angie Ferro,1937.0,"['Reparto', 'Dirección de casting', 'Equipos adicionales']","['Lola Igna (2019)', 'Ebolusyon ng isang pamilyang Pilipino (2004)']","['FAMAS Awards', 'Star Awards for Movies', 'Pista ng Pelikulang Pilipino']"
Yerik Zholzhaksynov,1959.0,['Reparto'],"['Begletsy (2014)', 'Zagovor Oberona (2014)', 'Myn Bala (2012)']",
Ellen O'Gorman,,['Reparto'],[],
Mohammed Al-Farra,,['Reparto'],[],
Ben Himura,,['Reparto'],[],
Stephen Warwick,,"['Edición', 'Sonido', 'Cámara y electricidad']",[],
Gurchet Chitrakar,,"['Reparto', 'Guion', 'Producción']",[],
Brian Majestic,,"['Reparto', 'Producción', 'Guion']","['Stranded (2016)', 'Extraction (2015)']",[]
Nejma Zghidi,,"['Reparto', 'Dirección', 'Guion']",[],
Sevvalai Rasu,2023.0,['Reparto'],"['Kannakkol (2018)', 'Margazhi 16 (2011)']",
Gisèle Casadesus,1914.0,['Reparto'],"['Las aventuras de Casanova (1947)', 'Paméla (1945)', 'Sous le figuier (2012)']",[]
Onkar Bhojane,,['Reparto'],"['Short and Sweet (2023)', 'Sarla Ek Koti (2023)', 'Kalaawati (2024)']",[]
Niki Walia,1972.0,['Reparto'],"['Astitva Ek Prem Kahani (2002)', 'Sea Hawks (1997)']",['Apsara Film Producers Guild Awards']
Emina Muftic,1961.0,['Reparto'],"['Volver a nacer (2012)', 'Juego de tronos (2011)']",
Appagere Thimmaraju,,['Reparto'],[],
Judith O'Dea,1945.0,['Reparto'],['La noche de los muertos vivientes (1968)'],['Phoenix International Horror & Sci-Fi Film Festival']
David Hout,,['Dirección de fotografía y cámara'],[],
Nancy Finn,,"['Reparto', 'Producción']",[],[]
Beto Quirino,,['Reparto'],[],
Nimisha Sajayan,1997.0,['Reparto'],"['The Great Indian Kitchen (2021)', 'Oru Kuprasidha Payyan (2018)', 'Eeda (2018)']","['Asianet Film Awards', 'Kerala State Film Awards', 'Filmfare Awards South', 'South Indian International Movie Awards', 'Vanitha Film Awards', 'Indian Film Festival Of Melbourne', ""Critics' Choice Film Awards, India"", 'Indian Film Institute']"
Ramona Marquez,2001.0,"['Reparto', 'Banda sonora']","['El discurso del rey (2010)', 'Enid (2009)']",['British Comedy Awards']
Novak Simic,,['Reparto'],[],
Nacho Guerreros,1970.0,"['Reparto', 'Producción']","['La habitación Blanca (2019)', 'Cursed (2023)']",['Festival de Cine de Marbella']
Caetano Veloso,1942.0,"['Música', 'Composición', 'Reparto']","['Frida (2002)', 'El sastre de Panamá (2001)', 'Paso de ti (2008)']","['Brazilia Festival of Brazilian Cinema', 'Cinema Brazil Grand Prize', 'Grammy Awards', 'Havana Film Festival', 'Prêmio Contigo Cinema, Brazil', 'NYC Web Fest', 'Prêmio Guarani']"
Luka,1997.0,"['Reparto', 'Producción']","['Los muertos no mueren (2019)', 'Giants Being Lonely (2019)']",[]
Lakshantha Abenayake,,"['Reparto', 'Producción', 'Banda sonora']",[],
Afsaneh Pakroo,1983.0,['Reparto'],"['Zendegi shirin (2009)', 'Bikhabiye Asbha (2015)']",
Greg McDonald,,"['Dirección', 'Reparto', 'Producción']","['Su propia ley (2005)', 'El club de las strippers (1998)', 'The Man Van (2016)']",['LA Underground Film Forum']
Shirley Dixon,,['Reparto'],['Babel (2006)'],
Brandon McGibbon,,['Reparto'],[],
Sofia Alam,,['Reparto'],[],
Victor Cruz,1980.0,"['Reparto', 'Producción', 'Dirección']","['Asalto al tren Pelham 1 2 3 (2009)', 'No hay dos sin tres (2014)', 'West Side Story (2021)']",[]
Gonzalo Urtizberéa,,"['Reparto', 'Producción']",[],[]
Artan Gecaj,,['Reparto'],[],
Maria Vateva,,['Reparto'],[],
Jason Witter,,"['Reparto', 'Guion', 'Producción']",[],['Dragon*Con Independent Film Festival']
Martin Bretschneider,1974.0,"['Reparto', 'Guion', 'Producción']","['Red Cell (2020)', 'Phantomschmerz (2018)', 'Das Wunder von Bern (2003)']",['Feel The Reel International Film Festival']
Sarah Franke,1993.0,"['Producción', 'Dirección']",[],"['Chicago Underground Film Festival', 'Melbourne Documentary Film Festival', 'Wyoming International Film Festival']"
Sonia Motlagh,,['Reparto'],[],
Rajappa,,"['Guion', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Antonia Cornin-Navarro,,['Reparto'],[],
Marsha Thomason,2009.0,"['Reparto', 'Banda sonora']","['Ladrón de guante blanco (2009)', 'The Bay (2019)', 'Perdidos (2004)']",[]
Jack Wurtzel,,['Reparto'],[],
Guara Taneja,,['Reparto'],[],
Helene Vannari,1948.0,['Reparto'],"['Minu Leninid (1997)', 'Kertu (2013)']",['Estonian Film and TV Awards (EFTA)']
Anna Zaychikova,,['Reparto'],[],
Corinne Griswold,,"['Dirección', 'Producción']",[],
Bob Schrijber,,['Reparto'],"['Penoza (2010)', 'Lijn 32 (2012)', 'Zenith (2017)']",[]
Mitch Pileggi,1952.0,"['Reparto', 'Banda sonora']","['Instinto básico (1992)', 'Expediente X (1993)']",['Method Fest']
Amanda Bearse,1958.0,"['Reparto', 'Dirección', 'Producción']","['Noche de miedo (1985)', 'Matrimonio con hijos (1987)']",[]
Aoi Koga,,"['Reparto', 'Música', 'Banda sonora']",[],[]
Ashok Nittur,,"['Reparto', 'Guion', 'Dirección']",[],
Rodrig Andrisan,1958.0,"['Reparto', 'Dirección', 'Guion']","['Cochon and the Small Reset (2023)', 'Tuned In (2022)', 'The Creature from Epping Forest (2024)']","['Swedish International Film Festival', 'Vietnam Film Festival', 'Florence Film Awards', 'Asha International Film Festival', 'New York Movie Awards', 'Rome International Movie Awards', 'Port Blair International Film Festival', 'Athens International Monthly Art Film Festival', 'Eastern Europe Film Festival', 'Experimental Film Festival', 'Medusa Film Festival', 'Paris Film Awards', '8 And HalFilm Awards', '4 Theatre Selection', 'Tekka International Film Festival', 'Jaffna International Cinema Festival', 'Athvikvaruni International Film Festival', 'Kollywood International Film Festival', 'Jakarta Independent Film Festival', 'INTERNATIONAL GOLD AWARDS', 'Frida Film Festival', 'Diamond Bell International Film Festival', 'Rohip International Film Festival', 'Movie Play International Film Festival', 'Makizhmithran International Film Festival', 'Thilsri International Film Festival', 'Birsamunda International Film Awards', 'Best International Film Festival', '2 11 17 International Film Festival', 'Bharatha Desam International Film Festival', 'Kodaikanal International Film Festival', 'Zeal International Film Festival', 'No Country For Old Films', 'Kookai International Film Festival']"
Aurea,2009.0,['Reparto'],"['Kapag buhay ang inutang (1962)', 'Mga yapak na walang bakas (1961)', 'Milagosang Kamay (1961)']",[]
Drag-On,1979.0,"['Reparto', 'Composición', 'Banda sonora']","['Nacer para morir (2003)', 'Descubriendo a Forrester (2000)', 'Coach Carter (2005)']",
Sudesh Berry,1960.0,['Reparto'],"['Agle Janam Mohe Bitiya Hi Kijo (2009)', 'Border (1997)', 'Mahabharat (1988)']","['Indian Television Academy Awards, India', 'Indian Telly Awards']"
Kepa Amuchastegui,1941.0,"['Dirección', 'Reparto', 'Producción']","['El fiscal (1999)', 'Mascarada (1995)', 'Infieles anónimos (2008)']",
Shantel VanSanten,1985.0,['Reparto'],"['El destino final (2009)', 'You and I (2011)', 'Timeless (2016)']",[]
Victor Browne,1967.0,['Reparto'],"['Temblores (2003)', 'Perdidos (2004)', '54 (1998)']","['168 Film Festival, US']"
Michael Ryan Segal,,['Reparto'],[],
Alicia Vikander,1988.0,"['Reparto', 'Producción', 'Banda sonora']","['Ex_Machina (2014)', 'La chica danesa (2015)']","['Academy Awards, USA', 'Berlin International Film Festival', 'Critics Choice Awards', 'Chicago Film Critics Association Awards', 'Satellite Awards', 'Guldbagge Awards', 'Hamptons International Film Festival', 'Hollywood Film Awards', 'Mannheim-Heidelberg International Filmfestival', 'Kansas City Film Critics Circle Awards', 'Los Angeles Film Critics Association Awards', 'Molodist Kyiv International Film Festival', 'Palm Springs International Film Festival', 'San Diego Film Critics Society Awards', 'Santa Barbara International Film Festival', 'Screen Actors Guild Awards', 'Southeastern Film Critics Association Awards', 'Stockholm Film Festival', 'Toronto Film Critics Association Awards', 'Empire Awards, UK', 'Vancouver Film Critics Circle', 'Marrakech International Film Festival', 'Phoenix Film Critics Society Awards', 'Central Ohio Film Critics Association', 'Austin Film Critics Association', 'Washington DC Area Film Critics Association Awards', 'St. Louis Film Critics Association, US', 'Alliance of Women Film Journalists', 'Detroit Film Critics Society Awards', 'New York Film Critics, Online', 'Denver Film Critics Society', 'CinEuphoria Awards', 'Georgia Film Critics Association (GAFCA)', 'GALECA: The Society of LGBTQ Entertainment Critics', 'Oklahoma Film Critics Circle Awards', 'Cinema Bloggers Awards, Portugal', 'Online Film & Television Association', 'Awards Circuit Community Awards', 'Golden Schmoes Awards', 'Women Film Critics Circle Awards', 'North Carolina Film Critics Association', 'Phoenix Critics Circle', 'Gold Derby Awards', 'Nevada Film Critics Society', 'Odyssey Awards']"
Numa Perrier,,"['Dirección', 'Reparto', 'Producción']","['La combinación perfecta (2023)', 'Fuera de prisión (2023)', 'First Time Female Director (2023)']","['American Black Film Festival', 'Tribeca Film Festival', 'Indie Memphis Film Festival', 'Astra Television Awards']"
Damon LeGarde,,"['Reparto', 'Producción']",[],
Alex Cheimets,,['Reparto'],[],
John Laughlin,1956.0,['Reparto'],"['La Roca (1996)', 'Footloose (1984)', 'El cortador de césped (1992)']",[]
Antonio Caride,1950.0,['Reparto'],"['El hijo de la novia (2001)', 'Sin código (2004)', 'Micaela (1992)']",
Stephen Fry,1957.0,"['Reparto', 'Guion', 'Producción']","['Gosford Park (2001)', 'V de vendetta (2005)', 'Wilde (1997)']","['Critics Choice Awards', 'Florida Film Critics Circle Awards', 'Satellite Awards', ""Rose d'Or Light Entertainment Festival"", 'National Television Awards, UK', 'Online Film Critics Society Awards', 'Screen Actors Guild Awards', 'Seattle International Film Festival', 'Ethnic Multicultural Media Awards, UK', 'NAVGTR Awards', 'British LGBT Awards']"
Ruchira Ghormare,,"['Reparto', 'Dirección de producción', 'Dirección de la segunda unidad o asistencia a dirección']",[],
Paul J.Q. Lee,1950.0,"['Reparto', 'Producción', 'Equipos adicionales']","['Golpe en la pequeña China (1986)', '16 calles (2006)', 'Big (1988)']",
Krishna Nadigar,,['Reparto'],[],
Susan Kottman,,['Reparto'],[],
Barber Ali,,['Reparto'],[],
Dennis Kleinsmith,,['Reparto'],[],
Shuri,1990.0,['Reparto'],"['Hokage (2023)', 'Ikiterudakede ai (2018)', 'XxxHolic (2022)']",[]
Lauren A Jackson,,"['Reparto', 'Dirección', 'Guion']","['La criatura perfecta (2006)', 'This Is Not My Life (2010)']",[]
Violante Placido,1976.0,"['Reparto', 'Composición']","['El americano (2010)', 'Lezioni di cioccolato (2007)']","['Venice Film Festival', 'Monte-Carlo Comedy Film Festival', 'Kineo Awards, Italy']"
Christian Marc,1953.0,['Reparto'],['Ley al margen de la ley (1989)'],[]
Ana Ferron Termignoni,,"['Reparto', 'Dirección de fotografía y cámara']",[],
Amanda Foreman,1966.0,"['Reparto', 'Equipos adicionales']","['Star Trek (2009)', 'Eternamente joven (1992)', 'Inland Empire (2006)']",[]
Sara Ali Khan,1995.0,['Reparto'],"['Atrangi Re (2021)', 'Kedarnath (2018)', 'Simmba (2018)']","['Filmfare Awards', 'Awards of the International Indian Film Academy', 'GQ Awards, India', 'Vogue Beauty Awards', 'Screen Awards, IN', ""Nickelodeon Kids' Choice Awards, India"", 'Style Awards', 'OTTplay Awards', 'Lokmat Stylish Awards', 'Pinkvilla Style Icons Awards', 'Femina Beauty Awards', 'Bollywood Film Journalist Awards', 'Gold Choice Movie Awards']"
Lukas Hassel,,"['Reparto', 'Guion', 'Dirección']","['The Blacklist (2013)', 'Slapface (2021)', 'The black room (2017)']","['New York VisionFest', 'Atlantic City Cinefest', 'Milledgeville-Eatonton Film Festival, US', 'Rainier Independent Film Festival', 'Love Your Shorts Film Festival', 'Sydney Indie Film Festival', 'Austin Revolution Film Festival', 'Brightside Tavern Film Festival', 'The Monthly Film Festival (TMFF)', 'Horrorhound Film Festival (H2F2)', 'Bucharest ShortCut Cinefest', 'Nightmares Film Festival', 'Independent Shorts Awards', 'Hollywood South Film Festival', 'The Cutting Room International Short Film Festival']"
Henrik Vikman,,"['Reparto', 'Equipos adicionales']",[],
Kid Rock,1971.0,"['Music Artist', 'Reparto', 'Composición']","['La sucia historia de Joe Guarro (2001)', 'En el ojo de la tormenta (2014)', 'Los impostores (2003)']","['Music City Walk Of Fame', 'American Music Awards']"
Mathias Eckhoff,,['Reparto'],[],[]
Jelena Simic,,['Reparto'],[],
Shanikqua Johnson,,['Reparto'],[],
Germán Dehesa,1944.0,"['Reparto', 'Guion', 'Producción']","['Cilantro y perejil (1996)', 'El show de Eduardo II (1976)', 'Fuera de cuadro (2002)']",[]
Sudesh Sharma,,['Reparto'],[],
Mikhail Bocharov,1919.0,['Reparto'],"['Moscú no cree en las lágrimas (1980)', 'Propavshaya ekspeditsiya (1975)', 'Chyornyy kloun (1994)']",
Peter Feeney,,"['Reparto', 'Producción', 'Dirección']","['Ovejas asesinas (2006)', '30 días de oscuridad (2007)', 'Blind Bitter Happiness (2023)']",['AFIN International Film Festival']
Emanoel Castro,,['Reparto'],[],
Jonathan Clemente,,['Reparto'],[],
Sonali Nanavati,,['Reparto'],[],
Miranda Gnida,,['Reparto'],[],
Risolene Lima,,['Reparto'],[],
Patrick Mofokeng,,['Reparto'],[],['South African Film and Television Awards']
Melissa Errico,1970.0,"['Reparto', 'Banda sonora']","['Billions (2016)', 'En cuerpo y alma (2011)', 'Frequency (2000)']",[]
Vijay Venkat,,['Reparto'],[],
Serena Scott Thomas,1961.0,"['Reparto', 'Producción']","['Puro vicio (2014)', 'El mundo nunca es suficiente (1999)', 'Hostage (2005)']",['Film Independent Spirit Awards']
Joseph Casterline,,"['Reparto', 'Guion']",[],
Sharath Lohitashwa,1972.0,['Reparto'],"['Aa Dinagalu (2007)', 'Saarathi (2011)', 'Pandiya Naadu (2013)']",['Filmfare Awards South']
David Godbey,,['Reparto'],[],
Poojappura Radhakrishnan,,['Reparto'],[],
Salvatore Antonio,1975.0,"['Reparto', 'Guion', 'Guion y continuidad']",[],[]
Hazan Aydin,,['Reparto'],[],
Ross Thomas,1981.0,"['Reparto', 'Producción', 'Dirección']",['Shelter (2007)'],[]
Assunta De Rossi,1983.0,"['Reparto', 'Producción']","['Hubog (2001)', 'Baybayin (2012)', 'Maria la del Barrio (2011)']",['Gawad Urian Awards']
Ryan Ketzner,,['Reparto'],['Mi primer amor (2010)'],[]
Folke Lindquist,,['Reparto'],[],
Steve Grant,,['Equipos adicionales'],[],
David Ricottone,,"['Equipos adicionales', 'Reparto']",[],
Samir Benhaj,,['Reparto'],[],
Gísli Örn Garðarsson,1973.0,"['Reparto', 'Guion', 'Producción']",['Medidas extremas (2016)'],"['Berlin International Film Festival', 'Edda Awards, Iceland']"
Lando Buzzanca,1935.0,"['Reparto', 'Equipos adicionales']","['La chica de Parma (1963)', 'Seducida y abandonada (1964)']","['Avellino Neorealism Film Festival', 'Golden Globes, Italy']"
Nada Macankovic,1982.0,['Reparto'],"['Stvar srca (2006)', 'Iza kamere (2023)']",[]
Adriana Medina,1991.0,"['Reparto', 'Dirección de casting']",[],
Mark Dias,,"['Reparto', 'Equipos adicionales']",[],
Megyn Price,1971.0,"['Reparto', 'Dirección', 'Banda sonora']","['Grounded for Life (2001)', 'Reglas de compromiso (2007)']",[]
Jordan Prentice,1973.0,['Reparto'],['Escondidos en Brujas (2008)'],['Minsk International Film Festival “Listapad”']
Siddaraja Kalyankar,1960.0,['Reparto'],"['Budhivanta (2008)', 'Hare Rama Hare Krishna (2011)', 'Mandya (2006)']",
Sebastián Rivera,,"['Reparto', 'Producción']",[],
Alyssa Lobit,,"['Reparto', 'Guion', 'Producción']",[],['Wild Rose Independent Film Festival']
Debré Rossouw,,"['Reparto', 'Producción']",[],
Eduardo Sterblitch,,"['Reparto', 'Guion y continuidad']","['Grande Sertão (2023)', 'O Homem Perfeito (2018)']",
Dexter Sol Ansell,2014.0,['Reparto'],"['El pueblo de los malditos (2022)', 'Navidad en la granja (2022)']",
Afemo Omilami,1950.0,"['Reparto', 'Banda sonora']",['Forrest Gump (1994)'],['St. Louis International Film Festival']
Wai-Lun Kwan,,['Reparto'],[],
Ndèye Fatou Dione,,"['Reparto', 'Maquillaje']",[],
Cristina Fernández Pintado,,"['Reparto', 'Dirección', 'Guion']",[],"['Premios Pávez - Festival Nacional de Cortometrajes Talavera de la Reina', 'Alicante Film Festival', ""Premis de l'Audiovisual Valencià/Premios del Audiovisual Valenciano""]"
Amadu Mamadakov,1976.0,['Reparto'],"['Mongol (2007)', '9 rota (2005)', '72 metra (2004)']",[]
Nathalie Rapti Gomez,1984.0,['Reparto'],"['Love on the Rock (2021)', 'Devils (2020)', 'Leonora addio (2022)']",
Shad Issa,,['Reparto'],[],
Andrew Garfield,1983.0,"['Reparto', 'Producción', 'Banda sonora']",['La red social (2010)'],"['Academy of Science Fiction, Fantasy & Horror Films, USA', 'BAFTA Awards', 'Critics Choice Awards', 'Costume Designers Guild Awards', 'Evening Standard British Film Awards', 'Golden Globes, USA', 'Satellite Awards', 'Hollywood Film Awards', 'London Critics Circle Film Awards', 'Palm Springs International Film Festival', 'Santa Barbara International Film Festival', 'Vancouver Film Critics Circle', 'Phoenix Film Critics Society Awards', 'Capri, Hollywood', 'Washington DC Area Film Critics Association Awards', 'Iowa Film Critics Awards', 'IGN Summer Movie Awards', 'CinEuphoria Awards', 'Online Film & Television Association', 'International Online Cinema Awards (INOCA)', 'Gold Derby Awards', 'Australian Academy of Cinema and Television Arts (AACTA) Awards', 'Latino Entertainment Journalists Association Film Awards', 'Online Association of Female Film Critics', 'Hollywood Critics Association', 'DiscussingFilm Critic Awards', 'Critics Choice Super Awards', 'Sunset Film Circle Awards', 'Chicago Indie Critics Awards (CIC)', 'Critics Association of Central Florida Awards', 'Silver Horn Film & TV Awards', 'VHS Awards']"
Gudrun Landgrebe,1950.0,['Reparto'],"['Las vidas del gato (1988)', 'Yerma (1984)', 'La mujer flambeada (1983)']","['Telegatto, Italy']"
Joe Biden,1942.0,['Self'],[],[]
Hanne Pedersen,,"['Dirección de producción', 'Producción']",[],
Erik-Michael Estrada,1979.0,"['Reparto', 'Producción']","['Dead 7 (2016)', 'The Bang Bang Brokers (2017)', 'Los Lost Ones (2014)']",[]
Dean Buchanan,,['Producción'],[],
Nicholas Mongiardo-Cooper,,['Reparto'],[],
Diego Josef,2000.0,"['Reparto', 'Producción']","['La balada de Lefty Brown (2017)', 'Goliat (2016)', 'Message from the King (2016)']",
Mariano Silvapobas,,['Reparto'],[],
Stella Badenoch,,['Reparto'],[],
David Cross,1964.0,"['Reparto', 'Guion', 'Producción']","['Arrested Development (2003)', 'Megamind (2010)']","['CableACE Awards', 'Primetime Emmy Awards', 'Phoenix Film Festival', 'TV Land Awards', 'G-Phoria Awards', 'DVD Exclusive Awards', 'Behind the Voice Actors Awards', 'Gold Derby Awards', 'Film Threat Award This!']"
