,0,1,2
908,Japan,2008,29
909,Det perfekte kup,2008,
910,Solitaire,2008,
911,Dasavatharam,2008,58
912,The Controller,2008,33
913,Doomsday,2008,50
914,The Thirst: Blood War,2008,
915,Jumper,2008,15
916,Sarkar Raj,2008,43
917,The Grift,2008,43
918,Love Story 2050,2008,23
919,Mutant Chronicles,2008,17
920,Wanted,2008,71
921,Chinaman's Chance: America's Other Slaves,2008,
922,Last Hour,2008,
923,The Fifth Commandment,2008,25
924,The Chronicles of Narnia: Prince Caspian,2008,66
925,Rigged,2008,52
926,Body of Lies,2008,
927,Sucker Punch,2008,27
928,Der Baader Meinhof Komplex,2008,
929,Fool's Gold,2008,11
930,Deep Winter,2008,47
931,Jerusalema,2008,77
932,Lady Magdalene's,2008,
933,Ong Bak 2,2008,49
934,The Last Bad Neighborhood,2008,
935,Wushu,2008,33
936,Cowboy Smoke,2008,
937,The Incredible Hulk,2008,67
938,Appaloosa,2008,76
939,Largo Winch,2008,50
940,Speed Racer,2008,42
941,Bangkok Dangerous,2008,9
942,Agent Crush,2008,
943,Drillbit Taylor,2008,27
944,Shoot First and Pray You Live (Because Luck Has Nothing to Do with It),2008,
945,Death Toll,2008,21
946,Hide,2008,83
947,Capers,2008,
948,Död vid ankomst,2008,
949,Quantum of Solace,2008,64
950,The Spirit,2008,14
951,Street Revenge,2008,
952,The Brothers Bloom,2008,68
953,My Name Is Anthony Gonsalves,2008,22
954,The Tumbler,2008,50
955,Ten Dead Men,2008,24
956,Clubbed,2008,27
957,The Mummy: Tomb of the Dragon Emperor,2008,13
958,Hotel California,2008,57
959,The Forbidden Kingdom,2008,63
960,The Rimshop,2008,
961,Three Kingdoms,2008,
962,"War, Inc.",2008,29
963,Crepúsculo rojo,2008,
964,Geld oder Leben,2008,
965,Border Lost,2008,40
966,Outpost,2008,34
967,Loaded,2008,18
968,Joheunnom nabbeunnom isanghannom,2008,
969,Player 5150,2008,16
970,Pineapple Express,2008,68
971,Beyond the Ring,2008,54
972,Flammen & Citronen,2008,
973,Heatstroke,2008,13
974,Dance of the Dead,2008,80
975,Le nouveau protocole,2008,
976,Okka Magadu,2008,
977,Anton,2008,20
978,Boku no kanojo wa saibôgu,2008,
979,Taken,2008,60
980,Varg,2008,
981,Tropic Thunder,2008,82
982,Les liens du sang,2008,
983,Pesticide,2008,
984,Odysseus & the Isle of Mists,2008,
985,Chasseurs de dragons,2008,
986,China Dolls,2008,
987,Arn: Riket vid vägens slut,2008,
988,El lince perdido,2008,
989,Hot Rod Horror,2008,
990,Stratagem,2008,
991,Mutant Vampire Zombies from the 'Hood!,2008,36
992,Tunnel Rats,2008,30
993,Obitaemyy ostrov,2008,
994,Kill Zone,2008,
995,Ninja Cheerleaders,2008,15
996,Hero Wanted,2008,33
997,Arte de Roubar,2008,
998,The Vanguard,2008,16
999,Animal 2,2008,35
1000,Dark Floors,2008,19
1001,Mu-rim-yeo-dae-saeng,2008,
1002,Suspension,2008,29
1003,Traitor,2008,65
1004,Tashan,2008,50
1005,Turneja,2008,73
1006,Alien Raiders,2008,100
1007,Contract Killers,2008,14
1008,Danga,2008,
1009,The Man Who Came Back,2008,19
1010,Race,2008,66
1011,The Prey,2008,
1012,Circulation,2008,33
1013,Pig Hunt,2008,24
1014,Never Back Down,2008,21
1015,The Local,2008,52
1016,Stiletto,2008,19
1017,Max Manus,2008,79
1018,Stritreysery,2008,
1019,RocknRolla,2008,60
1020,Defiance,2008,59
1021,Kidnap,2008,33
1022,Bheemaa,2008,
1023,Les insoumis,2008,
1024,Kiru,2008,91
1025,Yoroi: Samurai zonbi,2008,
1026,Sunday,2008,45
1027,Tu£sday,2008,
1028,Journal of a Contract Killer,2008,36
1029,Conspiracy,2008,19
1030,Fast Track: No Limits,2008,32
1031,Miracle at St. Anna,2008,33
1032,Big Game,2008,76
1033,Kataude mashin gâru,2008,
1034,Hua pi,2008,
1035,Die Wilden Kerle 5,2008,
1036,Eagle Eye,2008,26
1037,Ichi,2008,78
1038,Drona,2008,11
1039,Cloverfield,2008,78
1040,Red Canyon,2008,44
1041,Kang Chul-jung: Gonggongui jeog 1-1,2008,
1042,The Crew,2008,40
1043,Banshee!!!,2008,11
1044,Kiralik oda,2008,
1045,Banal,2008,
1046,Bodyguard: A New Beginning,2008,30
1047,Perfect Hideout,2008,14
1048,"Two Fists, One Heart",2008,100
1049,Jump Out Boys,2008,4
1050,Safehouse,2008,46
1051,"Morgen, ihr Luschen! Der Ausbilder-Schmidt-Film",2008,
1052,Shark in Venice,2008,
1053,Sakigake!! Otokojuku,2008,
1054,Anak ng Kumander,2008,
1055,Nepobedimyy,2008,
1056,Next to Babilonia,2008,
1057,Rejsen til Saturn,2008,
1058,Comando negro: La gran familia,2008,
1059,Naked Killer,2008,80
1060,Roudram,2008,
1061,Swamp Devil,2008,8
1062,Freezer Burn: The Invasion of Laxdale,2008,
1063,Heroes,2008,58
1064,Bonnie & Clyde vs. Dracula,2008,18
1065,The Lost Samaritan,2008,25
1066,Ulvenatten,2008,
1067,80 Minutes,2008,30
1068,Skate or Die,2008,25
1069,Gitler kaput!,2008,
1070,Skorumpowani,2008,
1071,Gospoda ofitsery: Spasti imperatora,2008,
1072,Ai no mukidashi,2008,
1073,The Eleventh Hour,2008,26
1074,Transporter 3,2008,40
1075,Solar Flare,2008,0
1076,JCVD,2008,82
1077,Mutants,2008,2
1078,Hijack,2008,6
1079,Shôrin shôjo,2008,
1080,Deadly Pursuit,2008,100
1081,Kakushi toride no san akunin,2008,
1082,Sasori,2008,14
1083,The Impressionist,2008,
1084,Twenty:20,2008,
1085,Wonseu-eopon-eo-taim,2008,
1086,Double Dagger,2008,0
1087,A Federal Case,2008,
1088,Singh Is Kinng,2008,
1089,Albakiara,2008,
1090,No Bad Days,2008,17
1091,Ghamasaan,2008,
1092,Gekijô ban Kara no kyôkai: Dai san shô - Tsukakû zanryû,2008,
1093,Meitantei Conan: Senritsu no furu sukoa,2008,
1094,Karzzzz,2008,30
1095,K-20: Kaijin nijû mensô den,2008,
1096,Ready,2008,30
1097,Duo shuai,2008,
1098,Bo chi tung wah,2008,
1099,Break,2008,20
1100,Desh Drohi,2008,
1101,Demons Rising,2008,
1102,Gekijô ban poketto monsutâ: Daiyamondo & Pâru - Giratina to sora no hanataba Sheimi,2008,
1103,Gekijô ban Naruto: Shippûden - Kizuna,2008,
1104,Alakh Na Ajwara,2008,
1105,Ghajini,2008,54
1106,"Morenita, el escándalo",2008,
1107,Urduja,2008,
1108,Esu esu,2008,
1109,Bronson,2008,75
1110,Slam,2008,100
1111,Krishna: The Power of Indrakeeladri,2008,
1112,Bricktown,2008,
1113,Baiohazâdo: Dijenerêshon,2008,
1114,Half Blood Samurai,2008,
1115,Na vlastní nebezpecí,2008,
1116,Beer for My Horses,2008,
1117,Mission Istaanbul: Darr Ke Aagey Jeet Hai!,2008,
1118,Go Fast,2008,30
1119,Vaaranam Aayiram,2008,83
1120,Chocolate,2008,71
1121,Tôkyô zankoku keisatsu,2008,
1122,New Town Killers,2008,43
1123,Pourudu,2008,
1124,Saikyô heiki joshikôsei: Rika - zonbi hantâ vs saikyô zonbi Gurorian,2008,
1125,Hak sai lik,2008,
1126,Star Wars: The Clone Wars,2008,93
1127,Ontari,2008,
1128,Jiang shan mei ren,2008,
1129,Broken Path,2008,-
1130,Chugyeokja,2008,
1131,Eye for Eye,2008,
1132,Jalsa,2008,76
1133,Hell's Tomb,2008,
1134,The Steele Project: Ides of March,2008,
1135,Crossing Nirvana,2008,
1136,Bujjigaadu: Made in Chennai,2008,97
1137,Faa faa ying ging,2008,
1138,Siyama,2008,
1139,Suay sink krating zab,2008,
1140,Detsembrikuumus,2008,
1141,Parugu,2008,
1142,Kantri,2008,
1143,Krokodillerne,2008,
1144,Target Practice,2008,40
1145,Akuerian eiji: Gekijouban,2008,
1146,Pirate's Blood,2008,
1147,Bellini e o Demônio,2008,
1148,"One piece: Episodo obu choppa + Fuyu ni saku, kiseki no sakura",2008,
1149,Star Trek: Operation Beta Shield,2008,
1150,Street Wars,2008,
1151,Trassa M8,2008,
1152,La riña,2008,
1153,Fox Hunting,2008,
1154,Gekijô-ban Kamen raidâ Den'ô & Kiba: Kuraimakkusu deka,2008,
1155,Indra,2008,
1156,Ip Man,2008,86
1157,Gekijô-ban: Kabukingu Z,2008,
1158,Director,2008,
1159,Loose Cannons: The Movie,2008,
1160,Sanam Teri Kasam,2009,17
1161,Chinango,2009,
1162,Blood and Bone,2009,71
1163,Whiteout,2009,7
1164,Sterling: The Secret of the Lost Medallion,2009,
1165,Astro Boy,2009,51
1166,Watchmen,2009,65
1167,Harry Potter en de halfbloed prins,2009,
1168,Royal Kill,2009,11
1169,Daybreakers,2009,69
1170,The Perfect Sleep,2009,38
1171,G-Force,2009,22
1172,Kisse Pyaar Karoon?,2009,
1173,Terminator Salvation,2009,33
1174,GB: 2525,2009,
1175,Town Creek,2009,50
1176,Knowing,2009,35
1177,Cirque du Freak: The Vampire's Assistant,2009,37
1178,From Mexico with Love,2009,51
1179,Land of the Lost,2009,26
1180,X-Men Origins: Wolverine,2009,38
1181,Push,2009,
1182,The Tournament,2009,40
1183,9,2009,57
1184,Pros & Cons,2009,
1185,Once Upon a Time in Dublin,2009,-
1186,The Wild Stallion,2009,48
1187,Avatar,2009,82
1188,Brothers,2009,64
1189,Star Trek: The Future Begins,2009,
1190,Carriers,2009,64
1191,Blood: The Last Vampire,2009,25
1192,Surviving Evil,2009,20
1193,Angels & demons - Het bernini mysterie,2009,
1194,A Day in the Life,2009,62
1195,The Belgrade Phantom,2009,
1196,Bonita Beach Bob,2009,
1197,Underworld: Rise of the Lycans,2009,29
1198,The Pink Panther 2,2009,12
1199,Fight Ring,2009,
1200,Feng kuang de sai che,2009,
1201,The Confessional,2009,
1202,Evangerion shin gekijôban: Ha,2009,
1203,Valhalla Rising,2009,71
1204,First Strike,2009,
1205,Kerala Varma Pazhassi Raja,2009,
1206,Street Fighter: The Legend of Chun-Li,2009,3
1207,The Mercy Man,2009,
1208,Serbian Scars,2009,6
1209,Monsters vs. Aliens,2009,73
1210,Armored,2009,41
1211,The International,2009,58
1212,Breaking Point,2009,0
1213,Solomon Kane,2009,69
1214,All Screwed Up,2009,38
1215,Minty: The Assassin,2009,
1216,Interception,2009,29
1217,Surrogates,2009,37
1218,Black,2009,46
1219,Sherlock Holmes,2009,70
1220,The Butcher,2009,20
1221,Silent Sam,2009,
1222,Perrier's Bounty,2009,53
1223,Crimes of the Past,2009,
1224,Yattâman,2009,
1225,Fast & Furious,2009,28
1226,Infestation,2009,34
1227,Lesbian Vampire Killers,2009,28
1228,Gamer,2009,29
1229,Deadland,2009,28
1230,Totally Spies! Le Film,2009,
1231,Eyeborgs,2009,19
1232,G.I. Joe: The Rise of Cobra,2009,33
1233,Goemon,2009,72
1234,For a Fistful of Diamonds,2009,-
1235,Transformers: Revenge of the Fallen,2009,20
1236,Serpent and the Sun: Tales of an Aztec Apprentice,2009,-
1237,Put,2009,
1238,Ink,2009,100
1239,Race to Witch Mountain,2009,42
1240,Xin Su shi jian,2009,
1241,Bubble Trubble,2009,
1242,Midnight Chronicles,2009,9
1243,Dirty Mind,2009,58
1244,Fighting,2009,39
1245,Children of the Hunt,2009,
1246,Wanted,2009,66
1247,Chicago Overcoat,2009,64
1248,City Rats,2009,0
1249,Chandni Chowk to China,2009,42
1250,Next Day Air,2009,21
1251,Dragonball Evolution,2009,
1252,Red Sands,2009,10
1253,8 x 10 Tasveer,2009,
1254,Shadowman,2009,95
1255,Humains,2009,0
1256,The Taking of Pelham 123,2009,51
1257,Sta Meena Zama Jwand De,2009,
1258,La linea,2009,
1259,The Code,2009,42
1260,Paul Blart: Mall Cop,2009,34
1261,Crank: High Voltage,2009,63
1262,Echelon Conspiracy,2009,8
1263,Defective Man!,2009,
1264,Le premier cercle,2009,
1265,Chamaco,2009,
1266,The Way of War,2009,4
1267,H2O Extreme,2009,56
1268,District 9,2009,90
1269,Kambakkht Ishq,2009,28
1270,The Final Destination,2009,27
1271,Fatal Rescue,2009,11
1272,Death Warrior,2009,12
1273,The Devil's Tomb,2009,10
1274,Micmacs à tire-larigot,2009,
1275,Hired Gun,2009,73
1276,Public Enemies,2009,68
1277,Haeundae,2009,49
1278,Drugs Stop,2009,
1279,Dance Flick,2009,
1280,Nuclear,2009,
1281,Zombieland,2009,89
1282,King Conqueror,2009,
1283,Kamui gaiden,2009,
1284,Zendegi shirin,2009,
1285,Chaostage,2009,
1286,12 Rounds,2009,31
1287,Super Capers: The Origins of Ed and the Missing Bullion,2009,
1288,The Sanctuary,2009,11
1289,Set Apart,2009,45
1290,A Lonely Place for Dying,2009,67
1291,Wickie de Viking,2009,
1292,OSS 117: Rio ne répond plus,2009,
1293,De ademtocht,2009,
1294,Diamant 13,2009,
1295,Guiness,2009,
1296,El Contrato,2009,
1297,Hunger,2009,29
1298,Tetsuo: The Bullet Man,2009,39
1299,Quick Gun Murugun: Misadventures of an Indian Cowboy,2009,
1300,Direct Contact,2009,20
1301,Ninja,2009,29
1302,La horde,2009,
1303,Kurbaan,2009,43
1304,Fung wan II,2009,
1305,Ninja Assassin,2009,26
1306,Ninong,2009,
1307,Pandorum,2009,30
1308,2012,2009,39
1309,Black Dynamite,2009,83
1310,The Beacon,2009,19
1311,Zone of the Dead,2009,22
1312,San cheung sau,2009,
1313,Kirot,2009,
1314,Law Abiding Citizen,2009,26
1315,The Boxer,2009,14
1316,Chawu,2009,
1317,Tottenham Hotspur vs Portsmouth FC,2009,
1318,Heist,2009,68
1319,Acid Factory,2009,34
1320,Reiki,2009,
1321,Lies & Illusions,2009,4
1322,Paintball,2009,19
1323,Rain Fall,2009,17
1324,The Bleeding,2009,7
1325,Spion van Oranje,2009,
1326,Brooklyn's Finest,2009,44
1327,Command Performance,2009,28
1328,Bitch Slap,2009,29
1329,Flickan som lekte med elden,2009,
1330,RCD Mallorca vs Real Madrid,2009,
1331,Double Duty,2009,
1332,Bellary Naga,2009,
1333,Blue,2009,24
1334,Aladin,2009,45
1335,Räuberinnen,2009,
1336,Goryachie novosti,2009,
1337,De storm,2009,
1338,Diamond Dawgs,2009,
1339,Kurôzu zero II,2009,
1340,"Boogie, el aceitoso",2009,
1341,Doroppu,2009,
1342,Im Sog der Nacht,2009,
1343,Taras Bulba,2009,69
1344,Celda 211,2009,
1345,Ved verdens ende,2009,
1346,Luck,2009,44
1347,Samurai Avenger: The Blind Wolf,2009,39
1348,Fisshu sutôrî,2009,
1349,Red Alert: The War Within,2009,14
1350,Zapreshchyonnaya realnost,2009,
1351,Banlieue 13: Ultimatum,2009,
1352,Cherrybomb,2009,42
1353,The People's Agency,2009,
1354,Sasquatch Assault,2009,13
1355,Ajab Prem Ki Ghazab Kahani,2009,60
1356,De Dana Dan,2009,37
1357,De père en flic,2009,
1358,Give 'em Hell Malone,2009,35
1359,Rescat,2009,
1360,Ballad of Broken Angels: Harmony,2009,
1361,Dire Wolf,2009,
1362,Vale Tudo Project,2009,
1363,Vault of Darkness,2009,-
1364,Night of the Demons,2009,33
1365,Angel of Death,2009,23
1366,Dead End Falls,2009,
1367,Kaminey,2009,100
1368,Jeon Woochi,2009,
1369,Terror Overload,2009,
1370,Kenny Begins,2009,30
1371,Dirty Martini,2009,
1372,Warriors of the Apocalypse,2009,0
1373,Shoot the Duke,2009,
1374,Punch,2009,81
1375,Gokudo no monsho daikyusho,2009,
1376,Gokudo no monsho daijissho,2009,
1377,Twists of Fate,2009,36
1378,Kyogaku! Riaru SP hontoniattakowaihanashi,2009,
1379,Ghost Machine,2009,20
1380,Dossier K.,2009,57
1381,Universal Soldier: Regeneration,2009,34
1382,Stagger,2009,80
1383,The Bait,2009,
1384,Unarmed But Dangerous,2009,
1385,Harry Brown,2009,63
1386,My Step-Dad's a Freakin' Vampire,2009,69
1387,Dragon Hunter,2009,10
1388,Fake Identity,2009,
1389,Rules,2009,-
1390,The Black Dawn,2009,
1391,Johan Falk: GSI - Gruppen för särskilda insatser,2009,
1392,The Legacy,2009,67
1393,Opening Day,2009,
1394,The Keeper,2009,25
1395,Road of No Return,2009,25
1396,Lang zai ji,2009,
1397,The Boondock Saints II: All Saints Day,2009,22
1398,Born of Hope,2009,
1399,The Whole Truth,2009,34
1400,Trasharella,2009,
1401,Shadow of Crime,2009,-
1402,Redemption: A Mile from Hell,2009,
1403,Fire!,2009,56
1404,Never Surrender,2009,17
1405,Nowhere to Hide,2009,50
1406,The Scratch,2009,
1407,Miyamoto Musashi: Sôken ni haseru yume,2009,
1408,Dead Man Running,2009,14
1409,Death Print,2009,-
1410,Damage,2009,44
1411,Machotaildrop,2009,68
1412,The Sky Has Fallen,2009,
1413,Sanada kunoichi ninpo-den kasumi gekitotsu hagure Koga gundan,2009,
1414,Sanada kunoichi ninpo-den kasumi inshu no mura o kire!!,2009,
1415,Onmitsu kunoichi retsuden ~ hime rareta on'na shinobi,2009,
1416,Onmitsu kunoichi retsuden tekichutoppa! Iga jo ninja,2009,
1417,Saleem,2009,100
1418,Deguello,2009,
1419,Oveja negra,2009,
1420,Ballistica,2009,21
1421,Sindhanai Sei,2009,
1422,Sem Fio,2009,
1423,Besouro,2009,
1424,Kanikôsen,2009,27
1425,El sol,2009,
1426,Kal Kissne Dekha,2009,
1427,The Rub,2009,
1428,Yesterday,2009,63
1429,Chi bi: Jue zhan tian xia,2009,
1430,Ci ling,2009,
1431,Chrome Angels,2009,
1432,The Hush,2009,
1433,Fuk sau,2009,
1434,Devru,2009,
1435,Jack Said,2009,0
1436,Cyber Ninja,2009,
1437,Sagar Alias Jackie: Reloaded,2009,
1438,3 Day Weekend,2009,
1439,Lost in the Woods,2009,
1440,Sweet Justice,2009,67
1441,Not Haunted,2009,
1442,Rampage,2009,51
1443,The Waiting,2009,
1444,Death Rattle: Crystal Ice,2009,
1445,Hellbinders,2009,18
1446,Killer Bean Forever,2009,96
1447,The Mind of the Demon,2009,
1448,Partners,2009,57
1449,Legendary,2009,20
