puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
4.6,Vince Di Meglio,"['Tim Rasmussen', 'Vince Di Meglio']",-,92,Comedia,smother,2008
4.4,Ricardo Larraín,Boris Quercia,The businessman who sends the first Chilean astronaut into outer space can't quite come up with the money to bring the adventurer back.,85,Comedia,chile puede,2008
4.2,Jason Paul Collum,Jason Paul Collum,"Two years after their loved ones were murdered in obsessive rage, the survivors are dragged into a horrific psychological breakdown - and blood soaked plan for revenge.",103,Comedia,october moon 2: november son,2008
6.8,Cédric Klapisch,Cédric Klapisch,-,130,Comedia,paris,2008
6.2,"['Darren Grodsky', 'Danny Jacobs']","['Darren Grodsky', 'Danny Jacobs']","A disillusioned medical student is stranded for a summer in a remote community of counterculture pot farmers, the last place in the world he imagined he would discover himself.",97,Comedia,humboldt county,2008
5.2,Tonie Marshall,Tonie Marshall,"A missed motorway exit and here is Darry crossing Irène's road, his bag full of tickets. She acted as an intermediary in a sale.",93,Comedia,passe-passe,2008
6.0,"['Michael Mc', 'Cullers']","['Michael Mc', 'Cullers']",-,99,Comedia,baby mama,2008
3.4,Bryce Olson,Jackie Olson,"A group of boys think that taking their girlfriends to a haunted house is all in good fun, but it turns out that the urban legend about the place is very real.",82,Comedia,the caretaker,2008
2.8,Frank Pinnock,Dan Garcia,Joe Joe has just opened up his very own rim shop and things are going well until an evil loan shark comes to collect an old debt. With no money in the bank Joe Joe has 24 hours to come up with the cash or he loses everything.,81,Comedia,the rimshop,2008
4.9,Tate Taylor,Tate Taylor,"Lucy has always used food to escape life's problems, but when this self-titled ""fat friend"" lures her group of old college buddies to the Montana wilderness, she reveals a new self - skinny, beautiful and still flawed.",99,Comedia,pretty ugly people,2008
7.7,Brad Robinson,Brad Robinson,"A struggling television network is about to go under. A down-on-his-luck film director (Robert Curtis-Brown, Trading Places, It's Complicated) has an idea for ""the reality show to end all reality shows."" It seems like the perfect match. With nothing to lose, they set out together to change television. Public Interest chronicles the high hopes and low blows of making a... Leer todo",85,Comedia,public interest,2008
4.8,Timothy Boyle,Timothy Boyle,"AJ lives an unsatisfactory life as an usher at the local Multiplex Cinema working along side his best friend Zeke and his sexy, but power hungry girlfriend Katie. After AJ is unfairly fired he decides to get even with his old boss.",95,Comedia,the plex,2008
7.6,Hayao Miyazaki,"['Hayao Miyazaki', 'Melissa Mathison']",-,101,Comedia,ponyo,2008
5.5,Olaf de Fleur Johannesson,"['Olaf de Fleur Johannesson', 'Rune Kippervik', 'Stefan C. Schaefer']","Ashamed for being a debt-collecting thug, David believes that he is an ugly duckling waiting to become a swan. Through an unlikely mentor he finds out that life has indeed something very special in store for him.",90,Comedia,stóra planið,2008
6.0,Daniel Adams,"['Daniel Adams', 'Joseph C. Lincoln']","A romantic comedy, set on Cape Cod in 1905, about three 70-year-old retired sea captains who try to lure an attractive middle-aged woman into marriage.",97,Comedia,the golden boys,2008
3.5,"['Michael De', 'Lorenzo']",John Melendez,A modern-day romance that follows one man's quest to find the girl of his dreams. A girl who can agree that three is company.,88,Comedia,"one, two, many",2008
3.4,Jill Maxcy,"['Chanel Capra', 'Jill Maxcy']","In this sequel to Nora's Hair Salon, Simone (Stacey Dash) arrives in Los Angeles after inheriting her late aunt's hair salon and she knows that she has big shoes to fill. Simone soon clashes with the diva hairstylist Lilliana (Tatayna Ali) who has her own ideas about the salon's future.",80,Comedia,nora's hair salon ii,2008
5.2,Andrzej Krakowski,Andrzej Krakowski,"A young Hollywood player is drawn into a remote place looking for a quick deal and instead finds a sanctuary, a community, and ultimately himself.",115,Comedia,looking for palladin,2008
5.5,Joshua Seftel,"['Mark Leyner', 'Jeremy Pikser', 'John Cusack']",-,107,Comedia,"war, inc.",2008
3.5,Josh Eisenstadt,"['Josh Eisenstadt', 'Aaron Pope']",Based on rare crime scene footage of the (unpublicized) 1958 murder of Actress Scarlett May. A supernatural Horror/Mystery based on actual events.,109,Comedia,dark reel,2008
7.0,"['Ethan Coen', 'Joel Coen']","['Joel Coen', 'Ethan Coen']",-,96,Comedia,burn after reading,2008
7.0,Jaffar Mahmood,Jaffar Mahmood,"Ray's half Pakistani and half white. When his parents' marriage dissolves, Ray's perspective of Ms. Right falls deeply into question.",86,Comedia,shades of ray,2008
5.5,Peter Tolan,Peter Tolan,A television producer with a penchant for drinking and gambling is sent to Las Vegas to convince his troubled niece to enter rehab.,96,Comedia,finding amanda,2008
5.4,Brandon Beckner,"['Brandon Beckner', 'Scott Sampila']","A late night talk show host masterminds an elaborate scheme to save his canceled show and avenge his wife's affair, entangling an eclectic collection of tinsel towners in the process.",91,Comedia,remarkable power,2008
6.2,Richard Wellings-Thomas,Emily Corcoran,"Catherine St.John-Burke is an independent, uptight, status obsessed, sophisticated, British woman, living alone in London's Chelsea, and doing herself no favors by having an affair with a married man. Her world is turned upside down when she comes home one day to discover an uneducated, Kiwi woman (with very hairy legs) drinking beer in her living room. Shirley Zachar... Leer todo",90,Comedia,sisterhood,2008
6.9,Rafael Monserrate,"['Troy Hall', 'Kevin Logie']","Buffalo, NY. The day before Thanksgiving. Cliff and Carol Morgan take their three grown children out to dinner to tell them that, after thirty years, they are getting a divorce. As they spend what could be their last Thanksgiving together as a family, everyone tries to salvage what little is left. A dysfunctional family comedy with heart, The Dissection of Thanksgivin... Leer todo",97,Comedia,the dissection of thanksgiving,2008
5.9,Rick Alyea,Rick Alyea,"That One Night is an exciting comedy about dating, nearing 30, and the re-unification of five college friends who have drifted apart since entering the workforce. The film centers around Chauncey, a social animal whose best friend, Adam has recently been dumped. Chauncey takes it upon himself to not only cure Adam's heartache, but reunite his other college buddies onc... Leer todo",-,Comedia,that one night,2008
2.8,"['Dean Hamilton', 'Bob Clark']","['Rolfe Kanefsky', 'Dean Hamilton', 'Gerry Anderson']",-,95,Comedia,blonde and blonder,2008
6.5,"['Matt Lipsey', 'Ian Mc', 'Intyre']","['Neil Salvage', 'Steve Speirs']",A small Welsh town is torn apart by corruption.,92,Comedia,caught in the act,2008
7.2,Jee-woon Kim,"['Jee-woon Kim', 'Min-suk Kim']",-,139,Comedia,joheunnom nabbeunnom isanghannom,2008
6.0,"['Glenn Mc', 'Quaid']","['Glenn Mc', 'Quaid', 'Keti Stamo']",-,85,Comedia,i sell the dead,2008
7.5,Vivi Stafford,Vivi Stafford,"Barry Berry is extra special. But that doesn't stop him from losing his job, or getting an ultimatum from his friend Mary. Next, poor Barry gets an out-of-the-blue demand from an ex-lover who is insisting he meet their child Erin. When it can't seem to get any worse, Barry fails desperately as he tries to impress both Mary and Erin while teaching touch therapeutics to... Leer todo",107,Comedia,extra ordinary barry,2008
3.7,Hernán Migoya,"['Hernán Migoya', 'Joan Ripollés']","Olvido, a slopping screenwriter, sees the occasion to recover her career and the main thing, to seduce the love of her life, a famous director, when he suffers a shock that causes him amnesia.",90,Comedia,¡soy un pelele!,2008
5.3,Phil Price,Myles Hainsworth,"After silver spoon Geoffrey tricks arranged socialite date Diana Riggs into dumping waitering commoner lover Percy, she seeks revenge on all boys. So she convinces her private prep school, the only local one for girls, to limit prom dates to the winners of an exhausting competition between Geoffrey's rich jocks school Lancaster and Percy's more modest nerds school Sel... Leer todo",90,Comedia,prom wars: love is a battlefield,2008
6.0,Miguel Perelló,"['Matías Bertilotti', 'Esther Feldman', 'Lucía Puenzo']",-,-,Comedia,lo que tiene el otro,2008
5.7,James Westby,James Westby,A sweet comedy about the world's greatest living porn director.,80,Comedia,the auteur,2008
5.5,Neil Burns,"['George Toles', 'Daegan Fryklind', 'Dean English']","A genius inventor's world threatens to fly apart at the seams. His son, who has electricity crackling through his veins due to an accident in his father's laboratory, discovers the truth about his father's past.",79,Comedia,edison & leo,2008
5.0,Christopher Grimm,"['Dan Bar-Hava', 'Christopher Grimm', 'Christa Mc', 'Namee']","Not ""everything"" in this Casino is Kosher.",98,Comedia,goyband,2008
6.9,David Gordon Green,"['Seth Rogen', 'Evan Goldberg', 'Judd Apatow']",-,111,Comedia,pineapple express,2008
3.5,"['Stacey Edmonds', 'Doug Turner']",Doug Turner,A cricket team are dismissed by a moustachioed serial killer with a razor sharp cricket glove and an arsenal of sharpened stumps. One by one the killer exacts revenge for the torment he endured 20 years earlier.,80,Comedia,i know how many runs you scored last summer,2008
5.1,Tracey Hecht,Tracey Hecht,"While collaborating with an urban designer (Collins), an architect (Wilson) begins to second guess the perfect life he has constructed for himself and his family.",80,Comedia,life in flight,2008
6.8,Randall Miller,"['Jody Savin', 'Randall Miller', 'Ross Schwartz']",-,110,Comedia,bottle shock,2008
5.6,Zackary Adler,John Bell,"Asks the question, Is it really possible to relate to ones parents and siblings after being replaced by the family dog? . . . Perhaps as friends - weird friends?",86,Comedia,familiar strangers,2008
4.0,Tom Skull,Tom Skull,"Eight young adults are sent to do community service at Grizzly Park. There, they are hunted by an escaped serial killer along with the animals of the forest.",95,Comedia,grizzly park,2008
4.0,Chris Angel,Chris Angel,Carl becomes so obsessed with his fear of a terrorist nuclear attack on Los Angeles that he destroys his marriage.,89,Comedia,this is not a test,2008
7.2,"['Kenn Mac', 'Rae', 'Simon Mac', 'Rae']","['Simon Mac', 'Rae', 'Kenn Mac', 'Rae']",A grumpy old man living in an idyllic coastal town who can't see he has the perfect life.,101,Comedia,the view from greenhaven,2008
4.0,Gregg Simon,"['Nicholas Bonomo', 'Francisco Rodriguez', 'Dirk Van Fleet']","Over a long holiday weekend, unable to escape the confines of their sorority house, a handful of unsuspecting girls are left behind to enjoy the quiet sanctuary. The normal house staff has taken off for the weekend, leaving the girls to fend for themselves. Thankfully someone was kind enough to send them a temporary replacement chef to cook their meals. However, when ... Leer todo",85,Comedia,the cook,2008
6.9,Rob Imbs,Rob Imbs,A group of college roommates spend a night together picking apart each other's lives.,-,Comedia,couch,2008
4.6,Patrick Sisam,"['Patrick Sisam', 'Rick Velleu', 'Ethan Canin']","A commitment-phobic man reunites with his estranged, ailing father and comes to terms with his own childhood.",90,Comedia,the year of getting to know us,2008
6.0,"['Jay Duplass', 'Mark Duplass']","['Jay Duplass', 'Mark Duplass', 'John E. Bryant']","Four ""actors"" go to a cabin in the woods for the weekend to write a movie script. They talk about a relationship movie or a paper bag over the head movie. It starts with an anonymous baghead and slowly escalates.",84,Comedia,baghead,2008
5.8,Gregg Bishop,Joe Ballarini,"On the night of the big High-School Prom, the dead rise to eat the living, and the only people who can stop them are the losers who couldn't get dates to the dance.",87,Comedia,dance of the dead,2008
1.8,"['Y.V.S. Chowdary', 'Gopireddy Mallikarjuna Reddy']","['Sai Krishna Biyyapu', 'Ramana Chintapally', 'Y.V.S. Chowdary']","Veera Venkata Satyanarayana Swamy(Balakrishna) is a good samaritan. He helps his fellow villagers in their need. When the police blame him for a few murders, a vigilante named Okka Magadu(Balakrishna) takes the blame. Who is Okka Magadu? How is he related to Swamy's grand mother?",150,Comedia,okka magadu,2008
6.9,"['Stéphane Bélaïsch', 'Emmanuel Naccache']","['Stéphane Bélaïsch', 'Emmanuel Naccache']","A young Israeli freshly returned from India who is madly in love with a Russian prostitute, decides to kidnap her from her Georgian pimp and in order to do so, he borrows a gun and steals a taxi. But problems start when he realizes that the cab is not empty and he finds himself dragging the passengers into his plot: a young and sexy soldier girl who just broke up with... Leer todo",93,Comedia,le syndrome de jerusalem,2008
6.9,Jae-young Kwak,Jae-young Kwak,"A lonely university student develops a romance with a beautiful interesting woman, who turns out to be a cyborg from the future.",115,Comedia,boku no kanojo wa saibôgu,2008
4.6,Wolf Maya,"['Rene Belmonte', 'Boris Quercia']",Three children are caught in school with an erotic book. His parents are called by the leadership to discuss the problem.,99,Comedia,sexo com amor?,2008
5.7,Johnny Asuncion,Johnny Asuncion,"Ray Fulton, a 55 year old owner of an Ice Cream shop, separates from his long-time wife and decides to move in with his 2 bachelor employees. As a result, all are forced to reassess their priorities.",98,Comedia,float,2008
8.4,Jon Bowden,Jon Bowden,"Like many guys, Mark Foster struggles with commitment, but given his past, he has good reason. Fifteen years ago, his parents' scandalous divorce grabbed the public's attention and shattered Mark's ideas about marriage. Even worse, Mark and his charismatic brother, Hal, were forced to pick sides and to this day, disagree over whom to fault. Unfortunately, Mark has nev... Leer todo",80,Comedia,the full picture,2008
6.4,Stephen Chow,"['Stephen Chow', 'Vincent Kok', 'Kan-Cheung Tsang']",A poor Chinese laborer learns important lessons after his son gets a strange new toy.,88,Comedia,cheung gong 7 hou,2008
6.8,Diego Sabanés,"['Diego Sabanés', 'Julio Cortázar']","The story of an Argentine family entangled in a web of lies, all of which relate to the fabricated adventures of a lost son who sends gifts from foreign lands. What begins as a liberating game becomes a trap from which none in the family can escape.",100,Comedia,mentiras piadosas,2008
7.0,Brooks Benjamin,"['Brooks Benjamin', 'Jason Benjamin']","Peter Davis, a big city business man, begrudgingly goes back to his little hometown of Summerville to settle his late father's estate. When he gets there, he finds himself once again seduced by the pace of the small town life as well as caught up in the one thing Summerville prides itself on: Softball. While Peter renews his hometown friendships with Murr, Rocky, as w... Leer todo",96,Comedia,boys of summerville,2008
6.6,Dana Nechushtan,Robert Alberdingk Thijm,"The story of two 18-year old best friends who grew up together in the suburbs of Amsterdam. Dunya is Moroccan, grown up with Ramadan, imams and Mecca. Desie is as Dutch as cheese and tulips. On her 18th birthday Dunya is told that her family would like her to marry a second cousin from Morocco. She shall meet him during the family's holiday in Morocco but she's not lo... Leer todo",98,Comedia,dunya & desie,2008
7.1,Ben Stiller,"['Justin Theroux', 'Ben Stiller', 'Etan Cohen']",-,107,Comedia,tropic thunder,2008
4.1,Peter Paul Basler,David Higlen,"When a bank is robbed, the Assistant Bank Manager steals the balance of the bank's cash. When a Working Girl at the Hot Box Ranch takes the stolen cash from the Bank Robber, the Banker and the Prostitute end up on the run together and find themselves Banking on Love.",-,Comedia,banking on love,2008
5.0,"['Darren Curtis', 'Pat Kiely']","['Darren Curtis', 'Matt Silver', 'Pat Kiely']",A failed artist attempts to market his best friend's novel by creating the persona of KK Downey to replace him as the author.,90,Comedia,who is kk downey?,2008
6.3,Marianna Palka,Marianna Palka,A look at the relationship between a lonely introverted girl and a young video store clerk vying for her attention.,86,Comedia,good dick,2008
5.6,Brad Mays,Michael Hemmingson,The Watermelon acts as a magnet and lures weird people to the door (including the ghost of his mother). One day he finds a young runaway asleep inside. He doesn't realize that life will never be the same.,90,Comedia,the watermelon,2008
6.2,Stefan Arsenijevic,"['Stefan Arsenijevic', 'Srdjan Koljevic', 'Bojan Vuletic']","An unsatisfied woman in her late 30s dreams about stealing the big cash and leaving the country. She meets a petty criminal ten years her junior who has the thing for her, and she asks herself is he the only true love of her life.",106,Comedia,ljubav i drugi zlocini,2008
6.5,"['Guillaume Ivernel', 'Arthur Qwak']","['Frédéric Engel Lenoir', 'Arthur Qwak']",A fantastic tale telling the adventures of two dragon hunters!,80,Comedia,chasseurs de dragons,2008
7.2,Christophe Van Rompaey,"['Jean-Claude Van Rijckeghem', 'Pat van Beirs']",-,102,Comedia,aanrijding in moscou,2008
4.7,David Howard,David Howard,Memphis cop Lieutenant McKenzie is called in to investigate a series of strange deaths and weird sightings following the resurrection of a murder victim from the 1950s.,92,Comedia,flick,2008
5.2,"['Raul Garcia', 'Manuel Sicilia']","['Manuel Sicilia', 'Raul Garcia', 'Jose E. Machuca']",A group of animals look for a way off of an eccentric billionaire's own personal Noah's Ark.,97,Comedia,el lince perdido,2008
6.5,Tamara Staudt,"['Ida Cerne', 'Tamara Staudt']","Eva, from East Germany is out of work. To her surprise the unemployment office send her to the Swiss Alps, to work on a Swiss mountain farm for the summer.",97,Comedia,nur ein sommer,2008
5.9,Callie Khouri,"['Glenn Gers', 'John Mister', 'Neil Mc', 'Kay']",-,104,Comedia,mad money,2008
6.4,Buket Alakus,Marcus Hertneck,"Nearly killed by his suicidal friend's tragic drive, young accordionist Alex embarks on a search for meaning. To this rascal, however, that means coming up with a phony handicap so he can move in with a group of theatrical actors. His new friends welcome him with open arms, and Alex gives them his only real gift: passionate tango sessions. Just as he starts falling fo... Leer todo",90,Comedia,finnischer tango,2008
4.4,Fabien Onteniente,"['Fabien Onteniente', 'Philippe Guillard', 'Franck Dubosc']","Didier Travolta (Franck Dubosc) is a 40-year-old disco music fan who has no job, lives with his mother, and has a son he hasn't seen for a while in Britain. The mother of his son refuses to send him their son for the holidays unless he can offer him a real vacation, not just going to bars of the French port city of Le Havre. As the jobless Didier has no money, the onl... Leer todo",103,Comedia,disco,2008
3.9,Gerardo Herrero,"['Fernando Castets', 'Guillermo de la Guardia']",-,90,Comedia,que parezca un accidente,2008
4.8,Chris Nyst,Chris Nyst,"Sharp witted and street smart, small time hustler Elmo and his mate, Stand Up Stevie, are just trying to earn an easy buck. Life is great until Stevie gets in way over his neck selling a dodgy watch to the wrong people.",95,Comedia,crooked business,2008
5.6,Dennis Dugan,"['Adam Sandler', 'Robert Smigel', 'Judd Apatow']",-,113,Comedia,you don't mess with the zohan,2008
4.1,Jay Lee,Jay Lee,-,94,Comedia,zombie strippers!,2008
6.0,Adam Shankman,"['Matt Lopez', 'Tim Herlihy']",-,99,Comedia,bedtime stories,2008
5.8,Ari Gold,Ari Gold,"In his quest to become the world's greatest air-drummer, a small-town dreamer must overcome obstacles and ridicule to save the day.",89,Comedia,adventures of power,2008
5.0,Kenny Ortega,Peter Barsocchini,-,112,Comedia,high school musical 3: senior year,2008
6.5,Morgan Spurlock,"['Jeremy Chilnick', 'Morgan Spurlock']",Morgan Spurlock tours the Middle East to discuss the war on terror.,90,Comedia,where in the world is osama bin laden?,2008
7.2,Eric J. Seidman,"['Eric J. Seidman', 'Sean Frey']","Eight high school graduates gather, the day before heading off to college, to have their fantasy football draft. While there, they reminisce, prepare for the future, argue viewpoints on some sensitive subjects, and try to solve a mystery that eluded them through high school.",-,Comedia,4th and forever,2008
6.3,Gurinder Chadha,"['Gurinder Chadha', 'Paul Mayeda Berges', 'Will Mc', 'Robb']",-,100,Comedia,"angus, thongs and perfect snogging",2008
5.3,Perttu Leppä,"['Jukka Asikainen', 'Perttu Leppä']","Vilma is a female prompter at a theater-production of ""Romeo and Juliet"". She's used to remain in the background, but when the female leading actress injures herself, Vilma must take on the role of Juliet in the theater-piece. With only a few days to premiere, she's pulled into a love affair with her actor-opponent who plays Romeo. During the last days before the prem... Leer todo",107,Comedia,8 päivää ensi-iltaan,2008
4.8,Mark Stouffer,"['Dennis S. Johnson', 'Mark Stouffer']",A courageous boy battles a gang of bumbling thieves to rescue a dog carrying a fortune in stolen diamonds.,108,Comedia,dog gone,2008
4.0,Thunder Levin,"['Thunder Levin', 'George Saunders', 'George Saunders']",-,90,Comedia,mutant vampire zombies from the 'hood!,2008
5.3,Gregg Cannizzaro,"['Gregg Cannizzaro', 'Ron Hunt']","A successful real estate mogul tries to rekindle a dysfunctional relationship with his womanizing father, during a business trip to Hedonism II, in Jamaica. They encounter an eclectic group of unpredictable characters, who all must avoid two kinky film students, doing a thesis on sex at Hedonism.",93,Comedia,hanging in hedo,2008
3.7,Miguel Bardem,"['Francisco Ibáñez', 'Miguel Bardem', 'Carlos Martín']",-,94,Comedia,mortadelo y filemón. misión: salvar la tierra,2008
7.0,Bharat Nalluri,"['David Magee', 'Simon Beaufoy', 'Winifred Watson']",-,92,Comedia,miss pettigrew lives for a day,2008
2.3,Viktor Lakisov,"['Irina Cherninova', 'Vladimir Shchegolkov', 'Marina Turovskaya']",-,90,Comedia,spartakiada. lokalnoe poteplenie,2008
4.4,Jorge Fernando,"['Maria Carmem Barbosa', 'Carolina Castro']","Clumsy old lady Dina Rocha lives with her aspiring-musician Marcelo who is supported by his wife Carol. After a series of incidents at home caused by Dina, she moves to the house in Santa Teresa where her son Cesar lies with his wife Júlia and their teenage daughter. Cesar is a hypochondriac lawyer who has love affairs, and Júlia hates Dina and asks her to leave the h... Leer todo",77,Comedia,a guerra dos rocha,2008
3.2,"['Mary Mc', 'Guckian']","['Mary Mc', 'Guckian', 'Lothaire Bluteau', 'Geraldine Chaplin']",A satirical drama about the test-tube baby industry.,105,Comedia,inconceivable,2008
3.4,David Presley,David Presley,"Three college cheerleaders (and after-school go-go dancers) use their martial arts skills to save their Sensei from mafia kidnappers, but must keep their extracurricular activities a secret to realize their Ivy League dreams at Brown.",81,Comedia,ninja cheerleaders,2008
6.3,William Rice,William Rice,"The Four 1 Liberation Front is a really, really serious look at the crazy world of an all-American home-grown terrorist group. Shocking footage from the FBI's investigation, and a stringer news crew deep undercover, reveals this radical, socio-political group's path towards crisis as they sound a wake-up call for us all: ""Death to oil company greed"".",93,Comedia,four 1 liberation front,2008
4.7,Frank Henenlotter,"['Frank Henenlotter', 'R.A. The Rugged Man']","Driven by biological excess, a man and a woman search for sexual fulfillment, unaware of each other's existence. Unfortunately, they eventually meet, and the bonding of these two very unusual human beings ends in a god awful love story.",85,Comedia,bad biology,2008
4.6,S.R. Bindler,"['S.R. Bindler', 'Mark Gustawes', 'George R. Mays']",-,85,Comedia,"surfer, dude",2008
5.9,Barnabás Tóth,"['Barnabás Tóth', 'Frank Rizzo', 'Dániel Hamvas']","To escape the oppressive hyperactivity of his gynecologist father, Dani, 19-year-old student at the Medical University of Budapest, travels to France to his musician uncle. A vision of adolescence and father-son-women relationship filled with humour and human touches. This movie is spoken in Hungarian and French and subtitled in English.",93,Comedia,rózsaszín sajt,2009
6.0,Alejandro Basile,-,-,-,Comedia,el reino de los cielos,2009
5.4,Zoltan Paul,"['Uli Brée', 'Zoltan Paul']","A comedy about relationships. A just-divorced couple, the wife's lover; a convicted criminal, his pregnant wife and his best friend; the economy minister and his secret lover; all parties are under stress in a hostage situation and surrounded by uncoordinated police troops.",81,Comedia,unter strom,2009
7.7,Ryan Fox,Ryan Fox,"""Railed"" blurs the line between reality and fiction, taking place on a cross-country train trip from Los Angeles to New York. Passengers, unaware, become the stars and plot of the film.",78,Comedia,railed,2009
5.3,Peter Van Lengen,"['Talina Tinoco', 'Peter Van Lengen']","After finding his grandfather's Shaolin medallion, Braulio gets mixed up with Mexican gangsters whom end his peace, he'll handle this mess the old fashioned way - Yet his greatest rival is also the deadliest Kung Fu beauty in all of China.",90,Comedia,chinango,2009
5.7,Ángel de la Cruz,Ángel de la Cruz,-,104,Comedia,los muertos van deprisa,2009
5.0,"['Kris Arnold', 'Dan De Luca']","['Dan De Luca', 'Kris Arnold']","Slacker Dino Rado, and his uptight partner, Steven Scheere made a bad investment. They borrowed money to fund a ""B"" movie that flopped big time and now the Jamaican Mob wants it's money back. As a last resort they steal and idea from a screenplay to cast unsuspecting actors to pull off a real heist. Their plan is flawless, until they put it into action. Dino and Steve... Leer todo",90,Comedia,two-minute heist,2009
6.2,David Bowers,"['Osamu Tezuka', 'David Bowers', 'Timothy Harris']",-,94,Comedia,astro boy,2009
6.2,Jeff Orgill,"['Hector Maldonado', ""B. Scott O'Malley"", 'Jeff Orgill']",A junkie nurse rules the night shift at a convalescent hospital.,82,Comedia,boppin' at the glue factory,2009
6.4,Miguel Arteta,"['Gustin Nash', 'C.D. Payne']",-,90,Comedia,youth in revolt,2009
5.8,Ken Oelerich,"['Ken Oelerich', 'Colleen Patrick']","Cultures clash humorously for a Seattle artist when his cowboy father thinks art's a joke while an Indian family believes art is his destiny. Fireworks go off when falls for his ""Indian Family's"" exotic daughter.",87,Comedia,mixing karma,2009
5.4,Ron Carlson,Ron Carlson,"After going through 50 jobs, a young man lands a dream gig as a driver for an escort service.",-,Comedia,tom cool,2009
7.9,Wes Anderson,"['Roald Dahl', 'Wes Anderson', 'Noah Baumbach']",-,87,Comedia,fantastic mr. fox,2009
5.1,Hoyt Yeatman,"['Cormac Wibberley', 'Marianne Wibberley', 'Hoyt Yeatman']",-,88,Comedia,g-force,2009
6.5,"['Kieran Mulroney', 'Michele Mulroney']","['Michele Mulroney', 'Kieran Mulroney']",A washed-up writer forms an unlikely friendship with a teenager from Long Island.,110,Comedia,paper man,2009
3.4,Ajay Chandhok,"['Shabbir Ahmed', 'Yunus Sajawal']",Two men abduct a woman who wants to alienate them from their friend.,123,Comedia,kisse pyaar karoon?,2009
5.9,Ajmal Zaheer Ahmad,"['Anubhav Anand', 'Anup Sugunan', 'Ajmal Zaheer Ahmad']",A young couple face challenges when their respective families don't get along.,-,Comedia,it's a mismatch,2009
7.1,Manane Rodríguez,"['Xavier Bermúdez', 'Manane Rodríguez']","After the unexpected death of a movie producer under unclear circumstances, journalists, cops and fellow film industry pros explain their investigations, speculations, and their relations to the deceased.",75,Comedia,un ajuste de cuentas,2009
7.1,Robert Schwentke,"['Bruce Joel Rubin', 'Audrey Niffenegger']",-,107,Comedia,the time traveler's wife,2009
5.3,Brad Silberling,"['Chris Henchy', 'Dennis Mc', 'Nicholas', 'Sid Krofft']",-,102,Comedia,land of the lost,2009
7.2,Sergio Arau,"['Sergio Arau', 'Tihui Arau', 'Francisco Barrios']",Sergio Arau's film on his 1980's Mexican rock band Botellita de Jerez.,90,Comedia,naco es chido,2009
8.7,Mark Knudsen,"['Michael Karr', 'Mark Knudsen']",-,96,Comedia,summer of the eagle,2009
2.9,Patrick Healy,Patrick Healy,"A cocky dot-commer hits rock bottom and has to patch his life together with what's at his disposal; a beach, a bus, and a burro. With the help of some surfers he learns to enjoy the here and now... wherever that may be.",88,Comedia,baja beach bums,2009
-,Devine Bon,"['Devine Bon', 'Dan Dewey', 'Brandon Williamson']","'Labor Day' follows the life of Peter Schular, a twenty something year old who struggles with the transition from college to the labor force. Realizing that his life will never quite be as fun and stress free as it was in college, Peter decides to kill himself to avoid living out his remaining years at a miserable desk job. However, his plan comes to a halt after reco... Leer todo",58,Comedia,labor day,2009
4.3,Marcus Nash,"['Chris Fogleman', 'Marcus Nash']","Ford Coleman is a struggling actor in Hollywood who fears never achieving fame other then appearing in local TV commercials. After over a year living in L.A., Ford is broke and in danger of being evicted from his apartment. His slacker roommate Tripp, who has given up his music career out of hopelessness, convinces Tripp to become a drug dealer to buy and sell cocaine... Leer todo",82,Comedia,tripping forward,2009
6.9,William Dear,W. William Winokur,"Based on a true story, a group of boys from Monterrey, Mexico who became the first non-U.S. team to win the Little League World Series.",118,Comedia,the perfect game,2009
2.6,Blake Leibel,Blake Leibel,"Horny college student Andrew is afraid his receding hairline will cut back on his sex life. To help his buddy get a hair transplant, Andrew's roommate Max starts a sexy, bare-all website featuring the most attractive girls in school.",81,Comedia,bald,2009
8.1,Justen Naughton,Justen Naughton,"At Chicago's North Avenue Beach, the lifeguards are the law. These ragtags will do everything in their power to make sure you don't go out past your waist. Best friends Hughie (the hopeless romantic) and Otis (the ladykiller) get caught in one love triangle after another as young vixen Maggie and tomboy May make it hard for them to keep their eyes on the water at all ... Leer todo",106,Comedia,riffraff,2009
4.5,Allan Fiterman,"['Marcelo Floriao', 'Laura Malin', 'Aloísio de Abreu']","Wagner is a 22-year-old Brazilian guy who dreams about leaving the country for a better life, until he meets Justina, an experienced woman who turns his life upside-down. Together they will discover that life has a lot more to offer.",90,Comedia,embarque imediato,2009
6.5,Kyle Newman,"['Ernest Cline', 'Adam F. Goldberg', 'Dan Pulick']",-,-,Comedia,fanboys,2009
7.0,David Lee Miller,"['Eric J. Adams', 'David Lee Miller', 'Jordan J. Miller']",A teen coming-of-age romantic dramedy about a media-obsessed geek and the most beautiful and twisted girl in school.,107,Comedia,my suicide,2009
8.1,Tom Upton,Tom Upton,"What happens when a shady lawyer, a straight-laced pastor, a Mexican ex-con, a conflicted cop, a mouthy Italian, and a flamboyant, six-foot-six hitman all show up at the same party? Trouble. Big Trouble.",80,Comedia,a little party,2009
5.9,Gary Lundgren,Gary Lundgren,"A college student is determined to become a Major League Baseball star, but finds his true calling instead.",93,Comedia,calvin marshall,2009
