,0,1,2,3,4,5,6
659,-,-,-,Wile E. tries to catch Road Runner with a sail boat with wheels during a wind storm.,2,sail fail,2011
660,-,-,-,"When Wile E. learns that rockets are faster than the Road Runner, he decides to use a rocket of his own. The only problem is it goes too fast, causing him to go to another dimension.",3,unsafe at any speed,2011
661,-,['Ben Bocquelet'],['Ben Bocquelet'],Banana Joe does his dance moves,1,the amazing world of gumball: banana dance,2011
662,-,-,-,"Wile E. Coyote dresses up in a robotic suit filled with spy equipment to finally capture the Road Runner. However, his suit turns out to be too heavy.",2,heavy metal,2011
663,-,-,-,"While watching some of his most humiliating clips online, an email pops up from ACME. Wile E. Coyote then buys an ACME Giant Spray and makes himself bigger to outsmart the Road Runner.",3,fee fi fo dumb,2011
664,-,-,-,Wile E. Coyote attempts to squash the Road Runner with an enormous boulder.,3,wile e. sisyphus,2011
665,-,-,-,Wile E. Coyote attempts to catch the Road Runner by riding on motorcycles he stole near Chuck's Roadhouse tavern.,3,vicious cycles,2011
666,-,-,-,Wile E. Coyote ordered a Batman costume from ACME in hopes of a better chance catching the Road Runner.,3,another bat idea,2011
667,-,['Ben Bocquelet'],['Ben Bocquelet'],The story about the Robinsons at their home.,-,the amazing world of gumball: at home with the robinsons,2011
668,-,-,-,"In the desert, Wile E. uses a skateboard, six cans of ACME Instant Wind, and a kite in order to chase the Road Runner.",3,go fly a coyote,2011
669,-,-,-,"Wile E. Coyote attempts to keep the Road Runner from leaving the bridge by blowing up both sides. However, things become way complicated for the coyote to get to the other side with the Road Runner there.",3,heartbreak bridge,2011
670,-,['Ben Bocquelet'],['Ben Bocquelet'],"Carrie tells the audience to focus carefully in order for a ""3D without glasses"" effect to work.",1,the amazing world of gumball: no glasses 3d!,2011
671,-,-,-,Wile E. Coyote tries to catch Road Runner by using a remote-controlled toy car.,3,remote out of control,2011
672,-,['Ben Bocquelet'],['Ben Bocquelet'],Gumball annoys Anais with pen.,1,the amazing world of gumball: annoying brother,2011
673,-,-,-,"Wile E. Coyote arduously climbs up a steep peak to get the Road Runner, but fails to realize that there's a shortcut, or that what he thinks is the Road Runner is actually just a flowering plant growing on the edge of a cliff.",3,butte e. fall,2011
674,-,-,-,Wile E. Coyote discovers a top secret Area 51 hatch and found a flying space saucer he rides in to better catch the Road Runner.,2,gone in 60 parsecs,2011
675,-,-,-,"Wile E. Coyote attempts to capture the Road Runner by disguising as normal, everyday objects found in the desert, resulting in serious injuries for Wile.",3,camo-coyote,2011
676,-,['Jack Danger'],-,-,-,g4 attack of the show: tv commercial,2011
677,-,['Kristy Jones'],['Gareth Rhodri Hughes'],-,11,the big day,2011
678,-,['Alberto Sumophoto Gonzalez'],['Alberto Gonzalez'],-,3,pobre munequita,2011
679,-,['Stuart Bowen'],['Stuart Bowen'],-,-,emily,2011
680,-,['S. Vinoth Kumar'],"['S. Vinoth Kumar', 'M. Srinivasan']",-,12,the visitors,2011
681,-,['Dávid Lafka'],"['Dániel Hamvas', 'Dávid Lafka']",-,-,beg,2011
682,-,"['Les Doherty', 'Christian Kraig']","['Les Doherty', 'Christian Kraig']",The head of Saint Oliver Plunkett has been stolen and the world is in disarray.,25,the holy ghost of oliver,2011
683,-,['Victor Säf'],['Victor Säf'],Linus has problems with his self-esteem. Now his friend will make him a man once and for all,27,nollan,2011
684,9.6,['Marina Munté'],['Marina Munté'],-,5,asuntos serios,2011
685,-,['James Rolfe'],['James Rolfe'],-,4,cinemassacre's holiday cult classics: santa and the ice cream bunny,2011
686,6.5,['Natko Stipanicev'],"['Damir Juricic', 'Natko Stipanicev', 'Dario Arana']",-,6,dragi keno,2011
687,-,"['Jimmy Alf', 'Niclas Lindahl', 'David Nilsson']","['Jimmy Alf', 'Niclas Lindahl', 'David Nilsson']",The two filmmaking friends Jorm and David are making the biggest feature of all time together with the mighty producer Max Tiger McBalsam and the intern with no name.,5,även clowner gråter,2011
688,-,['Franz Griers'],"['Stéphane Giletta', 'Franz Griers']",-,-,ceci n'est pas stéphane giletta,2011
689,-,['Bill Barroso'],['Junior Rodrigues'],-,-,não troco minha doida pela doida de ninguém,2011
690,8.0,['Adrian Vitoria'],"['Gillian Mac', 'Gregor']",Hit Girls is an action/thriller with a sense of humour. Imagine if Rachel and Monica (from Friends) could handle themselves like Jason Bourne.,15,hit girls,2011
691,-,['Pinegrove Collective'],['Rucka Rucka Ali'],-,4,rucka rucka ali: justin's beaver,2011
692,-,['Scott Rivers'],['Scott Rivers'],Mugsey becomes a grandad at 26.,5,mugsey grant becomes a granddad,2011
693,-,['Scott Rivers'],['Scott Rivers'],"Mugsey has a day out in Totnes,",5,mugsey grant goes totnes,2011
694,-,['Scott Rivers'],['Scott Rivers'],Mugsey goes out on the royal wedding.,5,mugsey grant royal wedding,2011
695,-,['Scott Rivers'],['Scott Rivers'],Mugsey robs a drunk woman.,4,mugsey grant robs the drunks,2011
696,-,['Sebastián Badilla'],['Sebastián Badilla'],-,4,scrim,2011
697,-,"['Daniel Bishop', 'Frankie Piccione']","['Daniel Bishop', 'Frankie Piccione']",Mr. Soy Sauce makes a delivery of Chinese food to George the Cop.,2,chinese take out,2011
698,-,"['Daniel Bishop', 'Frankie Piccione']","['Daniel Bishop', 'Frankie Piccione']",Frankie sits down to watch a relaxing Christmas special on television when his program is interrupted.,4,terrific toasting toaster,2011
699,-,['Ben Wardle'],-,-,-,a drinking club with a cycling problem,2011
700,-,['Skevos Mavros'],-,-,2,"game, set & match - take 2",2011
701,-,['Tom Chamberlain'],['Tom Chamberlain'],"Jake Lambada is forced by his mother in to the fight game to prove his manhood, as his sainted father had, and finds himself in the fight of his life against the champ.",10,requiem for a lightweight,2011
702,-,['Amanda Magaive'],-,-,-,corno do corno,2011
703,4.4,"['Anthony Werhun', 'Dan Turoff']","['Dan Turoff', 'Anthony Werhun']",Lucius is a depressed vampire. He struggles though the modern world trying to get his groove back.,20,single white vampire,2011
704,-,"['Justin Michael', 'Jacob Reed']",['Nick Wiger'],-,-,sammy hagar,2011
705,-,['J.C. Khoury'],"['Michael Bell', 'J.C. Khoury']","After getting thrown out of his graduate program and subsequently dumped by the lovely professor Megan Goode, Jack Worrell makes a dishonest living writing papers for college students. However, Jack's fraudulence catches up to him when he tries to rekindle his romance with Megan.",10,the plagiarist,2011
706,7.0,['Zak Mechanic'],['Zak Mechanic'],"in 1988, 12-year-old boy genius Henry Jameson sends his best friend, George, into the future to discover the resolution of a cliffhanger episode of the hit detective show Colombo (1971) but he loses him somewhere in time. 20 years later, Henry has become a degenerate alcoholic when 12-year-old George appears on his doorstep. Henry is forced to overcome the loser he ha... Leer todo",20,blunderkind,2011
707,6.4,['Fawn Gao'],['Fawn Gao'],About a drug trafficker accidentally gets his stuff found by a young cleaning lady.,6,10 am,2011
708,-,['Esteban Calderín'],['Esteban Calderín'],-,-,el brillo del deseo,2011
709,-,['Esteban Calderín'],['Esteban Calderín'],-,-,las normas del cine,2011
710,8.1,['Paul Bickel'],['Paul Bickel'],A couple struggling with their finances stumble upon an unknowing roommate and exploit her nightly episodes.,20,turning japanese,2011
711,-,['Esteban Calderín'],['Esteban Calderín'],-,-,chorizos asociados,2011
712,-,['Jocelyn Jansons'],['Jocelyn Jansons'],A rocker turned unexpected single mom is tormented by mysterious cries coming from her baby monitor.,29,baby monitor,2011
713,-,['Andrea Harkin'],['Andrea Harkin'],"The story of reckless, grungy wannabe rock-star Marty, who has a moment of purification when he bonds with his baby son in the swimming pool.",7,waterbaby,2011
714,-,['Matt Levy'],['Matt Levy'],"Nine-year-old sandwich making wunderkind Lyle Von Champion (Anders Forsgren) dreams of making it as the world's greatest creator of meat in between two pieces of bread. The only thing standing in his way is his jealous, competitive father, Kurt (Cisco Saavedra).",14,a portrait of the sandwich artist as a young man,2011
715,-,['Joel Vallie'],['Joel Vallie'],-,-,read the signs,2011
716,-,['Michael Ian Farrell'],"['Michael Ian Farrell', 'Teri Robinson']","New York Minutes represents three very small slices of life in NYC. Based on actual happenings, in the first three installments in this series of one-minute films depicting encounters on the streets of New York, a homeless man critiques a woman, a young man turns to a pregnant woman for advice and an overweight but determined man takes on the Brooklyn Bridge.",4,new york minutes,2011
717,-,['Natasha Maidoff'],['Natasha Maidoff'],"An Italian thief steals stones from his American neighbor with his accomplices: a toad, some donkeys, and wild boar. When his niece befriends the American's daughters, the thief has a change of heart.",20,the stone thieves,2011
718,-,['Ryan Kline'],['Alex Goel'],"Each spring several hundred high school seniors receive admission letters from Ivy League's Harvard and Yale. Most students finalize their decisions after taking a trip to Harvard's campus for Visitas: Harvard Admitted Students Weekend. Last year, Billy was one of those high school seniors. This is his story.",-,harvard still sucks,2011
719,-,-,-,Ver la información de la producción en IMDbPro,-,a christmas story,2011
720,-,"['Carolina Giammetta', 'Schuman Hoque']",['Carolina Giammetta'],"Ornamental Danielle loves her friends, she cares for them, she talks to them, she celebrates with them and sometimes she even fights with them. There's just one thing about her friends that make them very, very different from anybody else's.....",5,ornamental,2011
721,-,['Robert Cohen'],['Robert Cohen'],-,-,adam west hits on you... hard.,2011
722,-,['Scott Rivers'],['Scott Rivers'],Mugsey dresses up in a weird creation,2,mugsey grant marsh mills,2011
723,8.1,['Christopher Holmes'],"['Diane Gaeta', 'Christopher Holmes']","From the outside the Wolf Family looks like your stereotypical dysfunctional family, in your stereotypical dysfunctional neighborhood, with your stereotypical dysfunctional kids and their stereotypical boy friends. If only their problems were that easy.",15,you're a wolf,2011
724,-,['Levy Stonehill'],['Levy Stonehill'],"After years of being shunned by the art world and not gaining desired recognition for his masterpiece series of abstract art, Murray Goldstein once joked that he might as well glue rhinestones on his own casket. On September 15th in the year 2000, Murray makes a startling birthday wish to summon ""The Hand of God"" to help accomplish the posthumous art legacy he well de... Leer todo",32,happy birthday to me,2011
725,-,['Mark Sharon'],['Mark Sharon'],"Is James the first to notice that the longest night of the year is only days away from Christmas, the most wonderful time of the year? With a dreamlike tension, Wintry Mix muddles through the emotions associated with loss and despair in the Holiday Season like a sauced mall Santa on payday.",8,wintry mix,2011
726,7.5,['Heather Elizabeth Morris'],"['Ash Lendzion', 'Heather Elizabeth Morris']","Nate only takes the stairs. One day, he sees the girl of his dreams but the only problem is... she takes the elevator. Nate recruits the help of his best friend, Louise, to help him try to overcome his fears and get this mysterious elevator girl.",15,the elevator,2011
727,-,"['Damian Fitzgerald', 'Matt Heck']",['Damian Fitzgerald'],The short film follows an eccentric artist in the lead up to his first exhibition. His bizarre antics have attracted the attention of an interviewer who documents his journey to the exhibition.,7,ipso facto,2011
728,-,"['Lloyd Harvey', 'Spencer Harvey']","['Hayley Mc', 'Carthy']",A tale about a group of young girls who overhear their flatmate's domestic squabble. Comedy ensues as the girls curiosity evolves into a desperate gossip hunt. Will they be caught?,6,fair call,2011
729,-,['Zheng Wang'],"['Kathy Hsieh', 'Zheng Wang']","An Asian American family, a mom and her two young kids, watches TV together every evening. Or do they really? Mom seems to be immersed in her own world, popping out occasionally to dish out her pearls of wisdom to daughter Kathy, who has an inkling that something is not quite right with this picture. As for Kathy's brother, all he does is playing with his snacks. Worr... Leer todo",10,family time,2011
730,7.6,['Max Joseph'],-,"The life, death and rebirth of a disillusioned comic who gets another shot at fame after being let go by the SAAB dealership that employed him.",30,saab story,2011
731,-,"['Kathryn Mockler', 'David Poolman']",['Kathryn Mockler'],"A film comprised of three absurd shorts: Weights, Horses, and Cross-eyed. These shorts may be shown individually or in a group or may be dispersed throughout a film program.",4,three vignettes,2011
732,7.1,['Niko Hronopoulos'],['Jeremy Engel'],A competitive eating champ well past his glory days must recapture the taste of victory by mentoring a brash young upstart.,12,the eater,2011
733,8.8,"['Christopher Jason Bell', 'Ryan Sartor']","['Christopher Jason Bell', 'Ryan Sartor']",Short film that takes a comedic look at how friendships change and grow when people go away to college.,12,pilgrimage,2011
734,-,['Brian Lazzaro'],['Meghan Leon'],"A flaky Los Angeles cult is just ten minutes and one dose of cyanide away from enlightenment, but the interruption of petty arguments, absurd dietary conflicts, and an eBay auction could leave them earthbound.",12,blast off,2011
735,-,['Danny Strauss'],['Danny Strauss'],The Institution of Marriage may need to be institutionalized in the twenty-first century - if this couple's any indication.,6,always a bride,2011
736,-,['Gregory Silva'],-,"A serial killer does what serial killers do. They kill people. But, this serial killer doesn't just kill anybody...He targets and slaughters in the most horrific ways, only well known celebrities.",10,how to kill a celebrity and get away with it,2011
737,-,['Samuel Lewis'],-,X marks the spot where the treasure lies.,3,here be treasure,2011
738,-,['Matt Brailey'],['Kacie Symmes'],"It's been two years since Hank ran over the family dog on the day of his wife, Karen's, funeral. In an effort to protect his son Charlie from loosing two family members, he had the dog stuffed, and continues to treat it like it's alive. Hank's biggest fear is that Charlie will find out. When Grandma makes a surprise visit, his secret becomes much harder to keep.",11,long live the duke,2011
739,5.7,['Stuart Elliott'],['Stuart Elliott'],"Most of us walk to get from A to B. But there are those who are obsessed with getting to B quicker than everyone else. Jonathon Collins is such a walker. In fact, he's never lost a 'Walk Off' in his life. This is a statistic that he's a bit too keen to share with the world. But his love affair with walking is put in jeopardy with the arrival of a new fleet-footed neme... Leer todo",7,the pedestrian,2011
740,-,['Jovanna Tosello'],['Jovanna Tosello'],"A mysterious enchantment falls on an x-rated theater, bringing the little venue to life. Pornography breaks free from the silver screen, as the real world and the fantasy world blur into one.",4,the magical theater,2011
741,8.2,['Magnus Meyer Arnesen'],['Magnus Meyer Arnesen'],"Robert, a 45 year old postal worker lives at home with his sick mother. Wanting to fulfill his mothers last wish, Robert goes on a desperate search to find a girlfriend...Or at least someone who will pretend to be.",30,sing me to sleep,2011
742,5.5,['Oliver Tietgen'],['Oliver Tietgen'],Two men meet and discover the beauty of the contrast of red on white.,5,blood snow,2011
743,6.3,['Deborah Haywood'],['Deborah Haywood'],"When Lauren and Amy hear there is a man who 'likes children' living in the area, they decide to track him down to show him their handstands.",11,sis,2011
744,-,['Sarah-Rose Meredith'],['Sarah-Rose Meredith'],Jenna's career in low-budget filmmaking is coming to a dramatic end. Again.,12,when's lunch?,2011
745,-,['Peter Hermes'],['Phil Kimble'],"After a year together in Los Angeles, it is Mike and Emily's last day. Tomorrow they move. One can't wait to leave, the other isn't so sure.",9,baggage,2011
746,7.0,['David Jason'],['Ben Sweet'],"Charlie is a high flying businessman living in his perfect world. Feeling trapped, he gives in to temptation and is about to commit an adulterous affair with a work colleague. Charlie enters the lift of the prestigious Queens Hotel where all is not what it seems.",17,all the way up,2011
747,8.0,['Jason Z. Wong'],['Rupa Magge'],"At their community's annual cultural retreat, two teenage Indian American sisters compete in a Hindi speaking scholarship competition. But when their sibling rivalry erupts on stage, both must reevaluate what it means to be a 'winner.'",19,second best,2011
748,-,"['Daniel Kuhlman', 'James Errico']",['Daniel Kuhlman'],"Brothers Dan and Jeremy are aspiring film-makers. When the economic crisis drains their pool of potential investors, they have no choice but to accept their Mother's offer to fund their feature film. Months later, with their movie nearly complete, their artistic vision runs headlong into their Mother's wholesome values. Through good old-fashioned motherly guilt and ma... Leer todo",13,thanks mom,2011
749,-,['Deb Priestly'],-,Mermaids have been sighted for centuries. Last summer mermaids were washed up on shore for the first time.,18,the mermaids of atlantis,2011
750,-,['Justin Talbot'],"['Justin Talbot', 'Liza Marie Talbot']","A young woman seeks counseling for sex addiction, but her treatment plan doesn't quite work out.",6,affirmative touch,2011
751,-,['Ricardo Korda'],"['Ricardo Korda', 'Sara Sugarmann']","Esther's lifeless daily routine is interrupted when her husband suddenly collapses. Confronted with her husband's unwillingness to change, Esther must decide how she wants to spend the rest of her days.",23,beautifully esther,2011
752,6.0,['Sam Chen'],['Sam Chen'],"In the dangerous world of the Amazon Rainforest, finding a meal proves to be an impossible task for a little treefrog named Bounce. His luck changes when he meets Biggy, a blue-bellied treefrog who takes him under his guidance and shows him the ways of the jungle in this animated journey set to Beethoven's Symphony No.8.",5,amazonia,2011
753,-,['Sijia Luo'],-,-,4,kidnap,2011
754,-,['Andy Klun'],['Remy Wallace'],"In the summer of 2008, a documentary film crew followed the exploits of Randy and Femy, members of the karaoke duo known as 'Pirate's Booty'. In this hysterical romp through the cutthroat world of karaoke, witness these 'professionals' attempt to sing, dance and battle their way to the top. Will their talent be enough to overcome greedy managers, angry bouncers and je... Leer todo",23,pirate's booty: between the lyrics,2011
755,6.1,['H.M. Coakley'],['H.M. Coakley'],A single mom with a unique deformity and a bad temper catches her teenage son in a peculiar position after leaving him alone in a luxury hotel room for several hours.,9,the slap,2011
756,-,['Cory Quinn'],['Cory Quinn'],"Imagine suffering so severely from the Human Condition, it becomes a literal disease. Odessa will soon discover that life goes on regardless if she finds meaning in it or not.",4,suffering from the human condition,2011
757,8.6,['Yuri Shapochka'],"['David Brower', 'Anton Chekhov', 'Yuri Shapochka']","A young actress changing in the privacy of her dressing room, finds the theater's aging owner hiding behind her sofa. He begs her for mercy, claiming to be hiding from a lover's very violent and very angry husband.",9,the little theater,2011
758,6.8,['Brett Blackwell'],"['Matt Kloske', 'Ryan Mc', 'Donald', 'Pat Smith']","Todd Hunter is an elementary school teacher. His wife Jackie is a trained assassin for hire. Being the loving husband that he is, Todd bottles up any doubt or concern he might have about her job in order to maintain a happy home. Has being a kindergarten teacher softened Todd up, or is Jackie's career leading them both down a dangerous path?",9,boss of me,2011
759,-,['Chil Kong'],-,"What happens when a quirky Korean American Comedian decides to put on his own television show? With a mix bag of skits that poke fun at stereotypes, a reluctant side kick, and an even more reluctant guest star, we get a peek into the irreverent mind of Charles Kim. Its a little Chapelle with a side of Kimchi... Its a little South Park painted Yellow... Welcome to the ... Leer todo",27,the charles kim show,2011
760,-,['Alejandro Guadarrama'],['Alejandro Guadarrama'],"Koji it's a very nervous and shy Mexican/Japanese guy. One day his beautiful, but crazy, neighbor Andrea asks to borrow a hammer from him. Koji is taken aback by the beauty and personality of Andrea. He finds a great opportunity to make her fall in love with him. But things are not going to get as planned.",11,koji,2011
761,8.1,['Joe Kicak'],['Heli Kennedy'],"Hoping to fix the crack in their relationship, Rene locks himself and his hipster girlfriend, Emma, in their apartment. His personal remedy for their woes is a weekend-long detox for Emma. But as she experiences withdrawal, the couple discovers addiction is not the only problem they need to face.",14,distilled love,2011
762,6.6,['Darine Hotait'],['Darine Hotait'],"In 1982 Beirut, the war, up to that point political, becomes an internal family struggle when Jamila discovers her brother's secret queer relationship with his friend Omar.",35,beirut... hide & seek,2011
763,-,['Duncan Moore'],"['Duncan Moore', 'Kelly Salmon']",Little 8 year old Kelly is on a mission to get a puppy and the only thing in her way is a high stakes match of ping pong with her father.,7,puppy love,2011
764,-,['Jeong Eui Yang'],"['Nicholas Manzoni', 'Jeong Eui Yang']",What you see is not important.,29,let me be,2011
765,8.0,['Mike Piccirillo'],['Mike Piccirillo'],"Starting at a new high school can feel like the greatest challenge to a teenage girl. Popularity is social currency and not fitting in can feel like the end of the world. This revealing year-in-the-life documentary follows April Poplewski's student experiences through her eyes. Lumber in her shoes as she endures all of the peer-pressures, 'in-crowd' influences and str... Leer todo",22,april,2011
766,7.5,['Tricia Lee'],"['Tricia Lee', 'Corey Brown']","It's the not-too-distant future where automated technology makes everything faster, easier, better. Except for Marv whose car breaks down on his wedding day and he cannot make any human contact to get any help! Will be reach his fiance in time to save her from marrying the next guy on the conveyor belt? Check for updates on Birdsound and look for all the pictures on M... Leer todo",6,marv freetell's wedding day,2011
767,-,['Ken Cole'],['Ken Cole'],"It's ""The Office"" meets Jason Bourne. Jim Dawson is the wacky boss of his I.T. department. When the F.B.I. accuses Jim of data theft, he must unravel a web of digital deceit to find the real culprit. With help from his sidekick, Chris, and a clueless newbie, Jim takes on irate coworkers and ninja hackers to save his beloved I.T. department.",27,i.t. supremacy,2011
768,6.9,['Michael G. Kehoe'],['Michael G. Kehoe'],"When a group of New York mobsters find that work is leaving California, they must come up with a unique way to make money in order to stay in California.",29,ordinary average guys,2011
769,8.6,"['N. Andrew Elliot', 'Lyndsey Walker', 'Tracey Walker']","['N. Andrew Elliot', 'Lyndsey Walker', 'Tracey Walker']","While in an important meeting at work Michael receives a urgent phone call from his distraught girlfriend Jenny, he must get home before it is too late.",4,panic!,2011
770,-,['Lindsey Cohen'],['Bayan Wolcott'],"In a colorful suburban land, young goth Alicia DeWhitley happens upon a rare Eiffel Tower Pez dispenser while shopping with her perfectionist mother, May. Alicia buys the Pez dispenser before Barry, an obsessive Pez collector, can buy it first. A cat and mouse game ensues as Barry does everything in his power to retrieve the precious Eiffel Tower Pez dispenser from Al... Leer todo",15,pez,2011
771,-,['Satu Runa'],['Satu Runa'],"Gen Y, an Internet star, freaks when her fans exploit her identity. Jocelyn rejects social networking altogether. Internet-hating ex-radio DJ and a misunderstood self-commentator decide that ""net vanity"" isn't so bad after all.",17,public persona,2011
772,-,"[""Mike D'Rews""]","['Miguel Carranca', ""Mike D'Rews"", 'João Duarte Silva']",It's last orders in the bar and our 5 heroes form a battle plan to win the hearts of the girls at the table opposite. Watch them all going over the top in this comedy-war drama.,20,going commando,2011
773,7.0,['Danelle Eliav'],['Danelle Eliav'],"A girl falls in love with a Spanish boy. Theirs was a beautiful love, until a twist of fate forces the girl to start anew.",6,the girl and the spanish boy,2011
774,-,['T.O.M. Hand'],"['Lisa Brackenridge', 'T.O.M. Hand']",Four teenagers go through an emotional journey in which they have to face something they'd tried to ignore: that 'it's not just sex'.,12,it's just sex,2011
775,-,['Andrew Ryland'],['Royston Deitch'],"The life of a strait-laced office worker, Charlie McLeish, is transformed by Elvis Presley during the only visit ever made to the UK by the King of Rock and Roll.",14,elvis prestwick,2011
776,6.5,['Bruce Hwang Chen'],['Bruce Hwang Chen'],A high school outcast tries to impress a girl by retrieving her stolen pair of P.E. shorts from a town pervert.,15,"scumbag, pervert, and the girl in between.",2011
777,6.0,"['Sean Lo', 'Grasso']","['Jay', 'Taylor', 'Wilde', 'Samantha Kern', 'Jae Taylor']",-,17,zombies and assholes,2011
778,-,['Michael Beran'],['Michael Beran'],Insomniac Strangers in the Night - A crusty old security guard and a long-haul airline pilot meet at an all-night golf driving range. An unlikely friendship ensues.,12,tee party,2011
779,-,['Ehsan Ghoreishi'],['Ehsan Ghoreishi'],A mechanic's garage become the last place to hide for strangers.,7,circles and signals,2011
780,8.4,['Adam White'],['Adam White'],"When a tumor is discovered in Harold Myer's brain his only chance for survival is laser surgery. However, inside the tumor in the brain of Harold Myers, is a world under attack. All that the inhabitants want is a chance to survive. But so does Harold....",13,attack,2011
781,-,['Derek Presley'],['Derek Presley'],An aging playwright must try to find the key to his imagination. Only the mysterious Keymaker can help him.,19,the keymaker,2011
782,-,['Timothy Edwards'],['Timothy Edwards'],"Trapped in an office restroom when he runs out of paper goods, an obsessive-compulsive must find a way out without touching the door handle.",8,paperless office,2011
783,-,['Joe Benedetto'],['Joe Benedetto'],Kooky characters set in motion a chain of events that ultimately embroils a U.S. Senator in a scandal.,27,here comes the bribe,2011
784,-,['Satnam Purewal'],['Satnam Purewal'],A housewife is pushed over the edge by the news that her husband is leaving her.,10,leaving amy,2011
785,7.8,['Bill Escudier'],['Bill Escudier'],What if you were the biggest schmuck on planet Earth? And you met & fell in love with the girl of your dreams? Wouldn't that be awesome?,19,love is retarded,2011
786,-,['James Genn'],['Stephanie Moore'],"Anything a woman can do, a woman can do pregnant. A fun little short about a woman returning to work after winning a wrongful dismal court case for being pregnant.",2,labour laws,2011
787,-,['Jerren Lauder'],['Jerren Lauder'],A Mexican immigrant and a slightly crazy hoarder meet in the forest and make plans to build a city of people's forgotten memories.,21,color of the ground,2011
788,6.3,['Ryan Sage'],"['Anna Bocci', 'Joel West']",-,13,withstand one night,2011
789,-,['Tate English'],"['Tate English', 'Don Swaynos']",A pretentious filmmaker has a plan to recreate all of the most important moments in his relationship on video - but his girlfriend doesn't know about it.,6,the reshoots,2011
790,5.2,['Jordan Harker'],['Jordan Harker'],"Jackie O'Brien, a rough-around-the-edges, overly suspicious lady parole officer, expects the worst from everyone. She is assigned a new parolee, Jose, on early release for good behavior. Unconvinced he is truly reformed, Jackie sets out to find enough dirt on him to return him to jail.",26,jackie o,2011
791,7.6,['Leslie Langee'],['Leslie Langee'],"A young country boy, prepares for life's inevitable losses, by giving eulogies for children's pets.",6,eulogy maker,2011
792,8.1,['Christian H. Clark'],['Christian H. Clark'],"Toolbox Bandit is based on the true story of a man who robbed convenience stores with power tools. Down and out of luck, Luke Dawson meets his ultimate nemesis in Samir, the convenience store owning father of his one true love, Arti.",14,toolbox bandit,2011
793,-,['Kiara C Jones'],['Kiara C Jones'],What are you afraid of? A quiet evening at home turns into a night of terror for Jade.,15,men or mice,2011
794,-,['Sean Foster'],['Sean Foster'],Two witless friends must find a way to dispose of a woman's body after hitting her with their car in the middle of nowhere.,9,mindy,2011
795,8.3,['Logan Kibens'],['Logan Kibens'],"Shay is conflicted about whether to have a child with her wife, Norah. She struggles with her desire to be genetically connected to her own child--and with the knowledge that she may carry the marker for a serious genetic disorder. As Shay and Norah head off to the family home for the funeral of Shay's aunt, they must grapple with the nature of family, legacy, and par... Leer todo",31,recessive,2011
796,7.4,['Eric Wobma'],['Eric Wobma'],"During one single night Maestro Federico Fellini takes us with his taxi on a road movie through his oeuvre, and through Amsterdam.",27,oi'clowns - een hommage aan federico fellini,2011
797,-,['Inna Braude'],"['Joy Armstrong', 'Inna Braude']","An educated urban professional Summer attempts to perform a Voodoo rite in her living room as a last resort to have a baby. Everything that could go wrong - does, culminating in the arrival of Summer's husband, Gary. In a course of a heated confrontation Summer and Gary must face their marital problems and complete the ritual in their own unique way.",16,three prayers for june,2011
798,5.7,['Jules Saulnier'],['Jules Saulnier'],"Captive in a foreign city, The Agent must fight his way through several obstacles to fulfill his mission, preserve his sanity, and ultimately, save the Earth.",8,the incident,2011
799,-,['Ran Tao'],['Ran Tao'],"A Chinese Grandfather journeys to the United States for the first time to discover the Americanized Chinese grandson he has not seen in more than a decade has lost touch with his cultural past. When the grandfather attempts to reconnect with his grandson, they end up drifting further apart until a small crisis brings them back together.",6,green or red,2011
800,6.8,['G.J. Echternkamp'],"['G.J. Echternkamp', 'Matt Yamashita']","Lyle has tried his best to like his son. But after four years, they've grown apart. It's the little things, really. The way the boy dresses, the cute faces he makes in the bath. And what type of preschooler watches Fox News? It's enough to make a man wonder, what would my life be like without children? Could I be at a Karaoke bar right now? On a weeknight? CAPTAIN FOR... Leer todo",14,captain fork,2011
801,-,['Stephane Goldsand'],-,"Faced with his wife's desire to become a mother, a filmmaker goes on a quest to find out how people decide to have kids and identify the sources of his own hesitation. What emerges is an intimate story, peppered with humor and poignancy, where memories and present moments converge in an effort to redefine a couple's future.",22,leap before you look,2011
802,5.6,['Pardis Parker'],['Pardis Parker'],-,2,implants,2011
803,-,['Rebecca A. Rodriguez'],['Clay Graham'],"A man in an examining room nervously awaits his prognosis. He wishes time would move more quickly as the results are painfully slow to come. When they finally do... well, they're stranger than he could have ever imagined.",11,the prognosis,2011
804,-,['Shripriya Mahesh'],['Shripriya Mahesh'],A living statue and a park visitor share a moment of intimacy in the heart of New York's Central Park.,5,in that moment,2011
805,-,['Jonathan Seligson'],['Jonathan Seligson'],"A long time ago in the distant future, a cryptic deity recounts the kismet of an Alien Space Bat and his nemesis.",12,beast of hearts,2011
806,6.5,['Tom Schroeder'],-,"An animated documentary film in which two friends decide to stage a bicycle race to determine who is the best racer of all time, Eddy Merckx or Lance Armstrong. A love triangle develops during the race and the stakes of winning grow in importance.",13,bike race,2011
807,7.7,['Christopher Jarvis'],['Christopher Jarvis'],"Frustrated attempts to bear children overwhelm the lives of an aristocratic, avian couple in the early nineteenth century.",9,the birds upstairs,2011
808,-,['Michael Bodie'],['Michael Bodie'],An estranged son. A missing father. And a dead dog. Wouldn't YOU want to go home for the holidays?,19,sacramento: a family fable,2011
