,0,1,2,3,4,5,6
243,4.3,Matt Mickelson,Dan Franko,"Ever stopped to wonder where the person in front of you online at the coffee shop or in the car next to you at the stoplight is coming from or going to? Ever wonder how that brief encounter could impact both of your lives? Full Circle is a romantic-comedy/drama which explores the intersections of the lives of five seemingly random strangers and how, unbeknownst to the... Leer todo",20,full circle,full circle
244,7.6,Keith Ray Putman,Keith Ray Putman,"""A Temp For All Seasons"" is the award-winning, 11-minute saga of Tom, a ""down on his luck"" temp worker. When Tom won't tell a lie for his boss, he must deal with a comically absurd backlash which escalates over the course of a day he won't soon forget...",11,a temp for all seasons,a temp for all seasons
245,7.0,Curro Novallas,Curro Novallas,"Using chart paper and a black marker, a man tries to explain to his lover how their sexual life together, the organization of their refrigerator and her manner of using toilet paper all indicate a overwhelmingly perilous threat to their relationship. She is late for work, and treats his admonitions with derisive scorn and laughter. This makes him more enraged, and she... Leer todo",10,la explicación,la explicación
246,7.6,Jonnie Ross,"['Nicole Schofield', 'Maari Thrall']",-,5,the yearbook,the yearbook
247,7.1,"['James Noel Hoban', 'Bobby R. Poirier']",-,"An unexpected proposal for a gay everyman. What is identity, and what is its price? What could be a very low-key pick-up scene soon morphs into a bazaar revelation and proposition. An absurd story that takes the standard right wing notion of the""homosexual agenda"" and turns it on its head - but is not far from the truth. BobbyRoger Productions continues its unique and... Leer todo",9,recruiting,recruiting
248,6.9,Abe Sylvia,-,-,12,feltch sanders,feltch sanders
249,7.0,Tadakuni Yasuda,Tadakuni Yasuda,A day in Tada's life spent with friends talking about what matters and hosting a visitor before heading off for the next adventure.,8,all about tada,all about tada
250,8.6,Mark W. Gray,Mark W. Gray,A boy discovers the power of Static Electricity in a crowded Airport Departure Lounge.,4,science!,science!
251,7.4,Casper Andreas,Casper Andreas,Life becomes complicated for a gay man living in NYC when his Swedish granny shows up for a visit unannounced.,16,mormor's visit,mormor's visit
252,-,Daniel Hoesl,"['Alexandre Gingras', 'Daniel Hoesl']",-,19,lecture in unity,lecture in unity
253,-,Debbie Lum,Debbie Lum,-,-,chinese beauty,chinese beauty
254,7.3,Garth Bardsley,Garth Bardsley,"Mom's out shopping and this is when the fun begins, with a gay boy making out with his buddy and his brother is doing the same upstairs with a girl.",11,latch key,latch key
255,-,Ron Perozzi,Mark Kochanowicz,"Kent Fishman is a germophobe who spends the weekdays pushing a pencil at his tidy desk while his employer's uncouth factory workers lounge in the company's filthy restroom. It is a hostile environment that Kent tries to avoid but can't. Although he refrains from using the toilet, Kent reluctantly visits the facility on a daily basis because of his compulsive need to c... Leer todo",7,facility for the common man,facility for the common man
256,5.5,Kyle Gilman,Kyle Gilman,A young woman informs her male friend that she is getting laid tonight.,2,getting laid tonight,getting laid tonight
257,8.2,Sheelin Choksey,Shamit Choksey,"On the day of his wedding, Joe's got a huge bomb to drop...smack dab on the head of his best man, the doomed Chad.",18,cold feet,cold feet
258,7.8,Peter Fowkes,"['Karen Anderson', 'Ellen De', 'Generes', 'Kevin A. Leman II']","Ellen DeGeneres decides to make her own short film after reading the beginner's manual ""Making Your First Short Film"". Unfortunately it won't turn out to be that easy. To begin with she has difficulties placing the camera's position and setting the lights correctly. The casting also causes some serious thinking.",4,my short film,my short film
259,6.6,Jörg Stehler,Jörg Stehler,-,20,nachtaktiv,nachtaktiv
260,7.4,Franco Fraternale,-,An octogenarian pickpocket gives his last lesson in the noble art of Stealing.,9,lezione di stile,lezione di stile
261,-,Jim Zulevic,Andy Eninger,-,4,baby time share,baby time share
262,6.6,Clement Hil Goldberg,Clement Hil Goldberg,"Lovely, a struggling psychic is contacted by Bruce B., an ambitious gay spirit bent on fulfilling his earthly desire for a TV show.",10,beyond lovely,beyond lovely
263,8.4,"['Brent Mc', 'Donald']","['Brent Mc', 'Donald']",An overzealous video gamer suddenly gets warped into the TV where he encounters vicious ducks that are out for revenge.,3,duck hunted,duck hunted
264,6.0,Wolfgang Lehmkuhl,"['Wolfgang Lehmkuhl', 'Daniel Probst']","In this send up of independent filmmakers, two struggling Hollywood wannabes make a desperate attempt for answers to their repeated rejections from film festivals. Their professional aspirations take a back seat to their own bad habits and distorted perceptions of show biz as they set out to interrogate the local festival chairman. (from Wolfgang Lehmkuhl)",23,reject this film,reject this film
265,7.9,Alister Grierson,Alister Grierson,-,3,bomb,bomb
266,8.5,"['Larry Bain', 'Craig Olejnik']","['Larry Bain', 'Craig Olejnik']","Sit down for an exclusive interview with Ted the zombie. At an early age Ted learned of his talent for sending grown men running and screaming like little girls. He quickly catapulted to fame and fortune with starring roles in such classic horror films as Night Of The Un-Dead, Night Of The Almost Dead, Sorta Dead But Kinda Not, and Sorta Dead 2. If You're brave enough... Leer todo",5,interview with a zombie,interview with a zombie
267,-,Álvaro Wasabi,Álvaro Wasabi,"Javi, Alvaro and Manuel, three university students who live together in a house where only music and disorder reign. After a party, a weird beggar knocks on their door asking for money, while playing Christmas carols from a tape recorder. The three are so astonished, they don't realize someone has sneaked into the house.",6,bendita caridad,bendita caridad
268,-,Jay Baker,Jay Baker,A socially inept loner finds his life is turned upside down by the actions of his voluptuous new neighbor and her boorish husband.,18,floyd the butcher,floyd the butcher
269,9.1,"['Thomas Mahoney', 'Michael Reilly']","['Thomas Mahoney', 'Michael Reilly']","Scott McTiernan, an out of work musician is taken by his would-be fiancé to meet her father. On a simple mission for milk with Bill Ventura, her father, Scott makes an earth-shattering discovery.",11,alienation,alienation
270,-,Ford Austin,Ford Austin,-,-,ninja vs. cerebral print,ninja vs. cerebral print
271,-,Michael Humphrey,"['Dave Burdick', 'Michael Humphrey']","A short dramatic comedy based on the true story of Red Rountree, the world's oldest bank robber.",8,i rob banks for the money,i rob banks for the money
272,7.7,Kellen Blair,Kellen Blair,"Jack Proximo has seen a lot in his life - most of which hasn't happened yet. When an interview with potential employee Sheldon takes a sharp turn down lunatic lane, Jack's uncanny ability to see the future goes completely haywire causing the most explosive and far-reaching foresight he has had to date. In a last ditch effort to save his own life from this psychotic in... Leer todo",15,cavemen with coffee,cavemen with coffee
273,7.9,"['Jerry Rees', 'George Scribner']",-,"Steve Martin, a former Disneyland cast member, takes viewers through the history of Walt Disney's original theme park in Anaheim, California, while being constantly interrupted by the stubborn but hilarious Donald Duck.",20,disneyland: the first 50 magical years,disneyland: the first 50 magical years
274,8.4,Tim Purdie,Tim Purdie,"When Doug's much loved television explodes, he explores what is behind the screen.",7,just do it,just do it
275,6.1,Diego Velasco,Diego Velasco,Reality shifts in this short comedy where the roles between whites and Latinos are inverted.,13,day shift,day shift
276,4.7,Desiree Lim,Desiree Lim,"A multicultural dance-comedy about a Vampire Wannabe's quest for true love and some real fangs, in the backdrop of Vancouver's bright lights and back streets.",34,some real fangs,some real fangs
277,-,David Kraemer,"['Brianne Klugiewicz', 'David Kraemer']",-,12,uneven,uneven
278,7.9,Angelique Little,Ross Schwartz,"Over morning coffee, a man attempts to convince his wife of twenty years that he's the smartest person who ever lived.",7,the smartest person who ever lived,the smartest person who ever lived
279,8.0,Kurt Koehler,"['Kurt Koehler', 'Oscar Quintero']","Join Taco Chick and Salsa Girl on their latest adventure! Neato Nazi Barbie has an evil diabolical plan to poison off the Mexican population in Los Angeles and hypnotize Salsa Girl to do it! With the help of gay pal Fruity Punch, Taco Chick needs to stop Barbie, save Salsa Girl, and save the world from bad, very bad shoes.",15,taco chick and salsa girl,taco chick and salsa girl
280,-,Jeremy Beiler,-,-,7,mommy dick,mommy dick
281,7.8,Marc Saltarelli,"['Alex Boling', 'Marc Saltarelli']","Obsessed with the foot apparel hidden in the attic floor, our hero ventures out into a silent, neo-noir world, to discover that not everyone shares his enthusiasm for his Wingtip shoes.",15,wingtips,wingtips
282,7.4,Don Handfield,"['Carl Chapman', 'Don Handfield']","Travelling industrial glue salesman Jason Scott loses everything and reaches out to the only other people in the world he feels connected to - other people named Jason Scott. He then vows to unite all the Jason Scotts in the world into on big club. Sort of like the Cub Scouts, but just Jason Scotts.",32,my name is...,my name is...
283,-,Jill Effron,Jill Effron,A Day in the Life of a Bathroom Key humorously chronicles the daily adventures of an office bathroom key through the course of a day.,8,a day in the life of a bathroom key,a day in the life of a bathroom key
284,5.5,Rachael Curtis,Rachael Curtis,A Man has a problem at a bus-stop and finds a creative way to deal with it. He finds out that his efforts are in vain.,2,how to deal (with a wedgie),how to deal (with a wedgie)
285,5.2,Justin Owensby,Justin Owensby,-,6,muscle,muscle
286,8.2,Iris Bahr,Iris Bahr,"The Unchosen Ones is a one woman feature for Iris Bahr done as a 'behind the scenes' look at a BBC travel show 'The Street' whose current episode is being filmed in Israel. The British host character 'Fiona', begins the show talking of food and politics in the middle of the Tel Aviv marketplace; when 'Dudik' (the unseen cameraman) drifts onto 'Samantha Goldberg' - a s... Leer todo",17,the unchosen ones,the unchosen ones
287,-,Josefina Lopez,Josefina Lopez,"Sam and Rosie's marriage gets dissolved by governor Schwartzanegger, and they decide to prove their commitment to each other.... by getting pregnant!",8,baby boom,baby boom
288,8.7,Ted Bezaire,Amarpal Dhillon,"To meet the boy of her dreams, Pria a 15 year-old South-Asian girl, tries to lose her accent by imitating famous quotes from her favorite movies.",12,pria,pria
289,6.2,Bruce Dellis,Bruce Dellis,"When Harlan's body begins behaving strangely, he feels oddly compelled to seek a coworker's advice.",5,sick day,sick day
290,5.8,Scott Mann,Nick Rowntree,"Tug of War is a naughty, fun film - in the great British Carry On tradition of cheeky film-making. Four college friends enter into a bet to see who can go the longest without 'self-love.' Tug of War follows their trials and tribulations as they try to last ten torturous days.",25,tug of war,tug of war
291,5.4,Alison Reid,"['Richard Beattie', 'Alison Reid', 'Steve Adams']","Leaping tall buildings in a single bound is all part of the risk in a secret mission to create a genetic combination born of Athena and Lilith. The cat rescuing entrepreneur and the genetic engineer are desperate to have a baby together, and when science fails to help them, Lilith takes matters into her own hands",14,succubus,succubus
292,-,Alexander Rose,Alexander Rose,"On his 21st birthday, journalism major David is given an unexpected present. His father, exuberant ex-hippie Chas (Ron Silver), surprises him with a copy of the book he has been secretly writing for two decades- an intimate account of his divorce and its tumultuous aftermath- a gift David refuses. But when the manuscript is sold to the biggest publishing house in the ... Leer todo",14,call it fiction,call it fiction
293,8.5,Nancy Ann Norton,Nancy Ann Norton,"When two femme fatales have their pockets picked in Spain, they go on the grift. Scam artists starting with petty theft, the damsels rise to become the 'Mickey Finn' girls of the Riviera. Following a string of successes, a double cross causes Nikki to set revenge as her ambition. Cunning wickedness in short skirts, dropped in exotic landscapes with double plot twists,... Leer todo",15,a killing on the riviera,a killing on the riviera
294,-,Eva Saks,Eva Saks,Three teenage girls give their boyfriends some very special Valentine's Day presents!,-,valentine's day,valentine's day
295,8.0,Philip Barnard,Philip Barnard,"When wayward Jack retires to the seaside with his wife Rose, he discovers that life isn't a one-way ticket. After a fatal heart attack he returns to earth as a stray dog and begins a bizarre journey of self-discovery where he learns what's important in this life and the next.",21,gone to the dogs,gone to the dogs
296,6.7,Vince Marcello,Vince Marcello,A teenage romance between a good girl and a bad boy spirals out of control leaving a trail of nuclear waste.,36,zombie prom,zombie prom
297,-,Phil Motley,Andy Tyer,-,7,tidbits of joy,tidbits of joy
298,6.0,Andrew Jay Cohen,"['Andrew Jay Cohen', ""Brendan O'Brien""]",-,13,american storage,american storage
299,7.4,Jon Daniel Ligon,-,A translated Chinese harangue that laughs at American missteps.,16,ha ha ha america,ha ha ha america
300,6.8,Ciro Altabás,Ciro Altabás,-,17,dvd,dvd
301,6.6,John E. Bryant,"['John E. Bryant', 'Jason Foxworth']",Bad things happen when a young guy brings his fiancé home for Thanksgiving.,16,momma's boy,momma's boy
302,6.5,Bob Odenkirk,"['Simon Helberg', 'Bob Odenkirk', 'Derek Waters']",Is the best place for a first date really the Holocaust Museum?,12,the pity card,the pity card
303,5.8,Franka Potente,Franka Potente,"Through magic, a Berlin punk finds himself in the black and white world of a 1918 family.",40,der die tollkirsche ausgräbt,der die tollkirsche ausgräbt
304,7.5,Tom Spiroff,Tom Spiroff,-,-,chicken man,chicken man
305,7.3,James Appleton,Paul Nash,A myopic young man tries to find his eyeglasses to read the newspaper.,2,the last place you look,the last place you look
306,6.6,-,"['Duane Brown', 'Kevin Cannon', 'Stephen Gilliam']","Six situations. One restaurant. 'What'll It Be?' is the result of an experimental project where the script was written by 5 different authors, all taking a different approach to the hell that is Sam the Waitress' life.",40,what'll it be?,what'll it be?
307,7.2,Matthew Tritt,Justin Spitzer,What are the Odds? is a story about two mathematicians visiting NYC for a conference who run into each other fifteen separate times during the course of a day.,18,what are the odds?,what are the odds?
308,6.9,Tim Carr,Tim Carr,"It's a tough day for Adam Westbury, he's having problems at work, problems with his health, problems with his relationship. To top it all off, he's feeling left out, because everyone in his world speaks in rhyme except for him. Feeling alienated and dejected, he talks to a quirky bartender, Mortimer Kushnick who has a joke for everything. Adam ventures off to have a v... Leer todo",-,a deeper shade of soul,a deeper shade of soul
309,8.1,Sean Bates,Sean Bates,"Robbie Miller has dedicated his life to music. But as he nears his mid twenties, he starts to wonder if maybe his band peaked in high school. After he unwittingly triggers his grandmother's stroke, Robbie is forced to face the responsibilities of adulthood. With grandma moving in, Robbie has to help her with speech therapy and his alcoholic party mom forces him to get... Leer todo",26,song for robbie miller,song for robbie miller
310,-,Mark Finch Hedengren,"['David Finch Hedengren', 'Mark Finch Hedengren']","Follows the lives of 17 imprisoned government agents, spies, as they are held in an abandoned prison of war and tortured until they reach their breaking point...",3,tolerance,tolerance
311,8.7,Justin Remer,Justin Remer,"A lonely guy waits in a motel room for a prostitute with whom his best female friend has set him up. As time passes, his imagination gets away with him and he begins wondering if he wouldn't rather just date his best friend.",14,loved and/or laid,loved and/or laid
312,8.0,"['Beth La', 'Dove']","['Greg Beato', 'Beth La', 'Dove']","Debbie Anderson is the President of the Council for American Freedom. Her job? To reclaim America for Christ. When she learns about a convenience store that sells ""morally corrosive"" R-rated magazines and videos, she takes this as a challenge to do whatever it takes to keep these from being sold.",14,concerned lady for america,concerned lady for america
313,8.9,James Appleton,"['Phil Collinge', 'Andy Lord']",A scruffy salesman sneaks into an art gallery opening party armed with the latest fashionable accessories.,-,goose sock blender wok,goose sock blender wok
314,-,Christian Bach,Christian Bach,"A midsummer heat wave. And Hedwig, in the middle of it all, is on a divine mission. Eduard Kampfgarten is her nemesis. After years of passive missionary work, this sinner has to be saved - no matter what it takes.",20,hitzschlag,hitzschlag
315,-,Reg Platt,"['Susan Mc', 'Math Platt']","Jenny, mourning the loss of her husband, has turned into a recluse. An unexpected visit from her sister, Carol, a mysterious traveling salesman and a home cooked meal all play into her strange tastes - and a hilarious short tribute to horror and suspense films created in just one weekend as a part of the 2005 National Film Challenge.",8,strange tastes,strange tastes
316,7.5,Richie Keen,"['Heath Corson', 'Richie Keen']",An accountant becomes the talk of Hollywood when he wins two front-row tickets to the Academy Awards.,26,hooked,hooked
317,7.1,Timon Modersohn,Marek Helsner,-,11,wigald,wigald
318,8.6,Irene Tassiopulos,"['Amy Honey', 'Kevin T. Mc', 'Carthy']","The compelling story of a husband's love for his wife, and his wife's love for the Oakland Raiders.",9,the return of laura peters,the return of laura peters
319,8.0,Sam Baron,Sam Baron,-,-,the mathmagicians,the mathmagicians
320,6.9,"['Daniel Fajemisin-Duncan', 'Jonathan Pearson']","['Daniel Fajemisin-Duncan', 'Jonathan Pearson', 'Stephen Follows']",'Space Chase' is a fast-paced short film from Catsnake Studios. Our hero and heroine become locked in a frantic race using elements of Parkour to reach their goal.,6,space chase,space chase
321,7.4,Christopher Leone,Christopher Leone,An ordinary job interview becomes a battle for life or death when Vincent Kincaid scores a 'K-7' on his psychological profile. But what does 'K-7' mean?,18,k-7,k-7
322,7.0,Karl Reid,Clarence Livingston,"Is this your Mother's love story? No. Not really. Perhaps it's a story of hope? Let's hope not. Is it a story about achieving the impossible? HELL NO! It's a quirky, off centered tale of a nomadic mother and her three metro-sexual street-hustling sons. Welcome to Oakland. Home of hard scowls, hard gangsta rap, and even harder times. Armed with their pretty hair, prett... Leer todo",14,the pretty boy project,the pretty boy project
323,-,Victoria Cohen,Victoria Cohen,-,9,des gens dans mon lit,des gens dans mon lit
324,-,Ruth Coulson,Chris Hale,-,13,jamaica me crazy,jamaica me crazy
325,5.5,Kelsey Kleiman,Kelsey Kleiman,-,5,the one o'clock,the one o'clock
326,-,Jith Sen,Johan Earl,-,-,me or you,me or you
327,7.6,Shawna Baca,-,"A 35mm film about the daily hustle and bustle of life screeching to a halt when an apartment security system fails, bringing together the lives of eight neighbors and a batch of home-made cinnamon buns.",18,tomoko's kitchen,tomoko's kitchen
328,7.4,Will Hartman,Will Hartman,"Have you ever wondered what would happen if the words ""moose"" and ""cock"" were to suddenly come together to form a new word? This hard-hitting short film probes the possibilities.",6,moosecock,moosecock
329,-,Jullian Ficarelli,Jullian Ficarelli,"Late in the night, a rich English man ventures in a bar apparently at the point of closing.The bartender, French, lets him coming in for ""a last drink"".Despite a primary stage of chauvinism and an incapacity to discuss (the bartender speaking only French, the English man, only English), is being established a rather surrealist conversation where both believe being a s... Leer todo",40,common wealth,common wealth
330,6.9,Fritz Böhm,"['Fritz Böhm', 'Tomi Ungerer']",Based on the classic picture-book by Tomi Ungerer this award-winning live-action fairy-tale tells the story of the Man in the moon's voyage to earth.,29,mondmann,mondmann
331,7.3,"['Steffen Hacker', 'Alexander Kiesl']","['Steffen Hacker', 'Alexander Kiesl']",Business as usual at a normal airport. But have you ever thought about the pilot's egos? Two aircraft crews try to find out which plane burns more rubber on a quarter mile.,2,racing beats,racing beats
332,6.0,Alex O'Dogherty,Alex O'Dogherty,-,20,tocata y fuga,tocata y fuga
333,8.2,Bill Hooper,"['Bill Hooper', 'Pasha Kimiagar']","Everyone in Benny's life is convinced he's gay - his mom, his dad, his best friends, total strangers. When he finally meets the girl of his dreams, they devise a scheme to set the record straight once and for all.",15,convincing benny,convincing benny
334,4.1,Joel David Moore,"['Jeremy Boreing', 'Tim Jackson', 'Joshua H. Miller']",-,13,miles from home,miles from home
335,7.0,Simon Valderrama,Simon Valderrama,"A cool guy uses his camera-phone to photograph cute chicks, but even when his behavior leads him to death, his attitude doesn't seem to change. Now he photographs angel's butts, saints and even something more ... seems the friends attending at his funeral will receive some interesting MMSs!",1,always ready,always ready
336,8.1,Kevin Oeser,Kevin Oeser,A razor-sharp tale about a seasoned vet versus a rising star in the fiercely competitive world of high-end cutlery sales. Will the true professional or the hotshot upstart prevail?,12,a cut above,a cut above
337,-,Brendon Lloyd,Brendon Lloyd,A three and a half minute short about someone who'd rather not be on reality TV.,3,totally real tv,totally real tv
338,6.1,Frederic Eger,Frederic Eger,"Ronny, a dramatically self-centered and over self-indulgent yuppie, makes a stupid joke to his Cindy, a liberated XXIst executive woman type. No matter what Ronny will try for the sake of reconquering his love : the hate will now only grow stronger and stronger until the inevitable happens.",24,ronny & cindy,ronny & cindy
339,5.9,Aaron Brownlee,Aaron Brownlee,"An ""R"" Rated Short Film By Brownlee.",10,all that remains,all that remains
340,5.9,Ertug Tufekcioglu,Ben Williams,"An unwitty journalist in need of a story seeks clarity from above. Instead, he stumbles upon ""his voice"" from a bitter chimney sweep lost with his brush.",23,well sooted,well sooted
341,7.0,Doron Wisotzky,Doron Wisotzky,"What if life truly tells the better stories? The formerly successful author Merdan is stuck in a crisis. The first scriptversion is long time overdue, his producer is breathing down his neck and a redemptive idea is totally out of sight. And good ideas do not fall from heaven just like that, or do they?",10,kopfsache,kopfsache
342,8.0,"['Jan Braband', 'Oliver Schnekenbühl']","['Jan Braband', 'Oliver Schnekenbühl']","A young woman has twenty minutes to find and bring 100,000 Deutschmarks to her boyfriend before he robs the Bolle Bank. Sounds familiar? Yap. Lilli rennt (Go, Lilli, Go) is a rapid persiflage of 1998's 'Lola rennt', with hilarious encounters of while Lilli and Munny both try to get some money.",22,lilli rennt,lilli rennt
343,8.1,Dash Mihok,Lee Michael Kozakoff,"A comical trip that describes the inner struggle for identity of an assistant inside of the outer struggle for identity of his boss, That Guy. And who is That Guy anyway?",12,that guy,that guy
344,-,Nick Scown,Nick Scown,-,7,the pitch,the pitch
345,6.9,Sean Bloch,Sean Bloch,"Seemingly alone in his father's sleek Manhattan apartment, motherless Oliver is woken by the sounds of sex, and quickly finds that his father, Mark has brought home a young woman, Melody. Oliver then embarks on a mission to seduce her into becoming his mother. After a successful ambush, Oliver convinces the nameless woman to sit with him while he draws her portrait; h... Leer todo",13,the milky way,the milky way
346,7.8,Susan Deming,Susan Deming,"In this satirical twist on a PSA, The City of Los Angeles debuts the ultimate waste removal solution - The Purple Bin.",5,purple bins,purple bins
347,8.1,Bronston Jones,Bronston Jones,-,30,maxidoodles: behind the makeup,maxidoodles: behind the makeup
348,7.6,Chris Cudlipp,"['Stacy Dymalski', 'Chris Cudlipp']","After a nasty break-up with her boyfriend, Jane is on the verge of suicide when she is saved by a friendly cat.",8,hold please,hold please
349,6.8,Phillip Van,Simon P. Biggs,"In the near-future, a woman whose robotic husband fails to meet her standards returns and upgrades him for a better version with standards that she now fails to meet.",9,high maintenance,high maintenance
350,7.5,Jimmy Bemon,Jimmy Bemon,"A pretty girl is hired to take care of a couple's baby. Not trusting the young woman, the mother hides a video camera to tape the goings-on in her home after she leaves for the evening. When the babysitter finds the nanny cam, she decides to pull an April's Fool prank on the couple by pretending to drop the infant in full view of the camera. When the parents discover ... Leer todo",20,poison d'avril,poison d'avril
351,7.1,"['Cameron Hood', 'Kyle Jefferson']","['Cameron Hood', 'Kyle Jefferson']","The story of a fastidiously organized businessman, whose perspective on life is forever changed through an unexpected encounter with a tiny fledgling bird.",7,first flight,first flight
352,8.8,"['Tony Corella', 'Mark Hammer']","['Tony Corella', 'Mark Hammer']",-,-,curt's brain,curt's brain
353,7.0,"['Mike Standish', 'Andrew Wiener']","['Josh Knisely', 'Cory Nealy', 'Deron Sedy']","A seven-part animated parody of ""The Da Vinci Code""",-,the dicaprio code,the dicaprio code
354,-,Susan Busa,"['George Ayres', 'Susan Busa']",-,12,harmony in the hills,harmony in the hills
355,6.6,Rob Baniewicz,Rob Baniewicz,A young man has a problem with his new fiancée. She's not as dead as he wants her to be.,4,cold feet,cold feet
356,8.2,Gregor Erler,Gregor Erler,"Girls, Drugs and a car crash.",17,"bad luck, good luck!","bad luck, good luck!"
357,6.9,"['Igor Hristov', 'Metodi Petrov']",Igor Hristov,"After fifty years, the old man decide to take his courage to show his love trough making a love graffiti on a wall!",8,march,march
358,3.4,Mark Ahrens,-,James Bond is Forced out of Retirement When a Former Bond Babe Wants Revenge,-,never a day younger,never a day younger
359,-,Marian Bruchholz,"['Marian Bruchholz', 'Christoph Mathieu']","""Nobbi, don' worry! I'll take care of your gem!"" But elder boxer Norbert doesn't believe that! He's getting sick thinking that his daughter - his precious pearl - is going to marry this narcistic and newly rich guy Lukas. Full of anger he starts his shift as a taxi-driver, and the suddenly Ingrid gets in his car. She feels the same way, but deals with it differently. ... Leer todo",22,polterabend,polterabend
360,-,Boginya Naydenova,Boginya Naydenova,"Shy Sonya takes the phone number of the boy she is in love with from the class book at school. When she rings his home she chances on his father, who is of the same name. And a phone love affair sets off...",13,kaloyan & sonya,kaloyan & sonya
361,7.3,Mark Davis,Mark Davis,"A pumped-up, overblown thriller of a mini-teen-flick which gets rudely invaded by sci-fi as the class reject stalks the prom queen and gets more than was advertised on the packaging.",15,plastic,plastic
362,7.0,Elan Gale,Elan Gale,A group of life long friends learn of a death in Iraq that will challenge the strength of their friendship forever. What ensues is a struggle between personal beliefs and personal loss.,28,tomorrow's yesterday,tomorrow's yesterday
363,6.1,Stephen Sprinkles,"['Chris Garcia', 'Jason Schachat', 'Stephen Sprinkles']","Hannah went to work one day, as she did every day... only something was different: no one was there. No one was anywhere. Is she really THE LAST WOMAN ON EARTH?",5,the last woman on earth,the last woman on earth
364,7.6,"['Christopher Thomas', 'Daniel Maloney']",Christopher Thomas,"When the Prequel Trilogy was released, fanboys were hurt, confused and even angry. This public service announcement presents ""A New Hope"" to those suffering from Prequel Apology Syndrome.",9,prequel apology syndrome,prequel apology syndrome
365,8.5,"['Don Gerron', 'Travis Lewis', 'Nick Reynolds']","['Don Gerron', 'Travis Lewis', 'Nick Reynolds']","Frankie is a gangster who just got 'the stuff' for his boss Paulie. But Paulie's got big plans for Frankie. ""The Take"" is a claymation short that asks: how many does it take?",4,the take,the take
366,8.3,"['Jacob Drake', 'Larry Longstreth']",Larry Longstreth,"Mario has been murdered. Now, Luigi and Link must unite friends old and new in a last ditch effort to defend the world of Nintendo against the armies of Playstation and X-Box.",6,nintendo: oldschool revolution,nintendo: oldschool revolution
367,7.2,"['Maria Menounos', 'Keven Undergaro']",Keven Undergaro,A part time electronics store clerk spends his days and nights phoning talk radio shows.,-,longtime listener,longtime listener
368,8.1,Aaron W. Peterson,Aaron W. Peterson,-,8,the awesome robots vs transformo,the awesome robots vs transformo
369,9.1,Marc Cantone,Marc Cantone,"When Sal Stevens, a once-famous Italian-American crooner, learns his estranged son, Michael, has put the family home up for sale, he decides to sneak into the house, slip into the pool and refuse to get out. When Sal won't budge and Michael begins draining the water, father and son find themselves driven to the deep end of a bizarre family conflict.",17,cutout,cutout
370,6.6,Keven Undergaro,Keven Undergaro,The actions of a mischievous cat inadvertently sparks a strange online romance.,10,fwiends.com,fwiends.com
371,-,Joe Brener,Joe Brener,-,8,a cold day for johnson,a cold day for johnson
372,-,Eduardo Benchoam,Eduardo Benchoam,-,8,bad dream,bad dream
373,8.3,"['Bryan Falcon', 'David Kendall']","['Bryan Falcon', 'David Kendall']",A lonely young man encounters a pair of pants from his past and begins a torrid love affair. He soon becomes overwhelmed by the sound of corduroy friction. Soon his love transforms from ecstasy into maniacal plotting of pant destruction.,20,corduroy,corduroy
374,5.6,Olivier Dujols,Olivier Dujols,-,14,oh! ma femme,oh! ma femme
375,4.6,Mehmet Ercan,Mehmet Ercan,-,4,çelik çomak,çelik çomak
376,-,Shani Harris Peterson,Shani Harris Peterson,"Tat dreams of being a video vixen. So with money originally earmarked for college, she heads to Atlanta to attend a workshop taught by the infamous Lady Jae - the #1 video girl in the biz. But will Lady Jae's expertise be enough to transform a suburban teen into a hip-hop video queen?",12,wanna be,wanna be
377,7.7,Eddie Shieh,Eddie Shieh,Two immigrants embrace an ingenious solution while distributing restaurant menus.,15,no menus please,no menus please
378,5.7,Juan Pablo Zaramella,Juan Pablo Zaramella,An educational short about AIDS prevention for teenagers.,5,sexteens,sexteens
379,-,Gustavo Pardi,Gustavo Pardi,-,15,eternamente te veo,eternamente te veo
380,9.6,Bruce Dellis,Bruce Dellis,"Doug likes his co-worker, Jenna. But Jenna is dating Scott. Armed with charts, visual aids, and a slideshow, Doug calls a business meeting in an effort to enhance his love life.",6,"doug, mitch, and the ironclad argument","doug, mitch, and the ironclad argument"
381,7.1,Bruce Dellis,Bruce Dellis,"Brad's friends have gathered to confront him about his... uh, problem. The fact that Brad is a Frankenstein-like monster makes the discussion a bit more volatile.",5,the intervention of brad,the intervention of brad
382,7.7,"['Vladimir Rodionov', 'Avril Tembouret']","['Le Comité de la Claque', 'Vladimir Rodionov', 'Avril Tembouret']",-,1,le comité de la claque,le comité de la claque
383,8.2,Marc Unger,"['Andrew Unger', 'Marc Unger']",A family of sports handicapping scam artists is forced to pick the winner of the annual Thanksgiving Day pro football.,30,the filchaks take a gamble,the filchaks take a gamble
384,7.1,David Dean Bottrell,David Dean Bottrell,"A Hollywood agent (dispatched to sign a ""hot"" new writer) and a sensitive gay man (waiting for a blind date), mistake each other for the person they were expecting to meet.",15,available men,available men
385,6.9,Blaise Hemingway,Blaise Hemingway,"A slacker's life is saved from an impending robot revolution when he purchases a ""Live Strong""-inspired bracelet in support of the ""Robot Movement.""",4,the bracelet,the bracelet
