,titulo,anio,puntuacion_rotten
880,Carlston za Ognjenku,2008,
881,Leatherheads,2008,52
882,Kalandorok,2008,
883,The Onion Movie,2008,46
884,Take Me to Your Leader,2008,
885,Bolt,2008,90
886,My Sassy Girl,2008,50
887,Rudo y Cursi,2008,73
888,Nim's Island,2008,53
889,Llamando a un ángel,2008,
890,A Previous Engagement,2008,37
891,American Crude,2008,13
892,Check It Out,2008,
893,West of Brooklyn,2008,27
894,The Tale of Despereaux,2008,57
895,McCartney's Genes,2008,
896,Glow Ropes: The Rise and Fall of a Bar Mitzvah Emcee,2008,50
897,Superhero Movie,2008,16
898,Get Smart,2008,51
899,The Women,2008,13
900,Agent One-Half,2008,
901,Role Models,2008,77
902,Tulpan,2008,96
903,The Woman of Ahhs,2008,
904,Kung Fu Panda,2008,87
905,Stick It in Detroit,2008,
906,Deal,2008,3
907,The Gamers: Dorkness Rising,2008,80
908,South of Heaven,2008,55
909,Enloquecidas,2008,
910,Bitter & Twisted,2008,60
911,Stone & Ed,2008,24
912,Horton,2008,
913,How to Lose Friends & Alienate People,2008,37
914,Australia,2008,54
915,The Great Buck Howard,2008,71
916,La personne aux deux personnes,2008,
917,Camille,2008,47
918,Lonely Street,2008,17
919,Astérix aux jeux olympiques,2008,
920,Igor,2008,40
921,The Cottage,2008,72
922,For Heaven's Sake,2008,100
923,Hey Hey It's Esther Blueburger,2008,50
924,Sea of Dust,2008,0
925,Bart Got a Room,2008,70
926,Short Track,2008,40
927,Eden Court,2008,
928,Jack and Jill vs. the World,2008,25
929,Jaane Tu... Ya Jaane Na,2008,
930,Parting Words,2008,-
931,Bar Starz,2008,36
932,God Tussi Great Ho,2008,33
933,Were the World Mine,2008,71
934,Lucifer et moi,2008,
935,Det perfekte kup,2008,
936,The Pirates Who Don't Do Anything: A VeggieTales Movie,2008,43
937,Screw Cupid,2008,
938,The Book of Caleb,2008,75
939,Freebird,2008,68
940,Triloquist,2008,15
941,Side by Each,2008,
942,Madagascar 2,2008,
943,Harold & Kumar Escape from Guantanamo Bay,2008,-
944,The Controller,2008,33
945,Of Golf and God,2008,
946,Muzika,2008,
947,Space Chimps,2008,33
948,Spy School,2008,
949,Los actores del conflicto,2008,
950,The Marconi Bros.,2008,6
951,The Thirst: Blood War,2008,
952,First Sunday,2008,12
953,What Just Happened,2008,
954,Strange Wilderness,2008,2
955,The Fifth Commandment,2008,25
956,Strictly Sexual,2008,53
957,"Welcome Home, Roscoe Jenkins",2008,
958,Show Stoppers,2008,
959,Corporate Affairs,2008,18
960,Vicky Cristina Barcelona,2008,80
961,The Candy Shop,2008,
962,Altamont Now,2008,
963,Unemployed,2008,0
964,Labou,2008,54
965,Beautiful Loser,2008,
966,Fracassés,2008,
967,Blind Ambition,2008,100
968,Frozen Stupid,2008,
969,Moe,2008,
970,Stella und der Stern des Orients,2008,
971,Meet Dave,2008,20
972,The Mysteries of Pittsburgh,2008,12
973,Rice Cracker,2008,
974,Cuttin Da Mustard,2008,
975,Fool's Gold,2008,11
976,Tennessee,2008,33
977,In Bruges,2008,85
978,My Mom's New Boyfriend,2008,29
979,Lady Magdalene's,2008,
980,Cash and Curry,2008,
981,Over Her Dead Body,2008,14
982,Killer Pad,2008,20
983,Just Add Water,2008,29
984,Diamonds and Guns,2008,
985,Sleeping with the Fishes,2008,12
986,Mamma Mia!,2008,55
987,Te amo Ana Elisa,2008,
988,Polaróides Urbanas,2008,
989,Wieners,2008,29
990,Forgetting Sarah Marshall,2008,83
991,Be Kind Rewind,2008,65
992,Happy Holidays,2008,80
993,The Promotion,2008,55
994,Extreme Movie,2008,18
995,The Ramen Girl,2008,51
996,The Hottie & the Nottie,2008,6
997,An American in China,2008,45
998,Movie Pizza Love,2008,
999,Flogging Margaret,2008,54
1000,"New York, I Love You",2008,37
1001,The Accidental Husband,2008,6
1002,Easy Virtue,2008,52
1003,The Love Guru,2008,13
1004,Conozca la cabeza de Juan Pérez,2008,
1005,Speed Racer,2008,42
1006,Hank and Mike,2008,53
1007,Agent Crush,2008,
1008,Religulous,2008,69
1009,Acné,2008,38
1010,We Pedal Uphill,2008,
1011,Paris Nord Sud,2008,
1012,Sharp as Marbles,2008,24
1013,Mortal Fools,2008,
1014,Drillbit Taylor,2008,27
1015,Bull,2008,93
1016,Summerhood,2008,
1017,Marley & Me,2008,63
1018,Man Maid,2008,10
1019,Kissing Cousins,2008,41
1020,"Mes amis, mes amours",2008,
1021,Ibid,2008,
1022,Sweet Tessie and Bags,2008,
1023,Capers,2008,
1024,Our Feature Presentation,2008,
1025,Alibi,2008,50
1026,Furtivo,2008,
1027,"Márió, a varázsló",2008,
1028,Placebo,2008,-
1029,Casa da Mãe Joana,2008,
1030,The Boneyard Collection,2008,
1031,"Definitely, Maybe",2008,71
1032,Visioneers,2008,67
1033,Taarka,2008,33
1034,Say Goodnight,2008,0
1035,Sherman's Way,2008,33
1036,Brown Soup Thing,2008,
1037,Ha-Proyect Shel Piter Shmychel,2008,
1038,The Urn,2008,
1039,Goodnight Irene,2008,100
1040,Step Brothers,2008,55
1041,Semi-Pro,2008,23
1042,Beau Jest,2008,67
1043,Osso Bucco,2008,50
1044,College,2008,5
1045,The Brothers Bloom,2008,68
1046,My Name Is Anthony Gonsalves,2008,22
1047,Don't Shoot the Pharmacist!,2008,-
1048,Kit Kittredge: An American Girl,2008,80
1049,Vox Populi,2008,
1050,The Deal,2008,27
1051,Sakkarakatti,2008,
1052,Gong fu guan lan,2008,
1053,Hindemidth,2008,
1054,The House Bunny,2008,43
1055,Legiunea straina,2008,
1056,Juan Frances: Live,2008,
1057,Das Baby mit dem Goldzahn,2008,
1058,Smart People,2008,50
1059,The Village Barbershop,2008,80
1060,Sunshine Cleaning,2008,74
1061,Made of Honour,2008,
1062,Smother,2008,38
1063,Chile Puede,2008,
1064,October Moon 2: November Son,2008,43
1065,Paris,2008,66
1066,Humboldt County,2008,60
1067,Passe-passe,2008,
1068,Baby Mama,2008,63
1069,The Caretaker,2008,11
1070,The Rimshop,2008,
1071,Pretty Ugly People,2008,25
1072,Public Interest,2008,-
1073,The Plex,2008,
1074,Ponyo,2008,91
1075,Stóra planið,2008,
1076,The Golden Boys,2008,
1077,"One, Two, Many",2008,
1078,Nora's Hair Salon II,2008,
1079,Looking for Palladin,2008,22
1080,"War, Inc.",2008,29
1081,Dark Reel,2008,23
1082,Burn After Reading,2008,78
1083,Shades of Ray,2008,77
1084,Finding Amanda,2008,40
1085,Remarkable Power,2008,41
1086,Sisterhood,2008,57
1087,The Dissection of Thanksgiving,2008,-
1088,That One Night,2008,86
1089,Blonde and Blonder,2008,16
1090,Caught in the Act,2008,80
1091,Joheunnom nabbeunnom isanghannom,2008,
1092,I Sell the Dead,2008,71
1093,Extra Ordinary Barry,2008,
1094,¡Soy un pelele!,2008,
1095,Prom Wars: Love Is a Battlefield,2008,
1096,Lo que tiene el otro,2008,
1097,The Auteur,2008,67
1098,Edison & Leo,2008,
1099,Goyband,2008,
1100,Pineapple Express,2008,68
1101,I Know How Many Runs You Scored Last Summer,2008,18
1102,Life in Flight,2008,18
1103,Bottle Shock,2008,48
1104,Familiar Strangers,2008,40
1105,Grizzly Park,2008,16
1106,This Is Not a Test,2008,54
1107,The View from Greenhaven,2008,71
1108,The Cook,2008,25
1109,Couch,2008,
1110,The Year of Getting to Know Us,2008,12
1111,Baghead,2008,79
1112,Dance of the Dead,2008,80
1113,Okka Magadu,2008,
1114,Le syndrome de Jerusalem,2008,
1115,Boku no kanojo wa saibôgu,2008,
1116,Sexo com Amor?,2008,
1117,Float,2008,50
1118,The Full Picture,2008,57
1119,Cheung gong 7 hou,2008,
1120,Mentiras piadosas,2008,
1121,Boys of Summerville,2008,-
1122,Dunya & Desie,2008,45
1123,Tropic Thunder,2008,82
1124,Banking on Love,2008,
1125,Who Is KK Downey?,2008,100
1126,Good Dick,2008,50
1127,The Watermelon,2008,60
1128,Ljubav i drugi zlocini,2008,
1129,Chasseurs de dragons,2008,
1130,Aanrijding in Moscou,2008,
1131,Flick,2008,
1132,El lince perdido,2008,
1133,Nur ein Sommer,2008,
1134,Mad Money,2008,22
1135,Finnischer Tango,2008,
1136,Disco,2008,11
1137,Que parezca un accidente,2008,
1138,Crooked Business,2008,
1139,You Don't Mess with the Zohan,2008,37
1140,Zombie Strippers!,2008,
1141,Bedtime Stories,2008,27
1142,Adventures of Power,2008,32
1143,High School Musical 3: Senior Year,2008,64
1144,Where in the World Is Osama Bin Laden?,2008,38
1145,4th and Forever,2008,
1146,"Angus, Thongs and Perfect Snogging",2008,73
1147,8 päivää ensi-iltaan,2008,
1148,Dog Gone,2008,41
1149,Mutant Vampire Zombies from the 'Hood!,2008,36
1150,Hanging in Hedo,2008,-
1151,Mortadelo y Filemón. Misión: Salvar la Tierra,2008,
1152,Miss Pettigrew Lives for a Day,2008,78
1153,Spartakiada. Lokalnoe poteplenie,2008,
1154,A Guerra dos Rocha,2008,38
1155,Inconceivable,2008,22
1156,Ninja Cheerleaders,2008,15
1157,Four 1 Liberation Front,2008,
1158,Bad Biology,2008,21
1159,"Surfer, Dude",2008,0
1160,Rózsaszín sajt,2009,
1161,El reino de los cielos,2009,
1162,Unter Strom,2009,
1163,Railed,2009,
1164,Chinango,2009,
1165,Los muertos van deprisa,2009,
1166,Two-Minute Heist,2009,40
1167,Astro Boy,2009,51
1168,Boppin' at the Glue Factory,2009,75
1169,Youth in Revolt,2009,67
1170,Mixing Karma,2009,
1171,Tom Cool,2009,
1172,Fantastic Mr. Fox,2009,93
1173,G-Force,2009,22
1174,Paper Man,2009,32
1175,Kisse Pyaar Karoon?,2009,
1176,It's a Mismatch,2009,
1177,Un ajuste de cuentas,2009,
1178,The Time Traveler's Wife,2009,39
1179,Land of the Lost,2009,26
1180,Naco es chido,2009,
1181,Summer of the Eagle,2009,
1182,Baja Beach Bums,2009,0
1183,Labor Day,2009,13
1184,Tripping Forward,2009,
1185,The Perfect Game,2009,58
1186,Bald,2009,25
1187,RiffRaff,2009,48
1188,Embarque Imediato,2009,
1189,Fanboys,2009,32
1190,My Suicide,2009,57
1191,A Little Party,2009,
1192,Calvin Marshall,2009,60
1193,He's Such a Girl,2009,31
1194,Planet 51,2009,23
1195,Baghdad Texas,2009,
1196,I Hate Valentine's Day,2009,19
1197,My Sweet Misery,2009,
1198,"Angels, Devils and Men",2009,-
1199,Aliens in the Attic,2009,34
1200,Contact High,2009,91
1201,Imagine That,2009,41
1202,The Princess and the Frog,2009,85
1203,Balls Out: Gary the Tennis Coach,2009,
1204,Hotel for Dogs,2009,46
1205,Brief Interviews with Hideous Men,2009,40
1206,The Cops Did It,2009,60
1207,Saddle Up with Dick Wrangler & Injun Joe,2009,
1208,Dream State,2009,
1209,The Pool Boys,2009,29
1210,The Good Heart,2009,32
1211,A Dog Year,2009,37
1212,Life During Wartime,2009,68
1213,Spring Breakdown,2009,50
1214,Irene in Time,2009,29
1215,Ghosts of Girlfriends Past,2009,28
1216,Mentiras y gordas,2009,
1217,Steppin: The Movie,2009,43
1218,Tapioca,2009,56
1219,Taking Chances,2009,13
1220,The Flying Scissors,2009,71
1221,Doilie's Diner,2009,
1222,What Goes Up,2009,17
1223,The Pink Panther 2,2009,12
1224,Benny Bliss and the Disciples of Greatness,2009,-
1225,How to Seduce Difficult Women,2009,14
1226,Growing Out,2009,42
1227,The Strip,2009,19
1228,Cloudy with a Chance of Meatballs,2009,86
1229,The Alpha Geek,2009,
1230,American Cowslip,2009,51
1231,Feng kuang de sai che,2009,
1232,IceBreaker,2009,20
1233,Right Hand Drive,2009,
1234,Wonderful World,2009,42
1235,God Thinks You're a Loser,2009,
1236,The Confessional,2009,
1237,My Life in Ruins,2009,10
1238,Chasing Butterflies,2009,14
1239,All About Steve,2009,6
1240,Mr. Right,2009,45
1241,Karma Calling,2009,42
1242,My Name Is Jerry,2009,54
1243,Under New Management,2009,47
1244,Brüno,2009,67
1245,Ready or Not,2009,89
1246,Grilling Bobby Hicks,2009,-
1247,Monsters vs. Aliens,2009,73
1248,White on Rice,2009,45
1249,Robodoc,2009,
1250,Friends (with Benefits),2009,-
1251,Bride Wars,2009,10
1252,Hooking Up,2009,15
1253,Frequently Asked Questions About Time Travel,2009,35
1254,Generic Thriller,2009,20
1255,Bumping Off Burt,2009,
1256,The Marc Pease Experience,2009,18
1257,The Magnificent Cooly-T,2009,
1258,I Do... I Did!,2009,82
1259,Dogging: A Love Story,2009,0
1260,I'm No Dummy,2009,54
1261,Behaving Badly,2009,0
1262,Transylmania,2009,0
1263,Off the Ledge,2009,75
1264,Wake,2009,40
1265,Short Cut to Hollywood,2009,-
1266,All Screwed Up,2009,38
1267,I Wish I Were Stephanie V,2009,
1268,17 Again,2009,57
1269,Old Dogs,2009,5
1270,Minty: The Assassin,2009,
1271,Staten Island,2009,25
1272,Bandslam,2009,82
1273,Commute,2009,
1274,Mary and Max.,2009,
1275,Cadavres,2009,44
1276,Night Crawlers,2009,-
1277,Jackrabbit Sky,2009,
1278,Mango Tango,2009,
1279,The Smell of Success,2009,28
1280,Ingenious,2009,42
1281,High Society: A Pot Boiler,2009,79
1282,The Diet Life,2009,
1283,Community College,2009,60
1284,Cafe Coexistence,2009,
1285,Unmade Beds,2009,79
1286,Condones.com,2009,
1287,My Father's Will,2009,56
1288,He's Just Not That Into You,2009,41
1289,Something Blue,2009,
1290,Perrier's Bounty,2009,53
1291,The Open Road,2009,29
1292,Yattâman,2009,
1293,Life's a Drag (When You're a Man in a Dress),2009,-
1294,Fame,2009,23
1295,Break It Down,2009,
1296,A Serious Man,2009,89
1297,Infestation,2009,34
1298,Lesbian Vampire Killers,2009,28
1299,(500) Days of Summer,2009,85
1300,Minghags,2009,
1301,True Adolescents,2009,75
1302,Doghouse,2009,48
1303,Recién cazado,2009,
1304,Beyond the Pole,2009,62
1305,Morris: A Life with Bells On,2009,59
1306,The Best Sex,2009,
1307,Corked,2009,0
1308,The Life of Lucky Cucumber,2009,25
1309,I Picciuli,2009,
1310,"I Love You, Beth Cooper",2009,13
1311,All's Faire in Love,2009,7
1312,Tiao chu qu,2009,
1313,Le bal des actrices,2009,
1314,Whisky mit Wodka,2009,
1315,Mein Kampf,2009,
1316,Yonayona pengin,2009,
1317,Sakura na hito tachi,2009,
1318,The Immaculate Conception of Little Dizzle,2009,89
1319,The Proposal,2009,45
1320,Totally Spies! Le Film,2009,
1321,Lascars,2009,70
1322,I Love You Phillip Morris,2009,71
1323,Year One,2009,14
1324,Endless Bummer,2009,8
1325,Lo,2009,73
1326,Up,2009,98
1327,My Last Five Girlfriends,2009,32
1328,All About Dad,2009,-
1329,Maternelle,2009,
1330,Made for Each Other,2009,24
1331,Frankenhood,2009,31
1332,"Tritones, más allá de ningún sitio",2009,
1333,Ratko: The Dictator's Son,2009,29
1334,Smile of April,2009,
1335,"Little Fish, Strange Pond",2009,53
1336,The Imaginarium of Doctor Parnassus,2009,64
1337,Shark City,2009,33
1338,Other People's Parties,2009,-
1339,Buddy BeBop vs the Living Dead,2009,
1340,I Got Five on It Too,2009,
1341,The Invention of Lying,2009,56
1342,London Betty,2009,80
1343,A Christmas Carol,2009,100
1344,May the Best Man Win,2009,
1345,My Dad's Six Wives,2009,
1346,Le bonheur de Pierre,2009,
1347,De helaasheid der dingen,2009,
1348,Joy,2009,61
1349,Reykjavik Whale Watching Massacre,2009,20
1350,The Adventures of Umbweki,2009,
1351,The Mild West,2009,
1352,Deep in the Valley,2009,25
1353,Bubble Trubble,2009,
1354,The Last Hurrah,2009,75
1355,Night at the Museum: Battle of the Smithsonian,2009,44
1356,Spirit Camp,2009,20
1357,Couples Retreat,2009,10
1358,Ice Age: Dawn of the Dinosaurs,2009,46
1359,Jack and the Beanstalk,2009,32
1360,Dirty Mind,2009,58
1361,Italians,2009,
1362,Baarìa,2009,55
1363,Tales from the Catholic Church of Elvis!,2009,
1364,Fired Up!,2009,-
1365,The Golden Door,2009,
1366,Weather Girl,2009,33
1367,Etienne!,2009,88
1368,City Rats,2009,0
1369,Opposite Day,2009,30
1370,Bob Funk,2009,17
1371,Knuckle Draggers,2009,85
1372,Chandni Chowk to China,2009,42
1373,Company Retreat,2009,-
1374,Adventureland,2009,88
1375,Mr. Sadman,2009,-
1376,"The Goods: Live Hard, Sell Hard",2009,
1377,Confessions of a Shopaholic,2009,27
1378,Welcome to Academia,2009,-
1379,Jusqu'à toi,2009,
1380,New in Town,2009,28
1381,Sirithal Rasipen,2009,
1382,Next Day Air,2009,21
1383,Red Hook,2009,8
1384,Night of the Revenge of the Evil Zombitron Spy-bot,2009,
1385,Se Eu Fosse Você 2,2009,
1386,Tormented,2009,68
1387,The Commune,2009,71
1388,Zonad,2009,
1389,The Maiden Heist,2009,37
1390,Miloserdnyy,2009,
1391,Clear Blue Tuesday,2009,20
1392,Nasha Masha i Volshebnyy orekh,2009,
1393,Bharya Swantham Suhruthu,2009,-
1394,Tú eliges,2009,
1395,Hannah Montana: The Movie,2009,43
1396,Paul Blart: Mall Cop,2009,34
1397,Crno na belem,2009,
1398,Strigoi,2009,33
1399,Ilusiones Ópticas,2009,
1400,Tamo i ovde,2009,
1401,The Calling,2009,53
1402,Duel,2009,89
1403,Accidents Happen,2009,60
1404,Yamagata sukurîmu,2009,
1405,Golden Sunset,2009,
1406,The Hangover,2009,79
1407,Pinoy Sunday,2009,32
1408,Love Conquers Paul,2009,
1409,Rosencrantz and Guildenstern Are Undead,2009,40
1410,Geeta in Paradise,2009,
1411,Alien Trespass,2009,38
1412,And Then Came Lola,2009,36
1413,Why We Laugh: Black Comedians on Black Comedy,2009,67
1414,Play the Game,2009,28
1415,One Minutes,2009,
1416,Defective Man!,2009,
1417,Why Am I Doing This?,2009,67
1418,Taking Woodstock,2009,48
1419,Dedd Brothers,2009,
1420,Cold Souls,2009,75
1421,ThanksKilling,2009,42
1422,Il viaggio,2009,
1423,The Informant!,2009,80
1424,Old Dogs,2009,5
1425,16 to Life,2009,62
1426,Cinéman,2009,
1427,Jennifer's Body,2009,46
1428,The Boat That Rocked,2009,
1429,Asylum Seekers,2009,35
1430,(Untitled),2009,
1431,Serious Moonlight,2009,23
1432,ZMD: Zombies of Mass Destruction,2009,67
1433,The Private Lives of Pippa Lee,2009,69
1434,Boogie Woogie,2009,32
1435,Survival of the Dead,2009,29
1436,Duplicity,2009,65
1437,Houn jau de,2009,
1438,The Slammin' Salmon,2009,35
1439,Sharing God Kid Style,2009,
1440,"La différence, c'est que c'est pas pareil",2009,
1441,Chintu Ji,2009,
1442,"Mord ist mein Geschäft, Liebling",2009,
1443,Lock and Roll Forever,2009,
1444,Post Grad,2009,8
1445,Madea Goes to Jail,2009,
1446,The Ugly Truth,2009,14
1447,High Life,2009,80
1448,Best Worst Movie,2009,94
1449,Coyote County Loser,2009,45
