titulo,anio,puntuacion,id
All the Wrong Reasons,2013,48,tt1568799
Jake,2013,,tt1583279
A Birder's Guide to Everything,2013,87,tt1582465
Random Encounters,2013,,tt1586525
Warm Bodies,2013,81,tt1588173
Chlorine,2013,8,tt1590764
Free Birds,2013,20,tt1621039
Starting Over,2013,86,tt1621966
Pros and Cons: A Fantasy Football Movie,2013,-,tt1626197
A Farewell to Fools,2013,40,tt1634055
Justin and the Knights of Valour,2013,,tt1639826
Last I Heard,2013,,tt1639397
Vino Veritas,2013,71,tt1647413
After You,2013,58,tt1647985
C.O.G.,2013,,tt1650393
Kick-Ass 2,2013,32,tt1650554
Spiders 3D,2013,,tt1659216
Grudge Match,2013,31,tt1661382
Life of Crime,2013,68,tt1663207
Suicide Notes,2013,,tt1663674
Rise of the Fellowship,2013,65,tt1669814
The Visitor from Planet Omicron,2013,-,tt1669831
Grooming Giselle,2013,,tt1670991
Tante Hilda!,2013,,tt1671584
Good Night,2013,50,tt1675163
Sucker,2013,42,tt1678052
This American Journey,2013,91,tt1679227
Axe Giant: The Wrath of Paul Bunyan,2013,15,tt1684548
Girl on a Bicycle,2013,8,tt1686042
Despicable Me 2,2013,75,tt1690953
Planes,2013,25,tt1691917
Carterboy,2013,,tt1692327
Dug Up,2013,,tt1695385
American Idiots,2013,5,tt1698651
Peeples,2013,39,tt1699755
InSpectres,2013,,tt1705111
Hero Shy,2013,,tt1705031
Far Marfa,2013,,tt1709657
21 & Over,2013,,tt1711425
Only Lovers Left Alive,2013,86,tt1714915
The Spectacular Now,2013,91,tt1714206
AmeriQua,2013,18,tt1721672
We're the Millers,2013,48,tt1723121
Conversion,2013,,tt1725877
Kaiserschmarrn,2013,,tt1723798
The Way Way Back,2013,,tt1727388
Rising Star,2013,,tt1728983
31 días,2013,,tt1728236
Uncle Melvin's Apartment,2013,,tt1734175
Vampires in Venice,2013,,tt1733128
Douglass U,2013,,tt1735187
Planet USA,2013,,tt1735311
Sobre ella,2013,,tt1737616
Ruby Booby,2013,,tt1737706
Pulp,2013,77,tt1737680
All Together Now,2013,68,tt1739155
Pizza Shop: The Movie,2013,,tt1738305
Pawn War Chronicles,2013,,tt1741243
Peace and Riot,2013,22,tt1745784
Solito,2013,,tt1745828
Motivational Growth,2013,80,tt1754228
InAPPropriate Comedy,2013,0,tt1754811
Þetta Reddast,2013,,tt1754953
Paranormal Whacktivity,2013,19,tt1757831
The To Do List,2013,56,tt1758795
Champion of Glory,2013,,tt1762244
Stripped,2013,0,tt1763288
Walking with Dinosaurs: The Movie,2013,,tt1762399
Not Another Jesus Camp,2013,,tt1767353
Odd Thomas,2013,38,tt1767354
How to Become a Criminal Mastermind,2013,-,tt1769297
Noise Matters,2013,-,tt1772321
Scapegoat,2013,,tt1784614
Ricky,2013,63,tt1788434
Ohne Gnade!,2013,,tt1794890
Not Another Happy Ending,2013,31,tt1808339
Micul Spartan,2013,,tt1810699
Gerontophilia,2013,50,tt1815717
Admission,2013,37,tt1814621
A Case of You,2013,47,tt1817081
Nebraska,2013,91,tt1821549
Family Weekend,2013,38,tt1821426
Miss Dial,2013,,tt1819601
RED 2,2013,44,tt1821694
Stag,2013,9,tt1821617
The Double,2013,83,tt1825157
3 Geezers!,2013,23,tt1825784
Menú degustació,2013,,tt1826753
Hookman 2,2013,,tt1828200
Tanta agua,2013,,tt1826876
Skull World,2013,50,tt1830805
Big Ass Spider!,2013,78,tt1830713
Dead Man Working,2013,-,tt1832932
Angels Sing,2013,29,tt1833888
White T,2013,35,tt1833835
Once Upon a Time in The Midwest,2013,,tt1833757
Mr. Morgan's Last Love,2013,,tt1838603
Buck Wild,2013,31,tt1839426
Autumn of Route 66,2013,,tt1838456
I Am Atheist,2013,,tt1841648
3 Days in Havana,2013,31,tt1842371
American Cliche,2013,,tt1845775
Amelia's 25th,2013,,tt1845774
That Burning Feeling,2013,50,tt1854580
"Turtle Hill, Brooklyn",2013,60,tt1854589
City Baby,2013,80,tt1858739
Les jeux des nuages et de la pluie,2013,43,tt1857766
RockBarnes: The Emperor in You,2013,,tt1858776
No somos animales,2013,,tt1859476
Goddess,2013,35,tt1860238
Turbo,2013,67,tt1860353
The Weekend,2013,89,tt1859501
Pendejo,2013,0,tt1872138
Hatchet III,2013,57,tt1870419
Brightest Star,2013,13,tt1877688
Me Late Chocolate,2013,34,tt1880279
Rapture-Palooza,2013,24,tt1879032
Carlos Spills the Beans,2013,,tt1878884
Lucky Them,2013,78,tt1885299
The Callback Queen,2013,,tt1890559
Valley of the Succubus,2013,,tt1899341
Crackerjack,2013,77,tt1906351
As Cool as I Am,2013,14,tt1906329
Blumenthal,2013,56,tt1907743
Finding Neighbors,2013,78,tt1916766
Somewhere Slow,2013,56,tt1928338
The Big Wedding,2013,7,tt1931435
Return of the Moonwalker,2013,29,tt1934436
Solo,2013,8,tt1935234
Cupcakes,2013,78,tt1935742
Breakup at a Wedding,2013,67,tt1935300
One Small Hitch,2013,17,tt1937269
Casse-tête chinois,2013,,tt1937118
Attack of the Gorilla!,2013,,tt1946297
Crazy Kind of Love,2013,44,tt1946310
The Look of Love,2013,55,tt1951216
The Hangover Part III,2013,20,tt1951261
Hit It,2013,,tt1949550
Roundball,2013,,tt1949585
Besence Open,2013,,tt1954275
Visoka modna napetost,2013,,tt1954435
Himmelfahrtskommando,2013,,tt1954510
Vakratunda Mahakaaya,2013,-,tt1955036
9 Days,2013,,tt1956407
Screwed,2013,31,tt1956618
What Would Bear Do?,2013,-,tt1958088
Martial Science,2013,,tt1964898
Una Via a Palermo,2013,,tt1966637
Finding Joy,2013,68,tt1975158
Olsen Banden på dybt vand,2013,,tt1978599
Schlussmacher,2013,,tt1978524
Congratulations!,2013,,tt1977754
Endless Summer,2013,,tt1980107
Pain & Gain,2013,50,tt1980209
Begin Again,2013,83,tt1980929
Grey Sheep,2013,,tt1978425
The Young and Prodigious T.S. Spivet,2013,78,tt1981107
Dead Cat,2013,,tt1980947
A Sad State of Affairs,2013,-,tt1982070
Digital Pariah,2013,,tt1981627
Gods Behaving Badly,2013,,tt1985094
Austenland,2013,32,tt1985019
Ishkq in Paris,2013,0,tt1986040
Het regent gehaktballen 2,2013,,tt1985966
Tio Papi,2013,29,tt1986998
Thursday's Speaker,2013,,tt1986997
Leave It on the Track,2013,,tt1990272
The Blood Let,2013,,tt1990424
Bert and Arnie's Guide to Friendship,2013,33,tt1990420
Who's Afraid of Vagina Wolf?,2013,31,tt1992278
10 Rules for Sleeping Around,2013,0,tt1993391
I'm Coming Out,2013,,tt1999182
Detonator,2013,80,tt2004205
Mememe no kurage,2013,,tt2006181
Chez Upshaw,2013,,tt2006088
Concrete Blondes,2013,20,tt2005185
Computer Chess,2013,88,tt2007360
The Guerilla Picture Show,2013,,tt2013281
King of Herrings,2013,80,tt2010950
Pauvre Richard!,2013,,tt2011993
A Strange Brand of Happy,2013,83,tt2014168
Lionhead,2013,,tt2016229
De Smurfen 2,2013,,tt2017020
Xi you: Xiang mo pian,2013,,tt2017561
Go Down Death,2013,57,tt2024417
Identity Thief,2013,19,tt2024432
The Republic of Two,2013,71,tt2023659
Blokes,2013,,tt2023413
Straight A's,2013,39,tt2024506
L'écume des jours,2013,,tt2027140
A Guy Named Rick,2013,,tt2033937
The Playback Singer,2013,-,tt2040562
Mato Sem Cachorro,2013,,tt2039369
Der fast perfekte Mann,2013,,tt2041335
Gus,2013,23,tt2040367
Isn't It Delicious,2013,40,tt2041381
Plato's Reality Machine,2013,29,tt2040470
The Maladjusted,2013,50,tt2041510
Inside Llewyn Davis,2013,92,tt2042568
We Are Young,2013,,tt2049590
Billy Club,2013,57,tt2051831
The English Teacher,2013,42,tt2055765
Turf,2013,14,tt2055790
Trubadeaux: A Restaurant Movie,2013,,tt2058727
Amor col·lateral,2013,,tt2059183
The Grounded,2013,25,tt2057955
La Estrella,2013,,tt2063704
Cookie,2013,13,tt2063876
Wisdom Teeth,2013,,tt2065006
"I, Me aur Main",2013,,tt2064816
The Wine of Summer,2013,,tt2066133
Gingerclown,2013,8,tt2065945
Soft in the Head,2013,86,tt2069920
April Apocalypse,2013,32,tt2070604
"Father, Daughter, Mother Road",2013,,tt2070660
Al Fachada,2013,,tt2070593
The Happy House,2013,60,tt2070852
This Thing with Sarah,2013,60,tt2070874
Devil in My Ride,2013,88,tt2072939
Reverse Runner,2013,54,tt2071567
Casual Encounters,2013,-,tt2073548
Squid Man,2013,,tt2071591
Cottage Country,2013,33,tt2072933
Falsifikator,2013,,tt2073564
Choosing Signs,2013,100,tt2074345
La llamada,2013,,tt2076875
Someone I Used to Know,2013,-,tt2075259
Jackhammer,2013,,tt2076866
He's Way More Famous Than You,2013,45,tt2076216
Aya de Yopougon,2013,,tt2077703
Out West,2013,43,tt2077819
Jardim Europa,2013,,tt2078649
Hansel & Gretel Get Baked,2013,71,tt2081194
Wizard's Way,2013,,tt2081423
In Security,2013,,tt2081274
So This Is Christmas,2013,0,tt2081367
200 Cartas,2013,,tt2082155
The Best Man Holiday,2013,70,tt2083355
Death by VHS,2013,40,tt2087937
Kaappari,2013,,tt2088871
Vuonna 85,2013,,tt2088974
Black Hearts,2013,,tt2091864
The Zombie King,2013,12,tt2091455
Rolling,2013,67,tt2091956
The Boy Who Smells Like Fish,2013,40,tt2091427
Rabbit Stories,2013,,tt2093214
Sideline Confessions,2013,-,tt2093225
Starting from Scratch,2013,100,tt2093235
Setback,2013,,tt2094113
And Now a Word from Our Sponsor,2013,,tt2094762
The Confabulators,2013,,tt2094963
Struggled Reagans,2013,,tt2094943
Hum Hai Raahi CAR Ke,2013,,tt2100543
How to Lose Your Virginity,2013,62,tt2101566
Fei chang xing yun,2013,,tt2102502
Palace Living,2013,,tt2102504
Virtually Heroes,2013,33,tt2102509
Marafon,2013,,tt2106533
Matru ki Bijlee ka Mandola,2013,33,tt2106537
Weightless,2013,58,tt2107639
The Golden Scallop,2013,,tt2108629
All American Christmas Carol,2013,29,tt2110388
Vse ushli,2013,,tt2111306
Wayward,2013,38,tt2111483
Chennai Express,2013,53,tt2112124
Quellen des Lebens,2013,,tt2112136
Mutual Friends,2013,,tt2112209
Walesa. Czlowiek z nadziei,2013,,tt2113820
De 100-jarige man die uit het raam klom en verdween,2013,,tt2113681
Treasure Chest of Horrors II,2013,-,tt2118760
Steve Chong Finds Out That Suicide Is a Bad Idea,2013,-,tt2120144
Bastards of Young,2013,-,tt2122283
Mikeyboy,2013,97,tt2126311
Au bonheur des ogres,2013,,tt2129887
Life's a Breeze,2013,50,tt2132374
Crime Share,2013,,tt2136401
Drink Tea Ghost Man,2013,,tt2137898
The Pretty One,2013,50,tt2140577
How We Covered It,2013,-,tt2139997
Saving Mr. Banks,2013,79,tt2140373
Stalled,2013,26,tt2140429
The Blackout,2013,38,tt2141761
Komik bir ask hikayesi,2013,,tt2145232
Chastity Bites,2013,100,tt2145637
Pollywogs,2013,,tt2158695
Holla II,2013,29,tt2158531
Cuéntame de Bia,2013,,tt2164502
When Comedy Went to School,2013,53,tt2167056
Wrong Cops,2013,55,tt2166616
Bilet na Vegas,2013,,tt2167970
Bad Words,2013,65,tt2170299
Valentino,2013,46,tt2170228
Bei Jing yu shang Xi Ya Tu,2013,,tt2169322
The Joint,2013,,tt2170627
Objects Attack!,2013,-,tt2170551
Man Camp,2013,70,tt2170499
The Nextnik,2013,,tt2172109
Små citroner gula,2013,,tt2172061
The Art of the Steal,2013,45,tt2172985
What I Love About Concrete,2013,,tt2174219
Season of Miracles,2013,27,tt2173768
Una vita da sogno,2013,,tt2176007
Dear Sidewalk,2013,,tt2179804
The Kings of Summer,2013,76,tt2179116
Tobidase Shinsengumi!,2013,,tt2178600
Sheriff Tom Vs. The Zombies,2013,,tt2178216
The Essentials,2013,,tt2181166
Fanie Fourie's Lobola,2013,95,tt2181941
Ni de jintian he wo de mingtian,2013,,tt2182211
Jackie,2013,56,tt2180419
Jadoo,2013,58,tt2180423
Beside Still Waters,2013,62,tt2184398
20 ans d'écart,2013,,tt2186812
Glasspack vs Blackstone,2013,,tt2186474
Night Whispers,2013,,tt2187052
Red Lodge,2013,,tt2186358
StreetDance 3: All Stars,2013,,tt2186766
Flushers,2013,,tt2190286
Alle for to,2013,,tt2188655
Oconomowoc,2013,13,tt2189356
Our Irish Cousins,2013,,tt2189510
Black Rapunzel,2013,,tt2191655
Somos gente honrada,2013,,tt2190760
Grown Ups 2,2013,8,tt2191701
Ainoat oikeat,2013,,tt2192900
Welcome to the Jungle,2013,22,tt2193265
Bäst före,2013,,tt2192794
Kokowääh 2,2013,,tt2194599
Behind the Horror,2013,,tt2193368
Prince Avalanche,2013,82,tt2195548
Ghost Light,2013,75,tt2193079
Mop King,2013,40,tt2195652
Lombard,2013,,tt2195804
Hugo Paco Luis y tres chicas de rosa,2013,,tt2195624
About Time,2013,70,tt2194499
The Crack,2013,,tt2195320
Les petits princes,2013,,tt2197088
Pornopung,2013,,tt2197128
Seethamma Vaakitlo Sirimalle Chettu,2013,68,tt2198161
Glory,2013,95,tt2197748
French Affairs,2013,,tt2199778
Demi-soeur,2013,,tt2200144
Some Girl(s),2013,55,tt2201221
The Hot Flashes,2013,38,tt2201251
Feeding Mr. Baldwin,2013,,tt2201772
Vijay and I,2013,47,tt2203898
Baadshah,2013,59,tt2204243
Chez Nous,2013,,tt2206082
Jeu de couples,2013,,tt2206256
Alceste à bicyclette,2013,,tt2207050
Les invincibles,2013,,tt2207090
Dearly Departed,2013,,tt2206844
Eyjafjallajökull,2013,,tt2207072
Twiharder,2013,,tt2210830
Harissa mon amour,2013,,tt2210653
Pekorosu no haha ni ai ni iku,2013,,tt2210842
Jimmy in Pienk,2013,,tt2211258
Sick Birds Die Easy,2013,-,tt2211654
Se Puder... Dirija!,2013,,tt2211808
Best of Luck,2013,33,tt2215348
Skook,2013,,tt2216504
Love in a Coffee Shop,2013,,tt2217876
Newlyweeds,2013,,tt2217936
Alguém Qualquer,2013,,tt2220766
Nosotros los Nobles,2013,,tt2222394
Vai que dá Certo,2013,,tt2220408
The Caterpillar's Kimono,2013,,tt2221910
Baat Bann Gayi,2013,,tt2222716
Frivolinas,2014,,tt0016906
Rice Girl,2014,,tt0329539
Before We Go,2014,28,tt0443465
A Long Way Down,2014,23,tt0458413
Kid Cannabis,2014,,tt0780548
The Boxtrolls,2014,,tt0787474
Rupan sansei,2014,,tt0862748
Mr. Peabody & Sherman,2014,81,tt0864835
Hamlet A.D.D.,2014,-,tt0892062
A Merry Christmas Miracle,2014,,tt0910885
Out of Sight,2014,94,tt0959306
The Extendables,2014,,tt0996664
Gafas de ver,2014,,tt10048070
Andy Kindler: I Wish I Was Bitter,2014,,tt10110476
Mat Tudung,2014,,tt10116938
Bad Dog and Superhero,2014,,tt1014794
Odd Brodsky,2014,100,tt1020982
Suatu Malam Kubur Berasap 2,2014,,tt10222564
Common Ground Business,2014,,tt10362028
Acto de Fe,2014,,tt10362526
Amir & Loqman Pergi ke Laut,2014,,tt10526714
Dos de Trébol,2014,,tt10553836
Hybrid Moments: A Romantic Black Comedy,2014,,tt10618840
Ti si legge in faccia,2014,,tt10757878
By milosc nie przeszla obok,2014,,tt10789904
Planet of the Baybes,2014,,tt10818298
Polnyy vperyod!,2014,,tt10819994
Zero bagget,2014,,tt10832102
A Girl from Dar Elsalam,2014,,tt10851580
Blended,2014,15,tt1086772
Fourtouna Sto Ano Peukochori,2014,,tt10901144
Dnevnik mamy pervoklassnika,2014,,tt10919020
"The Grumpy, the Dopey and the Drunk",2014,,tt10926436
When Love Comes Around,2014,,tt10975290
"Boonie Bears, to the Rescue!",2014,,tt3564806
Paddington,2014,97,tt1109624
The Masterpiece (Canon Vixia Presents),2014,,tt11223642
Meraty w Zawgaty,2014,,tt11300422
Fascinating Aida: Charm Offensive,2014,,tt11424122
Novogodniy papa,2014,,tt11564040
Super Ranga,2014,,tt11585868
"Ostorozhno, korova!",2014,,tt11591452
Bajaj Bajuri the Movie,2014,,tt11646118
My Sister My Lover,2014,,tt11743506
Pillangók,2014,,tt1180316
Jack and the Beanstalk,2014,61,tt11861154
Beste Chance,2014,,tt1198336
Clouded - A Conspiracy,2014,,tt11991744
The Final Song,2014,,tt1227928
Eu odeio o Big Bróder,2014,,tt12329706
A Simple Hero,2014,,tt12376052
Bonne Fête Maman,2014,,tt12387036
Pulippu Inippu,2014,,tt12419674
Same difference,2014,-,tt12487918
Männer stielt man nicht,2014,,tt12490692
Housemates,2014,,tt12542006
Dì yi yan aiqíng,2014,,tt12661368
Un Lío en Dólares,2014,,tt1272039
Jinro za raibupureingushiata# 09: Vu~irejji V fuyugiri ni Sae yuru-mura stage 8,2014,,tt12845870
Teenage Mutant Ninja Turtles,2014,21,tt1291150
Hello Ladies: The Movie,2014,71,tt12944538
The Angriest Man in Brooklyn,2014,9,tt1294970
Blue Ridge,2014,60,tt1303235
Audrey,2014,80,tt1309366
Revenge of the Bimbot Zombie Killers,2014,,tt1309187
Foil Arms and Hog: Live at Vicar Street,2014,,tt13116168
Lo-Fi Story,2014,,tt13123054
Rock the Shaadi,2014,,tt13128748
SexSquatch 2: TeenApe Vs. Sexsquatch,2014,,tt13130666
Penguin High,2014,,tt13416444
The heart breaker (Zurkheer naadagch),2014,,tt13416828
Naakaithe Nachindi,2014,,tt13569738
A K Rao P K Rao,2014,,tt13678180
This Is Where I Leave You,2014,44,tt1371150
Mr MBA,2014,,tt13757234
La esposa de mi jefe,2014,,tt13812844
Tayna Chetyrekh Printsess,2014,,tt13861532
Pasar Malam,2014,,tt13879982
Konjam Nadinga Saar,2014,,tt13899778
Rogelio,2014,,tt14056594
Ride Along,2014,17,tt1408253
Tabbar Pakhadiyan,2014,,tt14188408
Super Three,2014,,tt14379278
Rifftrax: Fun in Balloon Land,2014,,tt14384232
I Heart U,2014,,tt1446692
Eat Drink Laugh: The Story of the Comic Strip,2014,-,tt1453402
"Rio, Eu Te Amo",2014,,tt1456606
To pouli tis Kyprou,2014,,tt14631410
Learning Curves,2014,,tt14702522
Kabab Mein Haddi,2014,,tt14824912
De Lego Film,2014,,tt1490017
The End of Something,2014,,tt1494819
You Are My Sassy Girl,2014,,tt14986934
"Al Murray: one man, one guvnor",2014,,tt15107224
Chven gizhebi vart,2014,,tt15197098
Abrakadabra,2014,-,tt15264520
Boss Pappu Pass Thai Gayo,2014,,tt15353960
Technicolour Llama,2014,,tt1536445
SIN Volume 1,2014,,tt15483708
Look in the Mirror,2014,,tt1552105
Girltrash: All Night Long,2014,66,tt1555440
The Voices,2014,75,tt1567437
The Humbling,2014,53,tt1568343
The Skeleton Twins,2014,86,tt1571249
Madoff's Inferno,2014,,tt1587416
From Leicester to Hollywood,2014,,tt1594903
Spomenik Majklu Dzeksonu,2014,,tt1597725
Frank,2014,92,tt1605717
Better Living Through Chemistry,2014,23,tt1609479
Forajidos de la Patagonia,2014,,tt1612760
The Half-Life Horror from Hell or: Irradiated Satan Rocks the World!,2014,,tt1615477
Thunderlust (and the Middle Beast),2014,-,tt1628022
Hector and the Search for Happiness,2014,38,tt1626146
"Love, Rosie",2014,32,tt1638002
The Oatmeal Man,2014,,tt1641640
Standby,2014,80,tt1645916
Gloria Jesus,2014,,tt1647360
Hoe Tem Je Een Draak 2,2014,,tt1646971
Magic Men,2014,80,tt1651951
Scum,2014,89,tt1652413
Most of My Memoirs Are Plagiarized,2014,,tt1663171
From A to B,2014,,tt1666287
The Incredible Adventure of Jojo (And His Annoying Little Sister Avila),2014,,tt1669818
Six Dance Lessons in Six Weeks,2014,55,tt1670994
Blackout,2014,14,tt1673373
"Rico, Oskar und die Tieferschatten",2014,,tt1679276
A Free Bird,2014,40,tt1681368
Trunk'd,2014,,tt1686122
Vampire Academy,2014,17,tt1686821
White Dwarf,2014,86,tt1691928
"Alexander and the Terrible, Horrible, No Good, Very Bad Day",2014,62,tt1698641
"The Rude, the Mad, and the Funny",2014,,tt1715879
Teen Lust,2014,24,tt1718915
Some Kind of Beautiful,2014,6,tt1725986
Fugly!,2014,32,tt1730760
The Bloody Indulgent,2014,,tt1745959
Pennsylvania Holy Ghosts,2014,-,tt1748256
Drive-Through: The Story Movie,2014,,tt1753741
Toonstone,2014,93,tt1754767
Bullseye,2014,,tt1764215
She's Funny That Way,2014,45,tt1767372
Inherent Vice,2014,74,tt1791528
While We're Young,2014,84,tt1791682
Rudderless,2014,64,tt1798243
That Awkward Moment,2014,22,tt1800246
"Montevideo, vidimo se!",2014,,tt1801071
One Night in Istanbul,2014,34,tt1800351
The Unlovables,2014,,tt1801549
The Nut Job,2014,13,tt1821658
The HR Guy,2014,,tt1819700
Annie,2014,29,tt1823664
Mad As Hell,2014,27,tt1826550
About Last Night,2014,62,tt1826590
AgAu,2014,,tt1828945
Don Peyote,2014,,tt1828968
Ad Nauseam,2014,,tt1830799
A Little Problem,2014,,tt1841488
Mantecoza,2014,,tt1844733
Big Losers,2014,,tt1858796
Almost Alpine,2014,,tt1859444
Stockholm Intermezzo,2014,,tt1865510
Date and Switch,2014,30,tt1878942
Moose on the Loose,2014,,tt1881015
En duva satt på en gren och funderade på tillvaron,2014,,tt1883180
Chicks Dig Gay Guys,2014,17,tt1886680
The Longest Game,2014,-,tt1899311
Penguins of Madagascar,2014,74,tt1911658
The Water in the Bay,2014,,tt1919160
Let's Be Cops,2014,18,tt1924435
Kamikaze,2014,75,tt1928200
Ride,2014,52,tt1930463
Get Santa,2014,79,tt1935940
Miss in Her Teens,2014,,tt1942920
The Adventures of Paul and Marian,2014,-,tt1949593
Leaving Circadia,2014,,tt1954612
Sex Tape,2014,16,tt1956620
Buttwhistle,2014,14,tt1959526
Dead on Appraisal,2014,,tt1961236
I'm Beso,2014,,tt1966475
Groomless Bride,2014,,tt1967690
Infinitely Polar Bear,2014,,tt1969062
Ghost of Goodnight Lane,2014,14,tt1974393
Dumbbells,2014,14,tt1978428
Someone Marry Barry,2014,,tt1978532
Roswell FM,2014,,tt1979317
Edward,2014,,tt1986146
Digging Up the Marrow,2014,60,tt1991031
College Fright Night,2014,,tt1992111
There's Always Woodstock,2014,,tt1995477
Bad Neighbours,2014,,tt2004420
Huidas,2014,,tt2005246
Assolo,2014,,tt2008457
Guardians of the Galaxy,2014,92,tt2015381
Prose & Cons,2014,,tt2014324
Closer to the Moon,2014,46,tt2017486
Westfalia,2014,,tt2023820
Laggies,2014,65,tt2034031
Shirin in Love,2014,21,tt2040504
Cásese quien pueda,2014,,tt2043865
Creeporia,2014,,tt2051851
Killing Frisco,2014,,tt2056620
Office Ninja,2014,,tt2062604
Postman Pat: The Movie,2014,,tt2062622
Casi treinta,2014,33,tt2063618
The Longest Week,2014,10,tt2064968
Ribbit,2014,26,tt2066048
Big News from Grand Rock,2014,75,tt2071464
Past Present Future,2014,,tt2071554
Zejtra naporád,2014,,tt2071661
#Stuck,2014,,tt2075318
And Now for the Tricky Part,2014,,tt2075098
Ryan Baxter: Reenactor,2014,,tt2075298
The Age of Reason,2014,-,tt2075328
Teacher of the Year,2014,100,tt2076346
Secrets of the Magic City,2014,,tt2079597
Bad Johnson,2014,28,tt2091325
"Pettersson und Findus - Kleiner Quälgeist, große Freundschaft",2014,,tt2091947
L'art de la fugue,2014,,tt2094872
Dumb and Dumber To,2014,30,tt2096672
Squatters,2014,51,tt2099731
Unleashed! A Dog Dancing Story,2014,100,tt2101497
Tammy,2014,24,tt2103254
The Stagg Do,2014,,tt2105020
$50K and a Call Girl: A Love Story,2014,89,tt2106284
Lust for Love,2014,25,tt2106529
Reality TV Movie,2014,,tt2107764
Walking on Sunshine,2014,31,tt2107861
Elsa & Fred,2014,33,tt2113659
Authors Anonymous,2014,8,tt2114461
Turist,2014,,tt2121382
Angry Video Game Nerd: The Movie,2014,59,tt2123146
The Mule,2014,87,tt2130270
Santiago Violenta,2014,,tt2128535
Schoßgebete,2014,-,tt2131628
Playing It Cool,2014,14,tt2139555
Fachon Models,2014,0,tt2139865
Two Night Stand,2014,38,tt2140619
Meet Me in Montenegro,2014,50,tt2151739
Way Down in Chinatown,2014,,tt2165160
A Brand New You,2014,,tt2166226
Yi bu zhi yao,2014,,tt2168000
The Cover-Up,2014,,tt2167380
My Man Is a Loser,2014,24,tt2166934
Hackney's Finest,2014,33,tt2167819
Heaven Is Hell,2014,,tt2170114
Horrible Bosses 2,2014,35,tt2170439
St. Vincent,2014,77,tt2170593
Couch Surf,2014,,tt2171829
Maps to the Stars,2014,62,tt2172584
Tiempos Felices,2014,,tt2173244
The Monuments Men,2014,30,tt2177771
Into the Woods,2014,71,tt2180411
School Dance,2014,73,tt2179936
Delusions of Guinevere,2014,67,tt2181646
Premature,2014,48,tt2182256
Strangely in Love,2014,,tt2184104
The Backseat,2014,100,tt2184956
The M Word,2014,44,tt2187137
Neko ni mikan,2014,,tt2190560
Jay Johnson: The Two & Only!,2014,,tt2189778
Stage Fright,2014,37,tt2190838
Patch Town,2014,,tt2189418
The Yank,2014,50,tt2189978
The Sound and the Shadow,2014,,tt2190180
American Burger,2014,39,tt2196844
Destressed,2014,,tt2199327
The Wedding Pact,2014,13,tt2199251
The Other Woman,2014,26,tt2203939
Vsivaci,2014,,tt2211106
Hilda,2014,100,tt2211718
Fen Shou Da Ren,2014,,tt2210607
Main Aur Mr. Riight,2014,-,tt2216852
As Aventuras do Avião Vermelho,2014,,tt2216582
Muita Calma Nessa Hora 2,2014,,tt2216536
Implacable,2014,,tt2217824
Australiens,2014,43,tt2220034
Identity Card,2014,80,tt2220828
Suicide or Lulu and Me in a World Made for Two,2014,-,tt2234052
Juicy Mooshu,2014,,tt2233390
A Killer Conversation,2014,,tt2233448
Dear White People,2014,91,tt2235108
Jolene: The Indie Folk Star Movie,2014,,tt2238420
Pro Wrestlers vs Zombies,2014,19,tt2240046
Turn Around Jake,2014,,tt2240306
Think Like a Man Too,2014,24,tt2239832
Big Hero 6,2014,90,tt2245084
Cautionary Tale,2014,-,tt2244696
Nine Plus One,2014,,tt2245021
Real Heroes,2014,,tt2245172
An Honest Liar,2014,98,tt2246565
Back in the Day,2014,11,tt2246887
The Red Hat,2014,,tt2248718
Doll Factory,2014,,tt2247816
50 Kisses,2014,,tt2249786
Under the Hollywood Sign,2014,,tt2248899
Hay Days,2014,,tt2251341
Easy Life,2014,,tt2256354
For Serious,2014,,tt2258130
Kinder-Vileyskoe prividenie,2014,,tt2258421
Frank vs. God,2014,88,tt2259318
Asylum,2014,10,tt2259858
Beneath Disheveled Stars,2014,-,tt2261315
The Book of Life,2014,83,tt2262227
Liminality,2014,,tt2264898
A Short History of Decay,2014,67,tt2265050
Fried: The Autobiography of Louie B. Mayer,2014,,tt2265510
Les rayures du zèbre,2014,,tt2268353
Eat with Me,2014,57,tt2274604
Redirected,2014,38,tt2275946
The Grand Budapest Hotel,2014,92,tt2278388
"Inheritance, Italian Style",2014,71,tt2279956
Muppets Most Wanted,2014,80,tt2281587
Sharkproof,2014,,tt2288017
El Cordero,2014,,tt2287719
Lies I Told My Little Sister,2014,,tt2287861
Now Hiring,2014,,tt2289182
The Right Juice,2014,75,tt2288160
Ron and Laura Take Back America,2014,,tt2290623
Demonica,2014,,tt2290261
Brütål Mürk,2014,,tt2292617
22 Jump Street,2014,84,tt2294449
Bread and Butter,2014,81,tt2295672
Death to Prom,2014,67,tt2295712
Too Tall,2014,,tt2295560
Billy Shakespeare,2014,,tt2296665
Friended to Death,2014,42,tt2298186
Free the Nipple,2014,18,tt2298394
Auteur,2014,,tt2300552
Eternity: The Movie,2014,0,tt2309762
Grantham & Rose,2014,46,tt2311948
Operasiones espesiales,2014,,tt2314394
Behaving Badly,2014,0,tt2314824
Lost in Karastan,2014,38,tt2316627
Damned on Earth,2014,-,tt2317032
Mantervention,2014,67,tt2318268
Mousse,2014,,tt2321433
