puntuacion_rotten,puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,id_pelicula
,6.8,Christian Emil Banck,Christian Emil Banck,"Seijin, a merciless killer for hire, stumbles across the assignment that will secure his dreams of going to paradise on earth, Tengoku. But something comes in his way...",15,Accion,tengoku,tt0388905
,6.5,Domingo González,Domingo González,-,15,Accion,las superamigas contra el profesor vinilo,tt0389421
,-,Lizandro Nunes,Lizandro Nunes,-,18,Accion,céu de anil,tt0391033
,6.1,Birgit Stein,Birgit Stein,-,9,Accion,don't get stuck,tt0391937
,-,Kevin Roy,Kevin Roy,-,-,Accion,the end runner,tt0392601
,8.5,Ford Austin,Ford Austin,"When 3 trailer park hillbillies discover a dyin' alien, they start havin' downhome fun by pokin' it an' torturin' it!",-,Accion,cerebral print: file #0604,tt0393136
,-,-,-,Two low-level thugs are making a drug delivery when they accidentally run over a young woman.,32,Accion,cu2,tt0396547
,5.3,Aaron Schoenke,"['Aaron Schoenke', 'Bob Kane']","A Batman fan film in which Commissioner Gordon's daughter Barbara is kidnapped by a man he sent to prison 20 years before, and he asks for Batman's help to get her back.",11,Accion,dark justice,tt0398744
12,5.6,Francesco Campanini,Francesco Campanini,"In a Future not so far away, in a laboratory in the north of the city, a scientific formula is elaborated to defeat the cancer. The information leaks out. A secret organization of the Government sends its best agents to take possession of the patent. All the ways are allowed.",9,Accion,virus,tt0399849
,7.2,"['Julien Lacombe', 'Pascal Sid']","['Julien Lacombe', 'Pascal Sid']",-,13,Accion,hk,tt0400506
,-,"['Hakan Haslaman', 'Michael Moriz']",Hakan Haslaman,-,18,Accion,no way,tt0405195
,6.6,Adrian Fulle,Gregory Littman,-,6,Accion,nines,tt0408038
,8.7,Kern Saxton,"['Chris Owen Jones', 'Kern Saxton']","Unexpectedly, 3 completely different people try to rob the same backwoods convenience store at the same time.",15,Accion,roadside convenience,tt0410526
20,-,Celeste,Celeste,-,18,Accion,the golden arrow,tt0415013
,6.0,Fernando Lobo Amaral,Fernando Lobo Amaral,"A man tries to impose his leadership in domestic functions through the use of his strength, never thinking that his wife might have a word or two to say on the subject.",5,Accion,o homem da casa,tt0419817
,-,Mike Andrews,Jamison Jones,-,-,Accion,le défi,tt0420595
6,6.4,"['Benjamin Eicher', 'Timo Joh. Mayer']",Timo Joh. Mayer,"Three boys wake up after a wild party in the house of a maffia boss. When it's discovered that a diamond has been stolen, they are regarded as guilty and have to organize one million dollars within 24 hours in order to avoid murder. Time is ticking out...",18,Accion,behind the wall,tt0421707
,-,Dustin Voigt,Dustin Voigt,"A PA who is working on a set complaining about ""rolling up cords"" embarks on an adventure while given the task of delivering a reel of film to the Temecula Valley International Film Festival office. In his mind, he goes through scenes with Seabiscuit, Pirates of the Caribbean, The Matrix, Lara Croft, Bad Boys and Gangs of New York, barely making it in time to be seen.",-,Accion,the trailer,tt0420968
,-,Julien D'Astier,"[""Julien D'Astier"", 'Hadrien Dufourt']",-,20,Accion,betrayer,tt0424838
,7.9,Peter Hastings,-,"The year is 2036, and you are an astronaut. You and three other astronauts must travel to Mars, dodge asteroids, and experience high G-force.",5,Accion,mission: space,tt0428828
,7.8,Jalmari Helander,"['Jalmari Helander', 'Juuso Helander']",An elite trio of expert hunters venture into the woods to track and capture an especially rare and dangerous prey for the Christmas season.,8,Accion,rare exports inc.,tt0435312
,7.0,Marc Hermann,Marc Hermann,A plastic table soccer player accidentally starts a match when his urge to get the ball becomes too great.,3,Accion,kicker,tt0437282
,4.8,Ross Boyask,"['Ross Boyask', 'P.l Hobden']",-,15,Accion,lone wolf 2: break time,tt0438904
,6.2,"['Brian Ronalds', 'Dean Matthew Ronalds']","['Adam Montierth', 'Donovan Montierth', 'Jason Walters']","On January 23rd 1973, 3 American Soldiers in Vietnam go A.W.O.L. Fifteen minutes later.....the war ends.",22,Accion,a.w.o.l.,tt0446264
94,-,Hiro Konishi,"['Hiro Konishi', 'Lucas Mansell']",-,11,Accion,the mission,tt0443758
94,-,Hiro Konishi,"['Hiro Konishi', 'Lucas Mansell']",-,11,Accion,the mission,tt0450047
,-,Kaare Andrews,"['Christopher Donaldson', 'Steve Skroce']",When Duke's little sister is killed he hunts down those responsible.,8,Accion,shaolin kawasaki,tt0445055
,8.5,Jordi ClaráDani Morell,Jordi ClaráDani Morell,-,15,Accion,los sustitutos,tt0447474
94,-,"['Jane Beaumont Hall', 'Petra Luna']","['Jane Beaumont Hall', 'Petra Luna']","Is it a typical love triangle story: George, Martha, and the Pugs? Or a political story: George and Martha and The Gang of Three (Pugs)? Or a tragedy: Oedipus Pugs? Or none of the above? Our trilogy, in the style of Jacques Tati, has the non-feminist George struggling for his ""rightful"" place in the family only to find he ranks after the pugs in Martha's heart. He tak... Leer todo",11,Accion,the mission,tt0443758
94,-,"['Jane Beaumont Hall', 'Petra Luna']","['Jane Beaumont Hall', 'Petra Luna']","Is it a typical love triangle story: George, Martha, and the Pugs? Or a political story: George and Martha and The Gang of Three (Pugs)? Or a tragedy: Oedipus Pugs? Or none of the above? Our trilogy, in the style of Jacques Tati, has the non-feminist George struggling for his ""rightful"" place in the family only to find he ranks after the pugs in Martha's heart. He tak... Leer todo",11,Accion,the mission,tt0450047
,4.8,Graig F. Weich,Graig F. Weich,"""When I grow up, I wish I could be a superhero""... Be careful what you wish for... for that is now the reality that haunts one human who has been chosen to unlock the missing link to a power he has no control over, which will expose the mystery of our existence & our purpose. Then a new Hero will be born to fight genetically altered humans. What if Mythology was not m... Leer todo",-,Accion,ravedactyl: project evolution,tt0457609
,-,Vanessa Claire Pleña,Vanessa Claire Pleña,-,-,Accion,the chemist,tt0458611
,6.4,"['Raul Allikivi', 'Kaaren Kaer', 'Andres Korberg']","['Raul Allikivi', 'Kaaren Kaer', 'Andres Korberg']","Kaljo has a dream. Lembitu is in debt. Endel has got plans. Igor doesn't give a shit. Ülo has got a mother-in-law. It is a reason for a outrageous, yet perfect casino heist for them. Everything goes smoothly, until one of them tries to kill his friends after nightfall. From there on, things turn to bizarre...",-,Accion,tõprad,tt0457711
,6.9,James Bobin,Sacha Baron Cohen,This is a short film made by the people who make Ali G. They used it as a pilot for Ali G to try and sell to some Hollywood producers he had had meetings with on Ali G in da USAiii. It was later released on the series 1 DVD for Ali G in da USAiii. Ali G plays the character of James Bond as he gets into a series of pointless gun battles and sex scenes.,8,Accion,spyz,tt0462720
,6.2,Sam Friedlander,"['Matt Di', 'Nicola', 'Sam Friedlander']",-,-,Accion,slow potion,tt0463369
,-,Tolga Dilsiz,Tolga Dilsiz,-,-,Accion,imbissness,tt0464810
,1.0,Lee Cipolla,-,-,-,Accion,wanna woo,tt0469221
58,-,Jeffrey Williams,"['Al Chan', 'Albert Allen Chan', 'Jeffrey Williams']","Mox is an unstoppable hitman who finds himself at the mercy of an unbeatable enemy - the surreal bureaucracy that employs him. One part black satire, one part Kafka-esque drama, CITY HALL is an engagingly bleak look at the modern workplace.",13,Accion,city hall,tt0472064
,8.7,Keita Nakada,-,-,18,Accion,lotta,tt0472129
,6.1,Bill Heath,-,Heart of Darkness of The Surfing World,26,Accion,pororoca: surfing the amazon,tt0471456
,6.4,Chris Chen,-,A fan film of the video game character Max Payne. Showing Payne stopping a deal between two gangs.,4,Accion,max payne: hero,tt0473507
,-,Nick Kougioulis,Nick Kougioulis,-,-,Accion,reaction,tt0479599
,6.6,Michael Nakache,Michael Nakache,"When two small-time thugs fans of JC Van Damme kidnap the daughter of a rich businessman start doubting about the identity of their victim, trouble unfolds, especially when she turns out to be a sneaky little brat.",21,Accion,méprise et conséquences,tt0480561
,-,Quoc Bao Tran,Quoc Bao Tran,"Carmen witnesses a kidnapping and seeks comfort from her less-than-willing boyfriend Kai. When the kidnappers find out, Kai must prove his worth as he and his friends are drawn into danger at a warehouse.",26,Accion,carmen's virtue,tt0481076
,6.2,Alexi Tan,-,-,13,Accion,shuang dao,tt0484419
,-,Andrès Garcia,Andrès Garcia,-,16,Accion,clepsidra,tt0491952
,-,"['Alex Girvan', 'Paul Jackson']","['Alex Girvan', 'Paul Jackson']","International superhero Paladin ""Choccy"" Whitehead must prevent a batch of chocolate bars from being stolen by the evil Baron von Sille and his dimwitted henchmen.",5,Accion,choccy whitehead,tt0815132
,4.0,Hercli Bundi,-,-,-,Accion,der code,tt0853093
,7.0,Matthew Alson Thornbury,Matthew Alson Thornbury,"The typical comic book fare: an evil scientist wants the diamonds, the beautiful reporter gets into trouble and the superhero dies.",8,Accion,the death of hero-man,tt0864332
100,-,Marc Trottier,Stefan Pommepuy,-,10,Accion,the job,tt0900371
90,-,Dave Lewis,Jean-Paul Ouellette,-,-,Accion,the messenger,tt0944219
,-,Carlos del Caz,Carlos del Caz,-,25,Accion,zero,tt0971223
,-,Andrea Girolami,Lorenzo De Luca,-,-,Accion,orme rosse,tt10019348
,-,Andelko Jurin,Tim Maricic,"Facing his first amateur boxing fight, John ""Rocky"" Robinson will sink or swim.",7,Accion,john 'rocky' robinson: roll with the punches,tt1135936
,-,Marco Lutz,-,-,40,Accion,kingsize,tt11374580
,6.3,Alan Lau,"['Warren Graff', 'Alan Lau', 'Rhode Montijo']","In this animated short by the creators of Happy Tree Friends Buddhist Monkey, a monkey who is very peaceful and relaxed, is meditating in the garden when all of the sudden he get's attacked by three green ninjas who damage the beautiful plants in his garden, including one flower that he loved the most, which causes him to get angry and show his amazing martial arts sk... Leer todo",3,Accion,buddhist monkey,tt1143099
,-,Marius Fietzek Winter,"['Andreas Abb', 'Marius Fietzek Winter', 'Nicolas Maierhöfer']",-,-,Accion,rooftopping,tt1213129
,6.9,Fernando Severo,"['Edson Bueno', 'Fernando Severo']","1930's. On a small countryside town, five boys have this goal of watching the last chapter of a serial film named ""Haroldo, the Lightning-Man"", of which they are anxious to see for weeks. But a series of problems and obstacles comes their way.",27,Accion,paisagem de meninos,tt1215467
,-,Jasmine Love,-,-,-,Accion,choices- life gone wrong,tt12419412
,-,"['Ilya Bazhko', 'Sergey Ludchik']",Ilya Bazhko,"A parody of the Terminator franchise made by teens in the post-apocalyptic landscapes of panel-block microraion Kuntsevschina, Minsk.",41,Accion,tyrmenatr 4,tt12649008
,7.4,"['Joe Carnahan', 'John Frankenheimer', 'Alejandro G. Iñárritu']","['Joe Carnahan', 'David Carter', 'David Fincher']",-,64,Accion,the hire,tt12958702
,7.9,Kristopher Dolphin,Kristopher Dolphin,"A man tries to escape from a mysterious woman, who has evil intentions for him.",3,Accion,runnin',tt1424389
,-,Karen A. Oliver,Karen A. Oliver,Mirror Image is about a vigilante known as Red Hawk who seems to be going after the FBI's most wanted criminals and serving their own kind of justice. The Police are baffled as these murders as the vigilante always seems to be a step ahead.,16,Accion,mirror image,tt14336554
,-,Jimmy Tetrov,-,-,-,Accion,in heaven not in hell,tt14509246
,-,David Acuff,Christopher Cunningham,"Parker Shaw used to be the best reporter the News and Observer had, but now her writing would not stand out in the classifieds. She is given one last chance.",28,Accion,byline,tt1475213
,-,Stephen Patrick Walker,Stephen Patrick Walker,"After a skirmish in virginia, two Civil war soldiers are left for dead. As they journey to safety, they find the Confederate Soldier is taken prisoner, the Federal soldier must decide to save his friend or reveal the secret that could end both their lives.",22,Accion,removal of innocence,tt1479784
,-,Brandon Scullion,Brandon Scullion,It was supposed to be the first part of an EPIC where there are people who are half human and half demon.,3,Accion,distorting equilibrium,tt15011464
,-,Rick Mowat,Rick Mowat,"A dedicated dog walker is fired and begins a campaign of pranks on his clients apartments which ends in a manhole cover, bruising his ego as well as other delicate parts.",14,Accion,manhattan's best friend,tt1509139
,-,Michael Field,Michael Field,-,8,Accion,the hero,tt1532562
,-,Steve Lee,Steve Lee,A New Jersey Park Ranger becomes an unlikely POW after stumbling across a disorientated German NATO pilot whose plane crashed while flying post 9/11 missions over America. Both are forced to re-examine their place in the world. Inspired by actual events.,19,Accion,smart bomb,tt1534914
,-,Maso Lin,-,"Imagined all the icons on the windows system desktop are living creatures, when people are not around, these icons will quarrel or fight with each other as human beings do, it will be a very interesting situation. At first it was only a fight between two major instant communication software ""ICQ"" and ""MSN"", then it turned out to be a war.",1,Accion,icon's story,tt15356836
,8.7,Tony Severio,"['Tony Severio', 'Dale Vaughn']",A Star Wars fan film about a spy trying to escape the Empire.,15,Accion,spy wars,tt1543881
,-,"['Galen Mc', 'Griff']","['Galen Mc', 'Griff']",A small time crook who victimizes people becomes a victim to a furry little surprise himself.,12,Accion,a bat story,tt1556543
48,-,Lasha Dardagany,"['Lasha Dardagany', 'Jacob Tsurtaveli']","After completing his first sale Georgian arms dealer Peter 'Pero' convinces Vaska Pirtakhia, the eldest son of a family of Rugby club owner, to become his partner. But his fiancee and even his younger brother Juba confronts the morality of his work.",20,Accion,dirty hands,tt1615444
,-,John Barnhardt,John Barnhardt,"The simple life of the fifteen-year-old Jacob is suddenly complicated by a sultry next-door neighbor, a jealous neighborhood bully, and the decision of a lifetime; to fight or not to fight.",26,Accion,cadillac in the sky,tt1617238
,5.8,Sabu,-,A robot with human intelligence escapes from a military testing unit and wreaks havoc in a shopping mall.,17,Accion,a1012k,tt1686302
,-,Joseph J. Greenberg,Joseph J. Greenberg,A young girl discovers the women in her family all have telekinetic powers but also finds that the gift comes with a horrible price.,20,Accion,darker suggestion,tt1717595
,-,Otu Tetteh,-,-,15,Accion,dess or alaif,tt1722432
91,-,Ian E. Busch,Ian E. Busch,A man unable to sleep hears a noise in his house and goes to investigate.,5,Accion,the intruder,tt1729563
,-,Shawn C. Gunn,Shawn C. Gunn,-,10,Accion,blak star,tt1773311
,-,Marcia Woske,Marcia Woske,"Tells the story of a woman dying from cancer and facing the approaching death, her self, and the universe through the entries of an abandoned journal.",29,Accion,an unexamined death is not worth dying,tt1786397
59,-,Drazen Stader,Drazen Stader,-,15,Accion,made in china,tt1836046
,6.6,"['Edu Grau', 'David Rosales']","['Edu Grau', 'David Rosales']",Alex Logan is betrayed and seeks revenge.,20,Accion,knights of honor,tt1854549
,-,Daniel Gontijo,Daniel Gontijo,-,-,Accion,"luz, câmeras e ação",tt1876374
,-,"['Andrien Vermulen', 'Manos Schetto']",Manos Schetto,-,-,Accion,angeldust,tt1934177
,9.2,Max Bartoli,"['Max Bartoli', 'Lucio Maurino']",-,15,Accion,the pawn,tt2000424
,-,Matija Munjiza Petrovic,Matija Munjiza Petrovic,-,30,Accion,s'a me briga s'o ga nema taxi,tt2028542
,-,Yael Shulman,-,A girl multiplies to the beat of the music.,-,Accion,clones,tt2033229
,4.0,Otis Johnson,Otis Johnson,"When Kabuki kidnaps a young woman, only the Silent Razor can save her.",-,Accion,the silent razor,tt2058717
,-,Patricio Cervantez,-,-,-,Accion,madre selva,tt2064856
,-,John Placencia,John Placencia,A hit man is hired to cash in on a contract. Things become complicated when he realizes the target is a former lover. A unexpected twist occurs once an unlikely visitor appears.,-,Accion,the disciple of death,tt2113793
,-,Flavio Servetto,Flavio Servetto,-,-,Accion,sentir la camiseta,tt2132446
,-,"['Jason Forbes', 'F. Chong Rutherford']",F. Chong Rutherford,-,10,Accion,showdown: imperial 3 delight,tt2137277
,-,Tim Scanlon,Tim Scanlon,-,-,Accion,mahoney's adventure,tt2144083
,-,Adam Pollina,Adam Pollina,-,-,Accion,romp,tt2171062
,-,Michael Davies Jr.,Michael Davies Jr.,The Other Man And The Girl is nothing more than a science experiment. Do the laws of physics apply to human interpersonal relationships?,6,Accion,t.a.g.,tt2204317
,-,Zachary Strobel,Zachary Strobel,-,7,Accion,the speed machine,tt2227608
,-,Andreas Holmgren,Andreas Holmgren,The birdwatcher Ture contacts his old friend the silent ninja to get help with an evil man who will destroy the woods.,23,Accion,silent ninja: quiet death,tt2357331
,-,James Ponsoldt,James Ponsoldt,"Mix a father, his daughter, a stroller, movie tickets, a subway door, and extremely bad timing for one heck of a race through New York City.",1,Accion,rush tickets,tt2368752
,-,Tipu Sultan,Tipu Sultan,"The Best Dreamers is a light romantic tale (20 minutes) of six Philosophy students at a London University. Three girls and three guys who take the day off lectures to enjoy a beautiful summer day in Mile End Park (East London). Along the way they learn more about each other than planned and discover that apart from being thinkers, they're lovers, fighters and dreamers... Leer todo",-,Accion,the best dreamers,tt2465710
,-,Aaron Tyson,"['Phillip Dage', 'Daniel Hurwitz-Goodman', 'Aaron Tyson']","Before the age of Twilight, there was Vampires vs Slayers: a 30 minute horror fantasy film directed by a young (12 year-old) Aaron Tyson. A jailed vampire (Phillip Dage) escapes from prison and eludes the captivity of investigators (Daniel Hurwitz-Goodman & Morgan Walker). A Detective, Vilius Kalanauskas and accomplished vampire slayer (Aaron Tyson) join forces to sto... Leer todo",-,Accion,vampires vs slayers,tt2638440
,-,Keil Troisi,Keil Troisi,"An adolescent boy descends into a virtual-reality video game that becomes increasingly unstable as it blurs the line between catharsis and excess in this low-budget, teen-produced parody of media culture.",33,Accion,pointless violence,tt2939302
10,-,Jay Simon,Jay Simon,-,-,Accion,wheel of fortune,tt2992176
,-,Richard Krause,-,-,-,Accion,reserve17,tt3066340
,3.1,"['Sat Johal', 'Tony Jopia', 'John Payne']","['John Payne', 'Tony Clarke', 'Ross Simpson']","Quirky Zom-Com, set on an English farm, where an unfortunate accident leads to the beginning of the end of civilization.",11,Accion,zombie harvest,tt3302960
,-,James Huang,"['James Huang', 'Muni Shinobu', 'Chin Yu']",-,24,Accion,wu guei,tt3438960
85,6.5,Sharat Raju,Sharat Raju,"Stranded in the middle of the desert on their way to the Grand Canyon, a Sikh American family has only one hope - the remote highway and the occasional car that drives by. The father Anant, clad in his traditional turban, sticks out his thumb as a car approaches, hoping someone will stop and help. When car after car fails to stop, Ranjit, the teenage son, says no one ... Leer todo",25,Accion,american made,tt3526322
,-,Jayson Wallace,Jayson Wallace,This short film is a black comedy about a couple of bumbling hitman that just can't get it right.,14,Accion,corndogs,tt3911214
,-,Jay Eberhard,-,What happens when you let the voices in your head out to play? 127.0.0.1 explores the depths of the mind of a stressed out computer geek (Jay Eberhard) and his wigger friend 2-cent (Daniel Cooper) as they explore how a malfunctioning computer REALLY works... or is it all just a bad trip? Could it be that a computer is where two dimensional Flatlanders call home? Is a ... Leer todo,18,Accion,127.0.0.1,tt3916126
,7.2,Marco Kalantari,Reinhard Koller-Astleithner,-,11,Accion,dreynschlag,tt4075222
,-,Wade Taves,Wade Taves,-,5,Accion,coquitlam vice,tt4505896
,-,Cláudio Jordão,-,-,6,Accion,super-caricas,tt4736148
,-,Estelle Artus,Estelle Artus,Play Again is a video art piece intended to be screened in art galleries and museums - not film festivals.,-,Accion,play again,tt4773970
,-,-,-,The music video for Arey Diwano Mujhe Pechano by DJ Aqeel,-,Accion,arey diwano... don,tt4928354
,-,-,-,Reparto principal,-,Accion,dildar,tt4928530
,-,Raphaello,Raphaello,-,4,Accion,mortal kombat domination,tt5355998
,-,Jeff L'Heureux,Jeff L'Heureux,Kung Fu master Liu Chen must face the murderer of his family in a brutal fight to the death.,20,Accion,warrior's destiny,tt5355846
,-,Oscar Pérez,Oscar Pérez,-,-,Accion,acción inmediata,tt6140102
,-,Jono Decker,Jono Decker,"Public pranks and free-running martial arts abound in this student film, shot on location at Brigham Young University.",9,Accion,mullet mania's mischievous moments,tt6263654
,-,Oliver Theess,Oliver Theess,-,-,Accion,no fear,tt6447134
,1.1,Alex Wesley,Alex Wesley,-,18,Accion,guts outside,tt6500840
,-,"['Kubulla', 'Robo', 'Cop']","['Kubulla', 'John Schulian', 'Rob Tapert']",Varia has asked Xena and Gabrielle for her help. For Alti which is Xena's enemy; bothers Varia and her holy tribe. So Xena and Gabrielle go off on their next adventure: to defeat Alti.,35,Accion,xena warrior princess: forwards & backwards,tt6529486
,-,Eric Jacobus,Eric Jacobus,-,6,Accion,escapee,tt6595710
9,-,Eric Jacobus,Eric Jacobus,-,10,Accion,assassin,tt6650342
,-,Eric Jacobus,Eric Jacobus,-,14,Accion,teamwork 2,tt6664126
,-,Alan Winston,Alan Winston,A 'generic Hollywood action film' featuring a generic antagonist and protagonist racing towards a MacGuffin is interrupted by The Fonz and a talking frog.,4,Accion,hollywood action film,tt9470986
,-,Reynir Lyngdal,Reynir Lyngdal,-,5,Accion,burst,tt8917728
,7.0,Denice Shakarian Halicki,"['Denice Shakarian Halicki', 'H.B. Halicki']","An unfinished sequel to Gone in 60 Seconds. Mandrian Pace is employed by a band of thieves to steal a secret car from a warehouse, but the police are determined not to let him retrieve it.",31,Accion,gone in 60 seconds 2,tt7701078
,-,Marc Outbreak,Marc Outbreak,"Goofy brings his little brother along to a backyard wrestling arena, after Joey's neck is broken from a move gone awry. . Goofy's running for assistance but struggles not to goof up along way, hilarity ensues.",5,Accion,forest of insanity,tt6942424
,-,Shane Ryan-Reid,Shane Ryan-Reid,-,-,Accion,the little guy kicks ass,tt8315990
,-,Gregory Paul Jackson,Gregory Paul Jackson,"The eternal battle between good and evil takes place on a subway train in Marseille, France, amongst a schizophrenic homeless man, a street preacher and a yo-yo salesman. But which is good and which is evil, and at what price does one triumph over the other?",13,Accion,jesus ridin' shotgun,tt8129582
31,-,Fraser Keddie,-,-,-,Accion,the runner,tt6960388
,-,Ryan Bane,"['Ryan Bane', 'Trey Simmons']","Produced for Nashville's first-ever 48 Hour Film Project, Broken Hero follows Luke, a troubled young man who recently gained special powers, and a group of ruthless agents from the O.C.A.A. who wish to bring him under their control.",-,Accion,broken hero,tt7246720
,-,Eric Galler,"['Eric Galler', 'Arthur Landon']",-,-,Accion,radio silence,tt7064488
85,-,Anthony St. Martin,Anthony St. Martin,"Paranoia, public surveillance, political action, personal tragedy, and a steady stream of agitative propaganda - It's July, 2001 and Walter Riley suspects that life in the American Homeland just ain't what it used to be - and there's no turning back.",29,Accion,homeland,tt7373984
,-,Michael Lazar,Michael Lazar,-,-,Accion,mind's eye,tt23181340
,-,David Flanagan,David Flanagan,A man must jump through many hurdles to make the pitch of his lifetime.,19,Accion,the pitch,tt0303378
,-,David Flanagan,David Flanagan,A man must jump through many hurdles to make the pitch of his lifetime.,19,Accion,the pitch,tt26659709
,-,Goopy Rossi,-,Spongebob fights a horde of Patrick clones in a parody of Matrix Reloaded (2003).,-,Accion,spongebob (re-hydrated),tt26795454
,-,Erik Lundstedt,Erik Lundstedt,A mysterious German man wants an item. Together with Hans the boss and two people in black hats are trying to outsmart the police. Will they get the money?,21,Accion,bullet time,tt27334293
,-,"['Fredrick Karlsson', 'Kristoffer Ränkedal', 'Martin Rönnlund']",-,"Two hunted men enter a forest with zombies, a gas masked ninja, and the military.",15,Accion,bad bullet reloaded,tt27714560
,-,"['Axel Ricke', 'Henning Ricke']","['Axel Ricke', 'Henning Ricke']",A spoof trailer released before Matrix Revolutions.,4,Accion,matrix xp,tt31100245
93,6.9,Helmut Kobler,Jon Clarke,"Radius tells the story of a military ship shot down behind enemy lines. A massive ""CraterMaker"" warhead has gone active on the downed ship, giving the pilot and her crew 30 minutes to escape the blast. Meanwhile, an entity named Diamone, divided itself into twins to try to stop the bomb and stop the crew.",33,Accion,radius,tt0244746
,-,Joseph Lazare,"['Joseph Lazare', 'Walter Scott']",A group of young people vie to protect the Earth from a nasty-minded alien toddler.,24,Accion,might of the starchaser,tt0390260
,-,David Dawoodi,David Dawoodi,-,10,Accion,kaos,tt0396683
,7.2,Vito Trabucco,Mark Terry,Three American soldiers survive a barrage of gunfire while fighting in Vietnam and try to make their way out of the swamp.,15,Accion,night demons,tt0398232
,-,Nathan Gotsch,Nathan Gotsch,"The Runaround is an action comedy centered around two childhood friends who are facing eviction from the apartment they share unless they can come up with $1,500 in four days. A chance encounter with an old acquaintance leads to the opportunity for a big score, but they'll have to wade into the unfamiliar territory of their city's murky criminal underworld.",32,Accion,the runaround,tt0398298
42,4.6,Aaron Morgan,"['Aaron Morgan', 'Eric Vespe']","A man in a bloody shirt enters his apartment. He's Vesser. His phone rings; his friend Sam invites him to join them for dinner the next night to meet a woman newly hired at a local museum. Vesser accepts and at a restaurant the four enjoy conversation. She's Angela, the museum's new night cataloger; she describes a new artifact, an English head crusher. Vesser perks u... Leer todo",13,Accion,blind,tt0398782
75,6.2,Jay Co,Jay Co,"Mr. White, an operative for an unseen Russian, double-crosses Mr. Noir on a rooftop parking lot, stealing a computer file from him and stepping into the elevator to descend. Noir races to the elevator in time to enter as it starts its descent. He engages White in a furious battle of skilled martial arts within the elevator's confined space. On the third floor, waiting... Leer todo",-,Accion,versus,tt0400924
,5.7,James J.D. Taylor,"['John J. Cornetta', 'Rachel Stamper', 'Scott Stamper']","In the near future overpopulation threatens the survival of the human race. In order to save mankind, the Population Control Agency (PCA) is created. PCA agents are granted the authority to reduce the population in high-density areas by eliminating the dregs of society. In other words, they have a license to kill very annoying people. In this dark comedy Agent Mike Br... Leer todo",20,Accion,just asking for it,tt0401551
40,8.7,Rob O'Malley,Rob O'Malley,-,16,Accion,on the run,tt0402415
,8.6,Ford Austin,"['Ford Austin', 'Scott Ingalls']","When three government soldiers are sent on a reconnaissance mission to capture a rogue extra terrestrial, the alien uses his space weapon to probe them like there is no tomorrow.",-,Accion,revenge of cerebral print,tt0404373
33,-,Jeff Centauri,Jeff Centauri,"Jeff Centauri spoofs Martial arts action star ""SAMMO HUNG"" in this hilarious martial arts skit.",-,Accion,gung ho,tt0404997
,4.4,Tony Laudati,Tony Laudati,A young heroine battles evil forces in a performance staged for a Chinese mobster.,5,Accion,"chicks with sticks, part 3",tt0407646
,-,"['Bill Corless', 'T. David Franklin']",Bill Corless,-,-,Accion,hawaiian treasure,tt0408836
,7.2,Alexander Woo,"['Matt Peters', 'Alexander Woo', 'Dan Blank']","A high-ranking Nazi general has occupied a legendary volcano in South America. Convinced that his motives are more than leisurely, the U.S. sends Rex Steele, Nazi smasher extraordinaire, to uncover and foil the Nazi's evil plans.",11,Accion,rex steele: nazi smasher,tt0409222
38,7.0,David Harb,David Harb,A rough and tough bounty hunter enlists in beauty school and all havoc ensues.,14,Accion,cut and run,tt0408653
,8.0,Kent Sanderson,Kent Sanderson,Captain Valedor and his compatriots invade the treacherous Spider Queen's fortress in this 14th chapter of an otherwise non-existent serial. Will they be able to stop her and her monstrous spider warrior before the peaceful planet of Tranquilia is doomed?,4,Accion,captain valedor versus the spider queen,tt0408612
,7.9,Antonio Negret,Antonio Negret,"A kidnap hostage in Colombia lives twelve minutes of fear as his family, a man in charge of delivering the ransom money, and a special ops team all rush to save him before it is too late.",12,Accion,darkness minus twelve,tt0411268
,7.2,Emily Amadhia Albee,-,A masterless Samurai seeks retribution for the slaying of the Royal family and his own murder.,23,Accion,"kaze, ghost warrior",tt0415092
,9.9,Diesel Pfingsten,Justin Latona,A group of eight hitmen compete for mobster of the year award each year.,12,Accion,the hitter awards,tt0415041
89,6.7,Dominic Antonio Cerniglio,"['Dominic Antonio Cerniglio', 'Matthew Rimmer']","In a place out of time, in the furthermost reaches of the kingdom, a lone soldier rides to a mysterious meeting. His fate takes an unexpected turn when he enters a deserted tavern and stumbles upon an altercation between two men, forever changing the destiny of all their lives.",25,Accion,duel,tt0416703
70,7.5,Wyatt Cagle,Gordon S. Williams,"Prominent athlete, B.J. Stone is stalked by a mysterious woman after the untimely death of investigative reporter, Jennifer Nguyen in Gemini. The project if the directorial debut of emerging filmmaker C. Wyatt Cagle and is the fourth film produced by G Sharp Productions. The ensemble cast for Gemini includes Calily Bien, Mitchell Lance Adams, D. Wesson, Jeremy James D... Leer todo",21,Accion,gemini,tt0416793
,6.8,Sandy Collora,"['Sandy Collora', 'Bob Kane', 'Joe Shuster']","Fan made trailer for a Batman/Superman team up. Despite their differences, the two heroes join forces to take down Lex Luthor and Two-Face.",4,Accion,world's finest,tt0420324
,-,"['Michael Mc', 'Namara']","['Brendan Mc', 'Namara', 'Alex Scarlis']",-,11,Accion,even if it's wrong,tt0419736
