puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
6.3,Tony Visintainer,Tony Visintainer,"Isaac, a naïve and troubled young man, becomes stuck in a surreal dystopia where he is consumed by violence, revenge, and the consequences of the outside world.",-,Accion,utopia,2007
6.6,Peter Flinth,"['Jan Guillou', 'Hans Gunnarsson']",-,139,Accion,arn: tempelriddaren,2007
6.2,Puri Jagannadh,"['Puri Jagannadh', 'Gopal Ram']","After thrashing a goon's son, a crime reporter escapes to Kulu Manali where he falls for a woman who soon gets kidnapped.",148,Accion,desamuduru,2007
6.5,Ricardo Sean Thompson,Ricardo Sean Thompson,"Four stick up girls from Brooklyn decide to rob the illegal poker game of a notorious drug dealer, but unfortunately the operation goes fatally wrong.",96,Accion,back stab,2007
6.0,Michael Kang,"['Edmund Lee', 'Michael Kang']","When John Kim, an ambitious young lawyer, takes on a pro bono case to exonerate a fourteen-year-old boy from a first degree murder charge, he finds a world he never knew existed in the underbelly of Manhattan - the Korean underworld.",86,Accion,west 32nd,2007
7.5,Indra Kumar,"['Paritosh Painter', 'Balvinder Singh Suri', 'Bunty Rathore']","Four lazy slacker conmen buddies who are jobless, homeless and broke learn about the secret of a hidden treasure from a dying thief and later embark on a race against time to find the mobster's buried treasure and claim it while being pursued by a determined police inspector who is hellbent to get the treasure all by himself.",136,Accion,dhamaal,2007
6.6,Vishram Sawant,Atul Taishete,"Modern day Bombay is ruled by Bangkok-based underworld don, Khalid Bin Jamal, who has the Home Minister, A.R. Sarang, as well as the Police Commissioner on his payroll. Khalid would like to get rid of a number of thorns on his side, namely S.P. Naidu, a former aide; A.R. Sarang, who has been flip-flopping; and Bombay Police's Encounter Specialist Suryakanth Satham. He... Leer todo",155,Accion,risk,2007
6.9,Mustafa Sevki Dogan,"['Baykut Badem', 'Mehmet Soyarslan', 'Suat Yalaz']","Story about an ottoman WWI veteran, who resistances against the occupiers.",126,Accion,son osmanli yandim ali,2007
7.0,Garth Jennings,Garth Jennings,"During a long English summer in the early 1980s, two schoolboys from differing backgrounds set out to make a film inspired by Acorralado (1982).",96,Accion,son of rambow,2007
6.1,Stanislaw Mucha,"['Krzysztof Kieslowski', 'Krzysztof Piesiewicz']","Young Franciszek witnesses a church painting theft and films it. He is not going to reveal the perpetrator to the police, however, but to blackmail him.",101,Accion,nadzieja,2007
4.7,Johnny Kalangis,"['Kevin Hennelly', 'Johnny Kalangis', 'Christopher Warre Smets']",A comedy-horror-thriller in which a doctor and his teenage daughter are terrorized by flesh-eating zombies at a truck stop.,83,Accion,the mad,2007
6.6,Stuart Townsend,Stuart Townsend,-,99,Accion,battle in seattle,2007
6.1,Pavel Sanaev,Pavel Sanaev,"A young music video director, a ballet dancer and a dolce vita seeker - they come to Moscow to conquer the city, but each of them goes their own way. Sooner or later the three of them realize: to get what you are striving for you might risk many things, but friendship and love.",87,Accion,nulevoy kilometr,2007
7.9,Jeff Jensen,Jeff Jensen,"Lance King is the newest arrival to the MotoGP Championship racing series. His team is owned by a racing legend but is struggling to remain competitive against the deep-pocketed manufacturer teams. They search for money from new sponsors to no avail until someone approaches them and buys the team. The new team owner, Anna Zykov, is an intelligent and well prepared bea... Leer todo",-,Accion,velocity,2007
3.3,C. Roma,"['Ari Graham', 'Brook Durham', 'Kevin Moore']",Two aliens who crash on Earth must find a buried weapon that will destroy the planet and their own society if not stopped.,96,Accion,showdown at area 51,2007
4.6,Johnny Araújo,Chorão,"In São Paulo, the upper middle class punk-singer Andre a.k.a. Magnata spends his time in the periphery with his friends from the lower class, singing in clubs and wasting his inheritance. When he is challenged by his friends to steal a Ferrari from a store, he accepts the challenge and he goes with his pal Chivitz. They rob the car and after driving for fun, Magnata g... Leer todo",97,Accion,o magnata,2007
4.1,"['Shimon Dotan', 'Dolph Lundgren']","['Leopold St-Pierre', 'Frank Valdez']","A mercenary is hired to protect an expedition group while they search for a Tangka, a Buddhist artifact worth millions of dollars.",94,Accion,diamond dogs,2007
6.5,Aristomenis Tsirbas,"['Evan Spiliotopoulos', 'Aristomenis Tsirbas']",-,85,Accion,terra,2007
5.5,Shane Abbess,"['Matt Hylton Todd', 'Shane Abbess']",-,114,Accion,gabriel,2007
2.4,J.A. Steel,J.A. Steel,"The centuries old battle between the powers of heaven and the forces of hell have collided in a final modern day showdown. The determining factor my lie in the heart of a little girl, murdered at 8 she has arisen to avenge those that have wronged her, but will find that the truth is not always as it seems. Will she risk damning her own soul to purgatory forever to do ... Leer todo",86,Accion,salvation,2007
6.6,Joe Menendez,"['Jo', 'Jo Henrickson']",-,98,Accion,ladrón que roba a ladrón,2007
4.7,Suresh,Suresh,"Sabari deals with the problems of doctors, who fights the evils in the society.",-,Accion,sabari,2007
8.0,José Padilha,"['José Padilha', 'Rodrigo Pimentel', 'Bráulio Mantovani']",-,115,Accion,tropa de elite,2007
4.0,"['Gilles Paquet-Brenner', 'Cyril Sebas']","['Eben', 'Raphael', 'Stéphane Grisard']","Two crooked lawmen (Stomy Bugsy, Titoff) search for a precious stone to collect an inheritance.",96,Accion,gomez vs. tavarès,2007
4.2,Sandro Cecca,"['Luca Biglione', 'Giovanna Caico']",A female hired killer arrives in China to complete a job. She ends up befriending her prostitute neighbor who she also ends up getting hire to kill. The mob and police end up chasing both of them as the action unfolds.,90,Accion,two tigers,2007
4.6,Joshiy,"['Rajesh Jayaraman', 'S.N. Swamy']",An orphan grows up in Veerakudi village under a taxi driver who names him Rayyar. He grows up to avenge the death of his parents who were mistaken to be naxalites and were murdered brutally.,135,Accion,janmam,2007
4.2,Chee Keong Cheung,"['Chee Keong Cheung', 'Oliver Morran']","In the UK suburbs, an underground tournament is set to challenge twelve fighters from different backgrounds to compete for the price of £500,000. They have been handpicked for a no-holds barred competition that will push each fighter to their limit. Each fighter has their own reason for competing, and each will give everything they've got to take the prize...but there... Leer todo",95,Accion,underground,2007
3.4,Anubhav Sinha,"['Vishal Dadlani', 'Yash Gawli', 'Panchhi Jalonvi']",Three unique diamonds. Two teams of thieves. One big heist that spins out into a battle for the ultimate eternal prize: Cash.,137,Accion,cash,2007
5.8,Vladimir Shchegolkov,"['Mikhail Novikov', 'Sergey Osipyan', 'Valentin Spiridonov']",-,105,Accion,odna lyubov na million,2007
7.3,Xiaogang Feng,"['Heng Liu', 'Jingyuan Yang']",-,124,Accion,ji jie hao,2007
5.9,Osman Sinav,"['Osman Sinav', 'Aybars Bora Kahyaoglu']","A story describing Turkish narcotic police team named ""Pars"" who are trailing the traffic through Afghanistan, Turkey, Europe and USA.",145,Accion,pars: kiraz operasyonu,2007
3.3,Amitoj Mann,"['Varun Gautam', 'Amitoj Mann']","India in the new millennium is faced with corruption, unemployment, crime, and all-round insecurity. Many want to travel abroad to better their lives. Rashid Khan is an individual who assists them, albeit illegally, by taking huge amounts, then transporting them to their choice of destinations, which in this case is Britain. A group of about 200 people use their lives... Leer todo",-,Accion,kaafila,2007
4.5,V.V. Vinayak,"['Rajendra Kumar', 'Prem', 'V.V. Vinayak']",A mother from a small village searches for her son in Hyderabad; unaware that he has changed his name and is now both a target and a threat for all the gangsters of the city.,155,Accion,yogi,2007
5.2,Lasse Spang Olsen,"['Nikolaj Peyk', 'Lasse Spang Olsen', 'Henning Bahs']","When Maria's father sends her a priceless painting he's stolen, she must decide whether to collect the reward or protect the father who walked out on her.",88,Accion,den sorte madonna,2007
5.5,Alexi Tan,"['Alexi Tan', 'Dan Jiang', 'Tony Chan']","Set in Shanghai during the 1930s, the story is inspired by John Woo's classic work Bullet in the Head, released in 1990.",95,Accion,tian tang kou,2007
4.2,Johny Antony,"['Udaykrishnan', 'Siby K. Thomas']",A corrupt police officer takes bribes to make up the amount that he paid to get the job.,-,Accion,inspector garud,2007
5.5,Vamshi Paidipally,"['Rajan Agarwal', 'Vamshi Paidipally', 'B.V.S. Ravi']","Munna is a college student who targets Khakha, a local gangster with whom he has a personal vendetta since childhood.",167,Accion,munna,2007
4.3,Ahmad Samir Farag,Nader Salah El Din,"Sharif is a private security guard performing his duty to guard an Egyptian girl, this girl faced by many problems because of this guardianship to be saved from death,when she attacked by a terrorist group.",90,Accion,code 36,2007
6.7,Nai-Hoi Yau,"['Nai-Hoi Yau', 'Kin-Yee Au']","With the nickname Peggy, a new recruit is mentored by Dog-Head, while undergoing on-job training while tracking down a gang of well organized armed heist robbers. The police use the surveillance cameras trying to track their identities.",90,Accion,gun chung,2007
6.8,Julian Gilbey,"['Julian Gilbey', 'Will Gilbey']",The life of career criminal Carlton Leach.,119,Accion,rise of the footsoldier,2007
5.9,Michael Kastenbaum,"['Jesse Lawler', 'Saundra Mc', 'Kenna', 'Stephen Polk']",Corbin Bernsen starts in this children's adventure where only the pure of heart will be able to find the key to breaking the curse that holds real pirates captive.,91,Accion,pirate camp,2007
5.8,Yoshimitsu Morita,"['Ryûzô Kikushima', 'Akira Kurosawa', 'Hideo Oguni']","A scruffy, masterless samurai decides to help a group of young warriors whose leader was taken captive by a gang of ambitious officers.",119,Accion,tsubaki sanjûrô,2007
3.2,Igor Breakenback,Igor Breakenback,"Breakenbacks wife is kidnapped at the airport. Kidnappers request he collects a few items to trade for his wife. Breakenback is out of luck, the items are in the hands of cool assassins, crazy stuntman, wild dancers... and a chiropractor! For some reason there is a bunch of Ninjas on his back too... Well, good luck with that!",94,Accion,good luck with that,2007
5.0,Yoshinori Kobayashi,"['Takehiko Hata', 'Shimako Sato']",She was the best crime fighter on the force...until a powerful conspiracy turned everyone against her.,112,Accion,anfea: the movie,2007
6.1,Takashi Miike,"['Takashi Miike', 'Masa Nakamura']","A nameless gunfighter arrives in a town ripped apart by rival gangs and, though courted by both to join, chooses his own path.",121,Accion,sukiyaki western django,2007
3.3,Terence H. Winkless,"['Raly Radouloff', 'Terence H. Winkless']","The future. The corrupt regime broadcasts the illusion of a beautiful city to the chip in your head, when in fact the city is in ruins. The rebels know the truth and seek to foment revolution.",90,Accion,nightmare city 2035,2007
5.7,Tommy Wirkola,"['Stig Frode Henriksen', 'Tommy Wirkola']",-,93,Accion,kill buljo: the movie,2007
4.2,Chris Hanaford,Chris Hanaford,"A street-hardened bank robber just released from prison sets out to reunite with his father and rob The Bank of Hollywood. Enlisting the aide of a femme fatale and an out-of-work Elvis impersonator as accomplices, they promise the easiest pay-off of their miserable lives Five hundred large for five minutes work"".",70,Accion,the caper,2007
7.0,"['Peter Ho-Sun Chan', 'Wai-Man Yip']","['Tin-Nam Chun', 'Junli Guo', 'Jiping He']",-,126,Accion,the warlords,2007
7.3,Vishnuvardhan,"['Salim Khan', 'Javed Akhtar', 'Vishnuvardhan']",-,130,Accion,billa,2007
3.2,Albert Pyun,Chad Leslie,A desperate criminal and a merciless posse become trapped in a remote Mexican ghost town by a vengeful demon.,84,Accion,left for dead,2007
7.6,Gary Carbo,Gary Carbo,"""Fear Ever After"" presents an unofficial reenactment of events surrounding the disappearance of the entire production crew of SPANK ME PRODUCTIONS. Jessie Valencia, a young and beautiful student filmmaker, answers an ad to work on a feature film and has no idea that it's an adult film... another by the infamous SMP. She learns more than she ever bargained for with tha... Leer todo",-,Accion,fear ever after,2007
6.8,Sukumar,Sukumar,A young man is drawn to violence but finds out that it's easier to get into violent situations than out of them.,163,Accion,jagadam,2007
2.0,P. Vasu,"['Thotapalli Madhu', 'P. Vasu']",A common man and his Handicap Sister struggles in the modern world. How they are gonna fight them back is all story about.,149,Accion,maharadhi,2007
7.2,S.S. Rajamouli,"['D.S. Kannan', 'Vijayendra Prasad', 'S.S. Rajamouli']","A lovable scoundrel's life is cut short when he angers the god of death; however, he still has a few tricks up his sleeve.",185,Accion,yamadonga,2007
7.5,"['Hiroshi Haraguchi', 'Masayuki', 'Kazuya Tsurumaki']","['Hideaki Anno', 'Yôji Enokido', 'Akio Satsukawa']",-,98,Accion,evangelion shin gekijôban: jo,2007
6.9,Anwar Rasheed,"['Benny P. Nayarambalam', 'Anwar Rasheed']","The daily lives of Vasco Da Gama and his friends in a fraction of Cochin, called Chota Mumbai is portrayed in this comedy.",-,Accion,chota mumbai,2007
7.4,Chandra Sekhar Yeleti,"['Koratala Siva', 'Chandra Sekhar Yeleti']",An ailing gangster with a rare blood group targets a man with the similar blood group to get his heart for a vital transplant.,119,Accion,okkadunnadu,2007
6.7,Shafi,"['Raffi', 'Meccartin']","Mahi is nicknamed Mayavi for his ability to beat up baddies stealthily without revealing his identity. He often ends up in jail. While serving time he develops a friendship with Balan, another convict. Balan's brother is seriously ill in hospital and is in need of an expensive operation. Meanwhile Mahi is picked as the lone lucky prisoner to be pardoned and released o... Leer todo",124,Accion,mayavi,2007
3.0,Brian Trenchard-Smith,Richard Manning,A band of 16th century conquistadors must fight for their lives when they realize they're going to be served as sacrifices to a god-like T-Rex.,86,Accion,tyrannosaurus azteca,2007
5.3,M. dot Strange,M. dot Strange,Two outcasts fight for survival in a sinister fantasy world. Their lives are constantly in jeopardy after they're caught in the middle of a deadly battle between bizarre monsters on their way to the ice cream shop.,88,Accion,we are the strange,2007
5.5,Erik Novák,Viktor Nagy,"NOSEDIVE depicts a world of unlimited drugs, wild parties, beautiful people, and no sleep. However, when reality takes a dark turn, a group of characters are forced to step out of the nightclub and into darkness.",90,Accion,zuhanórepülés,2007
5.0,Dolph Lundgren,"['Dolph Lundgren', 'Frank Valdez']",A mysterious stranger rolls into town on a unique motorcycle. All he carries is the bible and a desire for justice. Past vengeance collides as Ryder rights an injustice from his past and liberates the small town from a malicious oppressor.,93,Accion,missionary man,2007
6.8,Omid Shabkhiz,"['Peter Banifaz', 'Omid Shabkhiz']",Charlie Vespa is the worlds most Skilled assassin and wants revenge for the death of his family.,72,Accion,banished,2007
7.2,Dejan Zecevic,"['Boban Jevtic', 'Dejan Zecevic']",A man awakens from a two-month-long coma with total amnesia and sets out to discover the truth about his identity.,107,Accion,cetvrti covek,2007
6.1,Dominique Deruddere,"['Dominique Deruddere', 'Frank Van Laecke']",A retired boxing champion takes a young apprentice from an immigrant family under his wing,97,Accion,firmin,2007
5.2,To-Hoi Kong,"['Siu-Ming Tsui', 'Sai-Keung Fong']","When a precious Tibetan bead is stolen by rogue members of the mysterious Gemini Clan, the protectors of the bead enlist the help of some righteous former Gemini Clan members to retrieve the bead and bring the evil disciples to justice.",99,Accion,seung ji san tau,2007
2.0,Scott Harper,"['Steve Bevilacqua', 'David Michael Latt']","A team of soldiers must stop a giant, bloodthirsty crocodile from reaching a nearby city, while trying to avoid being a meal for the beast themselves.",85,Accion,supercroc,2007
5.6,Joe Otting,"['Joe Chappelle', 'Robert Archer Lynn', 'David Alford']",-,93,Accion,already dead,2007
5.2,Kazuyoshi Kumakiri,"['Jirô Matsumoto', 'Takashi Ujita']",-,103,Accion,furîjia,2007
6.5,Sreenu Vaitla,"['Sreenu Vaitla', 'Ramana Chintapally', 'Gopimohan']","Seenu - Ravi Teja, is fondly called as Dubai Seenu. His sole aim in life is to fly to Dubai and earn tonnes of money. In the process, he gets hold of a broker and gets duped by him in Mumbai.",157,Accion,dubai seenu,2007
6.9,"['Michel Gut', 'Alexander Hübner']",-,-,80,Accion,drop out,2007
7.0,Robert Archer Lynn,"['David Alford', 'Robert Archer Lynn']","A man discovers the vehicle's GPS is being controlled by an unknown agency. Forced into a series of tasks that become increasingly dangerous, he must find out what his antagonists want, find a way to save his daughter, and stay alive.",90,Accion,adrenaline,2007
1.5,"['Taner Akvardar', 'Mustafa Altioklar']",Emine Altioklar,"There are soldiers who want to be a commander. But these soldiers always hanging around. Commanders want to bring to hell them. But these soldiers always makes jokes and they palters. Meanwhile, one of soldiers deal with him lover.",100,Accion,emret komutanim: sah mat,2007
5.5,Surender Reddy,"['Surender Reddy', 'Abburi Ravi', 'Prakash Kothare']",Athidi(Mahesh Babu) is falsely convicted for killing his adopted parents and goes to jail for 13 years and when he comes back he loves Amrita (Amrita Rao) unaware that she is the daughter of his adopted parents.,172,Accion,athidhi,2007
6.2,Gautham Vasudev Menon,"['James Siegel', 'Gautham Vasudev Menon', 'Meghana Karthik']","After starting an affair with a married woman, a married man's life starts changing for the worse in more ways than he could imagine.",147,Accion,pachaikili muthucharam,2007
3.8,Egor Konchalovskiy,Yuriy Perov,A journalist who possesses information on uranium sales is set up by his enemies and sent to prison.,112,Accion,konservy,2007
5.1,Bharathan,"['Bharathan', 'Mohan Nair']","Guru is an MBA student who is diagnosed with ESP. Since all his visions come true, he runs away to Mumbai when he sees himself stabbing his girlfriend. Unfortunately, he has a lookalike who's a crook.",171,Accion,azhagiya tamilmagan,2007
8.6,Jesse Cowell,Jesse Cowell,The story of a little girl pushed to the utter edge of sanity and the animated demons that are unleashed by her pure rage and fury.,90,Accion,drawn by pain,2007
7.1,"['Johnnie To', 'Ka-Fai Wai']","['Ka-Fai Wai', 'Kin-Yee Au']",A rookie cop teams up with a former detective with a supernatural gift to hunt down a serial killer.,89,Accion,san taam,2007
6.8,Fumihiko Sori,"['Fumihiko Sori', 'Haruka Handa']","Japan, 2077: A female agent named Vexille is dispatched to Tokyo to investigate whether Japanese are developing robotic technology, which has been banned by the U.N. due to its potential threat to humankind.",109,Accion,bekushiru: 2077 nihon sakoku,2007
7.5,Ray Garcia De Leon,"['Ray Garcia De Leon', 'Bob Dolan']","Thrust into working with new escort Gwen Miller, tortured driver John Dorian forms a partnership with her anchored by a set of unmovable, self-defined 'rules'. But through their dealings, Gwen's empathy and naïveté gradually soften John, sending his fragile world into a tailspin of violent and devastating consequences.",94,Accion,the governor,2007
5.4,Chris Stapp,"['Matt Heath', 'Chris Stapp']","Young Randy has dreamed of being a stuntman, teaming up with misfit stunt-team the Timaru Hellriders, is employed by mentor-turned Dick Johansonson, and meets the one-legged cunning stunt babe Tracy ""Tragedy"" Jones.",75,Accion,the devil dared me to,2007
7.0,Jeethu Joseph,Jeethu Joseph,"A detective investigates the death of the wife of an emerging politician. The death was first ruled as suicide, but he realizes this is not a suicide but a well planned murder in cold blood.",-,Accion,detective,2007
7.7,Amal Neerad,Amal Neerad,"Four brothers hunt for the killer and the truth behind their loving foster mother who was murdered in cold blood, .",130,Accion,big b,2007
3.5,Dan Shelby,"['Dan Shelby', 'Mack Storm']","Young basketball star Dan Milano has all the makings of a pro player -- talent, skill and determination. But as he sets out to make his dream come true, Dan learns that in the world of professional basketball, talent only gets you so far. Based on a true story, this telling drama exposes the politics and corruption that run rampant in organized sports.",75,Accion,faded dreams,2007
4.4,Teja,Teja,-,-,Accion,lakshmi kalyanam,2007
7.2,Chatrichalerm Yukol,-,"Prince Naresuan is now the crown prince of Ayutthaya and the king of Burma is dead. While the new Burmese king is waging war, the crown prince plots to assassinate Naresuan. Hearing this, the prince decides to evacuate Thais out of the Burmese capital and declare that Siam will no longer bow to Burma. The war for the kingdom's independence begins.",165,Accion,tamnaan somdet phra naresuan maharat: phaak prakaat itsaraphaap,2007
6.9,Paco Limón,"['Jorge Bódalo', 'Ramiro García Bogliano', 'Diego García']","Doc Hell, famous gynecologist, wants to control the entire world. His plan: to heal the humanity using a miraculous medicine, in exchange for its complete submission. But his goals will be compromised when an unexpected detail, García Nurse, seeks revenge. The killer sent to her annihilation has failed. Nurse, murderer, one neighbor's boyfriend, the building manager, ... Leer todo",84,Accion,doctor infierno,2007
4.5,Balasekaran,Balasekaran,"Deepika (Bhavana) is an arrogant rich girl. A medical college student, she dictates terms at the college. Sister of local don Kasi (Prakash Raj), she is feared by students, professors and even the Dean of the College. Enter Aarya (Madhavan), a final year student who comes to Chennai Medical College from Coimbatore. A soft-spoken Aarya runs into Deepika. They develop c... Leer todo",157,Accion,aarya,2007
6.8,"['Gayatri', 'Pushkar']","['Gayatri', 'Pushkar']",Chandru is an expert auto rickshaw driver and racer while his friend Bigilu is an expert mechanic. Chandru's life begins to unravel after he loses a race due to a distraction.,-,Accion,oram po,2007
-,-,-,Fast paced action thriller starring rising Bollywood star Ashish Choudhary.,90,Accion,ilzaam,2007
6.5,Timothy Norman,Timothy Norman,A blood-soaked chronicle of the final desperate gang war between Boston's Irish and Italian mobs.,95,Accion,beantown,2007
-,-,Magaly Rodriguez,-,-,Accion,golpe a golpe,2007
5.3,"['Jaroslaw Sypniewski', 'Jacek Filipiak', 'Michal Gazda']","['Artur Kowalewski', 'Piotr Pytlakowski', 'Wojciech Tomczyk']","An investigate crime reporter meets at a hotel for a taped interview with a big time gangster who has turned state's witness and says that he's started a new, legitimate life. What the gangster doesn't know is that a bomb that he planted to kill a fellow gangster accidentally killed the reporter's pregnant wife years ago, and the reporter isn't about to reveal this to... Leer todo",97,Accion,swiadek koronny,2007
6.1,Seong-gyun Park,Seong-gyun Park,"Three martial art master with the same surname, Kim. Compete with each other to win the beautiful girl heart, Yeon Sil.",97,Accion,kim-gwanjang dae kim-gwanjang dae kim-gwanjang,2007
8.2,Amrit Sagar,Piyush Mishra,"Based on true facts, the film revolves around 6 brave soldiers who escape from the clutches of the Pakistan Army and risk death with honour and courage with sacrifice towards their journey home.",136,Accion,1971,2007
7.0,Michael Ryan,Michael Ryan,"""A lost and estranged ex-military sniper turned mercenary for an unscrupulous company finds solace, hope, and possibility in choosing to protect a deaf child during a mission to assassinate her, making him a rogue agent determined to find safety for his new counterpart, while delivering a very important invention for a friend indebted to him for protecting his family ... Leer todo",-,Accion,the silencer & the sky,2007
6.7,Hajime Kamegaki,"['Masashi Kishimoto', 'Junki Takegami']","A powerful spirit that once threatened to destroy the world is back! Naruto's mission is to protect a priestess named Shion, who is the only one with the power to seal away the monster.",94,Accion,gekijô-ban naruto shippûden,2007
5.4,Phetthai Vongkumlao,Phetthai Vongkumlao,"The best agent of Vieng, the country near the boundary of Thailand received the important mission that he had to catch two armed dealers who could be the dangerous for his country.",95,Accion,the bodyguard 2,2007
6.0,Takashi Miike,"['Masashi Sogo', 'Seiji Togawa']","Cult Japanese director Takashi Miike draws inspiration from the popular Playstation 2 title Yakuza for this unhinged tale of underworld violence in Tokyo starring Goro Kishitani and Kazuki Kitamura. It's summertime in Tokyo, and as the temperature rises, two undercover cops stake out a high-profile bank robbery while complaining about the air conditioning. When the ma... Leer todo",110,Accion,ryû ga gotoku: gekijô-ban,2007
3.8,Lisa Comrie,"['John Comrie', 'Lisa Comrie']",A 17-year-old girl has mysterious encounters with paranormal activity in the small town of Pine Valley.,81,Accion,sarah landon and the paranormal hour,2007
6.7,Wilson Yip,"['Kam-Yuen Szeto', 'Lik-Kei Tang']","A hot-headed inspector takes on a small but powerful Vietnamese-Chinese gang, after a series of crimes and murder attempts committed and putting an undercover cop and his girlfriend in great danger.",88,Accion,dou foh sin,2007
6.5,Natasha Arthy,"['Natasha Arthy', 'Nikolaj Arcel', 'Rasmus Heisterberg']",-,100,Accion,fighter,2007
6.7,Benny Chan,"['Benny Chan', 'Ram Ling', 'Melody Lui']","Three cops team up to bring down a criminal gang of seven, who have their own hidden agenda.",129,Accion,nam yee boon sik,2007
3.3,Vinayan,"['Vinayan', 'Sunil K. Anand']",An orphan boy enters a chemistry laboratory and drinks a chemical which made him invisible for a limited time. The plot forms when he takes revenge on those people who harassed him and his friends of the orphanage by becoming invisible.,135,Accion,athisayan,2007
4.5,Izuru Narushima,"['Yasuo Hasegawa', 'Kenzaburô Iida', 'Tetsuo Takashima']","As the Americans run Japan they also reserve the right to fly aeroplanes with nuclear weapons on board over the skies of the country. The Japanese mountains are often referred to as the Alps and it is here that a secretive US military aircraft with weapons of mass destruction crashes. The race is on for a group of journalists to climb the mountains and reach it. Yet, ... Leer todo",132,Accion,middonaito îguru,2007
6.9,Gabriel Dowrick,-,"A revolutionary procedure performed in the jungles of Guatemala gives rise to an unspeakable horror when one doctor discovers how to implement mind control. By injecting a deadly cocktail straight into the brains of the world's unwanted, a new slave race is created - available for sweat shops, sex farms and private mercenary armies. One huge corporation is slowly buil... Leer todo",85,Accion,nailed,2007
3.8,Vinayan,Vinayan,A police inspector gets beaten by the goons and loses his sanity and is taken care of by the village headman's daughter. But the inspector's girlfriend arrives from another village to take him back.,-,Accion,black cat,2007
4.7,Lee Demarbre,Ian Driscoll,A Mexican wrestler entangled with the mob seeks revenge after a group of Mexican migrants are massacred in a human smuggling ring.,90,Accion,the dead sleep easy,2007
6.8,Shawn Flanagan,"['Shawn Flanagan', 'Anthony Santucci']","A hitman specialized in executing cheating spouses contemplates redemption after falling for a single mother. When the killer blows off a very important hit, his partner in crime sets out to finish the job.",98,Accion,the unwilling,2007
4.3,Shaji Kailas,Rajesh Jayaraman,Appan menon is on his way to investigation. Susan who knew appan menon try to locate his more information which forms a twist,125,Accion,time,2007
6.2,Hitoshi Matsumoto,"['Hitoshi Matsumoto', 'Mitsuyoshi Takasu']",An eccentric man living alone in a decrepit house in Tokyo periodically transforms into a 100-foot tall giant in order to defend Japan against similarly sized monsters.,113,Accion,dai-nihonjin,2007
-,"['Manohar', 'Ashok Raj', 'G. Ramesh']",-,"Vishwa, head of a local mob in JJ Colony does illegal activities to favor contractor Natesan Gounder. Accidentally, he gets trapped into RDX smuggling. To find the actual criminal, Arunthathi IPS is assigned to this case. When she comes to know about his past, her true relationship with him is revealed. Will Vishwa be out of this mist and reunited with his family is t... Leer todo",-,Accion,jj colony,2007
6.3,"['Shawn Cain', 'Rick Diaz']","['Shawn Cain', 'Rick Diaz']","A thriller about a detective who needs money to save his dying daughter. He finds himself in the position of taking money from the bad guys in order to save his little girls life, but this comes at a huge cost.",107,Accion,kiss from the grave,2007
5.8,Taikan Suga,Norio Kida,"Hayato Akaboshi quits racing cars and settles in a village when he accidentally kills another driver. He works at a garage and turns its fortunes around, making the owner of another garage jealous.",-,Accion,supîdomasutâ,2007
7.0,Takashi Miike,"['Hiroshi Takahashi', 'Shôgo Mutô']",-,130,Accion,kurôzu zero,2007
6.0,Thesingu Rajendar,Thesingu Rajendar,"Veerasamy (T. Rajendar) is a lawyer party leader and Member of the Legislative Assembly (MLA) in Chennai. His party has 13 MLAs and is in support to the sitting government (126/234). He tries to do good things to people. His sister falls in love with a pimp's brother, and a neighbor Sarasu (Mumtaj) falls in love with Veerasamy. Veerasamy then has to handle family conf... Leer todo",-,Accion,veerasamy,2007
7.4,Mohit Suri,Shagufta Rafique,"A loyal henchman is ordered by his boss to keep an eye on his mistress, and trouble begins when he refuses to kill her.",126,Accion,awarapan,2007
6.1,Kittikorn Liasirikun,Kittikorn Liasirikun,-,90,Accion,may narok muay yok law,2007
5.3,Ole Martin Hafsmo,Peder Fuglerud,"Mikkel (15) lives a good life with his mother in Oslo. Here he has heaps of friends and spends most of his day on a skateboard. When his mum gets a new job, Mikkel has to move to a small village and start all over. In this village skateboard no longer matters and snowboard is the new big thing. To be accepted by the new kids, Mikkel has to go into training. On top of ... Leer todo",90,Accion,switch,2007
3.9,Le Bao Trung,Le Bao Trung,-,88,Accion,võ lâm truyên ky,2007
7.9,Dale Jackson,Jeff Jones,"Daniel Neal and his Older brother josh grew up together on a farm in Northern Virginia. Daniel the hard working salt of the earth type and Josh the smart bookish one. After their father dies Josh leaves the family when he's 17 to go north and get an education. The family never hears from him again, until one day many years later on a battlefield in northern Virginia, ... Leer todo",48,Accion,sons of virginia,2007
1.6,Griff Furst,"['Geoff Meed', 'David Michael Latt']","The U.S. government initiates a program to create genetically-modified cybernetic super soldiers, but it goes awry when the test subjects escape from their holding cells. Set on an island in an undisclosed location.",85,Accion,universal soldiers,2007
5.5,Takuji Kitamura,"['Tatsuhiko Takimoto', 'Hirotoshi Kobayashi']","Yosuke, a typical slacker kid dozing his way through school, showing nothing in the way of ambition as he quietly mulls over the death of a close friend the year before. He is clever enough and full of smart comments but just doesn't seem to see the point of much in life. That changes when he meets Eri by chance, late one night. She is a beautiful young girl, herself ... Leer todo",109,Accion,negatibu happî chênsô ejji,2007
6.7,Farah Khan,"['Farah Khan', 'Mushtaq Sheikh', 'Mayur Puri']",-,162,Accion,om shanti om,2007
