,0,1,2
1833,Loaded,2008,18
1834,Halla Bol,2008,47
1835,The Loss of a Teardrop Diamond,2008,27
1836,Sam hoi tsam yan,2008,
1837,The Echo,2008,32
1838,Óscar. Una pasión surrealista,2008,
1839,An American Affair,2008,17
1840,Do Outro Lado do Mundo,2008,
1841,Reflections,2008,17
1842,Under Still Waters,2008,10
1843,Acolytes,2008,75
1844,Extra Ordinary Barry,2008,
1845,Hindsight,2008,100
1846,Julia,2008,72
1847,Manhattanites,2008,
1848,The Broken,2008,51
1849,The 27 Club,2008,95
1850,Player 5150,2008,16
1851,Ball Don't Lie,2008,20
1852,Dakota Skye,2008,65
1853,The Four Children of Tander Welch,2008,-
1854,Kirschblüten - Hanami,2008,
1855,Beyond the Ring,2008,54
1856,Delta,2008,71
1857,Cosas insignificantes,2008,
1858,Life in Flight,2008,18
1859,L: Change the World,2008,64
1860,Bottle Shock,2008,48
1861,Familiar Strangers,2008,40
1862,The Boy in the Striped Pyjamas,2008,
1863,"Falco - Verdammt, wir leben noch!",2008,
1864,P.J.,2008,
1865,This Is Not a Test,2008,54
1866,Last Call,2008,0
1867,Gitmek: Benim Marlon ve Brandom,2008,
1868,Flammen & Citronen,2008,
1869,Käsky,2008,
1870,The View from Greenhaven,2008,71
1871,Doubt,2008,79
1872,Iron Ridge,2008,
1873,MR 73,2008,
1874,Les hauts murs,2008,62
1875,Pretextos,2008,
1876,Couch,2008,
1877,The Year of Getting to Know Us,2008,12
1878,Todos estamos invitados,2008,
1879,Baghead,2008,79
1880,Na lepom plavom Dunavu,2008,
1881,Around June,2008,84
1882,Purple Mountain,2008,
1883,La possibilité d'une île,2008,
1884,Le nouveau protocole,2008,
1885,Loft,2008,79
1886,Le premier jour du reste de ta vie,2008,
1887,Okka Magadu,2008,
1888,Carnera: The Walking Mountain,2008,36
1889,The Double Born,2008,33
1890,Gomorra,2008,91
1891,Le jour avant le lendemain,2008,
1892,Lezione 21,2008,
1893,Schimb valutar,2008,
1894,Peri tozu,2008,
1895,Orquestra dos Meninos,2008,
1896,Caos calmo,2008,
1897,Anton,2008,20
1898,Un barrage contre le Pacifique,2008,
1899,"Meine Mutter, mein Bruder und ich!",2008,
1900,Older Than America,2008,48
1901,Float,2008,50
1902,No Exit,2008,62
1903,Varg,2008,
1904,Sappho,2008,33
1905,Coupable,2008,
1906,The Last Lullaby,2008,69
1907,Shanghai 1976,2008,
1908,Ten Empty,2008,44
1909,Tokyo Sonata,2008,94
1910,Cheung gong 7 hou,2008,
1911,Madison,2008,31
1912,Afterwards,2008,38
1913,Mentiras piadosas,2008,
1914,Boys of Summerville,2008,-
1915,Multiple,2008,
1916,El viaje de Teo,2008,
1917,Baksy,2008,
1918,Dunya & Desie,2008,45
1919,Linkeroever,2008,
1920,Les liens du sang,2008,
1921,Unschuld,2008,
1922,The Guitar,2008,33
1923,Good Dick,2008,50
1924,The Watermelon,2008,60
1925,Ljubav i drugi zlocini,2008,
1926,Lakeview Terrace,2008,45
1927,China Dolls,2008,
1928,Aanrijding in Moscou,2008,
1929,Faubourg 36,2008,
1930,Fissure,2008,
1931,Arn: Riket vid vägens slut,2008,
1932,deUsynlige,2008,
1933,Fragments,2008,
1934,Nur ein Sommer,2008,
1935,The Happening,2008,18
1936,Craig,2008,
1937,The New Twenty,2008,50
1938,Full Circle,2008,100
1939,Sunny Hill,2008,
1940,Kannum Kannum,2008,
1941,The Project,2008,67
1942,Noah's Arc: Jumping the Broom,2008,42
1943,Jewslim,2008,
1944,Cass,2008,53
1945,Lauf um Dein Leben - Vom Junkie zum Ironman,2008,
1946,The Yellow Handkerchief,2008,65
1947,Nights in Rodanthe,2008,30
1948,Pesni yuzhnykh morey,2008,
1949,Revolutionary Road,2008,67
1950,The Escapist,2008,67
1951,Fireflies in the Garden,2008,21
1952,Berlin am Meer,2008,
1953,Fixing Rhonda,2008,
1954,Maria Larssons eviga ögonblick,2008,
1955,Butterfly Dreaming,2008,7
1956,High School Musical 3: Senior Year,2008,64
1957,The Anarchist's Wife,2008,50
1958,Dance of the Dragon,2008,32
1959,4th and Forever,2008,
1960,"Angus, Thongs and Perfect Snogging",2008,73
1961,Fashion,2008,70
1962,Rain,2008,30
1963,Natural Disasters,2008,-
1964,Det som ingen ved,2008,
1965,Skin,2008,86
1966,The Merry Gentleman,2008,65
1967,Myrsky,2008,
1968,La noche que dejó de llover,2008,
1969,Misbehaviour,2008,86
1970,Muukalainen,2008,
1971,Perfect Sport,2008,71
1972,Ay Ayeng,2008,
1973,Tunnel Rats,2008,30
1974,The Toe Tactic,2008,
1975,Kolmistaan,2008,
1976,The Day the Earth Stood Still,2008,21
1977,Through the Valley,2008,60
1978,Kill Zone,2008,
1979,Red,2008,71
1980,Inconceivable,2008,22
1981,Elegy,2008,
1982,The Other Man,2008,16
1983,Four 1 Liberation Front,2008,
1984,The Reader,2008,63
1985,Tokyo!,2008,76
1986,Kisses,2008,85
1987,Broken Windows,2008,39
1988,La cámara oscura,2008,
1989,Der Freund,2008,
1990,Una semana solos,2008,
1991,Frozen River,2008,88
1992,Nick and Norah's Infinite Playlist,2008,75
1993,Real Time,2008,60
1994,Tres días,2008,
1995,Incendiary,2008,20
1996,Miao Miao,2008,59
1997,K. Il bandito,2008,
1998,Yo soy sola,2008,
1999,Animal 2,2008,35
2000,Apaföld,2009,
2001,Rózsaszín sajt,2009,
2002,Sanam Teri Kasam,2009,17
2003,Twice as Dead,2009,
2004,Railed,2009,
2005,Coraline,2009,91
2006,Mitsein,2009,
2007,Blood and Bone,2009,71
2008,Inglourious Basterds,2009,89
2009,The Box,2009,43
2010,Possession,2009,30
2011,Malice in Wonderland,2009,10
2012,Astro Boy,2009,51
2013,The Lovely Bones,2009,31
2014,Boppin' at the Glue Factory,2009,75
2015,Max en de maximonsters,2009,
2016,House of Boys,2009,50
2017,Youth in Revolt,2009,67
2018,Utolsó jelentés Annáról,2009,
2019,Watchmen,2009,65
2020,Mixing Karma,2009,
2021,Güz Sancisi,2009,
2022,Beyond the Horizon,2009,
2023,Fantastic Mr. Fox,2009,93
2024,Attack on Leningrad,2009,
2025,American Primitive,2009,
2026,The Perfect Sleep,2009,38
2027,AmerAsian,2009,
2028,Paper Man,2009,32
2029,Why George?,2009,
2030,Kisse Pyaar Karoon?,2009,
2031,The Zero Sum,2009,
2032,Ocas jesterky,2009,
2033,For Real,2009,
2034,Punctured Hope: A Story About Trokosi and the Young Girls' Slavery in Today's West Africa,2009,
2035,Réfractaire,2009,
2036,Bela Noite Para Voar,2009,
2037,Yesterday Was a Lie,2009,83
2038,Knowing,2009,35
2039,It's a Mismatch,2009,
2040,The Time Traveler's Wife,2009,39
2041,The Fakir of Venice,2009,
2042,Prima Primavera,2009,
2043,American Widow,2009,
2044,From Mexico with Love,2009,51
2045,Pope Joan,2009,64
2046,"Io, Don Giovanni",2009,
2047,The Ritual,2009,20
2048,Cold Storage,2009,33
2049,Labor Day,2009,13
2050,One Way to Valhalla,2009,33
2051,A Line in the Sand,2009,100
2052,The Perfect Game,2009,58
2053,9,2009,57
2054,Notorious,2009,52
2055,Mortal Sin,2009,
2056,State of Play,2009,84
2057,Ouro Negro,2009,
2058,Night Fliers,2009,
2059,InSearchOf,2009,29
2060,The Eleventh Aggression,2009,
2061,Murder Inside of Me,2009,-
2062,"Karma, Confessions and Holi",2009,
2063,Once Upon a Time in Dublin,2009,-
2064,Mr. Nobody,2009,68
2065,London Dreams,2009,40
2066,Stephanie's Image,2009,
2067,Black Water Transit,2009,
2068,The Haunting in Connecticut,2009,17
2069,My Suicide,2009,57
2070,El cártel,2009,42
2071,Tenderness,2009,40
2072,The Forest,2009,10
2073,A Little Party,2009,
2074,The Wild Stallion,2009,48
2075,The Countess,2009,41
2076,Calvin Marshall,2009,60
2077,Fortune,2009,
2078,He's Such a Girl,2009,31
2079,Absolute Trust,2009,
2080,Don't Let Me Drown,2009,80
2081,Bakjwi,2009,
2082,Lulu und Jimi,2009,
2083,Brothers,2009,64
2084,Storm,2009,-
2085,My Sweet Misery,2009,
2086,Closed for Winter,2009,25
2087,"Angels, Devils and Men",2009,-
2088,Legami di sangue,2009,
2089,Everybody's Fine,2009,47
2090,Imagine That,2009,41
2091,Je te mangerais,2009,
2092,The Messenger,2009,90
2093,Brief Interviews with Hideous Men,2009,40
2094,Saddle Up with Dick Wrangler & Injun Joe,2009,
2095,Not Easily Broken,2009,31
2096,Carriers,2009,64
2097,Strangers Online,2009,
2098,L'affaire Farewell,2009,
2099,The Good Heart,2009,32
2100,Hilde,2009,
2101,A Dog Year,2009,37
2102,Life During Wartime,2009,68
2103,Bright Star,2009,83
2104,A Day in the Life,2009,62
2105,The Belgrade Phantom,2009,
2106,Corpos Celestes,2009,
2107,Irene in Time,2009,29
2108,The Uninvited,2009,32
2109,No Right Turn,2009,83
2110,Burning Mussolini,2009,
2111,The Soloist,2009,56
2112,Mentiras y gordas,2009,
2113,The Last Station,2009,71
2114,Pandemic,2009,5
2115,Doilie's Diner,2009,
2116,The Casino Job,2009,18
2117,What Goes Up,2009,17
2118,The Camel's Back,2009,
2119,After.Life,2009,24
2120,Street Dreams,2009,84
2121,Frame of Mind,2009,30
2122,My Dog Tulip,2009,90
2123,Cloudy with a Chance of Meatballs,2009,86
2124,Vicious Circle,2009,33
2125,Streetballers,2009,
2126,The Northern Kingdom,2009,-
2127,Homeland,2009,85
2128,Buffalo Bushido,2009,
2129,Right Hand Drive,2009,
2130,Wonderful World,2009,42
2131,The First Breath of Tengan Rei,2009,-
2132,The Confessional,2009,
2133,Evangerion shin gekijôban: Ha,2009,
2134,Valhalla Rising,2009,71
2135,The Twenty,2009,
2136,Now & Later,2009,25
2137,Kopf oder Zahl,2009,
2138,Antichrist,2009,54
2139,Elsewhere,2009,34
2140,Touched,2009,75
2141,Nine,2009,39
2142,The Blind Side,2009,66
2143,The Frost,2009,17
2144,The Ministers,2009,13
2145,Sugar Boxx,2009,11
2146,Mr. Right,2009,15
2147,Within,2009,25
2148,Luck by Chance,2009,83
2149,My Name Is Jerry,2009,54
2150,Under New Management,2009,47
2151,Kerala Varma Pazhassi Raja,2009,
2152,Grilling Bobby Hicks,2009,-
2153,Serbian Scars,2009,6
2154,Horsemen,2009,17
2155,Detective Naani,2009,
2156,Cairo Time,2009,80
2157,The City of Your Final Destination,2009,39
2158,The Road,2009,74
2159,Love Happens,2009,16
2160,Life Is Hot in Cracktown,2009,50
2161,Hooking Up,2009,15
2162,The Harimaya Bridge,2009,89
2163,Sveti Georgije ubiva azdahu,2009,
2164,Generic Thriller,2009,20
2165,In the Electric Mist,2009,54
2166,The Marc Pease Experience,2009,18
2167,Los abrazos rotos,2009,
2168,Hardly Bear to Look at You,2009,
2169,The Magnificent Cooly-T,2009,
2170,44 Inch Chest,2009,40
2171,I Do... I Did!,2009,82
2172,Zara,2009,
2173,The Inner Circle,2009,50
2174,Crossing Over,2009,15
2175,Dogging: A Love Story,2009,0
2176,The Boys Are Back,2009,74
2177,Disappearing in America,2009,-
2178,Precious,2009,
2179,Behaving Badly,2009,0
2180,The Vintner's Luck,2009,45
2181,So Close,2009,82
2182,My Mother's Fairy Tales,2009,
2183,Off the Ledge,2009,75
2184,Wake,2009,40
2185,Winter of Frozen Dreams,2009,10
2186,Nine Dead,2009,29
2187,You,2009,35
2188,Kick Me Down,2009,
2189,The Young Victoria,2009,76
2190,Redland,2009,60
2191,The International,2009,58
2192,Tetro,2009,71
2193,B-Girl,2009,30
2194,Breaking Point,2009,0
2195,A Perfect Getaway,2009,62
2196,I Wish I Were Stephanie V,2009,
2197,The Bridge to Nowhere,2009,
2198,Creation,2009,47
2199,Personality Plus,2009,
2200,Het fluwelen konijn,2009,
2201,Bonded Parallels,2009,
2202,17 Again,2009,57
2203,Holy Money,2009,
2204,Staten Island,2009,25
2205,Bandslam,2009,82
2206,Mary and Max.,2009,
2207,Like Dandelion Dust,2009,82
2208,Shutterbug,2009,33
2209,Anolkhi Hey Ghar Maze,2009,
2210,Metropia,2009,50
2211,Black,2009,46
2212,Jean Charles,2009,39
2213,Das Zimmer im Spiegel,2009,
2214,Ingenious,2009,42
2215,In Her Skin,2009,44
2216,The Diet Life,2009,
2217,Vision - Aus dem Leben der Hildegard von Bingen,2009,
2218,Cafe Coexistence,2009,
2219,Unmade Beds,2009,79
2220,An Englishman in New York,2009,70
2221,The Afterlight,2009,63
2222,My Father's Will,2009,56
2223,Across Dot Ave.,2009,
2224,Perestroika,2009,57
2225,Layover,2009,
2226,He's Just Not That Into You,2009,41
2227,2:13,2009,
2228,Something Blue,2009,
2229,Perrier's Bounty,2009,53
2230,The Open Road,2009,29
2231,Frank the Rat,2009,
2232,Crimes of the Past,2009,
2233,Helen,2009,44
2234,Adhe Neram Adhe Idam,2009,
2235,Singularidades de uma Rapariga Loura,2009,
2236,Lucidité passagère,2009,
2237,A Shine of Rainbows,2009,50
2238,World Full of Nothing,2009,
2239,Fame,2009,23
2240,À Deriva,2009,
2241,Shei zhu chen fu,2009,
2242,Nan sheng jia li xin zhuan,2009,
2243,Xi lin guo le wen chuan,2009,
2244,Splice,2009,75
2245,Hamara Parivar,2009,
2246,A Serious Man,2009,89
2247,Hey Diddle Diddle,2009,
2248,(500) Days of Summer,2009,85
2249,The Scouting Book for Boys,2009,55
2250,True Adolescents,2009,75
2251,Coco Chanel & Igor Stravinsky,2009,52
2252,Secret Sea,2009,
2253,Amar a morir,2009,49
2254,Je suis venu pour elle,2009,
2255,Águas Mil,2009,
2256,Recién cazado,2009,
2257,Love N' Dancing,2009,17
2258,Hachi,2009,
2259,Lost Dream,2009,
2260,Beyond the Pole,2009,62
2261,In Between Days,2009,87
2262,Preet Janmo Janam Ni Bhulashe Nahi,2009,
2263,From Time to Time,2009,43
2264,Das Vaterspiel,2009,
2265,Love and Other Impossible Pursuits,2009,38
2266,Powder Blue,2009,25
2267,The Butterfly Tattoo,2009,42
2268,Savaari,2009,
2269,The Cry of the Owl,2009,11
2270,Sordid Things,2009,
2271,The Mighty Macs,2009,47
2272,White Lightnin',2009,
2273,Aliker,2009,
2274,Tiao chu qu,2009,
2275,Effi Briest,2009,73
2276,Coco avant Chanel,2009,
2277,Le bal des actrices,2009,
2278,Deadland,2009,28
2279,The Time That Remains,2009,86
2280,Die zwei Leben des Daniel Shore,2009,
2281,Whisky mit Wodka,2009,
2282,The Yug Dekhi Yug Samma,2009,
2283,First Person Singular,2009,
2284,Mammoth,2009,45
2285,In a Spiral State,2009,33
2286,Justice/Vengeance,2009,
2287,Facing the Fat,2009,
2288,The Immaculate Conception of Little Dizzle,2009,89
2289,The Proposal,2009,45
2290,Apoteose,2009,
2291,Delhi-6,2009,36
2292,Je vais te manquer,2009,
2293,Polvere,2009,
2294,I Love You Phillip Morris,2009,71
2295,Love in Translation,2009,
2296,Hurt,2009,31
2297,Perception,2009,86
2298,Ke ai de Zhong Guo,2009,
2299,Up,2009,98
2300,All About Dad,2009,-
2301,Maternelle,2009,
2302,Fear of Attraction,2009,
2303,The Stalker Within,2009,
2304,Tsurugidake: Ten no ki,2009,
2305,O Último Condenado à Morte,2009,
2306,Smile of April,2009,
2307,Luisa,2009,-
2308,The Child Within,2009,
2309,Goemon,2009,72
2310,"Little Fish, Strange Pond",2009,53
2311,Wesley,2009,67
2312,Desert Flower,2009,50
2313,Shark City,2009,33
2314,Down for Life,2009,96
2315,Memory of Love,2009,
2316,Invictus,2009,76
2317,The Strength of Water,2009,100
2318,Des illusions,2009,
2319,Greta,2009,60
2320,Sois sage,2009,
2321,Stellina Blue,2009,77
2322,Shadows in the Sun,2009,25
2323,Convict,2009,29
2324,A Christmas Carol,2009,100
2325,Burlesque Fairytales,2009,56
2326,Veronika Decides to Die,2009,50
2327,The Ache,2009,
2328,In carne e ossa,2009,
2329,The War Boys,2009,65
2330,Ink,2009,100
2331,Mao's Last Dancer,2009,56
2332,Fuel,2009,72
2333,No Meu Lugar,2009,
2334,Not Since You,2009,29
2335,Trapped,2009,17
2336,La casa sulle nuvole,2009,
2337,De helaasheid der dingen,2009,
2338,Ne te retourne pas,2009,
2339,Joy,2009,61
2340,Xin Su shi jian,2009,
2341,Ajami,2009,97
2342,The Beautiful and Damned,2009,57
2343,My Sister's Keeper,2009,47
2344,The Last Hurrah,2009,75
2345,Great Kills Road,2009,
2346,The Miranda Case,2009,
2347,Youth Violence: Inside the Skin,2009,
2348,All Ages Night,2009,
2349,Joueuse,2009,
2350,Baarìa,2009,55
2351,Tales from the Catholic Church of Elvis!,2009,
2352,Fighting,2009,39
2353,Reflections in the Mud,2009,-
2354,The Golden Door,2009,
2355,Chicago Overcoat,2009,64
2356,100 Lives,2009,
2357,Suzie Heartless,2009,
2358,Footprints,2009,41
2359,The Timekeeper,2009,50
2360,Kærestesorger,2009,
2361,Chasing the Green,2009,40
2362,City Rats,2009,0
2363,Come What May,2009,41
2364,Running on Empty Dreams,2009,20
2365,Teenage Dirtbag,2009,76
2366,Mitte Ende August,2009,
2367,Alter und Schönheit,2009,
2368,Adventureland,2009,88
2369,Mr. Sadman,2009,-
2370,For Sale by Owner,2009,
2371,Misunderstandings,2009,
2372,Bad Lieutenant: Port of Call New Orleans,2009,86
2373,Follow the Prophet,2009,48
2374,The Attic Door,2009,
2375,The Girlfriend Experience,2009,67
2376,Breath of Courage,2009,
2377,Coffin Rock,2009,70
2378,Tickling Leo,2009,36
2379,The Missing Person,2009,67
2380,Shadowman,2009,95
2381,Giallo,2009,14
2382,Saving Grace B. Jones,2009,14
2383,The Things We Carry,2009,
2384,Mabou Mines Dollhouse,2009,
2385,Acts of Mercy,2009,-
2386,Clear Blue Tuesday,2009,20
2387,Balibo,2009,100
2388,La linea,2009,
2389,Exodus?,2009,
2390,Da He,2009,
2391,The Divided,2009,
2392,Bharya Swantham Suhruthu,2009,-
2393,That Evening Sun,2009,82
2394,Tú eliges,2009,
2395,Hannah Montana: The Movie,2009,43
2396,Breathe,2009,68
2397,Strigoi,2009,33
2398,Caught in the Game,2009,-
2399,My Normal,2009,36
2400,Ilusiones Ópticas,2009,
2401,Tamo i ovde,2009,
2402,The 7th Hunt,2009,8
2403,Im nächsten Leben,2009,
2404,Aseema: Beyond Boundaries,2009,
2405,The Calling,2009,53
2406,Accidents Happen,2009,60
2407,Golden Sunset,2009,
2408,Todos hemos pecado,2009,
2409,The Waterhole,2009,
2410,Don't Worry About Me,2009,28
2411,Tony,2009,
2412,Pinoy Sunday,2009,32
2413,Mother and Child,2009,79
2414,Phantomschmerz,2009,
2415,And Then Came Lola,2009,36
2416,St. Nick,2009,29
2417,Nanjing! Nanjing!,2009,
2418,One Minutes,2009,
2419,John Rabe,2009,75
2420,We Are the Mods,2009,56
2421,Lonely Joe,2009,
2422,Inferno,2009,23
2423,Taking Woodstock,2009,48
2424,Sin nombre,2009,88
2425,Cold Souls,2009,75
2426,Amelia,2009,19
2427,The Informant!,2009,80
2428,Old Dogs,2009,5
2429,Le premier cercle,2009,
2430,Chamaco,2009,
2431,Atletu,2009,
2432,Against the Current,2009,50
2433,The Boat That Rocked,2009,
2434,Flying By,2009,18
2435,2k3,2009,
2436,(Untitled),2009,
2437,Mandie and the Secret Tunnel,2009,68
2438,Män som hatar kvinnor,2009,
2439,Kan door huid heen,2009,
2440,The Private Lives of Pippa Lee,2009,69
2441,Boogie Woogie,2009,32
2442,Still the Drums,2009,
2443,Survival of the Dead,2009,29
2444,É Proibido Fumar,2009,
2445,The Limits of Control,2009,43
2446,Tell-Tale,2009,25
2447,Wild Night,2009,
2448,Julie & Julia,2009,78
2449,Homecoming,2009,0
2450,White Material,2009,86
2451,Chintu Ji,2009,
2452,Avant poste,2009,
2453,Moonlight Sonata,2009,
2454,Awaydays,2009,39
2455,Desdemona: A Love Story,2009,40
2456,3 Days in L.A.,2009,-
2457,La causa de Kripan,2009,
2458,How to Draw a Perfect Circle,2009,-
2459,Personal Effects,2009,39
2460,Stolen Lives,2009,
2461,Polanski,2009,
2462,La última y nos vamos,2009,
2463,Je me souviens,2009,50
2464,Within the Whirlwind,2009,47
2465,Madea Goes to Jail,2009,
2466,Peter and Vandy,2009,65
2467,Best Worst Movie,2009,94
2468,Coyote County Loser,2009,45
2469,Fatal Rescue,2009,11
2470,Death Warrior,2009,12
2471,The Hayden Family Murders,2009,
2472,Täällä Pohjantähden alla,2009,
2473,Maata meren alla,2009,
2474,På flytt - en naturfilm om renskötsel,2009,
2475,Distanz,2009,
2476,Bureaucracy,2009,
2477,Mutants,2009,31
2478,For Love of Amy,2009,
2479,Bran Nue Dae,2009,57
2480,Blue,2009,24
2481,Cuckoo,2009,10
2482,Das weiße Band - Eine deutsche Kindergeschichte,2009,
2483,Yuki & Nina,2009,69
2484,Yuan Long Ping,2009,
2485,Espion(s),2009,
2486,"Rabioso sol, rabioso cielo",2009,
2487,Seeking Naadam,2009,
2488,Tanner Hall,2009,16
2489,Double Trouble,2009,51
2490,The Path of the Wind,2009,17
2491,Rockabilly Baby,2009,
2492,Public Enemies,2009,68
2493,The Least Among You,2009,37
2494,Haeundae,2009,49
2495,A hetedik kör,2009,
2496,Natkhat,2009,
2497,Callous,2009,
2498,Vincere,2009,91
2499,Les herbes folles,2009,
