puntuacion_imdb,direccion,guion,argumento,duracion,genero,titulo,anio
5.5,Ivo Ferreira,Ivo Ferreira,"Vicente goes to Egypt to cover some news for his newspaper, but then he decides to take the investigation further, along the Tropic of Cancer, further and further away (in time and space) from home, and his difficult love life. Therefore he revisits the lands explored 500 years before by the seafarers from his own people: Egypt, India, Thailand, Vietnam, Nepal, Laos, ... Leer todo",107,Drama,em volta,2002
6.0,Sidney J. Furie,Mark Mills,A rock band bursts onto the scene and then their frontman disappears on the eve of a European tour.,106,Drama,global heresy,2002
6.9,Bertrand Tavernier,"['Jean Devaivre', 'Jean Cosmos', 'Bertrand Tavernier']","In German-occupied France, two filmmakers solve the collaboration dilemma differently.",170,Drama,laissez-passer,2002
7.5,Hasan Zaidi,"['Mohammed Hanif', 'Hasan Zaidi']",-,-,Drama,raat chali hai jhoom ke,2002
6.1,Alan Jacobs,Alan Jacobs,"When his daughter is shot just before Christmas, Martin Tillman journeys across the U.S. using the gun's serial number to track down the truth behind Penny's killing.",89,Drama,american gun,2002
7.7,Gábor Dettre,Gábor Dettre,"The heroin addicted András got a last chance from his love Juli, to save his life.",143,Drama,felhö a gangesz felett,2002
4.9,Victoria Hochberg,Ken Hastings,"To inherit a million dollars, an egotistical man must find the women he's betrayed and convince them to forgive him.",83,Drama,dirty liar,2002
5.3,Lynn Hershman Leeson,Lynn Hershman Leeson,"Tilda Swinton plays four roles in this award-winning film about Rosetta Stone and her three Self-Replicating Automatons, which she cloned from her own D.N.A.",85,Drama,teknolust,2002
3.3,Steve Akahoshi,"['Joel Eisenberg', 'Brandon Borbeck']","A tale of the underground gothic subculture as seen through the eyes of Fatal, a young female vampire. As a heroin addict, she embraced this dark lifestyle, she now knows she must break free from their depraved world.",90,Drama,hollywood vampyr,2002
5.1,Kunal Kohli,Kunal Kohli,"Meet Raj, Pooja and Tina - 3 best friends thrown into a situation that time, letters, love and separation have created for them.",149,Drama,mujhse dosti karoge!,2002
3.4,Wendy Ord,"['Wendy Ord', 'Matt John Evans', 'Christopher Bruce']","Set against the majestic landscape of Canada's Bay of Fundy and the highest tides in the world, Black Swan is a dark comedy that weaves the innocent world of childhood, against the adult world of love, betrayal and murder.",90,Drama,black swan,2002
6.8,Nicole Garcia,"['Frédéric Bélier-Garcia', 'Emmanuel Carrère', 'Jacques Fieschi']","When a man murders his wife, children and parents, the ensuing investigation reveals that he's been living a lie for almost 20 years.",129,Drama,l'adversaire,2002
5.3,Mandel Holland,Mandel Holland,"In Harlem, Martin Blaze, a writer for Vibe, thinks he's a loser since his fiancée cheated on him. The evening after his father's funeral, he meets the lovely Paula, runs into her the next day, but is sure she'll never look twice at him. His older brother Junnie offers to coach him on how to be a player, promising Martin that within two weeks, she'll be his. The lesson... Leer todo",94,Drama,the other brother,2002
4.9,Kasia Adamik,Heather Morgan,"A comedy about misfits in which a veterinarian becomes involved with a client, whose wife has begun acting like a dog. Darla is the vet while Peter is the frazzled husband, whose marriage is going to the dogs.",94,Drama,bark!,2002
5.4,Susan Taslimi,Susan Taslimi,Minoo returns to her family in Sweden to attend her sister Gita's wedding. Her mother and father believe that she has disgraced the family having worked as a stripper.,100,Drama,hus i helvete,2002
7.0,George Clooney,"['Chuck Barris', 'Charlie Kaufman']",-,113,Drama,confessions of a dangerous mind,2002
6.2,Gary Winick,"['Heather Mc', 'Gowan', 'Niels Mueller', 'Gary Winick']","Coming-of-age story about a suave 15-year-old prep school student who falls in love with his stepmother. When her best friend responds to his advances, he suddenly finds himself in way over his head.",78,Drama,tadpole,2002
3.8,David Michael Latt,"['David Michael Latt', 'Kim Little']",Jane White's only ambition is to appear on a popular talk show.,84,Drama,jane white is sick & twisted,2002
5.3,Michael Almereyda,Michael Almereyda,"When an unhappy young woman disappears, her worried sister desperately searches the internet for a clue to her missing sibling's whereabouts.",89,Drama,happy here and now,2002
7.1,Joe Carnahan,Joe Carnahan,-,105,Drama,narc,2002
5.4,Billy Hayes,"['Richard Crowe', 'Richard Zajdlic', 'Billy Hayes']",-,106,Drama,cock & bull story,2002
