,tipo,nombre,año estreno,mes estreno,id_pelicula
267,Pelicula,Les poupées russes,2005,10,tt0409184
268,Pelicula,Espace détente,2005,2,tt0409937
269,Pelicula,Shi cha qi xiao shi,2005,10,tt0408930
270,Pelicula,Guy X,2005,10,tt0408828
271,Pelicula,Marilyn Hotchkiss' Ballroom Dancing & Charm School,2005,1,tt0409034
272,Pelicula,Bad News Bears,2005,1,tt0408524
273,Pelicula,Love Wrecked,2005,6,tt0409011
274,Pelicula,Hrubes a Mares jsou kamarádi do deste,2005,10,tt0409032
275,Pelicula,Kids in America,2005,10,tt0408961
276,Pelicula,On a Clear Day,2005,8,tt0410400
277,Pelicula,Broken Flowers,2005,11,tt0412019
278,Pelicula,Return of the Living Dead: Necropolis,2005,3,tt0411805
279,Pelicula,One Day in Europe,2005,4,tt0411427
280,Pelicula,Mi Mejor Enemigo,2005,5,tt0410316
281,Pelicula,Return of the Living Dead: Rave to the Grave,2005,8,tt0411806
282,Pelicula,Breakfast on Pluto,2005,5,tt0411195
283,Pelicula,Tout pour plaire,2005,3,tt0412298
284,Pelicula,Vinnare och förlorare,2005,1,tt0412032
285,Pelicula,Brice de Nice,2005,4,tt0412535
286,Pelicula,L'antidote,2005,3,tt0412422
287,Pelicula,Brutal Incasso,2005,12,tt0412498
288,Pelicula,Quartier V.I.P.,2005,5,tt0413179
289,Pelicula,Little Manhattan,2005,1,tt0412922
290,Pelicula,Seven Days of Grace,2006,4,tt0136517
291,Pelicula,Viúva Rica Solteira Não Fica,2006,11,tt0166871
292,Pelicula,Live Freaky Die Freaky,2006,7,tt0197633
293,Pelicula,Death of a Saleswoman,2006,2,tt0204250
294,Pelicula,Funny Money,2006,1,tt0244521
295,Pelicula,How to Go Out on a Date in Queens,2006,7,tt0270417
296,Pelicula,Mothers and Daughters,2006,12,tt0275258
297,Pelicula,Ozzie,2006,,tt0280000
298,Pelicula,Obsluhoval jsem anglického krále,2006,11,tt0284363
299,Pelicula,The Worst Day Ever,2006,9,tt0291569
300,Pelicula,Free Jimmy,2006,1,tt0298337
301,Pelicula,Raising Flagg,2006,4,tt0302498
302,Pelicula,Happily N'Ever After,2006,4,tt0308353
303,Pelicula,Waitin' to Live,2006,8,tt0310334
304,Pelicula,Cars,2006,6,tt0317219
305,Pelicula,Neil's Party,2006,,tt0328179
306,Pelicula,Over the Hedge,2006,7,tt0327084
307,Pelicula,The Creature of the Sunny Side Up Trailer Park,2006,3,tt0328899
308,Pelicula,1972,2006,11,tt0337564
309,Pelicula,Goose on the Loose,2006,,tt0339086
310,Pelicula,Meteoro,2006,11,tt0339382
311,Pelicula,Arthur en de Minimoys,2006,1,tt0344854
312,Pelicula,Life on Mars,2006,,tt0354704
313,Pelicula,The Science of Sleep,2006,11,tt0354899
