,0,1,2,3,4,5,6
212,5.5,Jingle Ma,"['Jingle Ma', 'Brian Chung', 'Eric Lin']",JJ/Shu Qi and PI Lam (Tokyo Raiders (2000)) steal 2 stolen USD100 plates in HK. Lam loses them - no US reward. Lam and his 3 cute angels try to get them again in Seoul as does JJ. Lots of fighting.,95,han cheng gong lüe,2005
213,7.2,Ryu Seung-wan,"['Cheol-Hong Jeon', 'Ryu Seung-wan']","Tae Sik, a troubled middle aged man and Sang Hwan, a troubled youth will meet in the ring with their respective mission. To change their life.",134,jumeogi unda,2005
214,6.2,K.C. Park,"['Yong-ki Jeong', 'Won-jae Lee']",The film deals with a boisterous undercover female cop who gets sent to a high school in order to get close to a criminal in hideout by befriending his teenage daughter. The general set up and the fighting antics of the female cop play close resemblance to Stephen Chow's classic Fight Back to School.,111,jambok-geunmu,2005
215,3.2,Oleg Stepchenko,"['Aleksandr Karpov', 'Oleg Stepchenko']","A drug industry has gained a huge popularity in the United States and Europe. In response, FSB has been organizing underground operations to infiltrate the most notorious drug gangs in that region. Meanwhile, a huge drug operation is being led by a mysterious crime group in. Two special agents try to investigate, but one of them has his family taken hostages by the mo... Leer todo",117,muzhskoy sezon. barkhatnaya revolyutsiya,2005
216,6.0,Kenji Tanigaki,-,"Kagerou and Aoi have become fugitives. Not only are they being pursued by the Shinobi of Shiroyama, they must also escape assassins hailing from all the families of Iga. With a conspiracy brewing and surrounded by betrayal, Kagerou and Aoi are left to search for the sincerity of their allegiances as well as asylum from their hunters.",75,shinobi: runaway,2005
217,5.8,Vijay K. Bhaskar,"['Vijay K. Bhaskar', 'Trivikram Srinivas']","Sathyanarayana Murthy, a farmer from Amalapuram, swears vengeance on criminals who killed his niece.",174,jai chiranjeeva,2005
218,6.8,Serge Rodnunsky,Serge Rodnunsky,"A bank robbery is about to take place. We follow everyone involved in the robbery, the bank manager, the security guard, the robbers, the tellers, up to the moment when guns start blazing on the botched attempt. In the flurry of bullets we suddenly flash back and follow each of their twisted lives - everyone is jaded by greed and willing to betray their friends and lo... Leer todo",88,shattered day,2005
219,6.2,Leonel Vieira,"['Jorge Almeida', 'Alberto Fernandes', 'João Nunes']",-,105,um tiro no escuro,2005
220,7.5,"['Jung Doo Hong', 'Jee-woon Kim']","['Dong-Cheol Kim', 'Jee-woon Kim', 'Kim Jee Woon']",-,119,dalkomhan insaeng,2005
221,3.5,Deepak Balraj Vij,"['Farhad Bhiwandiwala', 'Salim Hyder', 'Jeetendra S. Shukla']",A promising young man's future gets sidetracked when he crosses paths with a dangerous beauty and her attachment to the Mumbai mob.,-,mumbai godfather,2005
222,4.7,Mona Nahm,"['Mona Nahm', 'Oxide Chun Pang', 'Nhahansa Soonthornpoj']","While driving in a road, a reckless truck driver forces the car of the selfish exporter Tom to plunge off a bridge into a river. He is rescued by Pim, who jumps in the water to save him, and mysteriously get into a coma. Tom becomes aware that Pim and him are paying for what they had done wrong in their past lives, and Tom must save the lives of three women to redeem ... Leer todo",-,kon raruek chat,2005
223,5.3,Apoorva Lakhia,"['Apoorva Lakhia', 'Manoj Tyagi']","Suryaveer, an ex-army officer, is assigned the task of protecting a young girl, Anamika. When Anamika gets kidnapped, he decides to use all his skills to rescue her.",142,ek ajnabee,2005
224,5.6,Junji Sakamoto,"['Harutoshi Fukui', 'Yasuo Hasegawa', 'Kenzaburô Iida']",A biological weapon is smuggled aboard a high tech battleship named Aegis. Militants are determined to unleash it on Japan. But a brave Chief Petty Officer has other ideas. He and an undercover agent attempt to stop them.,126,bôkoku no îjisu,2005
225,5.8,Yôjirô Takita,"['Hare Kawaguchi', 'Kazuki Nakashima', 'Masashi Todayama']","Adapted from the successful play, the film takes place in the 19th Japan where a war between demons and their slayers is fought. Izumo, an Kabuki actor with a demon-slaying past, meets and falls in love with Tsubaki. However, something is not right as mysterious marks appear on her body as time progresses. At the same time, it is announced that Ashura, the queen of al... Leer todo",119,ashura-jô no hitomi,2005
226,4.5,James D. Deck,"['James D. Deck', 'Chris Larsen']",-,96,silent partner,2005
227,6.0,Seeman,Seeman,"Angry young man Velu Thondaiman, affectionately known as ""Thambi"" fights against all types of evils in the society. He keeps running into Sankara Pandian, a political henchman who rules the city with violence. Thambi is determined to overcome Sankara Pandian's activities in the society and his fearless attitude brings fear into the face of Sankara Pandian's gang. Tham... Leer todo",138,thambi,2005
228,6.9,Patryk Vega,Patryk Vega,-,97,pitbull,2005
229,3.0,K. Raghavendra Rao,"['Satyanand', 'K. Raghavendra Rao', 'Paruchuri Venkateswara Rao']","Amarchandra lives a poor lifestyle in British India along with his mom, dad, Baba Thakur, and a sister. His dad works as a guard with the British Army, which is commandeered locally by George. When Governor Jackson and his daughter, Diana, visit the region, Amarchandra launches a protest and also leads villagers to a meeting that is being addressed by Mohandas Gandhi ... Leer todo",-,subhash chandra bose,2005
230,6.5,Yogesh Bhardwaj,"['Aadesh K. Arjun', 'Yogesh Bhardwaj', 'S. Sachinder']","Inspired by a real person, Shabnam Mousi is an action-packed Bollywood musical about a hijra (eunuch) who transcends societal oppression to become a successful politician.",150,shabnam mausi,2005
231,4.6,Georgiy Shengeliya,"['Elena Karavaeshnikova', 'Yelena Sazonovich', 'Georgiy Shengeliya']","One night Oleg, a mechanic and simple guy with a dream to become a night racer, saves a woman called Natasha from gang on a country road while returning home. Natasha is government investigator on case of murder (or suicide) of City Prosecutor's daughter. Later, Oleg becomes main suspect, but after getting know him better, Natasha hides Oleg in her apartment and conti... Leer todo",109,neupravlyaemyy zanos,2005
232,6.5,Jesse Heffring,Jesse Heffring,"Without a moment to think, and no time to question, Dr. Adam Lemay is suddenly forced into a conspiracy of unknown proportions and is left with no options but to comply to the will of an unknown enemy or watch his wife die. Adam Lemay's every action is being monitored and controlled by a nameless authority. In his pocket is a video monitor showing his hostage wife. If... Leer todo",85,sigma,2005
233,4.2,N. Linguswamy,N. Linguswamy,"Vasu wants to contest in the college elections but is forced to withdraw in favour of the local MLA's son. But when the MLA's goons bash him up, he decides to fight and take on the brutes.",172,ji,2005
234,5.7,Vinayan,"['Vinayan', 'Ashok', 'Shasi']",A group of travelers get stranded on a island where the all the men are dwarfs and the women are beautiful and normal size.,127,athbhutha dweepu,2005
235,5.9,Florin Piersic Jr.,"['Dorina Chiriac', 'Florin Piersic Jr.']","This film is a puzzle, which fits together in many different ways, only one of which is right. And all of which are deadly.",95,fix alert,2005
236,4.5,Bhadran,Bhadran,Udayon movie revolves around 75 year old Suranadu Kunju and his son Papoyi ( Both are Mohanlal). Kunju thinks that the heartbeat of earth is in soil and not in maths. His beliefs on the land and agrarianism is good but his value system that farmers and farming is more important and better is not.,-,udayon,2005
237,4.5,Kunio Torii,"['Hiroshi Kashiwabara', 'Shundo Ohkawa']",-,108,madamada abunai deka,2005
238,6.5,Chalerm Wongpim,-,"The seven ex-soldiers are back! They're hired to complete a new extreme mission for the sake of one thing only: their country. During World War II, Japanese troops have occupied and spreads their power throughout East Asia. The seven soldiers are marked as wanted men by the Japanese troops. It's time for the seven to reunite and fight again for Thailand and for their ... Leer todo",101,7 pra-jan barn phaak 2,2005
239,5.5,Sergiu Nicolaescu,"['Sergiu Nicolaescu', 'Dumitru Radu Popescu']",A love story that happens in the background Revolution in Timisoara.,95,15,2005
240,8.5,Michael Anton,Michael Anton,"The film follows the lives of two bank robbing brothers who's car breaks down in the middle of the desert, they eventually come to a small town called HELLUGO. As they continuously fail over and over, in their attempts to leave the small town, they come to the realization that maybe this isn't just a small town after all. But the very same place they knew they we're e... Leer todo",80,dead in texas,2005
241,5.1,Gonzalo Lira,"['Gonzalo Lira', 'Julio Rojas', 'Paula del Fierro']","A 22-year-old girl, the daughter of a millionaire businessman, is the victim of an express kidnapping, from which she will only be saved if her father pays a large ransom.",94,secuestro,2005
242,7.5,Damián Szifron,"['Agustín Rolandelli', 'Nicolás Smudt', 'Damián Szifron']",-,112,tiempo de valientes,2005
243,3.4,Michael Carp,Maurice Chauvet,The man living in Ben's mailbox is selling everything Ben needs to be happy.,92,the basement,2005
244,5.9,Mohamed Yasine,Wahid Hamed,"Redha is a poor, unemployed young man who tries to marry Hanan, his neighbor in the neighborhood, but she runs away from him to live with an aristocratic woman and work for her. Redha gets involved with terrorist groups. On the other hand, Gaber Emaish lives on deceiving people and defrauding them, and his fate will be death in an accident.",108,dam el ghazal,2005
245,5.6,Renji Panicker,Renji Panicker,"Bharatchandran IPS, a righteous City Police Commissioner who doesn't mind assaulting even his superior officers and powerful politicians while staging a one-man-fight against the corrupt political machinery prevailing in the state.",-,bharathchandran i.p.s,2005
246,7.3,Joshiy,Ranjan Pramod,Velayudhan is a good hearted drunkard local rowdy that lives in Mullankoli village. Gopinathan tries to ruin his life and does evil things to the village. Velayudhan has to get rid of him.,150,naran,2005
247,-,Lalita Krishna,-,"The Masai Mara goes 'boom chicka boom' when 11 hyperactive teenagers from Canada spend 3 weeks in the heart of Kenya. The kids build a new school from the ground up, witness ancient songs and dance, and even get chased by an elephant! But soon enough they realize that Africa isn't all safaris and breathtaking sceneries. The impoverished condition of the villages, the ... Leer todo",58,jambo kenya,2005
248,2.9,Lee Cipolla,"['Lee Cipolla', 'A.J. Cipolla', 'Warren Christophel']","20 year old kickboxers from opposite ends of Miami, one rich one poor, battle for triumph in sport and their own identities in this coming-of-age action/drama.",103,harder they fall,2005
249,2.0,Germán Monzó,"['Fina Fernández', 'Jaume Gil i Llopart', 'Germán Monzó']",-,80,kibris: la ley del equilibrio,2005
250,4.2,Art Camacho,"['Art Camacho', 'R. Ellis Frazier']","Confessions of a Pit fighter is a character driven action film about regret, consequences and the triumph of the human spirit. Eddie Castillo is a quiet man. He has survived seven years of incarceration in the state pen and wants nothing more than to live out his life in relative tranquility. He moves in with you younger brother David who as a kid, idolized him. Casti... Leer todo",95,confessions of a pit fighter,2005
251,5.6,Adam Frey,Adam Frey,Two brothers want beer... One ex-girlfriend wants revenge... Five escaped cons want out... You can't always get what you want.,90,hunting dragonflies,2005
252,4.3,Anat Yuangngern,-,"In the 1960s, there were few places on Earth as quiet and peaceful as Thailand's Chumporn province, where people continue to live life the old country way. This tranquility is shattered the day an unknown dead man's body is found along the banks of the river waterway. Soon after, villagers began to mysteriously disappear for no reason. The local people endeavor to lea... Leer todo",87,khoht phetchakhaat,2005
253,6.0,Katsuyuki Motohiro,Masashi Sogo,Japan's #1 negotiator Mashita Masayoshi is called into action again as a mysterious train terrorizes Tokyo's underground railway network. But this time his opponent is gunning for him personally.,127,kôshônin: mashita masayoshi,2005
254,5.4,D. Rajendra Babu,"['Ajay Kumar', 'B.L. Venu']",-,170,auto shankar,2005
255,7.3,Vishnuvardhan,Vishnuvardhan,"Unaware that Adhinarayanan, a goon, is actually his father, Sathya, a college boy, decides to file a police complaint against him and his adopted son, Kutti, for shooting his girlfriend Sandhya.",132,arindhum ariyamalum,2005
256,6.6,Ryuta Tasaki,Yukari Tatsui,"In 1973, Gamera sacrifices his life to rid the world of the Gyaos once and for all. Thirty-three years later, a small boy, whose father witnessed the 1973 event, named Toru finds a mysterious egg. From it, hatches a small Turtle. Toru and his friends raise the turtle, who turns out to be a small Gamera. After a new man-eating creature named Zedus shows up in Japan, it... Leer todo",96,chiisaki yûsha-tachi: gamera,2005
257,3.3,Viji Thampi,"['Kaloor Dennis', 'Robin Thirumala', 'Ansar Kalabhavan']","Watch the full movie, Krithyam, only on Eros Now. Krithyam is a 2005 Indian Malayalam film, directed by Viji Thampi and produced by Sasi Ayyanchira. The film stars Prithviraj, Pavithra and Jagathy Sreekumar in lead roles. The film had musical score by Udayakumar.",127,krithyam,2005
258,6.5,"['Kô Matsuo', 'Yoshiyuki Tomino']","['Hajime Yatate', 'Yoshiyuki Tomino']",Camille falls in love with the unstable enemy pilot Four Murasame and tries to save her from the destructive influence of the Psycho Gundam.,98,kidô senshi z gandamu ii: koibito tachi,2005
259,4.9,Jeffrey Lau,Jeffrey Lau,A love story between an alien and a monk.,106,qing dian da sheng,2005
260,2.4,Chris W. Hill,"['Jeff Chasin', 'Chris W. Hill', 'Kira Madallo Sesay']","When her sister is killed by a band of outlaws, Mei Ling must gather an all-new group of sexy, female gunslingers to avenge the death of one of their own. As the tension hits a fever pitch, the girls will do WHATEVER IT TAKES to right the wrong that has been done. War has been declared and with their backs up against the wall, it's Ride or Die!",75,ride or die,2005
261,5.4,Anil C. Menon,T.A. Shahid,Son of a notorious criminal becomes a police officer to erase the bad image of his father but things are not easy as he seems.,-,ben johnson,2005
262,5.8,Tipu Sultan,Tipu Sultan,Returning to his martial arts (Tae Kwon Do) Class after an absence of many years Toby finds His colleague Jason is now the instructor. Jasons senior Black belts resent the return of an aimless undisciplined wanderer; they decide to teach Toby a deadly lesson as the class progresses.,90,the men in white,2005
263,5.9,Joon-ki Min,"['Cheol-Hong Jeon', 'Joon-ki Min']","In a historically altered Korea, by 2005 the North and South Korean governments have secretly joined forces to create a nuclear warhead.",106,cheon gun,2005
264,4.7,Rergchai Poungpetch,-,"Dumber Heroes is a light-weight film set in a weird hospital populated by spies, mental people, an exorcist, you name it! Plus the world's most beautiful nurse. Together, they're tracking down a dangerous terrorist who is trying to blow up the city. The future of the city is in their hands....Only the ""Dumber Heroes"" can eliminate the threat.",78,dumber heroes,2005
265,5.1,Vincent Kok,"['Vincent Kok', 'Patrick Kong']","Dragon is a cop who has become very successful despite the fact that he's just not that smart or good at his job. Along with his buddies Gold and Hei, Dragon runs his local precinct.",101,lung gam wai yi dzi wang mo leung leung,2005
266,4.9,Keerati Janparamakit,"['Keerati Janparamakit', 'Udom Udomroj']","""Papa Pede"" is one of the most powerful people in the city, but he has been marked for death by his enemies. He forcibly recruits two guys, Kieb and Jeng, who have just been released from jail to assassinate his assassin. Pede believes that Kieb is the man who managed to kill a famed assassin many years before, but in reality that had just been an accident! Living up ... Leer todo",-,perfect killer,2005
267,6.2,Bade Hj. Azmi,Bade Hj. Azmi,"Rosli is a stall owner who, in his quest to get rich, borrows money from illegal moneylenders. However he loses all his money in a get rich quick scheme and now owes the moneylenders a significant amount. Unable to pay, his wife and son are kidnapped by the moneylenders to ensure his repayment. Meanwhile a young man, Rizal, is involved with the illegal racing scene. H... Leer todo",90,gangster,2005
268,4.0,Mario Busietta,"['Mario Busietta', 'Pierre Portelli']","A breakthrough state-of-the-art drugs scanner is being tested in Malta International Airport, but brings about disastrous consequences when it kills a would-be trafficker trying to smuggle drugs in his stomach. Elite police officers Anglu and Gabriel are enlisted to help protect the new equipment, aided by Interpol Agent Mike Möller, with a local drug lord intent on h... Leer todo",114,angli: the movie,2005
269,4.0,Peter Mervis,Mike Watt,"After killing four persons in his home with a shotgun, Dee Travis claims that he had accidentally ingested an experimental biotoxin that the company Blackthorn where he worked was researching. Travis is sent visibly ill to the Harwood Maximum Security Prison and the Security Officer Sweeny sends the inmate to the infirmary. Meanwhile the CDC Agent Samantha Beckett com... Leer todo",82,dead men walking,2005
270,5.9,Kenny Hwang,"['Jordan Itkowitz', 'Jae-young Kwak', 'David A. Weinstein']",-,84,ark,2005
271,8.2,Trivikram Srinivas,Trivikram Srinivas,-,172,athadu,2005
272,6.3,Ulrik Imtiaz Rolfsen,"['Leon Bashir', 'Ulrik Imtiaz Rolfsen']","Izzat (honor), the concept of honor in North India and Pakistan.",107,izzat,2005
273,6.7,Ben Maccabee,Ben Maccabee,"A tale of a fallen angel who was sentenced to a human life sentence... Moses, the angel of life is haunted by the visions of a dead child works as an assassin for Mrs. Mier whose true identity is Gabriel the Arc Angel... the assassination of Lucky Palermo was a mistake. Julius Palermo, Lucky's brother whose true identity is The dark angel... Make a vow to destroy Mose... Leer todo",125,moses: fallen. in the city of angels.,2005
274,6.3,Takao Nagaishi,"['Toshiki Inoue', 'Shotaro Ishinomori']","A young scientist is given powers by an evil organization and brainwashed into their fold. Recovering from the conditioning, he starts battling their previous masters' plans, while they try to eliminate all witnesses of their existence.",91,kamen raidâ: the first,2005
275,6.5,"['Antonio Manetti', 'Marco Manetti']","['Antonio Manetti', 'Marco Manetti', 'Giampaolo Morelli']",Mancini has to place a bomb inside a large bank to destroy some important documents inconvenient for a shady client.,105,piano 17,2005
276,3.7,Lee Bennett Sobel,"['Sharon Cacciabaudo', 'Lee Bennett Sobel', 'Geraldine Winters']",-,-,hotties,2005
277,5.7,Kyung-taek Kwak,Kyung-taek Kwak,A modern-day pirate plans a massive attack on North and South Korea.,124,typhoon,2005
278,5.8,Lee Myung-se,"['Hae-kyung Lee', 'Lee Myung-se']","Set years ago in the era of the Joseon Dynasty, the story follows a young police officer named Namsoon (Ha Ji-won) who, along with her fellow officers, discovers a counterfeit ring operating out of the area they've been assigned to protect. However, as the criminals aren't just printing up their own money, they also plan to use it to topple the economy and take down t... Leer todo",108,hyeongsa,2005
279,6.5,Perarasu,Perarasu,"Sivagiri, a blacksmith from a village, visits Chennai to meet his sister and her husband. When he sees the city is not a safe residence for commoners, he takes the matter into his own hands.",178,thirupaachi,2005
280,6.8,Ten Shimoyama,"['Kenya Hirata', 'Fûtarô Yamada']",Star-crossed lovers must fight on opposing sides in a battle that will determine the next Shogun.,107,shinobi,2005
281,5.3,Shafi,"['Benny P. Nayarambalam', 'Viji Radhika', 'Sri Ramakrishna']","Govindan (Manivannan) is a thief who has two children. Aadhi (Pasupathy) and Mathi ('Chiyaan' Vikram). Years go by and the two, Aadhi and Madhi, decide to stop stealing and mend their ways and lead a hardworking life along with their father. They migrate to neighboring village and meet a retired agricultural officer, Chidambaram (Vijaya Kumar) who is in deep debts and... Leer todo",139,maja,2005
282,6.7,Doug Freel,"['Doug Freel', 'Mark C. Thomas']",-,-,blue sombrero,2005
283,6.5,"['Zack Coffman', 'Scott Di Lalla']","['Zack Coffman', 'Scott Di Lalla']",Custom chopper builder and punk rocker Kutty Noteboom builds his working man's chopper from the ground up with the help of good friend Rico and the rest of his biker brothers in this intimate award-winning documentary about renowned hot rod and motorcycle club the Sinners.,93,choppertown: the sinners,2005
284,5.1,Puri Jagannadh,Puri Jagannadh,"Sonu, his sister, Sasha, and their friend, Akhil, live a poor lifestyle in India. While Sasha has given her heart to Akhil, he treats her as a close friend and confidant. Times get so tough, that the trio conspire to carry out robberies, and end up doing so - quite successfully, eluding the authorities. When Sashs finds out that Akhil does not love her, she threatens ... Leer todo",151,super,2005
285,8.5,James Evans,"['Rick Basabilvazo', 'James Evans']","This compassionate 'comedy of errors' follows Ana Maria Rosales' adventure of leaving her homeland of Mexico and coming to the United States, the 'land of opportunity'. Her dream is to secure a well-paying job in a chiropractor's office, but first she must get a job to help her cousin pay the rent. Having experience in therapeutic massage for a doctor's office in Mexi... Leer todo",-,a happy ending,2005
286,7.2,William Lau,William Lau,"Set against a world of super spies and bad guys, Glitched is a non-stop action and full on comedy about mistaken identity. ""Billy Speckle"", a tech-geek accountant thinks that he's found the girl of his dreams in a shady Internet chat site. Under gunfire and on the other end of the line is government spy ""Black Cat"" who thinks that she's found her newly assigned contac... Leer todo",90,glitched,2005
287,7.7,Kabeer Kaushik,Kabeer Kaushik,"Ajay Kumar the newly appointed, honest SSP of Lucknow police cracks down on the nefarious cop-mafia nexus in Uttar Pradesh, but finds a cunning and ruthless adversary in Gajraj.",125,sehar,2005
288,-,Del Weston,Del Weston,A prostitute who's husband is getting out of jail in three days is faced with a stranger who says that he has come to save her from her a man who has threatened to kill her.,94,poor toni,2005
289,7.9,Alfonso Cuarón,"['Alfonso Cuarón', 'Timothy J. Sexton', 'David Arata']",-,109,children of men,2006
290,6.9,J.J. Abrams,"['Alex Kurtzman', 'Roberto Orci', 'J.J. Abrams']",-,126,mission: impossible iii,2006
291,2.7,Kevin Lewis,"['Troy Scott', 'Kevin Lewis']",-,88,the drop,2006
292,5.4,Brian Lawrence,Brian Lawrence,"The action crime-thriller, CORRUPTED MINDS, revolves around a gang of revolutionaries who are about to cause mayhem for the citizens and cops of the Motor City.",95,detroit,2006
293,6.1,Diego de la Texera,"['Regiana Antonini', 'Marcos Bernstein', 'Diego de la Texera']","In the early 1960's, a group of people responsible for the construction of the Brasilia-Fortaleza road is abandoned in the middle of the jungle by the Brazilian government, after the military coup.",117,meteoro,2006
294,6.1,Bryan Singer,"['Michael Dougherty', 'Dan Harris', 'Bryan Singer']",-,154,superman returns,2006
295,5.4,Adrian Rudomin,Adrian Rudomin,"Set in the 16th century, a sheriff working on a series of murders has to choose between his conscience and protecting his family when he's tied to the crimes.",109,day of wrath,2006
296,5.0,Martin Munthe,Martin Munthe,-,-,year one,2006
297,6.0,A.R. Murugadoss,"['A.R. Murugadoss', 'Gopalakrishna Paruchuri', 'Paruchuri Venkateswara Rao']",The story is about how an ex-army officer brings change in society by making people to help each other.,168,stalin,2006
298,4.3,Kurt Wimmer,Kurt Wimmer,-,88,ultraviolet,2006
299,5.8,Marek Rozenbaum,Haim Marin,-,95,lirkod,2006
300,6.8,Kevin Reynolds,Dean Georgaris,-,125,tristan + isolde,2006
301,6.6,Brett Ratner,"['Simon Kinberg', 'Zak Penn']",-,104,x-men: the last stand,2006
302,6.0,Joseph Novoa,Henry Herrera,"From absolute poverty to absolute power! ""El Don"" is the saga of a common man with uncommonly fierce ambition who rises to rule an empire of unspeakable evil only to discover that the love he thought he had forgotten still rules what is left of his heart.",-,el don,2006
303,8.0,Martin Campbell,"['Neal Purvis', 'Robert Wade', 'Paul Haggis']",-,144,casino royale,2006
304,4.4,Peter Hewitt,"['Adam Rifkin', 'David Berenbaum', 'Jason Lethcoe']",-,93,zoom,2006
305,7.4,Gore Verbinski,"['Ted Elliott', 'Terry Rossio', 'Stuart Beattie']",-,151,pirates of the caribbean: dead man's chest,2006
306,3.6,Randal Kleiser,"['Timothy Dolan', 'Jacob Grimm', 'Wilhelm Grimm']","Grandma is babysitting her two grandkids. The girl wants to go out, but grandma asks them to hear a story first. The kids accept if they can change aspects of the story such as replacing the wolf with a werewolf. Is there a catch?",82,red riding hood,2006
307,6.6,Christian Volckman,"['Alexandre de La Patellière', 'Matthieu Delaporte', 'Michael Katims']","A young gene researcher, Ilona, is kidnapped in a future Paris. Police Captain Karas and his team are in charge of finding her.",105,renaissance,2006
308,5.8,Eyal Shiray,Uzi Weil,A young boy finds a stack of his sister's secret letters who's been missing since their mother's death. He sets off on the journey of a lifetime to reunite with her and he meets a man who calls himself the last true Communist.,90,bekarov yikre lekha mashehu tov,2006
309,5.2,Gregg Bishop,Gregg Bishop,"Samuel North (Nathan Mobley) escapes from Hell to find the person who murdered him, but a team of invincible bounty hunters called REAPERS are sent from the Netherworld to bring him back.",92,the other side,2006
310,6.2,Leonard Carillo,"['Cedrick Bradley', 'Lain L. Lee III']",-,-,the final job,2006
311,4.5,Colin Teague,"['Gary Young', 'Colin Teague']",Different factions in World War II Holland race to find a stash of German gold.,103,the last drop,2006
312,4.8,Corey Yuen,"['J.F. Lawton', 'Adam Gross', 'Seth Gross']",-,87,doa: dead or alive,2006
313,3.1,James Eaves,James Eaves,On the day of her death a normal woman is transformed into a genetically engineered vampire and trained to kill. She is sent on a mission to stop the Souls of the Damned being unleashed into our dimension.,91,the witches hammer,2006
314,6.7,Len Wiseman,"['Danny Mc', 'Bride', 'Len Wiseman', 'Kevin Grevioux']",-,106,underworld: evolution,2006
315,3.3,Ron Wolotzky,"['Dred Ross', 'Eyal Sher']",In the California desert two young women with a satchel of stolen cash are on the run from the motorcycle gang they accidentally stole the cash from and an axe-wielding serial killer who has just escaped from prison.,93,greed,2006
316,3.3,Terry Ingram,"['Donald Martin', 'Michael Stokes']",-,89,max havoc: ring of fire,2006
317,3.5,Roy Knyrim,"['Pat Coburn', ""Brian Patrick O'Toole"", 'J. Victor Renaud']",-,92,cemetery gates,2006
318,7.3,Wayne Kramer,Wayne Kramer,-,122,running scared,2006
319,5.4,Glenn Standring,Glenn Standring,-,90,perfect creature,2006
320,2.1,Patrick Desmond,Patrick Desmond,"When a scientist discovers the possibility of the meaning of life, two shadowy organizations learn of this and will stop at nothing to steal the scientist's work for themselves. As a result, two burned-out assassins named Puritan and Sultan are assigned to protect the scientist and keep his project from falling into the wrong hands.",77,the absence of light,2006
321,6.9,Andrew Davis,Ron L. Brinkerhoff,-,139,the guardian,2006
322,5.8,Richard Loncraine,Joe Forte,-,105,firewall,2006
323,6.4,Timur Bekmambetov,"['Timur Bekmambetov', 'Sergey Lukyanenko', 'Alexander Talal']","When Anton, a Warrior of Light, is falsely accused of murdering some vampires, he embarks on a journey to find the real killer and search for an ancient object that has the power to alter destiny.",132,day watch,2006
324,5.7,Wolfgang Petersen,"['Mark Protosevich', 'Paul Gallico']",-,98,poseidon,2006
325,3.7,Jonathan English,"['Nick Green', 'Stephen Mc', 'Dool']","When the villagers offer their brethren as a sacrifice to the Minotaur, Theo (Tom Hardy) sets off on a harrowing quest to the labyrinth to kill the evil bull-god.",93,minotaur,2006
326,5.1,Andy Cheng,"['J.C. Pollock', 'Andy Cheng']",-,93,end game,2006
327,7.6,Zack Snyder,"['Zack Snyder', 'Kurt Johnstad', 'Michael B. Gordon']",-,117,300,2006
328,2.4,Nick Quested,Thadd Turner,"Six escaped convicts and their female hostage make a desperate run for the Mexican border, where they stumble across a lost treasure of untold wealth, and find certain death instead on the Arizona desert.",80,seven mummies,2006
329,5.7,"['Joachim Rønning', 'Espen Sandberg']","['Luc Besson', 'Robert Mark Kamen']",-,93,bandidas,2006
330,5.7,Nikolay Lebedev,"['Nikolay Lebedev', 'Mariya Semyonova']",-,142,wolfhound,2006
331,5.8,Antti-Jussi Annila,"['Antti-Jussi Annila', 'Marko Jatkola', 'Petri Jokiranta']","Thousands of years ago in ancient China, a love struck sword hero fights against his destiny. He wants another chance to be reunited with his loved one and he gets that chance, in a far away place and a far away time, in the cold north, in modern Finland. Jade Warrior is set in ancient China early iron age and present day Finland. The past is feeding the story in pres... Leer todo",104,jadesoturi,2006
332,5.5,David R. Ellis,"['John Heffernan', 'Sebastian Gutierrez', 'David Dalessandro']",-,105,snakes on a plane,2006
333,6.8,Anders Morgenthaler,"['Mette Heeno', 'Anders Morgenthaler']","Due to his sister's death, the 32 year old August returns and consequently abandons his profession as a missionary priest. His beloved sister Christina, who went from greatness to decay as the famous porn-star The Princess, is dead after years of drug abuse. She leaves behind her 5-year old daughter Mia, whom August feels obliged to take care of. Weighed down by grief... Leer todo",82,princess,2006
334,-,"['Ade Elegbede', 'Aibangbee Namure']","['Chuk Mike', 'Aibangbee Namure']","They are the wealthiest players in town. Life cant be better, money, fame the girls but one thing they aim for is finding her and keeping her",105,"find her, keep her",2006
335,7.1,Clint Eastwood,"['William Broyles Jr.Paul Haggis', 'James Bradley']",-,135,flags of our fathers,2006
336,4.7,John Bonito,"['Michelle Gallagher', 'Alan B. Mc', 'Elroy']",-,92,the marine,2006
337,3.5,Arturo Ruiz-Esparza,"['Billie Letts', 'Deborah Ruiz Esparza']","Kern must fight an evil menace that could destroy the earth when Veritas, his favorite comic-book hero, comes to life and seeks his help.",93,"veritas, prince of truth",2006
338,4.1,Jason Carvey,Jason Carvey,"A frustrated artist is convinced by his eccentric roommate to rob a bank. Having planned the crime by watching bank-robber films, the amateur heist is doomed from the beginning.",93,a new wave,2006
339,5.6,Ari Ryan,"['Jon Lindstrom', 'Tom Schanley']","Two separate teams of jewel thieves, one low-rent and one upscale, both desperate, converge on the same score at the exact same time, and a simple job turns out very complicated and very bloody.",105,the hard easy,2006
340,5.5,Mark Hammond,Brendan Foley,"Johnny Was is a gritty gangster drama set in the tough city of Brixton, London. Johnny (Vinnie Jones) is trying to escape his violent past by living a simple ""quiet life"".",93,johnny was,2006
