puntuacion_imdb,direccion,guion,argumento,genero,duracion,titulo,anio
-,Kenny Vazquez,Kenny Vazquez,"Based on true events, a man is dealt with a bad hand in life. Anger and bitterness gravitate dark forces that taunt him. Would he get the chance to redeem himself and overcome his darkness before it's too late.",-,Accion,chances,2022
-,Batbaatar Batkhuleg,Otgontsetseg Damdin,-,90,Accion,shadow creeper,2022
6.8,Lakshya Raj Anand,"['John Abraham', 'Lakshya Raj Anand', 'Sumit Batheja']",-,121,Accion,attack,2022
6.1,R. Ajay Gnanamuthu,"['R. Ajay Gnanamuthu', 'Kannan', 'Sekar Neelan']","A mathematician genius, Mathi, has another identity, Cobra, who commits intelligent crimes using maths.",183,Accion,cobra,2022
5.8,Pierre Coré,"['Cécile Aubry', 'Alexandre Coffre', 'Pierre Coré']",-,96,Accion,belle et sébastien: nouvelle génération,2022
8.0,Rui Constantino,Rui Constantino,-,106,Accion,sith wars: episódio ii - o legado dos sith,2022
4.8,Dan Brothers,Dan Brothers,The story centres around the Saviour family and their enemies who are trying to steal the families Legacy.,92,Accion,legacy,2022
-,Linda J.,Linda J.,-,-,Accion,warriors of justice,2022
7.8,Romello Blade,Romello Blade,"Nick, facing mounting pressure from his mother to find a job and desperately trying to own a start up, enlists the help of his best friend Kyle, a privileged slacker, living his best life. Running out of time and options, the two are presented an opportunity which they can't refu... Leer todo",116,Accion,gray people,2022
3.1,Nirnay Palanatee,Nirnay Palanatee,"Krish and Chitra are lovers. Due to a minor difference between the two, they go separate ways. The break-up in love deeply affects Krish, who goes into a state of mental depression. He spends his life narrating his tale of woes to people.",122,Accion,nenevaru,2022
5.9,Frank E. Jackson Jr.Natasha 'Breezy' Malone,"['Frank E. Jackson Jr.Walda Jacobs', ""Natasha 'Breezy' Malone""]","After witnessing their mother suffer years of physical and financial abuse from their father, Omar and Dexter decide to rob a bank to bail their mother out of debt and humiliate their father by demanding his resignation from the police force.",-,Accion,collide,2022
5.0,Marko Sopic,"['Bojana Djokovic', 'Miladin Sevarlic']","Despot Stefan's hidden treasure is wanted by a secret organization of the Catholic Church. They hire mafia boss and activate agents from all structures of society to fight against its guardians, Knights of the Order of the Dragon.",90,Accion,kljuc,2022
3.7,Michael B. Chait,"['Timothy Ritchey', 'Michael B. Chait']",-,130,Accion,wolf hound,2022
5.6,Colin Trevorrow,"['Emily Carmichael', 'Colin Trevorrow', 'Derek Connolly']",-,147,Accion,jurassic world: dominion,2022
-,Elahe Massumi,"['Renata Bovara', 'Milad Jarmooz', 'Elahe Massumi']","Dark Heritage Synopsis:Claudine was born in Congo going through lots of problems as a young girl. She was adopted by Chris, a physician living in Congo. As a teenager Claudine was sent to the US to study medicine in college. Now she is a young doctor living in the US struggling w... Leer todo",-,Accion,dark heritage,2022
-,Everette Hartsoe,Everette Hartsoe,"Gabrielle has the ability to see, speak and allow the dead to possess her body. Not all of the spirits hanging out in purgatory have good intentions. Based on the graphic novel by Everette Hartsoe",-,Accion,grave girl,2022
-,Reza Hossein Abadi,Abbas Paknahad,"It tells about the bad events that happened to Parya, who was traveling from Iran to Turkey.",-,Accion,parya & derya,2022
6.2,"['Andy Suriano', 'Ant Ward']","['Tony Gama-Lobo', 'Rebecca May', 'Andy Suriano']",-,82,Accion,rise of the teenage mutant ninja turtles,2022
-,Kevin Brame,"['William Clay', 'Adrian Freedomville', 'California Jones']",-,-,Accion,the final target,2022
5.5,Joseph Kosinski,"['George Saunders', 'Rhett Reese', 'Paul Wernick']",-,106,Accion,spiderhead,2022
7.6,Makoto Shinkai,Makoto Shinkai,-,122,Accion,suzume's locking up,2022
8.1,Ramana Mogili,Rajendra Bharadwaj,-,-,Accion,dharmasthali,2022
6.3,Tetsurô Araki,"['Gen Urobuchi', 'Renji Ooki', 'Naoko Satou']",-,100,Accion,bubble,2022
-,Vikash Verma,Vikash Verma,"No Means No is a cross-genre action-packed, teenage musical love story, a courtroom drama that's more like the thrill of a roller-coaster ride as each twist and turn begins to unravel to reach a conclusion that calls out for justice.",-,Accion,no means no,2022
5.9,Petr Jákl,"['Petr Jákl', 'Marek Dobes', 'Michal Petrus']",-,125,Accion,medieval,2022
3.5,Michael Lazar,Michael Lazar,A girl that can remote view is kidnapped. She uses her power to find a clock that can jump seconds back in time. A gunman crosses the border and saves her. She steals the clock and they end up on the run from the cartel and the government.,-,Accion,riot for the dove,2022
-,Sergio Rojas,Adrian Mora,A group of friends from the city of Oropel since childhood are wrapped in their feelings restricted by the harshness of drug trafficking in which situations create a violent lack of control to the point of losing their minds.,-,Accion,víboras de oropel,2022
-,Baf Sjamsuddin,"['Mochammad Shaquillah', 'Baf Sjamsuddin']",-,95,Accion,ksatria,2022
6.7,Andy Muschietti,"['Christina Hodson', 'John Francis Daley', 'Jonathan Goldstein']",-,144,Accion,the flash,2023
5.9,David F. Sandberg,"['Henry Gayden', 'Chris Morgan', 'Bill Parker']",-,130,Accion,shazam! fury of the gods,2023
7.7,Chad Stahelski,"['Shay Hatten', 'Michael Finch', 'Derek Kolstad']",-,169,Accion,john wick: chapitre 4,2023
6.1,Jeremy Zag,"['Jeremy Zag', 'Bettina Lopez Mendoza', 'Thomas Astruc']",-,105,Accion,miraculous: filmen om ladybug & cat noir,2023
-,Rubén Arnaiz,Rubén Arnaiz,-,84,Accion,scavenger,2023
6.8,Francis Lawrence,"['Michael Lesslie', 'Michael Arndt', 'Suzanne Collins']",-,157,Accion,the hunger games: the ballad of songbirds & snakes,2023
5.6,"['Nia Da', 'Costa']","['Nia Da', 'Costa', 'Megan Mc', 'Donnell', 'Elissa Karasik']",-,105,Accion,the marvels,2023
6.1,Peyton Reed,"['Jeff Loveness', 'Stan Lee', 'Larry Lieber']",-,124,Accion,ant-man and the wasp: quantumania,2023
-,Cecil Moller,Gustav Nuuyoma,"Toivo, a university student comes back to the City to finish his bachelor's degree. Upon arrival, he meets the face of disaster when his breadwinner brother, Simon, is murdered right before his eyes by a gang from which, Simon, borrowed money that he used to pay for Toivo's tuiti... Leer todo",90,Accion,dark city: interval_575,2023
5.4,Tyler Spindel,"['Ben Zazove', 'Evan Turner']",-,95,Accion,the out-laws,2023
-,-,-,-,-,Accion,extraordinary sacrifice,2023
-,George Easley,"['Prince George', 'George Lawson-Easley']","When a vile creature sets out to destroy the calm, and the world as we know it, and to keep the world from going into complete chaos, one city at a time, has to prove he is the one who can stop this vile creature, and right the wrongs,",-,Accion,bugsy the becoming,2023
6.0,Vamshi Paidipally,"['Vamshi Paidipally', 'Hari', 'Ahishor Solomon']",-,169,Accion,varisu,2023
5.4,"['Scott Beck', 'Bryan Woods']","['Scott Beck', 'Bryan Woods']",-,93,Accion,65,2023
7.0,Sam Hargrave,"['Joe Russo', 'Ande Parks', 'Anthony Russo']",-,122,Accion,extraction ii,2023
-,Jeff Profitt,Jeff Profitt,"Detective Henderson is a no nonsense undercover female Police Detective, with a stellar record of always taking down the target of her investigations. Henderson gets requested by her superiors to go undercover and take down a local drug dealer. The dealer, Darius Miller, has rece... Leer todo",75,Accion,getting to the plug,2023
6.7,Martin Bourboulon,"['Matthieu Delaporte', 'Alexandre Dumas', 'Alexandre de La Patellière']",-,115,Accion,les trois mousquetaires - milady,2023
6.7,Martin Bourboulon,"['Matthieu Delaporte', 'Alexandre de La Patellière', 'Alexandre Dumas']",-,121,Accion,the three musketeers - part i: d'artagnan,2023
3.1,Om Raut,"['Manoj Muntashir', 'Om Raut']",-,179,Accion,adipurush,2023
6.3,Guy Ritchie,"['Guy Ritchie', 'Ivan Atkinson', 'Marn Davies']",-,114,Accion,operation fortune,2023
4.5,Rohit Dhawan,"['Hussain Dalal', 'Rohit Dhawan', 'Trivikram Srinivas']",-,142,Accion,shehzada,2023
7.0,Shantanu Bagchi,"['Parveez Sheikh', 'Aseem Arrora', 'Sumit Batheja']","In the 1970s, an undercover Indian spy takes on a deadly mission to expose a covert nuclear weapons program in the heart of Pakistan.",129,Accion,mission majnu,2023
3.3,Meher Ramesh,"['Adi Narayana', 'Siva', 'Mamidala Thirupathi']","While attempting to build a life in Kolkata with his sister, a taxi driver must confront his dark past as he faces off against the city's underworld.",159,Accion,bholaa shankar,2023
-,Gene Timothy,Gene Timothy,Plot kept under wraps.,-,Accion,ground zero,2023
4.9,John Swab,John Swab,-,105,Accion,little dixie,2023
6.7,Jeff Profitt,Jeff Profitt,"Best friends Leah, Jada and Shanice lose their jobs due to the economy failing in the town they live in. They each try looking for new jobs in town but can't find anyone hiring. With bills piling up and no jobs available, they struggle to make ends meet. Then one day, by chance, ... Leer todo",93,Accion,choppa city queens,2023
6.3,Sandeep Reddy Vanga,"['Suresh Bandaru', 'Saurabh Gupta', 'Pranay Reddy Vanga']",-,204,Accion,animal,2023
5.8,"['Louis Leterrier', 'Justin Lin']","['Dan Mazeau', 'Justin Lin', 'Zach Dean']",-,141,Accion,fast & furious x,2023
-,JJ Stomp,"['Aki Aleong', 'JJ Stomp']",-,-,Accion,the assassin unleashed,2023
3.2,Gavin J. Konop,"['Gavin J. Konop', 'Sean Thomas Reid', 'Warden Wayne']",-,-,Accion,spider-man: lotus,2023
6.9,Tomas Masin,"['Marek Epstein', 'Barbara Masin']",-,135,Accion,bratri,2023
6.2,Hideaki Anno,"['Hideaki Anno', 'Shotaro Ishinomori']",-,121,Accion,shin kamen rider,2023
-,Saptaswa Basu,Arnab Bhaumik,A conspiracy theorist discovers a dangerous plan of a long lost secret society,-,Accion,aagun pakhi: the midnight club chronicles,2023
4.1,Joe Cornet,"['Craig Hamann', 'Alexander Nevsky']",-,80,Accion,gunfight at rio bravo,2023
6.6,James Mangold,"['Jez Butterworth', 'John-Henry Butterworth', 'David Koepp']",-,154,Accion,indiana jones and the dial of destiny,2023
5.6,"['Nia Da', 'Costa']","['Nia Da', 'Costa', 'Megan Mc', 'Donnell', 'Elissa Karasik']",-,105,Accion,untitled marvel disney (june 2023),2023
-,Liaan Ferreira,Liaan Ferreira,"John Burrows is a psychological thriller set in the atmospheric city of Cape Town. The film delves into the dark and twisted mind of John Burrows, a brilliant yet disturbed serial killer who possesses a god complex.",-,Accion,john burrows,2023
-,Jane Chua,Jane Chua,"Sometimes, destiny is very cruel to every creature. There is a success, and there is a failure. Despite the sweet laughter, there are hidden complex pasts that are difficult to accept but must be upheld, fought for conquered for the sake of others. What is the awaiting fate of th... Leer todo",115,Accion,jade brooks must die!,2023
4.6,János Szikora,Mark Kis-Szabo,-,108,Accion,hadik,2023
5.1,S. Kathiresan,K.P. Thirumaaran,"Rudhran is a happy IT man living with his family until the moment his life is turned upside down. He comes upon a major criminal network including a businessman, Rudhran embarks on a mission to expose him the criminal network.",149,Accion,rudhran,2023
6.3,Larry Yang,Larry Yang,-,126,Accion,ride on,2023
-,-,-,-,-,Accion,the obstacle,2023
5.6,"['Denizhan Akbaba', 'Emirhan Akbaba']","['Emirhan Akbaba', 'Denizhan Akbaba', 'Geoffrey of Monmouth']",The wizards try to defeat enemies from another world.,70,Accion,return of the dark,2023
7.3,"['John Francis Daley', 'Jonathan Goldstein']","['Jonathan Goldstein', 'John Francis Daley', 'Michael Gilio']",-,134,Accion,dungeons & dragons: ehre unter dieben,2023
5.6,Jonathan Salemi,Jonathan Salemi,-,91,Accion,the last deal,2023
2.9,Peter Noel,Peter Noel,"In 2063 a soldier named 129 escapes from Merdocorp. The company is chasing him. They have serious technological developments: cloned organs, robots, flying cars. The soldier does not remember anything, but he wants to know his past.",86,Accion,129,2023
-,Salar Zarza,Salar Zarza,"Stuck between European drug cartels Alan Barnas, an ex-veteran, decides to take matters into his own hands when the police fail to solve a murder.",-,Accion,out for vengeance,2023
6.0,Steven Caple Jr.,"['Joby Harold', 'Darnell Metayer', 'Josh Peters']",-,127,Accion,transformers: rise of the beasts,2023
5.4,"['Giulio De Santi', 'Tiziana Machella']","['Giulio De Santi', 'Tiziana Machella']",-,75,Accion,taeter burger,2023
6.7,"['Benjamin Renner', 'Guylo Homsy']","['Mike White', 'Benjamin Renner']",-,83,Accion,migration,2023
5.7,James Wan,"['David Leslie Johnson-Mc', 'Goldrick', 'James Wan', 'Jason Momoa']",-,124,Accion,aquaman a ztracené království,2023
8.7,Jamison Bright,"['Sydney Barbera', 'Jamison Bright', 'Dan Brosseau']",A cerebral aesthetic adventure about a start-up detective and one of his first missions.,92,Accion,statica,2023
5.6,Niki Caro,"['Misha Green', 'Andrea Berloff', 'Peter Craig']",-,115,Accion,the mother,2023
-,Thomas Touhey,"['Matthew Lee Anderson', 'Craig Rosenthal', 'Thomas Touhey']","HD Mack is an overweight, but sweet guy who just can't catch a break. Bullied by gangs and gym rats led by the evil Mr. Gant, HD Mack at his low point. That is until he drinks an adreno-serum and becomes ""Heavy Duty Man"", a heavy weight hero for all of us.",-,Accion,heavy duty man,2023
4.7,Camille Delamarre,Thomas Dunn,-,111,Accion,assassin club,2023
4.3,Hiroshi Katagiri,"['Hiroshi Katagiri', 'Chris Preyor']",-,91,Accion,end of loyalty,2023
5.5,Brett Donowho,Carl W. Lucas,-,95,Accion,the old way,2023
6.0,Angel Manuel Soto,Gareth Dunnet-Alcocer,-,127,Accion,blue beetle,2023
4.2,Todor Chapkanov,Tad Daggerhart,-,90,Accion,black lotus,2023
-,Felicia Rivers,"['Iesha Little', 'Felicia Rivers']",-,90,Accion,the color of greene,2023
-,-,"['Reila Aphrodite', 'Wes Laurie']",A young woman Kaname is possessed by a ghost of a Japanese samurai Saki whose goal is to make history repeat itself in the death of those she loves.,108,Accion,drain away: is pure longing a sin?,2023
-,Matt Mirams,Matt Mirams,A new feature from Breeding Ground Productions,-,Accion,the breeding frenzy,2023
6.8,Akira Amemiya,"['Gridman', 'Keiichi Hasegawa']","Follows Yuta who repeatedly drew and then erased Gridman in his notebook, which he vaguely remembers. Then he decided to confess his feelings to Rikka, and their life in such a peaceful world begins to crumble with a roar.",118,Accion,gridman universe,2023
6.0,Cal Brunker,"['Cal Brunker', 'Bob Barlen', 'Shane Morris']",-,88,Accion,paw patrol: the mighty movie,2023
7.9,James Gunn,"['James Gunn', 'Jim Starlin', 'Stan Lee']",-,150,Accion,guardians of the galaxy vol. 3,2023
-,Andy Deliana,"['Ken Cardwell', 'Jeff Carr', 'Ana Carolina Rebichia Deliana']","In order to strengthen his connections on the street, a young man has to participate in a violent robbery. But, after surviving the war between street gangs, he becomes the main target of law enforcement and a ruthless mobster.",-,Accion,target number one,2023
-,Abbey Abimbola,Abbey Abimbola,"A young African man challenges the leaders of Malaysia's biggest drugs and human trafficking syndicates, in a mission to clear his name and to free the love of his life.",110,Accion,nelayan,2023
-,Sangeeth Sivan,"['Aseem Arrora', 'Parveez Sheikh']",Inspired by the real-life events of Brigadier Bulsara of Indian Army.,-,Accion,bull,2023
-,Megastar Maharishi Aazaad,Megastar Maharishi Aazaad,-,115,Accion,révolutionnaire,2023
5.9,Mathieu Vadepied,"['Olivier Demangel', 'Mathieu Vadepied']",-,98,Accion,father & soldier,2023
7.2,"['Jeff Rowe', 'Kyler Spears']","['Seth Rogen', 'Evan Goldberg', 'Jeff Rowe']",-,99,Accion,teenage mutant ninja turtles: mutant mayhem,2023
-,Paul Lacovara,Paul Lacovara,"Inspired by an actual event. This is the story of the Hawaii False Missile Alert which occurred on January 13, 2018.",-,Accion,38 minutes,2023
8.6,"['Joaquim Dos Santos', 'Kemp Powers', 'Justin K. Thompson']","['Phil Lord', 'Christopher Miller', 'Dave Callaham']",-,140,Accion,spider-man: across the spider-verse,2023
7.8,Sriman Keerthi,Sriman Keerthi,"Mythological characters Jaya-Vijaya are born as Ajay-Vijay in the outskirts of Hyderabad city. One night, Chaitanya, an engineering student, gets trapped between these two extremists and becomes a part of their criminal activities",132,Accion,raakshasa kaavyam,2023
7.7,"['Christopher Mc', 'Quarrie']","['Bruce Geller', 'Christopher Mc', 'Quarrie', 'Erik Jendresen']",-,163,Accion,mission: impossible - dead reckoning part one,2023
5.3,Scott Waugh,Arash Amel,-,102,Accion,hidden strike,2023
-,Rawn Hutchinson,Rawn Hutchinson,A Native American teenage girl seeks revenge against a ruthless reservation leader and a corrupt police lieutenant for the senseless killing of her mother.,-,Accion,topannah,2023
8.5,Robin Goode,"['Daniel Levi', 'Raffaella Delle Donne', 'Yaron Schwartzman']",Two brothers are torn apart after they steal a bag of money and are hunted down by a ruthless killer.,112,Accion,free state,2023
-,Omer Sarikaya,Omer Sarikaya,-,-,Accion,demons of hell,2023
-,John Michael Hightower Jr.,John Michael Hightower Jr.,"Emily, Rebecca, Victoria, Josephine and Eden are five girls on the brink of graduating college and high school, best friends for life and facing their futures with high hopes - or are they? Although they seem set up for success, there is curiosity and even fear amongst them as to... Leer todo",-,Accion,love of money,2023
-,John Michael Hightower Jr.,John Michael Hightower Jr.,-,-,Accion,the gift,2023
-,Omer Sarikaya,Omer Sarikaya,-,-,Accion,the house of god,2023
-,"['Isaiah Long', 'Rhett Norsworthy']",Rhett Norsworthy,"Spider-Man must come face-to-face with with his future, as it is thrown at him from multiple directions. He will face his own friends, and decide to save everyone, or the ones he loves.",90,Accion,spider-man: rise of a hero,2023
-,Justin Souriau-Levine,Justin Souriau-Levine,"A government issued science experiment sends five theater actors on a journey through time and space via a virtual reality vortex. They are sent back to the Wild West (19th century), Prehistoric times (50,000 BC), Medieval Times (12th century), The Golden Age of Piracy (17th cent... Leer todo",-,Accion,back to the present!,2023
-,Mondo Singh,"['Connor Brown', 'Katy Lo', 'Mondo Singh']","When an Ex-ChronoForce agent succeeds in his quest to rewrite time, it's up to Flex Ramos and Jet Hikoki to fight the power and save time.",-,Accion,intensive purposes,2023
5.8,Maneesh Sharma,"['Shridhar Raghavan', 'Anckur Chaudhry', 'Aditya Chopra']",-,155,Accion,tiger 3,2023
-,Kartal Çidamli,-,-,-,Accion,turgut reis - dragut,2023
3.5,Darin Scott,"['Darin Scott', 'Michelle Scott']",-,104,Accion,the oath,2023
-,Senzo Zindela,Senzo Zindela,A group teams up to take down a greedy pharmaceutical company that has a plan to spread a deadly virus worldwide.,90,Accion,the origins,2023
-,Zdenko Molnar,Zdenko Molnar,-,-,Accion,mastná pliaga,2023
-,Arun Gopalan,"['Simaab Hashmi', 'Lalit Marathe', 'Ritesh Shah']",Plot under wraps.,122,Accion,tariq,2023
7.5,"['Nick Bruno', 'Troy Quane']","['Robert L. Baird', 'Lloyd Taylor', 'Pamela Ribon']",-,101,Accion,nimona,2023
-,-,Ross Massbaum,"A Hong Kong Chief Inspector and a N.Y. detective seek a way to install the detective as the front man for the Russian mob's casino on a glass pier in Atlantic City, suspecting it's a giant mousetrap destined for Davy Jones' locker. They fall back on a quirk the detective picked u... Leer todo",-,Accion,the quirk,2023
6.6,Nitesh Tiwari,"['Piyush Gupta', 'Shreyas Jain', 'Nikhil Mehrotra']",-,137,Accion,bawaal,2023
-,Rubén Arnaiz,Rubén Arnaiz,The young leader of an indigenous tribe must face a group of soldiers who want to take them off their land.,-,Accion,madre tierra,2023
7.8,Mark K. Buddington,"['Mark K. Buddington', 'Lisha Hartgrove']","When Samantha leaves the south to have a fresh start with her husband, she ends up meeting two biker girls named Raquel and Tammy. The three women grow close and decide to start their own Female bike club in a man dominated world. Things take a turn for the worse when they lose a... Leer todo",-,Accion,when girls ride,2023
-,Hussain Ahmad,Hussain Ahmad,Plot kept under wraps,100,Accion,this war of mine,2023
6.0,Victor Mukherjee,Alok Sharma,"An animal loving vigilante Arjun Bakshi, unearths the fact that an underground illegal animal trade cell functions from Kolkata port. On investigating he chances upon a rare species of the Indian Striped Hyena (Lakadbaggha).",129,Accion,lakadbaggha,2023
5.5,Edward af Sillén,"['Hallvard Bræin', 'Christopher Grøndahl', 'David Hellenius']","A street racing legend Dennis who neglected his marriage and 16 year old daughter Hanna. One day he finds out that his daughter will participate in a race with her new boyfriend. To stop Hanna, Dennis and his ex-wife Tove go on a trip.",111,Accion,ett sista race,2023
6.4,David M. Parks,David M. Parks,-,88,Accion,static codes,2023
-,Pierre de Suzzoni,Pierre de Suzzoni,"The story follows a handyman, Cristen Whitle, who works for an all-female underground 'Roller Thrash' team, the STEREO CRASHERS. The outcast badly plunges into madness when the 'Thrash Girl of his dreams' accuses him of sexual assault.",-,Accion,stereo crashers,2023
-,Isiah M. Elliot,-,-,-,Accion,the deceiver,2023
6.8,Abu Aleeha,Abu Aleeha,Story revolves around female boxer from layari who became contract killer in order to avenge her sister's honor,108,Accion,daadal,2023
-,Owen Gudex,Owen Gudex,"The Protectors of The Grid, which include Robo-Knight, Spirit Hunter, The Patriot, The Rock Solid Man, Ethereal and Commander Cody, go up against the corrupt warlord known as Zodiac, whilst another threat looms over the universe.",-,Accion,gold-verse studios' 'the grid',2023
7.6,Jose Mario Salas Boza,Jose Mario Salas Boza,"After Dr. Olman's escape from prison, the path of two brave masked women come together as they take the reins of justice with their own forces to try to capture him. However, they must face their own fears and desires of revenge.",-,Accion,hermosa justicia,2023
5.5,Hakan Inan,"['Ilker Arslan', 'Baris Erdogan']","It tells the story of MIT members who struggled to rescue 49 personnel taken prisoner in the Turkish Consulate after ISIS invaded Mosul on June 11, 2014.",122,Accion,49,2023
6.2,Ozan Uzunoglu,Hakan Evrensel,Brings together many true stories from different periods and tells the intersecting stories of three different characters.,123,Accion,nefes: yer eksi iki,2023
-,Kyle Kimlick,"['Elias Ansara', 'Kyle Kimlick']","The Apocalypse is not the end, but the beginning of a new understanding. The Greening killed billions, and only a man calling himself The Prophet knows why. Four individuals seek answers in a new and unforgiving world.",-,Accion,what we become,2023
5.3,Richard Holm,"['Richard Holm', 'Robin Sherlock Holm', 'Nicola Sinclair']",-,103,Accion,avgrunden,2023
-,Thomas Quain,"['Aidan J Collins', 'Thomas Quain']","Popular TV Gardener, Harry Kettle is shocked to discover the people whose garden he is working on are actually Aliens here to learn more about our planet before they take over. Harry must overcome his own personal demons and defeat the Aliens before it's too late.",85,Accion,a season in hell!,2023
7.3,"['Mani Ratnam', 'Sruti Harihara Subramanian']","['Divya Prakash Dubey', 'Jayamohan', 'Kalki Krishnamoorthy']","Arulmozhi Varman continues on his journey to become Rajaraja I, the greatest ruler of the historic Chola empire of south India.",164,Accion,ponniyin selvan: part two,2023
5.7,"['Donnie Yen', 'Ka-Wai Kam']","['He Ben', 'Louis Cha', 'Chen Li']",-,130,Accion,sakra,2023
8.6,Rui Constantino,Rui Constantino,-,108,Accion,aliens the awakening,2023
6.6,Han-min Kim,-,-,152,Accion,noryang,2023
7.4,Ayataka Tanemura,"['Johnny Onda', 'Ai Orii', 'Yuuki Tabata']",-,110,Accion,burakku kurôbâ: mahôtei no ken,2023
1.4,Bilal Kalyoncu,Bilal Kalyoncu,-,88,Accion,düses 1 - mafya sizintisi,2023
8.4,Hasnain Hyderabadwala,"['Hemant Edlabadkar', 'Vijay Kadam', 'Mangesh Thange']","Champak with the help of Mumbai don Razak Bhai and his accomplices tries to bring down the Chawl. Surya's entire family died opposing them. When Suryakant comes to know the truth, can he take revenge? Does Surya fulfill his father's dream of rebuilding the Wakdi Chawl?",128,Accion,surya,2023
-,-,-,Reparto principal,-,Accion,omme nodide,2023
5.7,Charlie Haskell,"['Becca Barnes', 'Alwyn Dale', 'Haim Saban']",-,55,Accion,mighty morphin power rangers: once & always,2023
8.3,Takashi Yamazaki,"['Ishirô Honda', 'Takeo Murata', 'Takashi Yamazaki']",-,124,Accion,godzilla minus one,2023
6.1,Rajendra Reddy,Rajendra Reddy,Three nearly-identical men become fast friends after meeting via an online doppelgänger-finding app. It's all fun and games until one of them turns out to be a notorious fugitive.,139,Accion,amigos,2023
5.1,Tolga Kadioglu,Tolga Kadioglu,"In the story based on real events that happened in October 2006, two people who set off in their rented car extort shops and gas station clerks on the side of the highway and kill them with a pump-action shotgun.",94,Accion,otoban katilleri,2023
7.8,Masaki Tachibana,Noboru Kimura,"Edward, the crown prince, has been assassinated and his cousin, Richard, is the mastermind behind the plot. With the Queen bedridden from age, all that stands between Richard and the throne is the child princess, Mary.",59,Accion,princess principal: crown handler: chapter 3,2023
6.6,"['Liu', 'Wa']","['Siming Chen', 'Liu', 'Wa']","Ancient China around Ming, sailing into the vast ocean was an honorable mission. LinXiao promised his fiancee LuQi to bring her father back but broke his words after a colossal sea monster attacked their ship. Nevertheless, LuQi is determined to return with LinXiao to get her fat... Leer todo",75,Accion,da hai guai,2023
6.1,Vishwak Sen,Prasanna Kumar Bezawada,A waiter is asked to impersonate his dead look-alike as the owner of a pharmaceutical company.,140,Accion,das ka dhamki,2023
-,-,-,Rescue in the jungle.,-,Accion,resgate na selva 2023,2023
7.4,Katsuya Watanabe,Keiko Tani,"It is the Edo Period. Takanosuke, Nami, and Kyoutaro of the Shippu School and Ichikaku and Ichiga of the Jinrai School are confronted by Oiranda and Aunja of the ""Seven Spears of Darkness"" and then Teruhime, whom the two Jinrai School members guard, is attacked. They were after t... Leer todo",58,Accion,ninpu sentai hurricaneger degozaru! shushuuto 20th anniversary,2023
-,Edinei Nunes,Edinei Nunes,-,-,Accion,marca de sangue(2022/1),2023
5.6,Masayoshi Takesue,Toshizo Nemoto,"Expert team GUTS-Select investigate but are met with attacks from an alien army and a pitch black mobile fortress, Zorgaus, piloted by Professor Gibellus who seeks to rule the skies of Earth.",84,Accion,ultraman decker finale: journey to beyond,2023
-,Guru Savan,Guru Savan,-,-,Accion,senapura,2023
-,"['Connor Hearn', 'Dylan Mervine', 'Logan Morris']","['Olivia Connors', 'Maisey Crawford', 'Connor Hearn']","7 friends receive a text to meet up, they then find out that they must find money and complete challenges to survive.",-,Accion,do or die,2023
7.8,-,-,Reparto principal,88,Accion,rapid action,2023
-,Yoshua Smith,Yoshua Smith,"As a child, Lyla Cross stumbled upon one of the elemental orbs which arrived on earth from a spaceship. years later, she is pitted against an organization called the Inheritors which sends Truce and Curt Liner to kidnap Lyla in attempt to possess all of the orbs. Now, 16-year-old... Leer todo",87,Accion,inherited,2023
5.4,Conner Babcock,Conner Babcock,"Follow Scott Lang (Conner Babcock) in a re-imagining of Ant-Man where he is in High School and has to become the 6 legged insect, and save New York from a new menacing threat, Taskmaster (Zachary Barrera).",-,Accion,ant-man the beginning,2023
-,"['Chris D. Davison', 'Trevor G. Ford']","['Chris D. Davison', 'Trevor G. Ford']","A gritty action thriller based in the underbelly of organized crime in Houston Tx. Wes and Diego intricately thread the needle between the streets, politics, corrupt policing and the spontaneous combustion that always seems to follow when the three collide!!.",-,Accion,wes diego,2023
5.7,Raj Mehta,"['Sachy', 'Rishabh Sharma']","Bollywood superstar Vijay Kumar needs to obtain a new driving license from RTO officer Om Prakash Agarwal, a diehard fan of Vijay. A misunderstanding escalates into a feud which is played out in front of the entire country.",148,Accion,selfiee,2023
-,Servet Aksoy,"['Servet Aksoy', 'Reyber Karacan']","It tells the story of Ümit, who takes action to avenge those who killed his father.",-,Accion,intikam oyunlari,2023
9.0,Harman Dhillon,Amiek Virk,A man with nothing left to lose faces off with a group of traffickers.,122,Accion,junior,2023
4.9,"['Pitt Hanif', 'Hashim Rejab']","['Jason Chong', 'Tommy Loh', 'Puovin Sandera']","Hafiz, a Malaysian Coast Guard officer, is celebrating his engagement at a beach resort with his fiancee. Out of nowhere, a group of terrorists hijack the hotel and kidnap his fiancee and her family. Several guests are taken as hostages, while the others are brutally killed. Hafi... Leer todo",90,Accion,coast guard malaysia: ops helang,2023
6.6,"['Yoshiyuki Kaneko', 'Akira Amemiya']","['Gridman', 'Keiichi Hasegawa']",-,121,Accion,ssss.gridman,2023
6.7,Vijay Naagendra,Vijay Naagendra,"An upright police officer, is transferred to Athani to investigate a case of a fellow missing officer. While working on the case, a young couple is brought to the station by one of his subordinates suspecting them of foul play.",130,Accion,gurudev hoysala,2023
6.2,Bob Shirohata,"['Rintarou Ikeda', 'Nakaba Suzuki']",-,53,Accion,nanatsu no taizai : ensa no edinburgh 2,2023
