tipo,nombre,año estreno,mes estreno,id_pelicula
Pelicula,White House Down,2013,9,tt2334879
Pelicula,Blitzpatrollie,2013,5,tt2336284
Pelicula,MurderDrome,2013,3,tt2338708
Pelicula,Echo Dr.,2013,5,tt2343473
Pelicula,Himmatwala,2013,3,tt2344678
Pelicula,Yurusarezaru mono,2013,9,tt2347134
Pelicula,The Daughter,2013,5,tt2349212
Pelicula,Lock Down,2013,8,tt2349962
Pelicula,Gamgi,2013,8,tt2351310
Pelicula,Kral Yolu,2013,5,tt2353870
Pelicula,Cool as Hell,2013,2,tt2355462
Pelicula,Bereullin,2013,1,tt2357377
Pelicula,Karaoglan,2013,1,tt2356860
Pelicula,Zanjeer,2013,9,tt2357489
Pelicula,Ramaiya Vastavaiya,2013,7,tt2357926
Pelicula,Berserk: Ougon jidai-hen III - Kourin,2013,3,tt2358913
Pelicula,David,2013,2,tt2358412
Pelicula,Robin Hood,2013,1,tt2363363
Pelicula,Saheb Biwi Aur Gangster Returns,2013,3,tt2362778
Pelicula,Hercules: The Brave and the Bold,2013,8,tt2363217
Pelicula,Bula Quo!,2013,7,tt2363115
Pelicula,Dead in 5 Heartbeats,2013,4,tt2366127
Pelicula,Bailout: The Age of Greed,2013,9,tt2368553
Pelicula,El cielo es azul,2013,11,tt2368793
Pelicula,Bounty Killer,2013,9,tt2369396
Pelicula,Re-Entry: Grey Zone,2013,6,tt2369239
Pelicula,Minuscule: La vallée des fourmis perdues,2013,4,tt2368672
Pelicula,Legendary,2013,1,tt2369041
Pelicula,R... Rajkumar,2013,12,tt2369154
Pelicula,Vampire Club 3D,2013,,tt2371456
Pelicula,2012: A Journey to the Maya Heartland,2013,-,tt2373620
Pelicula,A Tale of a Wolf,2013,7,tt2372842
Pelicula,Gekijouban Gintama Kanketsu-hen: Yorozuyayo eien nare,2013,7,tt2374144
Pelicula,Full Circle,2013,4,tt2375037
Pelicula,2 Dead 2 Kill,2013,1,tt2378390
Pelicula,Duct Tape,2013,9,tt2377706
Pelicula,Savaged,2013,3,tt2378453
Pelicula,Hansel & Gretel: Warriors of Witchcraft,2013,1,tt2381962
Pelicula,D-Day,2013,7,tt2385104
Pelicula,Deadliest Prey,2013,11,tt2385047
Pelicula,Perfect: Android Rising,2013,7,tt2385169
Pelicula,Captive,2013,5,tt2386203
Pelicula,Captain Battle: Legacy War,2013,1,tt2387413
Pelicula,Awesome Girl Gang Street Fighter,2013,1,tt2387395
Pelicula,Yaar Mera Rab Warga,2013,8,tt2388817
Pelicula,Shadow,2013,4,tt2386295
Pelicula,Model Behaviour,2013,-,tt2391622
Pelicula,Bloody Border,2013,10,tt2390968
Pelicula,Dracano,2013,6,tt2393174
Pelicula,Trey,2013,6,tt2392504
Pelicula,My Son,2013,9,tt2392674
Pelicula,Enemies Closer,2013,4,tt2395199
Pelicula,Richard the Lionheart,2013,1,tt2396200
Pelicula,Cold Harbour,2013,7,tt2396369
Pelicula,Tadakha,2013,5,tt2398340
Pelicula,Long Shot Louie,2013,9,tt2401176
Pelicula,Eien no 0,2013,12,tt2404217
Pelicula,The Abandoned Project X,2013,9,tt2404411
Pelicula,Il ragioniere della mafia,2013,10,tt2403889
Pelicula,The Heat,2013,8,tt2404463
Pelicula,Hari Ini Pasti Menang,2013,4,tt2404241
Pelicula,Las brujas de Zugarramurdi,2013,9,tt2404738
Pelicula,Unearthly,2013,1,tt2407390
Pelicula,V8 - Du willst der Beste sein,2013,9,tt2408134
Pelicula,Jigoku de naze warui,2013,9,tt2409302
Pelicula,Revelation Road: The Beginning of the End,2013,3,tt2412746
Pelicula,Send No Flowers,2013,4,tt2414886
Pelicula,D Company,2013,9,tt2416056
Pelicula,House of Cards,2013,5,tt2422212
Pelicula,Southwest,2013,-,tt2420102
Pelicula,Waiting for Sandoval,2013,8,tt2422928
Pelicula,Snabba cash - Livet deluxe,2013,8,tt2427502
Pelicula,The Tramp,2013,6,tt2426060
Pelicula,In the Cage,2013,4,tt2431478
Pelicula,Credence,2013,1,tt2428706
Pelicula,Pearl: The Assassin,2013,6,tt2430356
Pelicula,Kodomo keisatsu,2013,3,tt2434530
Pelicula,Possessions,2013,11,tt2435488
Pelicula,Go Goa Gone,2013,5,tt2436516
Pelicula,Singh Saab the Great,2013,11,tt2437954
Pelicula,Naayak,2013,1,tt2440354
Pelicula,Resident Evil: Red Falls,2013,11,tt2443852
Pelicula,Jengo Hooper,2013,12,tt2443356
Pelicula,Zombie Hunter,2013,10,tt2446502
Pelicula,The Inclination: Zombie Invasion,2013,-,tt2447622
Pelicula,Gacchaman,2013,8,tt2451110
Pelicula,Ninja: Shadow of a Tear,2013,12,tt2458106
Pelicula,Jagan nirdoshi,2013,1,tt2457456
Pelicula,Tian ji: Fu chun shan ju tu,2013,6,tt2460488
Pelicula,Roche papier ciseaux,2013,2,tt2462506
Pelicula,Mutant Apocalypse in Drugfuck Deathcamp,2013,,tt2466974
Pelicula,Maknum González,2013,8,tt2469202
Pelicula,Mirchi,2013,2,tt2469980
Pelicula,European Surf Journal,2013,4,tt2477170
Pelicula,Yip Man: Jung gik yat zin,2013,3,tt2495118
Pelicula,Bachchan,2013,4,tt2498312
Pelicula,Ambushed,2013,10,tt2497808
Pelicula,Trash dos: las tetas de Ana L.,2013,5,tt2501826
Pelicula,.357,2013,4,tt2506748
Pelicula,Bread Thieves,2013,11,tt2509052
Pelicula,Congo: The Grand Inga Project,2013,4,tt2509902
Pelicula,Blood of Redemption,2013,12,tt2510268
Pelicula,Yamla Pagla Deewana 2,2013,6,tt2510874
Pelicula,The Watchers: Revelation,2013,10,tt2512528
Pelicula,Rivals of Darkness,2013,,tt2518486
Pelicula,500 MPH Storm,2013,11,tt2518848
Pelicula,Age of Dinosaurs,2013,10,tt2518926
Pelicula,Cannon Fodder,2013,3,tt2526898
Pelicula,Badass Showdown,2013,4,tt2525450
Pelicula,Departure,2013,2,tt2525786
Pelicula,Lua Phat,2013,8,tt2531258
Pelicula,Pretty Brutal,2013,4,tt2537552
Pelicula,The Impaler,2013,10,tt2543202
Pelicula,Ipseity,2013,8,tt2545646
Pelicula,Sons of Liberty,2013,7,tt2546764
Pelicula,Jack the Giant Killer,2013,2,tt2552498
Pelicula,Deadtime,2013,4,tt2548398
Pelicula,Bullett Raja,2013,11,tt2551378
Pelicula,Arrambam,2013,10,tt2555958
Pelicula,Spark: A Burning Man Story,2013,8,tt2554648
Pelicula,Back from Where I Once Came,2013,3,tt2553136
Pelicula,Tokumei sentai Gôbasutâzu vs Kaizoku sentai Gôkaijâ: The Movie,2013,1,tt2553376
Pelicula,Rajdhani Express,2013,1,tt2560016
Pelicula,Ivan Veramaathiri,2013,12,tt2562162
Pelicula,Adormidera,2013,10,tt2565280
Pelicula,The Mark: Redemption,2013,3,tt2563562
Pelicula,Nintama Rantarô: Natsuyasumi shukudai daisakusen! no dan,2013,7,tt2562234
Pelicula,Aragure,2013,1,tt2565750
Pelicula,Ringside Rosary,2013,8,tt2566572
Pelicula,Disaster Wars: Earthquake vs. Tsunami,2013,12,tt2571362
Pelicula,G.D.O. Kara Kedi,2013,1,tt2573438
Pelicula,Mobster,2013,10,tt2570920
Pelicula,Boss,2013,10,tt2571140
Pelicula,Oversized Coat,2013,3,tt2577912
Pelicula,Vendetta,2013,12,tt2572632
Pelicula,Dark Splinter,2013,6,tt2575718
Pelicula,Krampus: The Christmas Devil,2013,8,tt2578608
Pelicula,Naan Rajavaga Pogiren,2013,4,tt2576666
Pelicula,Besharam,2013,10,tt2576450
Pelicula,Rambler,2013,11,tt2578574
Pelicula,iNumber Number,2013,4,tt2585072
Pelicula,Ask Kirmizi,2013,3,tt2586682
Pelicula,La dernière recrue,2013,7,tt2581010
Pelicula,Day of Redemption,2013,1,tt2584572
Pelicula,Mayor,2013,3,tt2594950
Pelicula,Bui doi Cho Lon,2013,4,tt2592594
Pelicula,Police Story - Back for Law,2013,12,tt2599716
Pelicula,Lunch Break,2013,5,tt2602732
Pelicula,Black Ice,2013,12,tt2606788
Pelicula,#chicagoGirl: The Social Network Takes on a Dictator,2013,11,tt2607968
Pelicula,Alex Pandian,2013,1,tt2614032
Pelicula,Force of Execution,2013,3,tt2611626
Pelicula,Mr. Propaganda,2013,9,tt2616080
Pelicula,Phata Poster Nikhla Hero,2013,9,tt2615584
Pelicula,Thalaivaa,2013,8,tt2617676
Pelicula,Broken,2013,-,tt2622536
Pelicula,Sinsegye,2013,2,tt2625030
Pelicula,Green Street 3: Never Back Down,2013,9,tt2628316
Pelicula,Escape from Babylon,2013,-,tt2630866
Pelicula,Underbelly,2013,3,tt2627826
Pelicula,Jayantabhai Ki Luv Story,2013,2,tt2622130
Pelicula,Seventy-Nine,2013,6,tt2625948
Pelicula,Sep,2013,1,tt2627146
Pelicula,Kamen Raidâ × Sûpâ Sentai × Uchû Keiji: Supâ Hîrô Taisen Z,2013,4,tt2632184
Pelicula,Diametrically Opposed,2013,,tt2635196
Pelicula,G.I. Joe: Deception,2013,1,tt2633456
Pelicula,Mumbai Mirror,2013,1,tt2633826
Pelicula,The Attacks of 26/11,2013,3,tt2635622
Pelicula,"Mis Peores Amigos: Promedio Rojo, El Regreso",2013,1,tt2637012
Pelicula,Ghost in the Shell Arise: Border 1 - Ghost Pain,2013,6,tt2636124
Pelicula,Biriyani,2013,12,tt2638104
Pelicula,King Lee,2013,4,tt2637156
Pelicula,Ragin Cajun Redneck Gators,2013,5,tt2634414
Pelicula,The Signal Hill Speed Run,2013,4,tt2641296
Pelicula,Gekijouban SPEC: Kurôzu - Zen no hen,2013,11,tt2641866
Pelicula,Mogura no uta: Sennyuu sousakan Reiji,2013,2,tt2643394
Pelicula,The Corrupt,2013,8,tt2643838
Pelicula,Chu zi Xi zi Pi zi,2013,3,tt2645044
Pelicula,Bhai,2013,10,tt2644178
Pelicula,Badges of Fury,2013,6,tt2644714
Pelicula,The Hit Girl,2013,3,tt2651924
Pelicula,Ongole Githa,2013,2,tt2649718
Pelicula,Detained in the Desert,2013,,tt2649830
Pelicula,Vamp Bikers,2013,9,tt2649126
Pelicula,Welcome to the Family: A Mob Film,2013,1,tt2648972
Pelicula,Nordvest,2013,4,tt2650986
Pelicula,Metro,2013,2,tt2649128
Pelicula,Balupu,2013,6,tt2654480
Pelicula,Blood Justice,2013,8,tt2660720
Pelicula,Commando,2013,4,tt2658126
Pelicula,The Shadows,2013,5,tt2664240
Pelicula,Assassins Tale,2013,9,tt2663744
Pelicula,Kammath & Kammath,2013,1,tt2667690
Pelicula,Çanakkale Yolun Sonu,2013,3,tt2667550
Pelicula,Lets Roll,2013,4,tt2670710
Pelicula,Devils of War,2013,4,tt2675318
Pelicula,Meter Maid,2013,-,tt2676506
Pelicula,Settai,2013,4,tt2677816
Pelicula,Poseidon Rex,2013,4,tt2690160
Pelicula,Shundô,2013,10,tt2698678
Pelicula,John Day,2013,9,tt2699840
Pelicula,2013: Holocaust,2013,5,tt2697322
Pelicula,B.R.O.O.D.,2013,6,tt2708540
Pelicula,La justice des gros flingues,2013,6,tt2708250
Pelicula,Rangrezz,2013,3,tt2706264
Pelicula,Iddarammayilatho,2013,5,tt2714622
Pelicula,Everywhen,2013,1,tt2715556
Pelicula,On the Job,2013,8,tt2717558
Pelicula,Hot Guys with Guns,2013,4,tt2719796
Pelicula,Doctor Bello,2013,2,tt2723358
Pelicula,3G Third Generation,2013,-,tt2731098
Pelicula,Alfredo S. Lim: The Untold Story,2013,2,tt2734602
Pelicula,Instruments of Darkness,2014,,tt0338258
Pelicula,A Walk Among the Tombstones,2014,10,tt0365907
Pelicula,Action Jackson,2014,12,tt0403935
Pelicula,The Equalizer,2014,9,tt0455944
Pelicula,Sin City: A Dame to Kill For,2014,8,tt0458481
Pelicula,Dil Ka Sauda,2014,1,tt0485535
Pelicula,Jersey Justice,2014,11,tt0772175
Pelicula,Dracula Untold,2014,10,tt0829150
Pelicula,Godzilla,2014,5,tt0831387
Pelicula,Electric Slide,2014,4,tt0835775
Pelicula,Rupan sansei,2014,8,tt0862748
Pelicula,Toc Do va Duong Cong,2014,12,tt10182550
Pelicula,Ani Mulalu? The Crazy World,2014,,tt10417622
Pelicula,The Legend of Hercules,2014,2,tt1043726
Pelicula,Amir & Loqman Pergi ke Laut,2014,9,tt10526714
Pelicula,The Prince,2014,9,tt1085492
Pelicula,"Boonie Bears, to the Rescue!",2014,1,tt3564806
Pelicula,Man Bat,2014,1,tt11018684
Pelicula,Katta Tanal Dupatta Par,2014,2,tt11046876
Pelicula,Jab Pyar Kiya To Darna Kya,2014,7,tt11046164
Pelicula,Janmasthanam,2014,8,tt11046094
Pelicula,Seventh Son,2014,2,tt1121096
Pelicula,Tottenham Hotspur Football Club vs Liverpool Football Club,2014,8,tt11296462
Pelicula,Tottenham Hotspur Football Club vs Manchester United Football Club,2014,12,tt11296410
Pelicula,Off Da Hook,2014,7,tt11315892
Pelicula,Gangstar King,2014,,tt11437920
Pelicula,Super Ranga,2014,9,tt11585868
Pelicula,Bajaj Bajuri the Movie,2014,7,tt11646118
Pelicula,Cheng shi you xi,2014,5,tt1170380
Pelicula,"Balcan, be Careful!",2014,8,tt11772692
Pelicula,Jai Ho,2014,1,tt1188982
Pelicula,Fulham FC vs Newcastle United,2014,3,tt11898632
Pelicula,Fight back,2014,6,tt11899044
Pelicula,Jack Ryan: Shadow Recruit,2014,1,tt1205537
Pelicula,A Strange Day,2014,6,tt12059658
Pelicula,A Strange Day,2014,6,tt12062686
Pelicula,CSKA Moscow vs Bayern Munich,2014,9,tt12084338
Pelicula,Fiebre,2014,-,tt12099780
Pelicula,RoboCop,2014,2,tt1234721
Pelicula,Tamaya Ifrit,2014,6,tt12447050
Pelicula,300: Rise of an Empire,2014,3,tt1253863
Pelicula,Vijay Tilak,2014,6,tt12650580
Pelicula,Hercules,2014,7,tt1267297
Pelicula,Saints and Soldiers: The Void,2014,8,tt1270114
Pelicula,I Don't Care,2014,7,tt12715342
Pelicula,Dying of the Light,2014,3,tt1274586
Pelicula,Sunderland 3 v 0 Newcastle United,2014,2,tt12775006
Pelicula,Jitsuroku Tosei-kai shodai machii hisayuki,2014,,tt12845612
Pelicula,Teenage Mutant Ninja Turtles,2014,8,tt1291150
Pelicula,Travelator,2014,11,tt1320115
Pelicula,Der Auftrag,2014,3,tt13275758
Pelicula,Arsenal FC vs Manchester United,2014,2,tt13406140
Pelicula,Vitesse Arnhem vs AZ Alkmaar,2014,2,tt13452284
Pelicula,Bayern Munich vs Arsenal,2014,3,tt13492492
Pelicula,Good People,2014,2,tt1361318
Pelicula,Kunoichi Hunters,2014,,tt13659974
Pelicula,Lego Gateway to the Land of Weird and Madness,2014,10,tt13789706
Pelicula,Revenge of the Green Dragons,2014,11,tt1396523
Pelicula,Wolves,2014,1,tt1403241
Pelicula,Sinbad: The Fifth Voyage,2014,2,tt1403862
Pelicula,Ride Along,2014,3,tt1408253
Pelicula,"I, Frankenstein",2014,1,tt1418377
Pelicula,Brick Mansions,2014,5,tt1430612
Pelicula,El buen ejemplo,2014,,tt14408362
Pelicula,El estudiante 4,2014,,tt14449714
Pelicula,500 balazos II - El imperio de el Dorado,2014,,tt14649946
Pelicula,De Lego Film,2014,2,tt1490017
Pelicula,Maindhan,2014,8,tt14963418
Pelicula,Cleric,2014,3,tt1498565
Pelicula,The Dead Sea,2014,4,tt1513927
Pelicula,Exodus: Gods and Kings,2014,12,tt1528100
Pelicula,El regreso del rey,2014,,tt15287226
Pelicula,La muerte de un escolta,2014,,tt15295222
Pelicula,Nahi Re Chute Taro Saath,2014,3,tt15490192
Pelicula,Outcast,2014,4,tt1552224
Pelicula,Born of War,2014,2,tt1554921
Pelicula,HBO Go: Call to Action,2014,11,tt15656254
Pelicula,Stunt Games,2014,12,tt1600921
Pelicula,Forajidos de la Patagonia,2014,10,tt1612760
Pelicula,Edge of Tomorrow,2014,5,tt1631867
Pelicula,Burial Ground,2014,4,tt1634107
Pelicula,Skin Trade,2014,4,tt1641841
Pelicula,Peter Gaya Kaam Se,2014,12,tt1643239
Pelicula,Hoe Tem Je Een Draak 2,2014,7,tt1646971
Pelicula,Dead Sea,2014,11,tt1663222
Pelicula,Alligator X,2014,11,tt1666187
Pelicula,Alongside Night,2014,-,tt1667061
Pelicula,The Algerian,2014,8,tt1681370
Pelicula,Vampire Academy,2014,2,tt1686821
Pelicula,The Bunker,2014,4,tt1686897
Pelicula,Xi you ji: Da nao tian gong,2014,1,tt1717715
Pelicula,The Lashman,2014,4,tt1727375
Pelicula,Bare Knuckle,2014,5,tt1729517
Pelicula,Alexis,2014,5,tt1735289
Pelicula,Through the Eye,2014,5,tt1742682
Pelicula,The Dark Forest,2014,-,tt1740697
Pelicula,Sabotage,2014,5,tt1742334
Pelicula,Drive-Through: The Story Movie,2014,8,tt1753741
Pelicula,Toonstone,2014,4,tt1754767
Pelicula,Persecuted,2014,7,tt1761005
Pelicula,Bullseye,2014,6,tt1764215
Pelicula,Road Less Traveled,2014,,tt1766045
Pelicula,The Forgotten King,2014,4,tt1773733
Pelicula,King of the Game,2014,11,tt1787741
Pelicula,The Maze Runner,2014,9,tt1790864
Pelicula,Unbroken,2014,1,tt1809398
Pelicula,Divergent,2014,4,tt1840309
Pelicula,Captain America: The Winter Soldier,2014,3,tt1843866
Pelicula,Mantecoza,2014,,tt1844733
Pelicula,Fearless: The Documentary,2014,4,tt1863236
Pelicula,Default,2014,10,tt1871257
Pelicula,Tension(s),2014,9,tt1871391
Pelicula,The Amazing Spider-Man 2,2014,4,tt1872181
Pelicula,Legacy of the Tengu,2014,5,tt1874742
Pelicula,X-Men: Days of Future Past,2014,5,tt1877832
Pelicula,Hunting the Phantom,2014,1,tt1880313
Pelicula,Another World,2014,3,tt1920846
Pelicula,Pompeii,2014,4,tt1921064
Pelicula,Let's Be Cops,2014,8,tt1924435
Pelicula,Kamikaze,2014,3,tt1928200
Pelicula,Arjun & Alison,2014,4,tt1934179
Pelicula,Monsters: Dark Continent,2014,5,tt1935302
Pelicula,Englewood: The Growing Pains in Chicago,2014,10,tt1941680
Pelicula,Everly,2014,1,tt1945084
Pelicula,Red Sky,2014,3,tt1946381
Pelicula,The Hunger Games: Mockingjay - Part 1,2014,11,tt1951265
Pelicula,Noah,2014,4,tt1959490
Pelicula,Strike One,2014,10,tt1965118
Pelicula,Autómata,2014,10,tt1971325
Pelicula,Shockwave: Darkside,2014,8,tt1972752
Pelicula,Tom Sawyer & Huckleberry Finn,2014,4,tt1977087
Pelicula,Crossroads,2014,2,tt1980074
Pelicula,Creed of Gold,2014,8,tt1980942
Pelicula,Slaughter Is the Best Medicine,2014,4,tt1984248
Pelicula,Heavenly Sword,2014,,tt2006753
Pelicula,Guardians of the Galaxy,2014,8,tt2015381
Pelicula,Devil's Mile,2014,8,tt2018136
Pelicula,Point of Deception,2014,1,tt2022498
Pelicula,Non-Stop,2014,2,tt2024469
Pelicula,Kite,2014,8,tt2044801
Pelicula,Army from Hell,2014,4,tt2061579
Pelicula,Office Ninja,2014,4,tt2062604
Pelicula,Wings of the Dragon,2014,-,tt2066161
Pelicula,Zejtra naporád,2014,7,tt2071661
Pelicula,Hysperia,2014,,tt2073584
Pelicula,BlackJacks,2014,9,tt2078549
Pelicula,Rapture,2014,-,tt2077828
Pelicula,Sultanat,2014,7,tt2082436
Pelicula,Unspoken Words,2014,5,tt2085976
Pelicula,Big Game,2014,5,tt2088003
Pelicula,Percentage,2014,4,tt2088869
Pelicula,El Niño,2014,8,tt2093990
Pelicula,In the Blood,2014,4,tt2101570
Pelicula,Dawn of the Planet of the Apes,2014,7,tt2103281
Pelicula,$50K and a Call Girl: A Love Story,2014,1,tt2106284
Pelicula,Into the Storm,2014,8,tt2106361
Pelicula,The Spirit of Mumbai,2014,-,tt2107838
Pelicula,Transformers: Age of Extinction,2014,7,tt2109248
Pelicula,Swelter,2014,5,tt2112277
Pelicula,Colt 45,2014,8,tt2113636
Pelicula,Toxin,2014,2,tt2118009
Pelicula,Santiago Violenta,2014,1,tt2128535
Pelicula,Robot Overlords,2014,3,tt2145829
Pelicula,Yi bu zhi yao,2014,12,tt2168000
Pelicula,Hackney's Finest,2014,6,tt2167819
Pelicula,Heaven Is Hell,2014,9,tt2170114
Pelicula,Dognapped,2014,5,tt2168882
Pelicula,3 Days to Kill,2014,3,tt2172934
Pelicula,The Cure,2014,2,tt2175947
Pelicula,American Sniper,2014,3,tt2179136
Pelicula,To Survive,2014,10,tt2184274
Pelicula,Hyde,2014,,tt2191302
Pelicula,C.O.O.L.I.O Time Travel Gangster,2014,6,tt2196746
Pelicula,The Outsider,2014,6,tt2198241
Pelicula,Yevadu,2014,1,tt2211173
Pelicula,The Bag Man,2014,4,tt2212008
Pelicula,Transcendence,2014,6,tt2209764
Pelicula,Montana,2014,12,tt2208568
Pelicula,Crawl or Die,2014,8,tt2219210
Pelicula,Australiens,2014,11,tt2220034
Pelicula,Autonagar Surya,2014,6,tt2224057
Pelicula,Koyakatsi,2014,5,tt2225720
Pelicula,Seinto Seiya: Legend of Sanctuary,2014,6,tt2231489
Pelicula,Common Outlaws,2014,5,tt2233492
Pelicula,Pro Wrestlers vs Zombies,2014,3,tt2240046
Pelicula,Big Hero 6,2014,2,tt2245084
Pelicula,Born to Fly: Elizabeth Streb vs. Gravity,2014,9,tt2246526
Pelicula,Mr. Righteous,2014,-,tt2252522
Pelicula,Gutshot Straight,2014,4,tt2252552
Pelicula,El Más Buscado,2014,10,tt2255787
Pelicula,Kill Kapone,2014,,tt2264918
Pelicula,Serbuan maut 2: Berandal,2014,7,tt2265171
Pelicula,The Control Group,2014,10,tt2270372
Pelicula,Star Wars: Threads of Destiny,2014,2,tt2275656
Pelicula,Redirected,2014,1,tt2275946
Pelicula,Sharkproof,2014,3,tt2288017
Pelicula,Now Hiring,2014,3,tt2289182
Pelicula,Northmen - A Viking Saga,2014,10,tt2290553
Pelicula,E zhan,2014,1,tt2290567
Pelicula,Brutal,2014,1,tt2292948
Pelicula,Brütål Mürk,2014,-,tt2292617
Pelicula,22 Jump Street,2014,6,tt2294449
Pelicula,Being American,2014,9,tt2295908
Pelicula,Falcon Rising,2014,11,tt2295722
Pelicula,Fury: The Tales of Ronan Pierce,2014,11,tt2300913
Pelicula,Infiltrators,2014,8,tt2307846
Pelicula,Singham Returns,2014,8,tt2309764
Pelicula,Operasiones espesiales,2014,2,tt2314394
Pelicula,M.A.R.R.A,2014,-,tt2318950
Pelicula,Freezer,2014,6,tt2325002
Pelicula,Broken,2014,2,tt2327233
Pelicula,The Expendables 3,2014,8,tt2333784
Pelicula,Soft Bullets,2014,11,tt2337650
Pelicula,Kochadaiiyaan,2014,5,tt2339505
Pelicula,Rogue Strike,2014,12,tt2339425
Pelicula,O Menino no Espelho,2014,4,tt2343380
Pelicula,The Rover,2014,6,tt2345737
Pelicula,Bad Country,2014,3,tt2350892
Pelicula,The Alley Cat,2014,2,tt2352434
Pelicula,The Hooligan Factory,2014,6,tt2360446
Pelicula,Tapped Out,2014,5,tt2361184
Pelicula,The Zombie Movie,2014,12,tt2361551
Pelicula,Need for Speed,2014,3,tt2369135
Pelicula,London Latino,2014,,tt2372369
Pelicula,Kick,2014,7,tt2372222
Pelicula,1 - Nenokkadine,2014,1,tt2375559
Pelicula,Blood First,2014,11,tt2376726
Pelicula,El Crimen del Cácaro Gumaro,2014,3,tt2378936
Pelicula,In the Name of the King: The Last Mission,2014,2,tt2379386
Pelicula,The Borderland,2014,11,tt2379715
Pelicula,Pride of Lions,2014,6,tt2380560
Pelicula,Die Fighting,2014,,tt2382090
Pelicula,Assassins,2014,8,tt2385003
Pelicula,The Impersonators,2014,11,tt2386325
Pelicula,American Muscle,2014,9,tt2389162
Pelicula,Kill Me Three Times,2014,4,tt2393845
Pelicula,The Hideout,2014,5,tt2392435
Pelicula,Do balcak,2014,9,tt2396459
Pelicula,Predestination,2014,8,tt2397535
Pelicula,November Man,2014,9,tt2402157
Pelicula,Tokarev,2014,5,tt2401807
Pelicula,Ironclad: Battle for Blood,2014,3,tt2404583
Pelicula,Killers,2014,2,tt2409300
Pelicula,Downshift,2014,-,tt2419844
Pelicula,Organize Chaos,2014,12,tt2419486
Pelicula,Undying Dreams,2014,4,tt2428712
Pelicula,A Grim Becoming,2014,10,tt2441174
Pelicula,Taken 3,2014,1,tt2446042
Pelicula,Son of a Gun,2014,4,tt2452200
Pelicula,Happy New Year,2014,10,tt2461132
Pelicula,Getting Worse,2014,6,tt2465202
Pelicula,Left Behind,2014,10,tt2467046
Pelicula,Outpost 37,2014,9,tt2474972
Pelicula,Cooties,2014,9,tt2490326
Pelicula,Garm Wars: The Last Druid,2014,,tt2504640
Pelicula,Kenau,2014,3,tt2512170
Pelicula,Alien Abduction,2014,5,tt2510434
Pelicula,The Water Stinger,2014,-,tt2515294
Pelicula,The Shop,2014,-,tt2516756
Pelicula,Billy Trigger,2014,,tt2512480
Pelicula,Clock Out,2014,3,tt2517390
Pelicula,80 Proof,2014,2,tt2524400
Pelicula,Z Joke,2014,6,tt2525214
Pelicula,Wyrmwood,2014,2,tt2535470
Pelicula,Abducted,2014,9,tt2543484
Pelicula,Bullet,2014,2,tt2544734
Pelicula,Starship: Rising,2014,8,tt2547942
Pelicula,Una ragione per combattere: A Reason to Fight,2014,4,tt2551842
Pelicula,Plastic,2014,4,tt2556874
Pelicula,Gap tung kei hap,2014,4,tt2557256
Pelicula,Holiday,2014,6,tt2556308
Pelicula,The Last Survivors,2014,12,tt2558318
Pelicula,Bordering on Bad Behavior,2014,7,tt2559214
Pelicula,Yaan,2014,10,tt2571022
Pelicula,Gulaab Gang,2014,3,tt2573750
Pelicula,Gunday,2014,2,tt2574698
Pelicula,A Sea of Green,2014,10,tt2602970
Pelicula,Starship: Apocalypse,2014,12,tt2605528
Pelicula,Karma Cartel,2014,1,tt2606554
Pelicula,The Hornet's Nest,2014,5,tt2611026
Pelicula,'71,2014,10,tt2614684
Pelicula,Avalanche Sharks,2014,1,tt2622826
Pelicula,Most na kraju svijeta,2014,1,tt2626216
Pelicula,Time to Kill,2014,3,tt2630272
Pelicula,Babyshower,2014,4,tt2626664
Pelicula,Kuroshitsuji,2014,1,tt2630336
Pelicula,Battle at Beaver Creek,2014,12,tt2635718
Pelicula,The Lost Girls,2014,,tt2641186
Pelicula,Kurmanjan datka,2014,8,tt2640460
Pelicula,"Rocks, Paper, Scissors",2014,,tt2652304
Pelicula,Fist of the Dragon,2014,5,tt2646956
Pelicula,Das finstere Tal,2014,2,tt2650978
Pelicula,Muerte Salvaje,2014,2,tt2662370
Pelicula,Kapitein Sabeltand en de schat van Lama Rama,2014,9,tt2664712
Pelicula,Station 4,2014,2,tt2674046
Pelicula,Kraftidioten,2014,12,tt2675914
Pelicula,April Rain,2014,6,tt2676350
Pelicula,Jilla,2014,1,tt2678948
Pelicula,Young Ones,2014,10,tt2693664
Pelicula,La corona spezzata,2014,,tt2700170
Pelicula,Fury,2014,10,tt2713180
Pelicula,Faeryville,2014,1,tt2709656
Pelicula,I Am Soldier,2014,3,tt2717318
Pelicula,P-51 Dragon Fighter,2014,8,tt2721152
Pelicula,Tell,2014,2,tt2724236
Pelicula,The Salvation,2014,12,tt2720680
Pelicula,re: solve,2014,2,tt2733974
Pelicula,He Who Dares,2014,2,tt2740538
Pelicula,Hot Bath an' a Stiff Drink,2014,11,tt2741626
Pelicula,Main Tera Hero,2014,4,tt2762334
Pelicula,Zombeavers,2014,3,tt2784512
Pelicula,No Weapon Shall Prosper,2014,1,tt2780610
Pelicula,Through the Lens,2014,-,tt2780384
Pelicula,Circus of the Dead,2014,1,tt2782232
Pelicula,The Interview,2014,1,tt2788710
Pelicula,Allende en su laberinto,2014,3,tt2782754
Pelicula,Ragazze a mano armata,2014,6,tt2803238
