,0,1,2,3,4,5,6
126,6.0,['Ryan Pierson'],['Jeremy K. Clayton'],"AT BEST DERIVATIVE: A band of fledgling criminals plan to sell the story/movie rights to a crime they have yet to commit. True crime is big nowadays. Nobody knows that better than the truest of criminals, Waffle House, and his band of ill-to-doers who have a plan to knock off the local bank on spec. All they need is an inside man, Edwin Sage, to help iron out a few of... Leer todo",-,at best derivative,2010
127,5.5,['Mark Steven Johnson'],"['David Diamond', 'David Weissman']",-,91,when in rome,2010
128,5.1,['Andrés Couturier'],"['Emmy Laybourne', 'Sam Laybourne', 'Rob Sosin']","Join Mr. Magoo and his nephew, Justin, as they dodge giant robotic spiders and jetski ninjas on a kung fu-style adventure! When supervillian, Tan-Gu, invites the world's most notorious bad guys to compete in the ""Evil-lympics,"" there's only one person who can put a stop to the wickedness and save mankind--Kung Fu Magoo!",79,kung fu magoo,2010
129,5.8,['Mark Toma'],['Mark Toma'],Prince of Swine is a sex comedy about feminism.,100,prince of swine,2010
130,4.3,['Kireet Khurana'],"['Raagi Bhatnagar', 'Bhimsain', 'Munna Dhiman']",A reel-life costumed actor is abducted and asked to be a real hero by Toon characters.,95,toonpur ka superrhero,2010
131,7.0,['Peter Coggan'],['Peter Coggan'],"In this tough-as-nails, coming-of-age comedy, high school valedictorian Chris Johnson's plans for an Ivy League future are suddenly derailed by an unfortunate chem lab explosion. In order to keep the mishap off his permanent record, Chris must attend - and survive - Saturday detention under the watchful eye of the woodshop teacher (Jesse Ventura), an ex-Army Ranger wh... Leer todo",90,woodshop,2010
132,2.8,['Manoj Shidheshwari Tiwari'],"['Shabbir Ahmed', 'Kumaar', 'Ashiesh Pandit']",Three harassed female employees fear they have killed their very-much-alive boss and try to dispose off the dead body of an unknown male.,104,hello darling,2010
133,5.7,['Olivier Dahan'],['Olivier Dahan'],"A wheelchair-bound former singer and her best friend embark on a road trip from Kansas to New Orleans, Louisiana.",102,my own love song,2010
134,6.2,['George Hickenlooper'],['Norman Snider'],-,108,casino jack,2010
135,4.4,['Milap Zaveri'],"['Sameer', 'Milap Zaveri']","Rejected by the woman he loves, a man must find true love for an amazon from Venus.",94,jaane kahan se aayi hai,2010
136,5.5,['Tim Allen'],"['Judd Pillot', 'John Peaslee']",A recently paroled ex-con who has trouble adjusting to the wacky normalcy of life outside of prison. He has spent the last three years behind bars after getting caught committing a crime and taking the rap for his much more dangerous pal.,96,crazy on the outside,2010
137,6.2,['Thor Freudenthal'],"['Jackie Filgo', 'Jeff Filgo', 'Gabe Sachs']",-,94,het leven van een loser,2010
138,6.8,"['Ricky Gervais', 'Stephen Merchant']","['Ricky Gervais', 'Stephen Merchant']",-,95,cemetery junction,2010
